"ID"	"age"	"capt"	"area"	"d18O"	"res"	"Sr"	"Na"	"Mg"	"Ba"	"Mn"	"year"	"dist"
"BH-01585"	9	"WB"	"NRB"	-6.34531338571429	-0.488175509590269	0.00446730158730159	0.00576865079365079	5.06690476190476e-05	4.93936507936508e-06	8.03357142857144e-06	3	775.283819
"BH-01585"	9	"WB"	"NRB"	-6.16932585714286	-0.372957002932284	0.00488888888888889	0.00632285714285714	4.33523809523809e-05	4.55349206349206e-06	6.11714285714286e-06	3	816.0882305
"BH-01585"	9	"WB"	"NRB"	-6.07509631428571	-0.30475767410097	0.00457611111111111	0.00612777777777778	4.36666666666667e-05	5.99555555555555e-06	5.97444444444444e-06	3	856.8926421
"BH-01585"	9	"WB"	"NRB"	-6.02798154285714	-0.291384224157463	0.00436047619047619	0.00568619047619048	4.76507936507936e-05	5.08142857142857e-06	7.92761904761905e-06	3	897.6970536
"BH-01585"	9	"WB"	"NRB"	-5.78409331428571	-0.158802337571194	0.00448531746031746	0.005565	5.49587301587302e-05	4.64174603174603e-06	1.10072222222222e-05	4	938.5014651
"BH-01585"	9	"WB"	"NRB"	-5.58731985714286	-0.0479739813043476	0.00501285714285714	0.00595285714285714	4.03555555555556e-05	5.03777777777777e-06	1.00430158730159e-05	4	979.3058766
"BH-01585"	9	"WB"	"NRB"	-5.38500348571429	0.128115068006872	0.00550746031746032	0.00609206349206349	3.86436507936508e-05	6.29055555555556e-06	5.18595238095239e-06	4	1020.110288
"BH-01585"	9	"WB"	"NRB"	-5.3420459	0.138866386160977	0.0052747619047619	0.00529603174603175	4.69730158730158e-05	5.57285714285714e-06	1.03961904761905e-05	4	1060.9147
"BH-01585"	9	"WB"	"NRB"	-5.14250098571429	0.283215061848093	0.0052347619047619	0.00551531746031746	5.43492063492063e-05	5.30071428571429e-06	9.58374603174604e-06	5	1101.719111
"BH-01585"	9	"WB"	"NRB"	-5.07598601428572	0.311132685173198	0.00502444444444445	0.00604333333333333	3.99777777777778e-05	6.45111111111111e-06	2.12155555555556e-06	5	1142.523523
"BH-01585"	9	"WB"	"NRB"	-4.78775447142857	0.520174559018307	0.00583944444444444	0.00618706349206349	3.61166666666666e-05	8.7113492063492e-06	4.02277777777776e-06	5	1183.327934
"BH-01585"	9	"WB"	"NRB"	-5.03718561428571	0.279864145123404	0.00562730158730159	0.00560047619047619	4.55571428571428e-05	7.7488888888889e-06	4.5947619047619e-06	6	1224.132346
"BH-01585"	9	"WB"	"NRB"	-5.04688571428571	0.276417747299871	0.00536134920634921	0.00530492063492063	4.64642857142857e-05	7.02873015873015e-06	5.18214285714286e-06	6	1263.981013
"BH-01585"	9	"WB"	"NRB"	-4.94157034285714	0.359949688129039	0.00593539682539682	0.00585777777777778	3.66285714285714e-05	9.38444444444443e-06	4.40809523809525e-06	6	1303.829743
"BH-01585"	9	"WB"	"NRB"	-5.23950198571429	0.0899715564331811	0.0060081746031746	0.00566206349206349	4.50325396825396e-05	1.02338888888889e-05	4.32174603174603e-06	6	1343.678533
"BH-01585"	9	"WB"	"NRB"	-5.65383482857143	-0.311417855080691	0.00574761904761905	0.00538412698412698	4.85015873015873e-05	8.65730158730159e-06	7.94587301587302e-06	7	1383.527376
"BH-01585"	9	"WB"	"NRB"	-5.51110478571429	-0.206598268492924	0.00607666666666667	0.00588833333333333	5.05055555555556e-05	1.16872222222222e-05	7.69166666666667e-06	7	1423.376268
"BH-01585"	9	"WB"	"NRB"	-5.75499301428571	-0.418459418678282	0.00571825396825397	0.00579873015873016	6.47507936507937e-05	1.07555555555556e-05	1.19222222222222e-05	8	1463.225205
"BH-01588"	10	"KJB"	"NRB"	-6.70976	-0.474093263836488	0.00330111111111111	0.00908666666666667	8.07e-05	1.21777777777778e-05	7.09555555555556e-05	1	0
"BH-01588"	10	"KJB"	"NRB"	-6.67650251428571	-0.498766259733962	0.00475376068376068	0.00950076923076923	7.62239316239316e-05	2.39444444444444e-05	0.000111442735042735	1	78.40918314
"BH-01588"	10	"KJB"	"NRB"	-6.5254581	-0.285529877708597	0.0047942735042735	0.0090592735042735	7.62068376068376e-05	2.01320512820513e-05	9.21470085470085e-05	1	118.4060809
"BH-01588"	10	"KJB"	"NRB"	-6.41598554285714	-0.180032563474475	0.0041108547008547	0.0084725641025641	6.93418803418804e-05	1.47080341880342e-05	6.06863247863248e-05	1	157.6102789
"BH-01588"	10	"KJB"	"NRB"	-6.20674052857143	-0.0617389199137745	0.00345547008547009	0.00742679487179487	5.81551282051282e-05	1.01468376068376e-05	5.3667094017094e-05	1	196.8146336
"BH-01588"	10	"KJB"	"NRB"	-5.7882505	0.268639656612585	0.00396076923076923	0.00699623931623932	5.01623931623932e-05	1.51558974358974e-05	5.82401709401709e-05	1	236.019067
"BH-01588"	10	"KJB"	"NRB"	-5.545748	0.505012049020313	0.00389252136752137	0.00687824786324786	5.2357264957265e-05	9.80299145299145e-06	5.81487179487179e-05	1	275.2235455
"BH-01588"	10	"KJB"	"NRB"	-5.50279041428571	0.571560578695417	0.0040708547008547	0.00682948717948718	4.62854700854701e-05	8.73470085470086e-06	4.60461538461538e-05	1	314.4280522
"BH-01588"	10	"KJB"	"NRB"	-5.60672005714286	0.512934553647693	0.00392739316239316	0.00640589743589744	3.90384615384615e-05	7.98675213675214e-06	2.85457264957265e-05	1	353.6325777
"BH-01588"	10	"KJB"	"NRB"	-5.63997754285714	0.476946500595611	0.00484709401709402	0.00663358974358974	3.50897435897436e-05	6.36239316239316e-06	9.32581196581197e-06	1	393.6292672
"BH-01588"	10	"KJB"	"NRB"	-5.7106497	0.464545743954745	0.00531935897435897	0.00671136752136752	3.67311965811966e-05	8.01542735042735e-06	7.66688034188035e-06	1	432.8336863
"BH-01588"	10	"KJB"	"NRB"	-5.62473452857143	0.652057960888196	0.00462623931623932	0.00646119658119658	4.67709401709402e-05	1.03716239316239e-05	1.2414188034188e-05	1	472.0381341
"BH-01588"	10	"KJB"	"NRB"	-5.82982235714286	0.492071128521614	0.00404222222222222	0.00591111111111111	4.66166666666667e-05	8.99e-06	1.05538888888889e-05	2	511.2426039
"BH-01588"	10	"KJB"	"NRB"	-5.92266617142857	0.437931256924992	0.00357905982905983	0.00583547008547009	5.10333333333333e-05	7.66957264957265e-06	1.00197435897436e-05	2	550.447091
"BH-01588"	10	"KJB"	"NRB"	-5.98086677142857	0.389099493974462	0.00346888888888889	0.00598213675213675	4.51192307692308e-05	6.34760683760684e-06	6.9623076923077e-06	2	590.4439008
"BH-01588"	10	"KJB"	"NRB"	-5.94622355714286	0.393812602670623	0.00396367521367521	0.00590965811965812	3.87846153846154e-05	6.52786324786325e-06	3.18598290598291e-06	2	629.6483145
"BH-01588"	10	"KJB"	"NRB"	-5.84783682857143	0.487262439765588	0.00407282051282051	0.00589995726495727	4.21619658119658e-05	6.69252136752137e-06	2.86367521367522e-06	2	668.8527491
"BH-01588"	10	"KJB"	"NRB"	-5.59009131428571	0.77278962738921	0.00396940170940171	0.00542102564102564	4.45598290598291e-05	8.1765811965812e-06	3.96726495726496e-06	2	708.0572011
"BH-01588"	10	"KJB"	"NRB"	-5.73143562857143	0.657493446046736	0.00402696581196581	0.00524333333333333	4.55055555555556e-05	7.14692307692307e-06	5.40709401709402e-06	3	747.2616677
"BH-01588"	10	"KJB"	"NRB"	-5.77993612857143	0.629586376746275	0.00352794871794872	0.00523136752136752	4.69606837606838e-05	6.01940170940171e-06	5.35555555555556e-06	3	786.4661468
"BH-01588"	10	"KJB"	"NRB"	-5.5845484	0.791194189241292	0.00345457264957265	0.00567726495726496	4.61196581196581e-05	6.42747863247863e-06	3.82029914529915e-06	3	825.6706365
"BH-01588"	10	"KJB"	"NRB"	-5.17298701428571	1.17176090188804	0.0038665811965812	0.00536179487179487	3.41025641025641e-05	6.49264957264957e-06	2.31008547008547e-06	3	865.6673726
"BH-01588"	10	"KJB"	"NRB"	-5.20763022857143	1.14010233599982	0.0040292735042735	0.00526123931623932	3.49679487179487e-05	7.18606837606838e-06	2.90790598290599e-06	3	904.8718141
"BH-01588"	10	"KJB"	"NRB"	-5.01639968571429	1.32691058193179	0.00370367521367521	0.00481683760683761	4.04410256410257e-05	6.91068376068376e-06	4.83427350427351e-06	3	944.0762681
"BH-01588"	10	"KJB"	"NRB"	-5.07460028571429	1.17156417929559	0.0036232905982906	0.00499991452991453	4.57948717948718e-05	6.48662393162393e-06	3.13846153846154e-06	4	983.2807331
"BH-01588"	10	"KJB"	"NRB"	-4.81685477142857	1.3054049742779	0.00375333333333333	0.00530666666666667	3.25e-05	5.48555555555556e-06	3.73000000000004e-07	4	1022.485208
"BH-01588"	10	"KJB"	"NRB"	-4.85288371428571	1.18658098433373	0.00397679487179487	0.00588034188034188	3.42055555555555e-05	5.89320512820513e-06	3.36508119658119e-06	4	1062.482
"BH-01588"	10	"KJB"	"NRB"	-4.80576894285714	1.18504405715353	0.00386641025641026	0.00441965811965812	3.65623931623932e-05	5.72641025641026e-06	3.72290598290598e-06	4	1101.686435
"BH-01588"	10	"KJB"	"NRB"	-4.74895407142857	1.20337690479326	0.00382692307692308	0.00440200854700855	3.20333333333333e-05	5.43264957264957e-06	7.54201709401712e-07	5	1140.89088
"BH-01588"	10	"KJB"	"NRB"	-4.19881982857143	1.6924802338671	0.00408803418803419	0.00471119658119658	3.13589743589744e-05	6.77222222222222e-06	7.78902564102565e-07	5	1180.095335
"BH-01588"	10	"KJB"	"NRB"	-4.31660675714286	1.57759111586264	0.00499448717948718	0.00463611111111111	3.3791452991453e-05	7.00713675213675e-06	1.33188119658121e-06	5	1219.299799
"BH-01588"	10	"KJB"	"NRB"	-4.30552092857143	1.69662280021552	0.00526965811965812	0.00426094017094017	4.09555555555556e-05	7.83717948717949e-06	2.26140512820513e-06	5	1258.504271
"BH-01588"	10	"KJB"	"NRB"	-4.15447651428571	1.93306096407229	0.00485346153846154	0.00450324786324786	5.29965811965812e-05	7.36876068376068e-06	1.56498290598291e-06	6	1297.70875
"BH-01588"	10	"KJB"	"NRB"	-3.9743318	2.14567337832862	0.00462324786324786	0.00489521367521368	3.60290598290597e-05	7.13709401709402e-06	-2.09145299145301e-08	6	1337.705498
"BH-01588"	10	"KJB"	"NRB"	-4.16279088571429	1.9961144244761	0.00437773504273504	0.00479162393162393	3.1981623931624e-05	5.86264957264957e-06	3.49884615384621e-07	6	1376.909946
"BH-01588"	10	"KJB"	"NRB"	-4.30274947142857	1.8530779201019	0.00463786324786325	0.00458452991452991	4.80521367521368e-05	6.20880341880342e-06	2.15863247863248e-06	6	1416.114402
"BH-01588"	10	"KJB"	"NRB"	-4.29859228571429	1.83568645898081	0.00404952991452991	0.00417059829059829	3.58072649572649e-05	7.21559829059829e-06	4.33294871794864e-07	7	1455.318865
"BH-01588"	10	"KJB"	"NRB"	-4.39975047142857	1.73365024631338	0.00356017094017094	0.00426709401709402	3.3382905982906e-05	5.14735042735043e-06	-6.63940170940164e-07	7	1494.523335
"BH-01588"	10	"KJB"	"NRB"	-4.4981372	1.56549736145046	0.004135	0.00470777777777778	3.44277777777778e-05	7.02e-06	2.32466666666667e-06	7	1533.727812
"BH-01588"	10	"KJB"	"NRB"	-4.91247004285714	1.14402130297819	0.00442205128205128	0.00458196581196581	4.0725641025641e-05	8.42051282051282e-06	2.28463247863249e-06	8	1573.724563
"BH-01588"	10	"KJB"	"NRB"	-4.96651345714286	1.11468485958641	0.00410636752136752	0.00427893162393163	3.93649572649573e-05	7.6451282051282e-06	2.04655555555556e-06	8	1612.929013
"BH-01588"	10	"KJB"	"NRB"	-4.81685477142857	1.25539281632415	0.00441863247863248	0.00481581196581197	3.7242735042735e-05	5.65153846153846e-06	1.80565521367522e-06	8	1652.133469
"BH-01588"	10	"KJB"	"NRB"	-4.70045357142857	1.38961828509455	0.00492418803418803	0.00489504273504273	4.28384615384615e-05	7.74636752136752e-06	4.18282051282051e-06	8	1691.337932
"BH-01588"	10	"KJB"	"NRB"	-4.76419708571429	1.39283638679578	0.00406119658119658	0.00455598290598291	4.38282051282051e-05	7.94102564102564e-06	5.24538461538461e-06	9	1730.542401
"BH-01588"	10	"KJB"	"NRB"	-4.64225297142857	1.48376331450233	0.00448717948717949	0.00467576923076923	3.9882905982906e-05	7.43029914529915e-06	3.01397435897436e-06	9	1769.746875
"BH-01588"	10	"KJB"	"NRB"	-4.54940915714286	1.60298653197368	0.00422991452991453	0.00415153846153846	4.41239316239316e-05	8.91726495726496e-06	4.56615384615385e-06	9	1809.743628
"BH-01594"	2	"WB"	"NRB"	-8.58742221428571	-1.92383615977635	0.00337777777777778	0.00845555555555556	0.000100811111111111	5.79111111111111e-06	5.63666666666667e-05	1	0
"BH-01594"	2	"WB"	"NRB"	-8.57910784285714	-1.89390095533229	0.00308577160493827	0.00853407407407407	0.00011007037037037	6.09802469135803e-06	6.44722222222222e-05	1	40.01249805
"BH-01594"	2	"WB"	"NRB"	-8.60266522857143	-1.92545117370733	0.00325067901234568	0.00794820987654321	0.000102041975308642	4.9079012345679e-06	5.57296296296296e-05	1	81.09870529
"BH-01594"	2	"WB"	"NRB"	-8.63315125714286	-1.97754409835848	0.00336648148148148	0.0076212037037037	9.70037037037037e-05	4.53388888888889e-06	3.8987962962963e-05	1	121.1032617
"BH-01594"	2	"WB"	"NRB"	-8.59019367142857	-1.96639989134855	0.00313567901234568	0.00739481481481482	0.000111049382716049	4.4716049382716e-06	3.56543209876543e-05	1	161.1986352
"BH-01594"	2	"WB"	"NRB"	-8.65116572857143	-2.10638972862901	0.00295367283950617	0.00740574074074074	0.000105130864197531	3.83472222222222e-06	3.32046296296296e-05	1	201.2013916
"BH-01594"	2	"WB"	"NRB"	-8.67333738571429	-2.26023987769441	0.00341277777777778	0.00738981481481482	0.000114731481481481	5.46259259259259e-06	3.9237037037037e-05	1	242.249871
"BH-01594"	2	"WB"	"NRB"	-8.77172411428571	-2.431918628627	0.00309049382716049	0.00790092592592593	0.000109614197530864	4.02728395061728e-06	2.82373456790123e-05	1	282.2994864
"BH-01594"	2	"WB"	"NRB"	-8.73292371428571	-2.49362676371296	0.00319197530864198	0.00823123456790124	0.000110553086419753	3.80358024691358e-06	3.01679012345679e-05	1	322.3491895
"BH-01594"	2	"WB"	"NRB"	-8.54723608571429	-2.33235432377774	0.00353777777777778	0.00822277777777778	0.000120777777777778	4.81472222222222e-06	4.80861111111111e-05	1	363.3978536
"BH-01594"	2	"WB"	"NRB"	-8.37540574285714	-2.17441446023222	0.0037891975308642	0.00784024691358025	0.000113069135802469	4.58530864197531e-06	3.01277777777778e-05	1	403.4476422
"BH-01594"	2	"WB"	"NRB"	-8.14953198571429	-1.93668733922194	0.00418561728395062	0.00749049382716049	0.000130978395061728	4.4175e-06	4.01808641975309e-05	1	443.4974634
"BH-01594"	2	"WB"	"NRB"	-7.94305842857143	-1.69132508565178	0.00470333333333333	0.00762	0.000123111111111111	4.83407407407407e-06	4.68074074074074e-05	1	483.547309
"BH-01594"	2	"WB"	"NRB"	-7.64374105714286	-1.2972342282042	0.00438663580246914	0.00717987654320988	0.000104012962962963	4.68836419753086e-06	3.33225308641975e-05	1	524.5960351
"BH-01594"	2	"WB"	"NRB"	-7.22940821428571	-0.86645812396796	0.00442598765432099	0.00730240740740741	9.78907407407407e-05	4.65277777777778e-06	2.57185185185185e-05	1	564.6459067
"BH-01594"	2	"WB"	"NRB"	-6.84833285714286	-0.488123697525391	0.00351638888888889	0.00688953703703704	9.57453703703704e-05	3.92166666666667e-06	2.29259259259259e-05	1	604.6957913
"BH-01594"	2	"WB"	"NRB"	-6.40628544285714	-0.160254629487668	0.00372234567901235	0.00795827160493827	0.000100253086419753	3.68395061728395e-06	3.23765432098765e-05	1	644.7456863
"BH-01594"	2	"WB"	"NRB"	-6.21782635714286	-0.0366092635446709	0.0036316975308642	0.00681993827160494	9.61027777777778e-05	3.57132716049383e-06	1.87277777777778e-05	1	685.7944298
"BH-01594"	2	"WB"	"NRB"	-6.27186977142857	-0.171387023889615	0.00366888888888889	0.00645777777777778	8.67333333333333e-05	3.795e-06	1.88444444444444e-05	1	725.8443359
"BH-01594"	2	"WB"	"NRB"	-6.28988424285714	-0.248905242563325	0.00344404320987654	0.00617311728395062	8.06444444444444e-05	3.64401234567901e-06	1.27658950617284e-05	1	765.8942486
"BH-01594"	2	"WB"	"NRB"	-6.41182835714286	-0.468819046803297	0.00416814814814815	0.00639938271604938	6.64222222222222e-05	3.5337037037037e-06	5.7483950617284e-06	1	805.9441668
"BH-01594"	2	"WB"	"NRB"	-6.6709596	-0.726605375359197	0.00446240740740741	0.00568611111111111	5.27157407407407e-05	4.77777777777778e-06	5.32620370370371e-06	1	846.9450986
"BH-01594"	2	"WB"	"NRB"	-6.83863275714286	-0.854247007342093	0.00503351851851852	0.0064941975308642	6.45098765432099e-05	6.57722222222223e-06	9.81802469135804e-06	1	886.9949267
"BH-01594"	2	"WB"	"NRB"	-7.16982188571429	-1.16063303589855	0.00458354938271605	0.00745533950617284	9.73817901234568e-05	5.95885802469136e-06	1.87356790123457e-05	2	927.044767
"BH-01594"	2	"WB"	"NRB"	-7.28068017142857	-1.34757073112683	0.00470444444444444	0.00756925925925926	0.00010152962962963	5.04925925925926e-06	2.8762962962963e-05	2	968.0934872
"BH-01594"	2	"WB"	"NRB"	-7.18922208571429	-1.27338747729224	0.00445953703703704	0.0070116975308642	9.52518518518518e-05	4.34895061728395e-06	2.90265432098765e-05	2	1008.143343
"BH-01594"	2	"WB"	"NRB"	-7.22109384285714	-1.29868796922229	0.0047458024691358	0.00700839506172839	9.6145061728395e-05	5.13691358024691e-06	2.48987654320988e-05	2	1048.193207
"BH-01594"	2	"WB"	"NRB"	-7.09637827142857	-1.09254817341416	0.00415027777777778	0.00681861111111111	9.53e-05	4.71e-06	2.06361111111111e-05	2	1088.243079
"BH-01594"	2	"WB"	"NRB"	-6.86080441428571	-0.848707390540519	0.0039304938271605	0.00691283950617284	0.000109486419753087	4.6195061728395e-06	2.32864197530864e-05	2	1129.291813
"BH-01594"	2	"WB"	"NRB"	-6.57950151428571	-0.575125552953871	0.00470395061728395	0.00695083333333333	0.000113915432098765	4.07555555555555e-06	2.03845679012346e-05	2	1169.341695
"BH-01594"	2	"WB"	"NRB"	-6.2732555	-0.252694110600696	0.00559444444444444	0.00731925925925926	0.000110751851851852	5.26055555555556e-06	1.51425925925926e-05	2	1209.391583
"BH-01595"	4	"WB"	"NRB"	-7.82665722857143	-1.00767856360539	0.00291	0.00715666666666667	9.67e-05	3.66888888888889e-06	6.61222222222222e-05	1	0
"BH-01595"	4	"WB"	"NRB"	-7.63958387142857	-0.834577618063201	0.00278666666666667	0.0072720202020202	9.48919191919192e-05	3.6730303030303e-06	6.14353535353535e-05	1	40.19950248
"BH-01595"	4	"WB"	"NRB"	-7.42618167142857	-0.658257803149185	0.00287040404040404	0.00757535353535353	0.000104230303030303	3.92121212121212e-06	5.87979797979798e-05	1	80.30566605
"BH-01595"	4	"WB"	"NRB"	-7.2141652	-0.474558651205094	0.00292626262626263	0.00797333333333333	0.000124333333333333	3.47787878787879e-06	7.28515151515151e-05	1	120.503112
"BH-01595"	4	"WB"	"NRB"	-7.15873605714286	-0.413222781572262	0.00306888888888889	0.00740747474747475	0.000137575757575758	4.41484848484848e-06	8.23959595959596e-05	1	161.697248
"BH-01595"	4	"WB"	"NRB"	-7.09083535714286	-0.354185972718277	0.00287343434343434	0.00707494949494949	0.000125454545454545	3.30717171717172e-06	0.000113161616161616	1	202.8915967
"BH-01595"	4	"WB"	"NRB"	-6.9134621	-0.200120340149759	0.00308242424242424	0.00736717171717172	0.0001081	3.64353535353535e-06	7.47e-05	1	244.0860504
"BH-01595"	4	"WB"	"NRB"	-6.64740221428571	0.00499459246195629	0.00309565656565657	0.00764171717171717	0.000106255555555556	3.14949494949495e-06	5.75363636363636e-05	1	285.2805637
"BH-01595"	4	"WB"	"NRB"	-6.41182835714286	0.139812005994801	0.00327939393939394	0.00764767676767677	0.000119288888888889	3.93555555555556e-06	5.64666666666667e-05	1	326.3816784
"BH-01595"	4	"WB"	"NRB"	-6.13883982857143	0.393157057103707	0.00324666666666667	0.00734818181818182	0.000105661616161616	4.32e-06	5.42585858585859e-05	1	367.5758425
"BH-01595"	4	"WB"	"NRB"	-6.1471542	0.402745313161297	0.00284777777777778	0.00744676767676768	0.00010659898989899	2.60979797979798e-06	5.39191919191919e-05	1	408.7701065
"BH-01595"	4	"WB"	"NRB"	-6.00858134285714	0.497834930719933	0.00318666666666667	0.00725222222222222	9.99444444444444e-05	2.92222222222222e-06	4.76e-05	1	449.964443
"BH-01595"	4	"WB"	"NRB"	-5.97532385714286	0.506614089255688	0.00318313131313131	0.00694858585858586	7.47585858585859e-05	2.60181818181818e-06	3.58646464646465e-05	1	491.1588338
"BH-01595"	4	"WB"	"NRB"	-5.93652345714286	0.508423327749251	0.00389222222222222	0.00682262626262626	5.18070707070707e-05	2.12232323232323e-06	1.48386868686869e-05	1	532.3532662
"BH-01595"	4	"WB"	"NRB"	-6.03906737142857	0.435732329870396	0.00443444444444444	0.00706636363636364	6.25292929292929e-05	2.92151515151515e-06	1.65961616161616e-05	1	573.4544446
"BH-01595"	4	"WB"	"NRB"	-6.15962575714286	0.346782914469256	0.00354040404040404	0.00680282828282828	6.82252525252525e-05	2.58515151515152e-06	2.87565656565657e-05	1	614.6486801
"BH-01595"	4	"WB"	"NRB"	-6.28018414285714	0.199997749635117	0.00300878787878788	0.0069559595959596	8.62545454545455e-05	2.87454545454545e-06	2.69040404040404e-05	2	655.842969
"BH-01595"	4	"WB"	"NRB"	-6.09588224285714	0.27407875964707	0.00342555555555556	0.00693525252525252	9.3540404040404e-05	3.47777777777778e-06	2.24989898989899e-05	2	697.0373017
"BH-01595"	4	"WB"	"NRB"	-6.06123902857143	0.225252398646989	0.00351191919191919	0.00668131313131313	8.34717171717172e-05	3.52060606060606e-06	2.08585858585859e-05	2	738.231671
"BH-01595"	4	"WB"	"NRB"	-6.06123902857143	0.138612803971924	0.00367464646464646	0.00680010101010101	8.27363636363636e-05	3.57828282828283e-06	2.16272727272727e-05	2	779.4260709
"BH-01595"	4	"WB"	"NRB"	-6.19288324285714	-0.118767910789843	0.00349555555555556	0.00640010101010101	6.83020202020202e-05	3.03393939393939e-06	1.52848484848485e-05	2	820.5272695
"BH-01595"	4	"WB"	"NRB"	-6.03629591428571	-0.0390592538819157	0.00401444444444444	0.00663959595959596	5.6069696969697e-05	3.03060606060606e-06	1.42080808080808e-05	2	861.7215327
"BH-01595"	4	"WB"	"NRB"	-5.79240768571429	0.171638795664214	0.00388888888888889	0.00663777777777778	5.63888888888889e-05	3.18111111111111e-06	1.35522222222222e-05	2	902.9158322
"BH-01595"	4	"WB"	"NRB"	-5.67046357142857	0.220961338665301	0.00447333333333333	0.00662141414141414	6.09787878787879e-05	3.42313131313131e-06	9.87686868686868e-06	2	944.1101631
"BH-01595"	4	"WB"	"NRB"	-5.84922255714286	-0.0021855204637167	0.00453464646464646	0.00660979797979798	6.57242424242424e-05	4.63848484848485e-06	1.8630303030303e-05	3	985.3045215
"BH-01595"	4	"WB"	"NRB"	-5.89772305714286	-0.109198344778359	0.00466313131313131	0.00608242424242424	6.6049494949495e-05	4.89282828282828e-06	2.4220202020202e-05	3	1026.498904
"BH-01595"	4	"WB"	"NRB"	-5.71203542857143	0.0476474287261932	0.00534535353535354	0.00596929292929293	7.30646464646465e-05	4.33848484848485e-06	2.13878787878788e-05	3	1067.600112
"BH-01595"	4	"WB"	"NRB"	-5.30601695714286	0.465943073568841	0.00451707070707071	0.00586383838383838	5.55646464646465e-05	2.55888888888889e-06	1.77878787878788e-05	3	1108.79439
"BH-01596"	2	"GJB"	"NRB"	-8.35046262857143	-1.62515395050213	0.00384	0.00804555555555556	0.000136111111111111	6.41333333333333e-06	0.000159	1	0
"BH-01596"	2	"GJB"	"NRB"	-7.88624355714286	-1.11341689658561	0.0032790625	0.0083115625	0.000140253472222222	6.63204861111111e-06	0.000156738194444444	1	40.70626487
"BH-01596"	2	"GJB"	"NRB"	-7.73519914285714	-0.925461378986971	0.00278673611111111	0.00792090277777778	0.000122395833333333	4.97534722222222e-06	6.34256944444445e-05	1	81.41252975
"BH-01596"	2	"GJB"	"NRB"	-7.6700699	-0.83617855539203	0.00288527777777778	0.00805138888888889	0.000127090277777778	5.01638888888889e-06	8.02027777777778e-05	1	122.1187946
"BH-01596"	2	"GJB"	"NRB"	-7.67977	-0.849260104431813	0.00290736111111111	0.00869777777777778	0.000126347222222222	4.78416666666667e-06	0.000114876388888889	1	162.3607095
"BH-01596"	2	"GJB"	"NRB"	-7.6506697	-0.814196538041717	0.00292454861111111	0.00821260416666667	0.000114110416666667	4.63482638888889e-06	0.000108510069444444	1	203.0664916
"BH-01596"	2	"GJB"	"NRB"	-7.46775352857143	-0.630289973115404	0.00313972222222222	0.008075625	0.0001121125	4.88319444444444e-06	6.17534722222222e-05	1	243.7724349
"BH-01596"	2	"GJB"	"NRB"	-7.45528197142857	-0.614980507427567	0.00320861111111111	0.00767722222222222	0.000123086805555556	5.31940972222222e-06	4.083125e-05	1	284.4784702
"BH-01596"	2	"GJB"	"NRB"	-7.39153845714286	-0.511145655299237	0.00278861111111111	0.00804833333333333	0.000111677777777778	3.49638888888889e-06	3.21444444444444e-05	1	324.7214191
"BH-01596"	2	"GJB"	"NRB"	-7.20723655714286	-0.32327938397755	0.00246579861111111	0.00689114583333333	0.000112520833333333	2.76125e-06	3.57427083333333e-05	1	365.4271473
"BH-01596"	2	"GJB"	"NRB"	-7.0492635	-0.187615005700708	0.00293020833333333	0.00674902777777778	0.000121256944444444	3.74152777777778e-06	3.99354166666667e-05	1	406.1329831
"BH-01596"	2	"GJB"	"NRB"	-6.69590271428572	0.173151519255265	0.002828125	0.0067253125	0.000117131944444444	3.6984375e-06	2.99788194444444e-05	1	446.8388971
"BH-01596"	2	"GJB"	"NRB"	-6.34254192857143	0.55175557987241	0.00291138888888889	0.00684222222222222	0.000102408333333333	3.08388888888889e-06	3.01972222222222e-05	1	487.0821286
"BH-01596"	2	"GJB"	"NRB"	-5.95038074285714	0.891143687257168	0.00310201388888889	0.00736131944444444	0.000104070138888889	2.65197916666667e-06	2.78149305555556e-05	1	527.7878362
"BH-01596"	2	"GJB"	"NRB"	-5.55406237142857	1.19619429271708	0.00267590277777778	0.00712548611111111	9.71444444444444e-05	2.60465277777778e-06	2.39576388888889e-05	1	568.4936235
"BH-01596"	2	"GJB"	"NRB"	-5.12032932857143	1.51652074714417	0.00274125	0.00710152777777778	0.000105000694444444	3.06034722222222e-06	3.21152777777778e-05	1	609.1994747
"BH-01596"	2	"GJB"	"NRB"	-4.71292512857143	1.84071621428114	0.00276222222222222	0.00707777777777778	8.09666666666667e-05	2.37111111111111e-06	4.12222222222222e-05	1	649.4428381
"BH-01596"	2	"GJB"	"NRB"	-4.51060875714286	1.9613891449447	0.00283180555555556	0.00655711805555556	6.06576388888889e-05	1.89760416666667e-06	3.49972222222222e-05	1	690.1485347
"BH-01596"	2	"GJB"	"NRB"	-4.59790965714286	1.83500559282802	0.00249270833333333	0.00652902777777778	6.43145833333333e-05	1.931875e-06	2.86236111111111e-05	1	730.8542946
"BH-01596"	2	"GJB"	"NRB"	-4.7600399	1.61585847470116	0.00361260416666667	0.00675197916666667	5.94003472222222e-05	2.56208333333333e-06	1.38754513888889e-05	1	771.5601078
"BH-01596"	2	"GJB"	"NRB"	-4.99977094285714	1.36501882298148	0.00431472222222222	0.00694791666666667	5.70666666666667e-05	3.52513888888889e-06	5.09111111111111e-06	1	811.8035477
