"ID"	"capt"	"area"	"Sr"	"Na"	"Mg"	"Ba"	"Mn"	"d18O"
"BH-00670"	"KB"	"Marine"	-0.0696075631128267	1.49918674177032	-0.00892373950437541	-0.0089237395043754	0.176978703025749	-0.35495416169391
"BH-00670"	"KB"	"Marine"	-0.0618870586694817	1.51718781228843	-0.0271301674092503	-0.0271301674092503	0.0908867975080626	-0.285773252401327
"BH-00670"	"KB"	"Marine"	-0.0576662598517632	1.50467090352817	-0.0332528863731928	-0.0332528863731927	0.0303132141829394	-0.216592343108743
"BH-00670"	"KB"	"Marine"	-0.049253505944009	1.50037037380439	-0.038366075976474	-0.038366075976474	-0.0223994050447625	-0.145342179522877
"BH-00670"	"KB"	"Marine"	-0.0355687595873964	1.5152874253004	-0.0449955457662009	-0.0449955457662009	-0.0701718951430626	-0.0717184595417777
"BH-00670"	"KB"	"Marine"	-0.0250407989828347	1.55416973761953	-0.0503394119771881	-0.0503394119771881	-0.10116498112943	0.00190526043932122
"BH-00670"	"KB"	"Marine"	-0.00625712254346524	1.56711406905877	-0.0594291485140462	-0.0594291485140462	-0.122875341717208	0.0755289804204193
"BH-00670"	"KB"	"Marine"	0.0186157852958035	1.5621921325171	-0.0706037703072671	-0.0706037703072671	-0.14718549439855	0.149152700401518
"BH-00670"	"KB"	"Marine"	0.0485203211865679	1.54219532687488	-0.0831045697934977	-0.0831045697934977	-0.181749625452143	0.222776420382617
"BH-00670"	"KB"	"Marine"	0.0183401674534925	1.40106693401286	-0.111563764265965	-0.111563764265965	-0.244080165046949	0.296400140363716
"BH-00670"	"KB"	"Marine"	0.0164268668504719	1.30366716907611	-0.126795230016109	-0.126795230016109	-0.308428688424056	0.370023860344815
"BH-00670"	"KB"	"Marine"	0.034309978014384	1.24258189251793	-0.132213151079016	-0.132213151079016	-0.371973949425481	0.439995955102477
"BH-00670"	"KB"	"Marine"	0.0623845396265468	1.21234009404749	-0.131405357349448	-0.131405357349448	-0.430372958668312	0.500291243018032
"BH-00670"	"KB"	"Marine"	0.15359802113839	1.22266399567798	-0.135001699296155	-0.135001699296154	-0.482956898670415	0.560586530933587
"BH-00670"	"KB"	"Marine"	0.267556384358168	1.18737532172895	-0.135866807508818	-0.135866807508818	-0.53428588862816	0.627951771017852
"BH-00670"	"KB"	"Marine"	0.395545618666766	1.11366463680737	-0.136565646973491	-0.136565646973491	-0.583738022630457	0.701258147378343
"BH-00670"	"KB"	"Marine"	0.524688602082713	1.05534116832868	-0.148806828875404	-0.148806828875404	-0.627128343011371	0.774564523738833
"BH-00670"	"KB"	"Marine"	0.62017416015038	0.944931314617475	-0.166047990089731	-0.166047990089731	-0.680729304907624	0.847870900099324
"BH-00670"	"KB"	"Marine"	0.674615093724101	0.789336308005733	-0.184246189677726	-0.184246189677726	-0.729558086340325	0.921177276459814
"BH-00670"	"KB"	"Marine"	0.686277574284223	0.600103136559135	-0.201361372523269	-0.201361372523269	-0.769137955396203	0.994483652820306
"BH-00670"	"KB"	"Marine"	0.679258933881182	0.492816756271166	-0.209066481943762	-0.209066481943762	-0.803660809508796	1.0677900291808
"BH-00670"	"KB"	"Marine"	0.651107455661864	0.422696421852929	-0.209555073725398	-0.209555073725397	-0.833205009347052	1.10105604515478
"BH-00670"	"KB"	"Marine"	0.657549221511228	0.426747073702848	-0.203283110117355	-0.203283110117355	-0.848735753234209	1.11850994428823
"BH-00670"	"KB"	"Marine"	0.743176634428324	0.540513839377338	-0.189799168631492	-0.189799168631492	-0.842049281905669	1.13596384342168
"BH-00670"	"KB"	"Marine"	0.740196115901006	0.509404044081922	-0.184098647444015	-0.184098647444015	-0.839948089051823	1.12618705160322
"BH-00670"	"KB"	"Marine"	0.720293943799232	0.437380034808892	-0.182557966041994	-0.182557966041994	-0.843845025396101	1.11603205574375
"BH-00670"	"KB"	"Marine"	0.686508324105692	0.350820366584157	-0.179072848240701	-0.179072848240701	-0.84553724893926	1.10587705988429
"BH-00670"	"KB"	"Marine"	0.640185297445625	0.291056812464014	-0.162730559711752	-0.162730559711752	-0.83027028436079	1.09572206402483
"BH-00670"	"KB"	"Marine"	0.527617842871929	0.199877691439654	-0.162156847410668	-0.162156847410668	-0.796682254683454	1.08556706816537
"BH-00670"	"KB"	"Marine"	0.403580199256001	0.155876170573181	-0.155203352176906	-0.155203352176906	-0.756424002378162	1.07541207230591
"BH-00670"	"KB"	"Marine"	0.281366120201412	0.165631271253956	-0.138997256479075	-0.138997256479075	-0.70805534221389	1.06525707644644
"BH-00670"	"KB"	"Marine"	0.184508882639453	0.215314225883955	-0.113707098945682	-0.113707098945682	-0.638040813078613	1.05510208058698
"BH-00670"	"KB"	"Marine"	0.123898596200045	0.283304022640869	-0.0980934420632136	-0.0980934420632136	-0.573834963775673	1.04141718034486
"BH-00670"	"KB"	"Marine"	0.0847127897123842	0.346138444316065	-0.0867159496986401	-0.0867159496986401	-0.503888632009205	1.02681937379689
"BH-00670"	"KB"	"Marine"	0.0663970226332163	0.396373760561963	-0.0777153059721381	-0.0777153059721381	-0.420957491868979	1.00891481774102
"BH-00670"	"KB"	"Marine"	0.11903682565602	0.454697229040658	-0.0697616446348549	-0.0697616446348549	-0.288921206106687	0.942590001033912
"BH-00670"	"KB"	"Marine"	0.130487785546461	0.490383734867804	-0.0652374890261584	-0.0652374890261584	-0.1635411219162	0.876265184326802
"BH-00670"	"KB"	"Marine"	0.130253830866359	0.530226104281231	-0.0614263596353769	-0.0614263596353769	-0.04149149719396	0.809940367619691
"BH-00670"	"KB"	"Marine"	0.142185519551528	0.597910129429346	-0.0560824934243896	-0.0560824934243896	0.0796398138694275	0.74361555091258
"BH-00670"	"KB"	"Marine"	0.14256689772868	0.68720201493272	-0.051039386382121	-0.051039386382121	0.185380984720877	0.67729073420547
"BH-00670"	"KB"	"Marine"	0.125645244154226	0.719919577074413	-0.0543582354354244	-0.0543582354354244	0.273195907690089	0.610965917498359
"BH-00670"	"KB"	"Marine"	0.100070472274654	0.705305009320437	-0.0627244475569688	-0.0627244475569688	0.345987465551695	0.544641100791248
"BH-00670"	"KB"	"Marine"	0.0825238712670518	0.659942311614787	-0.0696217632478943	-0.0696217632478943	0.407399691487646	0.478316284084137
"BH-00670"	"KB"	"Marine"	0.0704864222470426	0.603275927983788	-0.0836726073932853	-0.0836726073932853	0.457048644427671	0.400643897089435
"BH-00670"	"KB"	"Marine"	0.0574779010616813	0.534733769610975	-0.099213060629028	-0.099213060629028	0.49799143876405	0.35830243318911
"BH-00670"	"KB"	"Marine"	0.0419439512746783	0.457574112456796	-0.114566816192113	-0.114566816192113	0.532994284733433	0.351955560776945
"BH-00670"	"KB"	"Marine"	0.0215898941058597	0.388450001667232	-0.126186618302051	-0.126186618302051	0.573170507308354	0.345608688364782
"BH-00670"	"KB"	"Marine"	0.00559444467591642	0.348390633047557	-0.129124127428224	-0.129124127428224	0.594634516629202	0.339261815952618
"BH-00670"	"KB"	"Marine"	-0.0302006213795906	0.298954268424656	-0.130912509541841	-0.130912509541841	0.5879437210497	0.332914943540455
"BH-00670"	"KB"	"Marine"	-0.0961437925818559	0.221899823006839	-0.13477698112481	-0.13477698112481	0.548156681061366	0.32656807112829
"BH-00670"	"KB"	"Marine"	-0.161417148330134	0.099492543483656	-0.141487882878143	-0.141487882878143	0.4985103488795	0.320221198716127
"BH-00670"	"KB"	"Marine"	-0.205201926954034	-0.0238945203343982	-0.146423170595776	-0.146423170595776	0.440273171452977	0.313874326303963
"BH-00670"	"KB"	"Marine"	-0.229824855820043	-0.154547769694921	-0.150426388625447	-0.150426388625447	0.385233318980231	0.316226146834772
"BH-00670"	"KB"	"Marine"	-0.234737904102172	-0.299996419481293	-0.154216805356496	-0.154216805356496	0.345918015460487	0.33748816941552
"BH-00670"	"KB"	"Marine"	-0.233651457026084	-0.428348162108907	-0.156236715283013	-0.156236715283013	0.30523991769815	0.358750191996269
"BH-00670"	"KB"	"Marine"	-0.199840198463492	-0.502348179305479	-0.153187414541297	-0.153187414541297	0.264322020564279	0.361835235687022
"BH-00670"	"KB"	"Marine"	-0.135605216911829	-0.538981590759879	-0.146886793691707	-0.146886793691707	0.223159082542558	0.351997583448168
"BH-00670"	"KB"	"Marine"	-0.045064755712606	-0.577863903079008	-0.141605065459917	-0.141605065459917	0.181547994875676	0.342159931209314
"BH-00670"	"KB"	"Marine"	0.0718452823068075	-0.596456789614158	-0.14608609333876	-0.14608609333876	0.141652193423751	0.33232227897046
"BH-00670"	"KB"	"Marine"	0.207327476095913	-0.596450213880636	-0.149323226693392	-0.149323226693392	0.104994338677064	0.322484626731606
"BH-00670"	"KB"	"Marine"	0.352421040920961	-0.583805078316678	-0.14900402474546	-0.14900402474546	0.0720553397577628	0.312646974492753
"BH-00670"	"KB"	"Marine"	0.461209967168089	-0.593885677806823	-0.145089332056016	-0.145089332056016	0.0436450109369262	0.302809322253899
"BH-00670"	"KB"	"Marine"	0.530098403452727	-0.628526642003874	-0.138584138224684	-0.138584138224684	0.0339416538538442	0.292971670015045
"BH-00670"	"KB"	"Marine"	0.563646863607536	-0.660547176392172	-0.130104999547338	-0.130104999547338	0.0352821716520876	0.303446907610372
"BH-00670"	"KB"	"Marine"	0.561300907089259	-0.675579303224834	-0.119964592065418	-0.119964592065418	0.0451100147477137	0.345744899781846
"BH-00670"	"KB"	"Marine"	0.525505841033753	-0.661898489631066	-0.113812932124863	-0.113812932124863	0.0778249388444348	0.40254940787071
"BH-00670"	"KB"	"Marine"	0.488781365975103	-0.612938865688555	-0.113338810831534	-0.113338810831534	0.11034985797464	0.459353915959576
"BH-00670"	"KB"	"Marine"	0.452207519272136	-0.533579625671066	-0.11957984731751	-0.11957984731751	0.149847304186422	0.516158424048441
"BH-00670"	"KB"	"Marine"	0.417114317256933	-0.424853159741647	-0.134865790200101	-0.134865790200101	0.206094015791312	0.572962932137307
"BH-00670"	"KB"	"Marine"	0.346062601396016	-0.323504666824588	-0.149572913550442	-0.149572913550442	0.265815852714814	0.629767440226172
"BH-00670"	"KB"	"Marine"	0.25845779070327	-0.231260276969567	-0.162548685535196	-0.162548685535196	0.327580570623127	0.686571948315036
"BH-00670"	"KB"	"Marine"	0.155261342768154	-0.148323837915783	-0.17164636665387	-0.17164636665387	0.390772291348925	0.743376456403901
"BH-00670"	"KB"	"Marine"	0.0324351357149419	-0.0763195558433215	-0.170465745049117	-0.170465745049117	0.454193328413622	0.800180964492767
"BH-00670"	"KB"	"Marine"	-0.112677658261895	-0.0590681189467817	-0.172348610939321	-0.172348610939321	0.479246466032992	0.79599463700447
"BH-00670"	"KB"	"Marine"	-0.257553292699999	-0.0718907993158489	-0.180854420712761	-0.180854420712761	0.492432810709164	0.779810112353453
"BH-00670"	"KB"	"Marine"	-0.392211837820801	-0.0979076889980141	-0.196101208156406	-0.196101208156406	0.497469907890443	0.763825557655147
"BH-00670"	"KB"	"Marine"	-0.484156027100634	-0.0511049056509131	-0.211014323163812	-0.211014323163812	0.474512066419059	0.749545094727779
"BH-00670"	"KB"	"Marine"	-0.536122809810818	0.000491587434161003	-0.222847777777566	-0.222847777777566	0.452403350591139	0.735264631800411
"BH-00670"	"KB"	"Marine"	-0.553787990587786	0.0707598758566548	-0.232690263441415	-0.232690263441415	0.42790712408052	0.720984168873043
"BH-00670"	"KB"	"Marine"	-0.537625888509004	0.169280803358998	-0.240893611635748	-0.240893611635748	0.398846847236293	0.706703705945674
"BH-00670"	"KB"	"Marine"	-0.519377423461098	0.254245856204504	-0.235736159362353	-0.235736159362353	0.361540354845295	0.692423243018306
"BH-00670"	"KB"	"Marine"	-0.460007417312091	0.333647838489889	-0.225057790197518	-0.225057790197518	0.31739761479698	0.678142780090937
"BH-00670"	"KB"	"Marine"	-0.382581237633069	0.400546063482052	-0.21270992391123	-0.21270992391123	0.265076798914024	0.663862317163569
"BH-00670"	"KB"	"Marine"	-0.317307881884792	0.443028589904805	-0.203948468844379	-0.203948468844379	0.201368788830936	0.649581854236201
"BH-00670"	"KB"	"Marine"	-0.275750480009803	0.477620236100439	-0.198308099490645	-0.198308099490645	0.132419262430181	0.66370292082445
"BH-00670"	"KB"	"Marine"	-0.217216941963622	0.494102312174833	-0.201271995977848	-0.201271995977848	0.0536943080969739	0.6919986691332
"BH-00670"	"KB"	"Marine"	-0.141665604584043	0.501917571466442	-0.210715266405483	-0.210715266405483	-0.0280196209163812	0.729762559985573
"BH-00670"	"KB"	"Marine"	-0.0609512399490778	0.535039541219774	-0.218482513805173	-0.218482513805173	-0.0888579008155462	0.767526450837948
"BH-00670"	"KB"	"Marine"	0.0587726639488152	0.595233805885646	-0.222796137995767	-0.222796137995767	-0.137968287953931	0.805290341690321
"BH-00670"	"KB"	"Marine"	0.190069312365149	0.65008528706441	-0.22468070629636	-0.22468070629636	-0.179917453423303	0.843054232542696
"BH-00670"	"KB"	"Marine"	0.325618808185513	0.695063304358988	-0.224383919418549	-0.224383919418549	-0.216562204379195	0.88081812339507
"BH-00670"	"KB"	"Marine"	0.469500936447845	0.781468442845941	-0.222271228125834	-0.222271228125834	-0.255303561862154	0.918582014247443
"BH-00670"	"KB"	"Marine"	0.593634725822717	0.830990292004637	-0.218858462766072	-0.218858462766072	-0.304272690135777	0.956345905099817
"BH-00670"	"KB"	"Marine"	0.707144408834085	0.917819565303798	-0.218816753711542	-0.218816753711542	-0.361810387209708	0.988797550686669
"BH-00670"	"KB"	"Marine"	0.815231471040909	1.09783027048495	-0.225776207381665	-0.225776207381665	-0.427699392232578	1.01164629137046
"BH-00670"	"KB"	"Marine"	0.876027639280945	1.23360601625958	-0.234644346832891	-0.234644346832891	-0.495237640364802	1.03449503205425
"BH-00670"	"KB"	"Marine"	0.947364587560068	1.25186025251832	-0.246173353722083	-0.246173353722083	-0.551786394347496	1.07064467270864
"BH-00670"	"KB"	"Marine"	1.03458802007566	1.19720604334523	-0.259155084143199	-0.259155084143199	-0.595765599086701	1.11475543597318
"BH-00670"	"KB"	"Marine"	1.14828999460492	1.13456231794219	-0.271769093920297	-0.271769093920297	-0.622741062815576	1.15886619923772
"BH-00670"	"KB"	"Marine"	1.21550869954253	1.10285084302946	-0.271203042465963	-0.271203042465963	-0.635076971469206	1.20297696250225
"BH-00670"	"KB"	"Marine"	1.27615744428552	1.07743892083137	-0.269386570580929	-0.269386570580929	-0.646454993015783	1.24708772576679
"BH-00670"	"KB"	"Marine"	1.33477751351475	1.06493187567139	-0.266862747179276	-0.266862747179276	-0.657800255085374	1.29119848903133
"BH-00670"	"KB"	"Marine"	1.38811918057786	1.10597431645269	-0.259406189675573	-0.259406189675573	-0.665548526581966	1.33530925229587
"BH-00670"	"KB"	"Marine"	1.40444473044685	1.16945644787986	-0.257113610351756	-0.257113610351756	-0.657244654355701	1.3794200155604
"BH-00670"	"KB"	"Marine"	1.40872321671994	1.22171380218396	-0.25986612421566	-0.25986612421566	-0.639800888050504	1.42270481597678
"BH-00670"	"KB"	"Marine"	1.40788674861711	1.24983492659336	-0.266883459839009	-0.266883459839009	-0.613702067925759	1.46145551507406
"BH-00670"	"KB"	"Marine"	1.38612896336768	1.24911488377263	-0.265392148338268	-0.265392148338268	-0.560497270315828	1.45320458093825
"BH-00670"	"KB"	"Marine"	1.35795505113794	1.12181197064187	-0.260798477638688	-0.260798477638688	-0.493933420067059	1.44495364680244
"BH-00670"	"KB"	"Marine"	1.31877244950891	0.932565647728231	-0.253530603953097	-0.253530603953097	-0.416708063552339	1.43670271266663
"BH-00670"	"KB"	"Marine"	1.26332519032489	0.72663340100099	-0.243588527281492	-0.243588527281492	-0.329640449772118	1.42845177853081
"BH-00670"	"KB"	"Marine"	1.15121923539414	0.610341553653821	-0.23400906402274	-0.23400906402274	-0.27056764360665	1.420200844395
"BH-00670"	"KB"	"Marine"	1.04305846143878	0.498761219375594	-0.226666284280033	-0.226666284280033	-0.224151920007177	1.41194991025919
"BH-00670"	"KB"	"Marine"	0.950540602463912	0.389117438619777	-0.22119927705091	-0.22119927705091	-0.183882660517619	1.40369897612337
"BH-00670"	"KB"	"Marine"	0.895795207320194	0.281111015511083	-0.217098170423873	-0.217098170423873	-0.138827896630029	1.39544804198756
"BH-00670"	"KB"	"Marine"	0.841049812176479	0.168685699475206	-0.208148599009041	-0.208148599009041	-0.110126663653563	1.36883464958532
"BH-00670"	"KB"	"Marine"	0.777689757031221	0.0523248069260502	-0.199089222124119	-0.199089222124119	-0.0841654333321555	1.33963903648937
"BH-00670"	"KB"	"Marine"	0.704458737300868	-0.0766713575867745	-0.189241629229104	-0.189241629229104	-0.0600505271336474	1.31072164245806
"BH-00670"	"KB"	"Marine"	0.621638780544989	-0.261002319692279	-0.171594443137006	-0.171594443137006	-0.0442670111220713	1.28343009108576
"BH-00670"	"KB"	"Marine"	0.543203070397036	-0.408226417529756	-0.151618359632793	-0.151618359632793	-0.0464094809169176	1.25613853971345
"BH-00670"	"KB"	"Marine"	0.478830279924217	-0.561191130732454	-0.13842467911825	-0.13842467911825	-0.0624078990975173	1.22884698834115
"BH-00670"	"KB"	"Marine"	0.432507253264149	-0.736881578989263	-0.135678123690707	-0.135678123690707	-0.0911929963350675	1.20155543696885
"BH-00670"	"KB"	"Marine"	0.386184226604081	-0.912572027246072	-0.132695500689225	-0.132695500689225	-0.127064623634104	1.17426388559654
"BH-00670"	"KB"	"Marine"	0.36149399570681	-1.02118999357236	-0.131755770154512	-0.131755770154512	-0.175319333233629	1.14697233422424
"BH-00670"	"KB"	"Marine"	0.370310561802136	-1.0612099077909	-0.128339599973972	-0.128339599973972	-0.22147350516885	1.11968078285193
"BH-00670"	"KB"	"Marine"	0.429267141187674	-1.02088750983033	-0.117651867551998	-0.117651867551998	-0.251031726063255	1.09238923147963
"BH-00670"	"KB"	"Marine"	0.444685716063945	-0.9304021286926	-0.103465398045619	-0.103465398045619	-0.28223316232325	1.04480652613757
"BH-00670"	"KB"	"Marine"	0.442724342581452	-0.846423435875484	-0.0903559868453297	-0.0903559868453297	-0.318753427266598	0.979616321553456
"BH-00670"	"KB"	"Marine"	0.438413807722049	-0.77671408480241	-0.0781843200343005	-0.0781843200343005	-0.354756092473575	0.902819165366277
"BH-00670"	"KB"	"Marine"	0.462979049132692	-0.734951601200383	-0.0662538280283754	-0.0662538280283753	-0.376279068852997	0.826022009179096
"BH-00670"	"KB"	"Marine"	0.458021132829722	-0.70678773452309	-0.067285488724093	-0.067285488724093	-0.403468124371817	0.749224852991916
"BH-00670"	"KB"	"Marine"	0.488691629933419	-0.684772178689428	-0.0731205003322991	-0.073120500332299	-0.433431252401763	0.672427696804735
"BH-00670"	"KB"	"Marine"	0.560265737751276	-0.674596231063205	-0.0814333702616558	-0.0814333702616558	-0.46411115778815	0.595630540617553
"BH-00670"	"KB"	"Marine"	0.62694282158016	-0.71779880030668	-0.0879578580773958	-0.0879578580773958	-0.486782026241141	0.518833384430374
