"ID"	"capt"	"area"	"Sr"	"Na"	"Mg"	"Ba"	"Mn"	"d18O"
"BH-00355"	"Peene"	"Freshwater"	-1.29560050858466	0.748070650748594	-0.100390351547365	-0.100390351547365	0.241188473497508	-0.866576633369085
"BH-00355"	"Peene"	"Freshwater"	-1.29161162201277	0.771670573478158	-0.105327688492348	-0.105327688492348	0.171537575630352	-0.819754610492139
"BH-00355"	"Peene"	"Freshwater"	-1.28592943760364	0.792450541870639	-0.112615656482859	-0.112615656482859	0.112641368904845	-0.772932587615194
"BH-00355"	"Peene"	"Freshwater"	-1.27942125424951	0.811854922781613	-0.121050273763871	-0.121050273763872	0.0589913529801428	-0.726110564738248
"BH-00355"	"Peene"	"Freshwater"	-1.27201866891274	0.826500630748757	-0.134720694055188	-0.134720694055188	0.00797986242878737	-0.679879544768028
"BH-00355"	"Peene"	"Freshwater"	-1.26146911363709	0.824402859839463	-0.166813384197577	-0.166813384197577	-0.0337479277348699	-0.635727979469615
"BH-00355"	"Peene"	"Freshwater"	-1.25091955836144	0.822305088930169	-0.198906074339966	-0.198906074339966	-0.0754757178985272	-0.591576414171201
"BH-00355"	"Peene"	"Freshwater"	-1.23834802650169	0.814954293325878	-0.240192193793847	-0.240192193793847	-0.116961771819402	-0.547424848872788
"BH-00355"	"Peene"	"Freshwater"	-1.22517420374453	0.806038766961375	-0.284216781553277	-0.284216781553277	-0.158375819199873	-0.503273283574376
"BH-00355"	"Peene"	"Freshwater"	-1.20958433407326	0.794943794180865	-0.323177563695979	-0.323177563695979	-0.198736770926948	-0.459121718275963
"BH-00355"	"Peene"	"Freshwater"	-1.18885262096937	0.779210512361155	-0.351361528756923	-0.351361528756923	-0.236856519083974	-0.41497015297755
"BH-00355"	"Peene"	"Freshwater"	-1.16812090786548	0.763477230541446	-0.379545493817867	-0.379545493817867	-0.274976267240999	-0.370818587679137
"BH-00355"	"Peene"	"Freshwater"	-1.14793641906265	0.745921295308744	-0.387352826487017	-0.387352826487017	-0.307780389718973	-0.326667022380724
"BH-00355"	"Peene"	"Freshwater"	-1.12783453015433	0.728090242579739	-0.392084441059292	-0.392084441059292	-0.339782153603883	-0.282515457082311
"BH-00355"	"Peene"	"Freshwater"	-1.11146254273201	0.693158917971281	-0.398106036083381	-0.398106036083382	-0.372656096709427	-0.248708631551231
"BH-00355"	"Peene"	"Freshwater"	-1.1002831632608	0.634421332511034	-0.405923486246271	-0.405923486246271	-0.406744250102519	-0.229303306480558
"BH-00355"	"Peene"	"Freshwater"	-1.08910378378959	0.575683747050785	-0.41374093640916	-0.41374093640916	-0.440832403495612	-0.209897981409884
"BH-00355"	"Peene"	"Freshwater"	-1.08142715609451	0.486004040678443	-0.422951228210218	-0.422951228210218	-0.476999231410416	-0.190492656339211
"BH-00355"	"Peene"	"Freshwater"	-1.07386926574777	0.395275448851453	-0.432208734982061	-0.432208734982061	-0.513236522868329	-0.171087331268537
"BH-00355"	"Peene"	"Freshwater"	-1.06818148863745	0.326483178643582	-0.446034290177387	-0.446034290177387	-0.543803299269489	-0.157381900898274
"BH-00355"	"Peene"	"Freshwater"	-1.06424508741519	0.278234447729807	-0.464137858975658	-0.464137858975658	-0.569059593315913	-0.149014467152204
"BH-00355"	"Peene"	"Freshwater"	-1.06096260202439	0.227819166532662	-0.483590426939224	-0.483590426939224	-0.594241823492208	-0.140647033406134
"BH-00355"	"Peene"	"Freshwater"	-1.06699841723185	0.146530543797497	-0.522266233008257	-0.522266233008257	-0.618368643519165	-0.132279599660064
"BH-00355"	"Peene"	"Freshwater"	-1.07303423243932	0.0652419210623337	-0.560942039077289	-0.56094203907729	-0.642495463546122	-0.123912165913993
"BH-00355"	"Peene"	"Freshwater"	-1.0763597386085	-0.00637460219350197	-0.598732564444097	-0.598732564444097	-0.654972654000703	-0.115544732167923
"BH-00355"	"Peene"	"Freshwater"	-1.07798678444703	-0.0719299431089575	-0.635968313904176	-0.635968313904177	-0.660149409923262	-0.107177298421853
"BH-00355"	"Peene"	"Freshwater"	-1.07983753833317	-0.133100598927116	-0.671281739553709	-0.671281739553709	-0.664554667198643	-0.0988098646757829
"BH-00355"	"Peene"	"Freshwater"	-1.08282920326209	-0.171909360749066	-0.696791313769454	-0.696791313769454	-0.665025281373421	-0.0904424309297131
"BH-00355"	"Peene"	"Freshwater"	-1.085820868191	-0.210718122571016	-0.722300887985198	-0.722300887985199	-0.6654958955482	-0.0820749971836425
"BH-00355"	"Peene"	"Freshwater"	-1.09218106006749	-0.237559273303875	-0.713481805942077	-0.713481805942077	-0.665966509722978	-0.0866570937938033
"BH-00355"	"Peene"	"Freshwater"	-1.09989640646311	-0.259585867851468	-0.690852344944239	-0.690852344944239	-0.666437123897756	-0.0964487715817573
"BH-00355"	"Peene"	"Freshwater"	-1.10803851898032	-0.279824198673105	-0.66056056868752	-0.66056056868752	-0.66641397893834	-0.106240449369712
"BH-00355"	"Peene"	"Freshwater"	-1.11738091121448	-0.295033037765491	-0.608718530765199	-0.608718530765199	-0.665002136414006	-0.116032127157667
"BH-00355"	"Peene"	"Freshwater"	-1.12672330344863	-0.310241876857877	-0.556876492842879	-0.556876492842879	-0.663590293889672	-0.125823804945621
"BH-00355"	"Peene"	"Freshwater"	-1.14168765100218	-0.34885719669024	-0.508540166501371	-0.508540166501372	-0.664087910517101	-0.14543926438313
"BH-00355"	"Peene"	"Freshwater"	-1.15795810938751	-0.392910385785426	-0.461018298405911	-0.461018298405911	-0.665029138866657	-0.167337016527101
"BH-00355"	"Peene"	"Freshwater"	-1.17277102380115	-0.427128124387853	-0.408525368386335	-0.408525368386335	-0.665008565569399	-0.189234768671072
"BH-00355"	"Peene"	"Freshwater"	-1.18500011026496	-0.44391029166221	-0.347220101319465	-0.347220101319465	-0.66328298026188	-0.211132520815042
"BH-00355"	"Peene"	"Freshwater"	-1.19722919672878	-0.460692458936566	-0.285914834252594	-0.285914834252594	-0.66155739495436	-0.233030272959014
"BH-00355"	"Peene"	"Freshwater"	-1.20539927275193	-0.451230996290341	-0.239770631554691	-0.239770631554692	-0.654079901482811	-0.254928025102984
"BH-00355"	"Peene"	"Freshwater"	-1.21316710449719	-0.439168813561898	-0.195128876677137	-0.195128876677138	-0.646032399094105	-0.276825777246955
"BH-00355"	"Peene"	"Freshwater"	-1.21910397191436	-0.430717547972404	-0.158702526716236	-0.158702526716236	-0.639086596773569	-0.298723529390926
"BH-00355"	"Peene"	"Freshwater"	-1.22288291708773	-0.426522006153815	-0.131958618264245	-0.131958618264245	-0.633439226676232	-0.320621281534897
"BH-00355"	"Peene"	"Freshwater"	-1.2266644435078	-0.422360854022263	-0.105106789879031	-0.105106789879031	-0.627753281646536	-0.342519033678868
"BH-00355"	"Peene"	"Freshwater"	-1.23075830077895	-0.422360854022263	-0.065196649573752	-0.0651966495737522	-0.617399769801418	-0.364416785822838
"BH-00355"	"Peene"	"Freshwater"	-1.23485215805009	-0.422360854022263	-0.025286509268474	-0.0252865092684741	-0.607046257956301	-0.386314537966809
"BH-00355"	"Peene"	"Freshwater"	-1.23587433174453	-0.431130224216856	0.0224208462122149	0.0224208462122148	-0.59487406663357	-0.409998432228881
"BH-00355"	"Peene"	"Freshwater"	-1.23445722730452	-0.446863506036565	0.0763201078616112	0.0763201078616111	-0.581257629843324	-0.435100733467092
"BH-00355"	"Peene"	"Freshwater"	-1.23265422648239	-0.459970275508777	0.132279965735997	0.132279965735997	-0.567119659967587	-0.460203034705302
"BH-00355"	"Peene"	"Freshwater"	-1.2276156329179	-0.451054749144274	0.20551713041991	0.20551713041991	-0.548608835759648	-0.485305335943513
"BH-00355"	"Peene"	"Freshwater"	-1.22257703935341	-0.442139222779772	0.278754295103824	0.278754295103823	-0.53009801155171	-0.510407637181724
"BH-00355"	"Peene"	"Freshwater"	-1.2216340238912	-0.465550002230629	0.340794766715781	0.340794766715781	-0.514981781391351	-0.549285413579143
"BH-00355"	"Peene"	"Freshwater"	-1.22284118693269	-0.505932092234549	0.39695697446496	0.39695697446496	-0.501647713105973	-0.595395314435147
"BH-00355"	"Peene"	"Freshwater"	-1.22328473115785	-0.543197616850686	0.443338938265746	0.443338938265746	-0.485741982663336	-0.641505215291151
"BH-00355"	"Peene"	"Freshwater"	-1.2207654343756	-0.568370867762221	0.451773555546758	0.451773555546758	-0.459858203050541	-0.687615116147156
"BH-00355"	"Peene"	"Freshwater"	-1.21824613759336	-0.593544118673756	0.460208172827771	0.460208172827771	-0.433974423437746	-0.733725017003159
"BH-00355"	"Peene"	"Freshwater"	-1.21833906247467	-0.632163737216999	0.432961762186708	0.432961762186708	-0.389636396184473	-0.779834917859162
"BH-00355"	"Peene"	"Freshwater"	-1.21928379876801	-0.675168040857537	0.394080233744967	0.394080233744967	-0.339280679483218	-0.825944818715165
"BH-00355"	"Peene"	"Freshwater"	-1.21975100442128	-0.71292361851396	0.358318265872974	0.358318265872974	-0.279552540049838	-0.87205471957117
"BH-00355"	"Peene"	"Freshwater"	-1.21912118022572	-0.738621312152818	0.329722856066615	0.329722856066615	-0.198293159204822	-0.918164620427173
"BH-00355"	"Peene"	"Freshwater"	-1.21849135603015	-0.764319005791677	0.301127446260255	0.301127446260255	-0.117033778359805	-0.964274521283176
"BH-00355"	"Peene"	"Freshwater"	-1.21821946471076	-0.766322205061617	0.275864064392177	0.275864064392176	-0.00889538464713489	-1.00188565441384
"BH-00355"	"Peene"	"Freshwater"	-1.21800952331224	-0.764224434152324	0.251177379667262	0.251177379667262	0.103895145908014	-1.03802584697665
"BH-00355"	"Peene"	"Freshwater"	-1.21522779978184	-0.757703289747816	0.238140988983634	0.238140988983634	0.218701859594451	-1.07416603953947
"BH-00355"	"Peene"	"Freshwater"	-1.20861464572845	-0.744592221564724	0.242461158810495	0.242461158810494	0.336512274680566	-1.11030623210228
"BH-00355"	"Peene"	"Freshwater"	-1.20200149167506	-0.731481153381633	0.246781328637354	0.246781328637354	0.454322689766681	-1.14644642466509
"BH-00355"	"Peene"	"Freshwater"	-1.19154572169629	-0.709394376881724	0.257360854591187	0.257360854591187	0.56631600505308	-1.15905740520809
"BH-00355"	"Peene"	"Freshwater"	-1.18089119572138	-0.686843339606808	0.268264140344691	0.268264140344691	0.678008435867078	-1.17045135754316
"BH-00355"	"Peene"	"Freshwater"	-1.17007921369758	-0.653279005058094	0.272172865426136	0.272172865426136	0.771346913864733	-1.18184530987824
"BH-00355"	"Peene"	"Freshwater"	-1.15910977562489	-0.608701373235585	0.269087029835521	0.269087029835521	0.846331439046041	-1.19323926221331
"BH-00355"	"Peene"	"Freshwater"	-1.14828230612087	-0.563814234229738	0.266112486676044	0.266112486676044	0.919757536960051	-1.20463321454839
"BH-00355"	"Peene"	"Freshwater"	-1.14019956227784	-0.512943289679344	0.265289597185213	0.265289597185213	0.963054041039636	-1.21602716688346
"BH-00355"	"Peene"	"Freshwater"	-1.1321168184348	-0.462072345128951	0.264466707694383	0.264466707694383	1.00635054511922	-1.22742111921854
"BH-00355"	"Peene"	"Freshwater"	-1.13163412530132	-0.431912589596961	0.243948430390233	0.243948430390232	1.0395095569749	-1.23881507155361
"BH-00355"	"Peene"	"Freshwater"	-1.13625283606877	-0.415654865049929	0.210209961266184	0.210209961266184	1.06586395076247	-1.25020902388868
"BH-00355"	"Peene"	"Freshwater"	-1.14032174128845	-0.390653562573581	0.179901322519898	0.179901322519898	1.09305156308899	-1.26160297622376
"BH-00355"	"Peene"	"Freshwater"	-1.14121399223216	-0.315133809838978	0.16940948151181	0.16940948151181	1.1250533269739	-1.27299692855883
"BH-00355"	"Peene"	"Freshwater"	-1.14210624317587	-0.239614057104374	0.158917640503721	0.158917640503721	1.15705509085881	-1.28439088089391
"BH-00355"	"Peene"	"Freshwater"	-1.14135294934635	-0.171036722440487	0.17336542156404	0.17336542156404	1.17167884771606	-1.291691590875
"BH-00355"	"Peene"	"Freshwater"	-1.1398833595567	-0.105481381525032	0.198669273407077	0.198669273407077	1.17873806033773	-1.2972105365373
"BH-00355"	"Peene"	"Freshwater"	-1.13718767758308	-0.0346386262275426	0.233685919240245	0.233685919240245	1.18039678242916	-1.29826412690435
"BH-00355"	"Peene"	"Freshwater"	-1.13073197957858	0.0524188665081821	0.298488466643146	0.298488466643146	1.16549400022785	-1.28562396103263
"BH-00355"	"Peene"	"Freshwater"	-1.12427628157408	0.139476359243907	0.363291014046047	0.363291014046047	1.15059121802655	-1.27298379516091
"BH-00355"	"Peene"	"Freshwater"	-1.11873864698032	0.219862252694332	0.418606724819002	0.418606724819002	1.11697959363119	-1.26034362928918
"BH-00355"	"Peene"	"Freshwater"	-1.11343762666768	0.298528661792879	0.471477374604861	0.471477374604861	1.07854610269098	-1.24770346341746
"BH-00355"	"Peene"	"Freshwater"	-1.10952789832802	0.35462683877299	0.515636862280822	0.515636862280822	1.02747546391001	-1.23506329754574
"BH-00355"	"Peene"	"Freshwater"	-1.1082682499369	0.367737906956081	0.543203660223643	0.543203660223643	0.952334067337108	-1.22242313167401
"BH-00355"	"Peene"	"Freshwater"	-1.10700860154577	0.380848975139171	0.570770458166465	0.570770458166465	0.877192670764207	-1.20978296580229
"BH-00355"	"Peene"	"Freshwater"	-1.10799980027977	0.371469187999662	0.577383926574327	0.577383926574327	0.798967851264754	-1.19714279993057
"BH-00355"	"Peene"	"Freshwater"	-1.10925944867089	0.359407005271219	0.581498374028479	0.581498374028479	0.720375284076813	-1.18450263405885
"BH-00355"	"Peene"	"Freshwater"	-1.1128189878745	0.349433996030311	0.580968891856101	0.580968891856101	0.644837851531696	-1.17186246818712
"BH-00355"	"Peene"	"Freshwater"	-1.119274685879	0.34209179784778	0.574591498302165	0.574591498302164	0.573147625573834	-1.1592223023154
"BH-00355"	"Peene"	"Freshwater"	-1.1257303838835	0.334749599665249	0.568214104748228	0.568214104748228	0.501457399615971	-1.14658213644368
"BH-00355"	"Peene"	"Freshwater"	-1.13525733525693	0.284235448117872	0.563060927936798	0.563060927936798	0.461817799124007	-1.1461253860491
"BH-00355"	"Peene"	"Freshwater"	-1.14480966888961	0.233364503567478	0.557917868619107	0.557917868619107	0.42244307983424	-1.14576932503862
"BH-00355"	"Peene"	"Freshwater"	-1.149904189466	0.192991010985317	0.551995762283458	0.551995762283458	0.399192682270477	-1.14541326402815
"BH-00355"	"Peene"	"Freshwater"	-1.15121632320675	0.161524447345898	0.545412646356815	0.545412646356815	0.389623527383322	-1.14505720301768
"BH-00355"	"Peene"	"Freshwater"	-1.15284078779858	0.126937019607814	0.539645674925175	0.539645674925175	0.380690858880089	-1.14441220725281
"BH-00355"	"Peene"	"Freshwater"	-1.15761695461492	0.0608572359650375	0.542114343397666	0.542114343397666	0.378180916614606	-1.1408515971481
"BH-00355"	"Peene"	"Freshwater"	-1.16239312143126	-0.00522254767774199	0.544583011870158	0.544583011870158	0.375670974349123	-1.13729098704339
"BH-00355"	"Peene"	"Freshwater"	-1.16314254339073	-0.0830378120221069	0.543105857784159	0.543105857784159	0.373762801028438	-1.13373037693868
"BH-00355"	"Peene"	"Freshwater"	-1.16162046825146	-0.167473091121214	0.539402855075421	0.539402855075421	0.372194087112511	-1.13016976683397
"BH-00355"	"Peene"	"Freshwater"	-1.15990049753161	-0.252897073722652	0.531045805246414	0.531045805246413	0.373405339988579	-1.12660915672926
"BH-00355"	"Peene"	"Freshwater"	-1.15732871539974	-0.342576780094996	0.502656117812762	0.502656117812761	0.386582536882365	-1.12304854662455
"BH-00355"	"Peene"	"Freshwater"	-1.15475693326786	-0.43225648646734	0.47426643037911	0.47426643037911	0.399759733776152	-1.11948793651984
"BH-00355"	"Peene"	"Freshwater"	-1.15818654972074	-0.529286988443969	0.430700502335881	0.430700502335881	0.407729314801492	-1.11592732641513
