"ID"	"capt"	"area"	"clust"	"Sr"	"Na"	"Mg"	"Ba"	"Mn"	"d18O"
"BH-00670"	"KB"	"Marine"	2	0.00349559571619813	0.00873676037483266	8.13962516733601e-05	4.92381526104418e-06	3.21124497991968e-05	-6.27810276741251
"BH-00670"	"KB"	"Marine"	2	0.0034759437751004	0.00865344042838019	7.97104417670683e-05	5.05174029451138e-06	3.28496653279786e-05	-6.29876626213425
"BH-00670"	"KB"	"Marine"	2	0.00348210174029451	0.00848958500669344	7.74141900937082e-05	5.24696117804551e-06	3.42380187416332e-05	-6.31054773757889
"BH-00670"	"KB"	"Marine"	2	0.0035535609103079	0.00834625167336011	7.56183400267738e-05	5.51635876840696e-06	3.67729585006693e-05	-6.32232921302352
"BH-00670"	"KB"	"Marine"	2	0.00361475234270415	0.00820821954484605	7.39969210174029e-05	5.68362784471218e-06	3.90313253012048e-05	-6.33411068846816
"BH-00670"	"KB"	"Marine"	2	0.00368413654618474	0.00827955823293173	7.41141900937082e-05	5.86637215528782e-06	4.14353413654619e-05	-6.34589216391279
"BH-00670"	"KB"	"Marine"	2	0.00376899598393574	0.00837911646586345	7.53511378848728e-05	5.92258366800536e-06	4.35844712182062e-05	-6.35767363935743
"BH-00670"	"KB"	"Marine"	2	0.00381539491298527	0.00840621151271754	7.54591700133869e-05	5.85302543507363e-06	4.46666666666667e-05	-6.36945511480207
"BH-00670"	"KB"	"Marine"	2	0.00384191432396252	0.00836969210174029	7.46756358768407e-05	5.92234270414993e-06	4.53492637215529e-05	-6.41569615375789
"BH-00670"	"KB"	"Marine"	2	0.00386951807228916	0.0082963453815261	7.42979919678715e-05	6.04813922356091e-06	4.57105756358768e-05	-6.44266499173838
"BH-00670"	"KB"	"Marine"	2	0.00390161981258367	0.00823883534136546	7.49576974564926e-05	6.15725568942436e-06	4.53540829986613e-05	-6.43535235180723
"BH-00670"	"KB"	"Marine"	2	0.00394227576974565	0.00823385542168675	7.6064390896921e-05	6.27564926372155e-06	4.40614457831325e-05	-6.42803971187608
"BH-00670"	"KB"	"Marine"	2	0.00400720214190094	0.00823824631860776	7.66934404283802e-05	6.34172690763052e-06	4.21275769745649e-05	-6.42072707194492
"BH-00670"	"KB"	"Marine"	2	0.00401208835341365	0.00815127175368139	7.77488621151272e-05	6.24595716198126e-06	3.89319946452477e-05	-6.41341443201377
"BH-00670"	"KB"	"Marine"	2	0.00404168674698795	0.00812227576974565	7.65516733601071e-05	6.34503346720214e-06	3.60120481927711e-05	-6.40610179208262
"BH-00670"	"KB"	"Marine"	2	0.00409402945113788	0.00807123159303882	7.43111111111111e-05	6.42591700133869e-06	3.30508701472557e-05	-6.39878915215146
"BH-00670"	"KB"	"Marine"	2	0.00410291834002677	0.00798480589022758	7.14271753681392e-05	6.48029451137885e-06	3.02780455153949e-05	-6.33471172736661
"BH-00670"	"KB"	"Marine"	2	0.00411259705488621	0.00799160642570281	6.90788487282463e-05	6.54775100401606e-06	2.81943775100402e-05	-6.24614753264487
"BH-00670"	"KB"	"Marine"	2	0.0041286077643909	0.00802922356091031	6.76032128514056e-05	6.5439625167336e-06	2.65487282463186e-05	-6.15516805197935
"BH-00670"	"KB"	"Marine"	2	0.00412381526104418	0.00800302543507363	6.64649263721553e-05	6.40467202141901e-06	2.50295850066935e-05	-6.06091624842226
"BH-00670"	"KB"	"Marine"	2	0.00411070950468541	0.00801219544846051	6.53768406961178e-05	6.23971887550201e-06	2.40278447121821e-05	-5.96666444486518
"BH-00670"	"KB"	"Marine"	2	0.00414467202141901	0.00812131191432396	6.55804551539491e-05	6.14164658634538e-06	2.35469879518072e-05	-5.87241264130809
"BH-00670"	"KB"	"Marine"	2	0.00416128514056225	0.00813597054886211	6.49647925033467e-05	6.0185140562249e-06	2.29215528781794e-05	-5.778160837751
"BH-00670"	"KB"	"Marine"	2	0.00420360107095047	0.00812321285140562	6.1821686746988e-05	5.95878179384204e-06	2.17220883534137e-05	-5.68390903419392
"BH-00670"	"KB"	"Marine"	2	0.00418953145917001	0.00797503346720214	5.95809906291834e-05	5.88989290495315e-06	1.96886479250335e-05	-5.58965723063683
"BH-00670"	"KB"	"Marine"	2	0.00417791164658635	0.00782591700133869	5.81775100401606e-05	5.79933065595716e-06	1.73842838018742e-05	-5.50568987045324
"BH-00670"	"KB"	"Marine"	2	0.00421641231593039	0.00774947791164659	5.73663989290495e-05	5.79744310575636e-06	1.53932797858099e-05	-5.42850089340218
"BH-00670"	"KB"	"Marine"	2	0.00430615796519411	0.00769673360107095	5.67982597054886e-05	5.92330655957162e-06	1.37992637215529e-05	-5.34583578416523
"BH-00670"	"KB"	"Marine"	2	0.00443601070950468	0.00761428380187416	5.59349397590361e-05	6.04663989290495e-06	1.22864926372155e-05	-5.2519902383821
"BH-00670"	"KB"	"Marine"	2	0.00463333333333333	0.00761737617135207	5.49611780455154e-05	6.04123159303882e-06	1.08301472556894e-05	-5.15814469259897
"BH-00670"	"KB"	"Marine"	2	0.00479555555555555	0.00748838018741633	5.30360107095047e-05	6.14481927710843e-06	9.35255689424365e-06	-5.06429914681584
"BH-00670"	"KB"	"Marine"	2	0.00488781793842035	0.00726879518072289	4.97834002677376e-05	6.16678714859438e-06	7.44645354752344e-06	-4.9704536010327
"BH-00670"	"KB"	"Marine"	2	0.00492421686746988	0.00709298527443106	4.82890227576975e-05	6.1936546184739e-06	6.07026666666667e-06	-4.87660805524957
"BH-00670"	"KB"	"Marine"	2	0.00490957161981258	0.00696823293172691	4.80262382864792e-05	6.23087014725569e-06	5.23236840696119e-06	-4.82879763694779
"BH-00670"	"KB"	"Marine"	2	0.00491104417670683	0.00696718875502008	4.87724230254351e-05	6.2204016064257e-06	4.87345274431058e-06	-4.80645345938038
"BH-00670"	"KB"	"Marine"	2	0.00495829986613119	0.00705168674698795	5.01933065595716e-05	6.15836680053547e-06	4.8714045515395e-06	-4.79718187785427
"BH-00670"	"KB"	"Marine"	2	0.00499821954484605	0.00706799196787149	5.12867469879518e-05	6.02787148594378e-06	4.93534029451138e-06	-4.81018212662077
"BH-00670"	"KB"	"Marine"	2	0.00495164658634538	0.00693970548862115	5.09389558232932e-05	5.67912985274431e-06	4.69837911646587e-06	-4.82318237538726
"BH-00670"	"KB"	"Marine"	2	0.00485294511378849	0.00676282463186078	5.09975903614458e-05	5.32243641231593e-06	4.58599625167336e-06	-4.83618262415376
"BH-00670"	"KB"	"Marine"	2	0.00472519410977242	0.00667777777777778	5.23775100401606e-05	5.37805890227577e-06	5.273881124498e-06	-4.84918287292025
"BH-00670"	"KB"	"Marine"	2	0.00458013386880857	0.00663120481927711	5.32839357429719e-05	5.37103078982597e-06	6.42417563587685e-06	-4.86218312168675
"BH-00670"	"KB"	"Marine"	2	0.00443962516733601	0.00664633199464525	5.57555555555555e-05	5.38943775100402e-06	8.1409627844712e-06	-4.87518337045324
"BH-00670"	"KB"	"Marine"	2	0.00434082998661312	0.00672281124497992	5.91017402945113e-05	5.43825970548862e-06	1.00035073627845e-05	-4.8913001172117
"BH-00670"	"KB"	"Marine"	2	0.004285046854083	0.00681969210174029	6.20700133868808e-05	5.46178045515395e-06	1.19261981258367e-05	-4.90998797481354
"BH-00670"	"KB"	"Marine"	2	0.00425211512717537	0.00689044176706827	6.4068406961178e-05	5.44226238286479e-06	1.42742436412316e-05	-4.94681830286862
"BH-00670"	"KB"	"Marine"	2	0.00423657295850067	0.00692668005354752	6.5154484605087e-05	5.44678714859438e-06	1.74525970548862e-05	-5.03172617762479
"BH-00670"	"KB"	"Marine"	2	0.00422777777777778	0.00695111111111111	6.56333333333333e-05	5.50444444444444e-06	2.16244444444444e-05	-5.11663405238095
"BH-00670"	"KB"	"Marine"	2	0.00428934404283802	0.00708987951807229	6.67767068273092e-05	5.67448460508701e-06	2.58861981258367e-05	-5.20154192713712
"BH-00670"	"KB"	"Marine"	2	0.00431211512717537	0.00719406961178045	6.74477911646586e-05	5.80319946452476e-06	3.00349397590361e-05	-5.28644980189329
"BH-00670"	"KB"	"Marine"	2	0.00429183400267738	0.00724026773761713	6.63623828647925e-05	5.8139625167336e-06	3.33093708165997e-05	-5.37135767664945
"BH-00670"	"KB"	"Marine"	2	0.00427777777777778	0.00727528781793842	6.58109772423025e-05	5.79074966532798e-06	3.57598393574297e-05	-5.45626555140562
"BH-00670"	"KB"	"Marine"	2	0.00427954484605087	0.00725095046854083	6.47937081659973e-05	5.72412315930388e-06	3.77372155287818e-05	-5.54870310791738
"BH-00670"	"KB"	"Marine"	2	0.00427668005354752	0.0071464390896921	6.20542168674699e-05	5.57311914323963e-06	3.93614457831325e-05	-5.6208277757315
"BH-00670"	"KB"	"Marine"	2	0.00425926372155288	0.00704131191432396	5.92963855421687e-05	5.35397590361446e-06	4.04812583668005e-05	-5.62895293121056
"BH-00670"	"KB"	"Marine"	2	0.0042418875502008	0.00694345381526104	5.81610441767068e-05	5.07218206157966e-06	4.13087014725569e-05	-5.63707808668962
"BH-00670"	"KB"	"Marine"	2	0.00420670682730924	0.00686527443105756	5.72131191432396e-05	4.82787148594378e-06	4.20611780455154e-05	-5.64520324216867
"BH-00670"	"KB"	"Marine"	2	0.00410349397590362	0.00678179384203481	5.69985274431058e-05	4.64805890227577e-06	4.12939759036145e-05	-5.65332839764773
"BH-00670"	"KB"	"Marine"	2	0.00400730923694779	0.00667601070950469	5.65168674698795e-05	4.61377510040161e-06	4.00507362784471e-05	-5.66145355312679
"BH-00670"	"KB"	"Marine"	2	0.00394439089692102	0.0065593172690763	5.58258366800535e-05	4.63821954484605e-06	3.85764390896921e-05	-5.66957870860585
"BH-00670"	"KB"	"Marine"	2	0.00390617135207497	0.00640443105756359	5.50299866131191e-05	4.68398929049531e-06	3.70129852744311e-05	-5.66027373602983
"BH-00670"	"KB"	"Marine"	2	0.00388597054886211	0.00622263721552878	5.41582329317269e-05	4.74825970548862e-06	3.56484605087015e-05	-5.63305446517499
"BH-00670"	"KB"	"Marine"	2	0.00389022757697456	0.00607902275769746	5.36625167336011e-05	4.84954484605087e-06	3.45757697456493e-05	-5.61456138869765
"BH-00670"	"KB"	"Marine"	2	0.00392255689424364	0.0060084203480589	5.46912985274431e-05	5.06564926372155e-06	3.32123159303882e-05	-5.62715537969019
"BH-00670"	"KB"	"Marine"	2	0.00402125836680053	0.00593512717536814	5.55317269076305e-05	5.56697456492637e-06	3.20103078982597e-05	-5.63974937068273
"BH-00670"	"KB"	"Marine"	2	0.00414859437751004	0.00588123159303882	5.57994645247657e-05	6.15789825970548e-06	3.06235609103079e-05	-5.65234336167527
"BH-00670"	"KB"	"Marine"	2	0.00431945113788487	0.00585057563587684	5.56153949129853e-05	6.7729718875502e-06	2.88311914323963e-05	-5.66493735266782
"BH-00670"	"KB"	"Marine"	2	0.00450942436412316	0.00583303882195448	5.49121820615797e-05	7.28890227576975e-06	2.75813922356091e-05	-5.67753134366036
"BH-00670"	"KB"	"Marine"	2	0.00467100401606426	0.00582875502008032	5.50579651941098e-05	7.5760374832664e-06	2.68468540829987e-05	-5.6901253346529
"BH-00670"	"KB"	"Marine"	2	0.00478178045515395	0.00582955823293173	5.63444444444444e-05	7.68467202141901e-06	2.66004016064257e-05	-5.67641274348824
"BH-00670"	"KB"	"Marine"	2	0.00483863453815261	0.00583378848728246	5.79361445783132e-05	7.73354752342704e-06	2.69955823293173e-05	-5.61781701606426
"BH-00670"	"KB"	"Marine"	2	0.00482874163319947	0.00586078982597055	5.93447121820616e-05	7.70206157965194e-06	2.78751004016064e-05	-5.54509687452668
"BH-00670"	"KB"	"Marine"	2	0.0047554484605087	0.00588522088353414	6.00678714859438e-05	7.59261044176707e-06	2.87546184738956e-05	-5.4723767329891
"BH-00670"	"KB"	"Marine"	2	0.0046995046854083	0.0059838688085676	5.90850066934404e-05	7.57954484605087e-06	3.02510040160643e-05	-5.39965659145152
"BH-00670"	"KB"	"Marine"	2	0.00460479250334672	0.00610595716198126	5.68998661311914e-05	7.33127175368139e-06	3.21211512717537e-05	-5.32693644991394
"BH-00670"	"KB"	"Marine"	2	0.0044829718875502	0.00622506024096385	5.4575234270415e-05	6.88510040160643e-06	3.42858099062918e-05	-5.25421630837636
"BH-00670"	"KB"	"Marine"	2	0.00432601070950469	0.00632279785809906	5.32345381526104e-05	6.48165997322624e-06	3.64532797858099e-05	-5.18149616683879
"BH-00670"	"KB"	"Marine"	2	0.00413927710843374	0.00639227576974565	5.28477911646586e-05	6.09540829986614e-06	3.8254484605087e-05	-5.14973571319564
"BH-00670"	"KB"	"Marine"	2	0.00395022757697457	0.00643042838018742	5.22227576974565e-05	5.64918340026774e-06	3.94329317269076e-05	-5.17045485966724
"BH-00670"	"KB"	"Marine"	2	0.00378925033467202	0.00644018741633199	5.02125836680054e-05	5.25279785809907e-06	3.99314591700134e-05	-5.19077331353987
"BH-00670"	"KB"	"Marine"	2	0.00365199464524766	0.00645666666666667	4.77248995983936e-05	4.89939759036145e-06	3.97650602409639e-05	-5.20905491336776
"BH-00670"	"KB"	"Marine"	2	0.00360313253012048	0.00653777777777778	4.53892904953146e-05	4.59352074966533e-06	3.88953145917001e-05	-5.22733651319564
"BH-00670"	"KB"	"Marine"	2	0.00359429718875502	0.00661888888888889	4.41065595716198e-05	4.47211512717537e-06	3.79298527443106e-05	-5.24561811302352
"BH-00670"	"KB"	"Marine"	2	0.00359406961178045	0.00668969210174029	4.36676037483266e-05	4.33070950468541e-06	3.67759036144578e-05	-5.26389971285141
"BH-00670"	"KB"	"Marine"	2	0.00360589022757697	0.00675712182061579	4.49503346720214e-05	4.23556894243641e-06	3.52749665327979e-05	-5.28218131267929
"BH-00670"	"KB"	"Marine"	2	0.00367084337349397	0.00683673360107095	4.70933065595716e-05	4.29738955823293e-06	3.35659973226238e-05	-5.30046291250717
"BH-00670"	"KB"	"Marine"	2	0.00378013386880857	0.0069175234270415	4.87701472556894e-05	4.40827309236948e-06	3.17160642570281e-05	-5.3051098336202
"BH-00670"	"KB"	"Marine"	2	0.00386781793842035	0.00696995983935743	4.9504016064257e-05	4.39180722891566e-06	2.95797858099063e-05	-5.27806864836489
"BH-00670"	"KB"	"Marine"	2	0.00392103078982597	0.00700307898259706	4.94385542168675e-05	4.49008032128514e-06	2.71769745649264e-05	-5.22972397326449
"BH-00670"	"KB"	"Marine"	2	0.00403341365461847	0.00704803212851405	4.82170013386881e-05	4.70214190093708e-06	2.5056358768407e-05	-5.18137929816409
"BH-00670"	"KB"	"Marine"	2	0.00417310575635877	0.00714487282463186	4.74506024096386e-05	4.89508701472557e-06	2.32998661311915e-05	-5.13303462306368
"BH-00670"	"KB"	"Marine"	2	0.00433499330655957	0.00719816599732262	4.67409638554217e-05	4.96317269076305e-06	2.21912985274431e-05	-5.08468994796328
"BH-00670"	"KB"	"Marine"	2	0.00451816599732262	0.00725463186077644	4.60887550200803e-05	4.96141900937082e-06	2.09670682730924e-05	-5.03634527286288
"BH-00670"	"KB"	"Marine"	2	0.00470054886211513	0.00731912985274431	4.60432396251673e-05	4.87785809906292e-06	1.96294511378849e-05	-4.98800059776248
"BH-00670"	"KB"	"Marine"	2	0.00486062918340027	0.00735888888888889	4.61907630522088e-05	4.7041499330656e-06	1.81535207496653e-05	-4.9469796929432
"BH-00670"	"KB"	"Marine"	2	0.00497793842034806	0.00741021419009371	4.56310575635877e-05	4.48489959839358e-06	1.62746987951807e-05	-4.91772913321859
"BH-00670"	"KB"	"Marine"	2	0.00503855421686747	0.00761954484605087	4.46228915662651e-05	4.29265060240964e-06	1.40283534136546e-05	-4.88549563970166
"BH-00670"	"KB"	"Marine"	2	0.0051470281124498	0.00783844712182061	4.39192771084337e-05	4.13433734939759e-06	1.21579116465864e-05	-4.8290258091222
"BH-00670"	"KB"	"Marine"	2	0.00529732262382865	0.00778741633199464	4.19705488621151e-05	4.04540829986613e-06	1.0746546184739e-05	-4.77255597854274
"BH-00670"	"KB"	"Marine"	2	0.00540878179384203	0.00773123159303882	4.12933065595716e-05	3.95271753681392e-06	1.01818607764391e-05	-4.71608614796328
"BH-00670"	"KB"	"Marine"	2	0.00550008032128514	0.00768781793842035	4.13987951807229e-05	3.94151271753681e-06	9.77436412315931e-06	-4.65961631738382
"BH-00670"	"KB"	"Marine"	2	0.00556357429718875	0.00765958500669344	4.15828647925033e-05	4.02631860776439e-06	9.28159303882196e-06	-4.60314648680436
"BH-00670"	"KB"	"Marine"	2	0.00561282463186078	0.00766520749665328	4.18131191432396e-05	4.15160642570281e-06	8.9735609103079e-06	-4.5466766562249
"BH-00670"	"KB"	"Marine"	2	0.0056513922356091	0.00770625167336011	4.19028112449799e-05	4.28448460508701e-06	9.10127175368139e-06	-4.49090803769363
"BH-00670"	"KB"	"Marine"	2	0.00565413654618474	0.00774979919678715	4.10219544846051e-05	4.45563587684069e-06	9.614578313253e-06	-4.4466092448078
"BH-00670"	"KB"	"Marine"	2	0.00566607764390897	0.00780330655957162	3.9723828647925e-05	4.61065595716198e-06	1.09416733601071e-05	-4.45717194693058
"BH-00670"	"KB"	"Marine"	2	0.00562307898259706	0.0075580187416332	4.06522088353414e-05	4.73965194109772e-06	1.3253828647925e-05	-4.46773464905336
"BH-00670"	"KB"	"Marine"	2	0.00555437751004016	0.0073341499330656	4.18890227576975e-05	4.83780455153949e-06	1.57013520749665e-05	-4.47829735117613
"BH-00670"	"KB"	"Marine"	2	0.00547844712182062	0.00728389558232932	4.43836680053547e-05	4.92149933065596e-06	1.84115261044177e-05	-4.48886005329891
"BH-00670"	"KB"	"Marine"	2	0.00534823293172691	0.00721061579651941	4.64515394912985e-05	4.92800535475234e-06	2.04293172690763e-05	-4.49942275542169
"BH-00670"	"KB"	"Marine"	2	0.00520037483266399	0.00706439089692102	4.73374832663989e-05	4.89508701472557e-06	2.18295850066934e-05	-4.50998545754446
"BH-00670"	"KB"	"Marine"	2	0.00509034805890228	0.00690178045515395	4.76965194109772e-05	4.9208032128514e-06	2.31933065595716e-05	-4.52936339684452
"BH-00670"	"KB"	"Marine"	2	0.00501105756358769	0.00673373493975904	4.83676037483266e-05	5.04903614457831e-06	2.454953145917e-05	-4.56673911204819
"BH-00670"	"KB"	"Marine"	2	0.00490917001338688	0.00650488621151272	4.88449799196787e-05	5.20010709504685e-06	2.51484605087015e-05	-4.60398126305221
"BH-00670"	"KB"	"Marine"	2	0.0048534672021419	0.00628989290495315	5.04769745649264e-05	5.44539491298527e-06	2.56273092369478e-05	-4.63891943161216
"BH-00670"	"KB"	"Marine"	2	0.00474305220883534	0.00604261044176707	5.35261044176707e-05	5.55614457831325e-06	2.57473895582329e-05	-4.67385760017212
"BH-00670"	"KB"	"Marine"	2	0.00466741633199465	0.00588858099062918	5.5534672021419e-05	5.61516733601071e-06	2.51867469879518e-05	-4.70879576873207
"BH-00670"	"KB"	"Marine"	2	0.00460291834002677	0.005689812583668	5.64101740294511e-05	5.55105756358768e-06	2.4204953145917e-05	-4.74373393729203
"BH-00670"	"KB"	"Marine"	2	0.0045408969210174	0.0054810843373494	5.67163319946453e-05	5.43192771084337e-06	2.27838018741633e-05	-4.77867210585198
"BH-00670"	"KB"	"Marine"	2	0.00452574297188755	0.00538946452476573	5.73574297188755e-05	5.42689424364123e-06	2.13204819277109e-05	-4.81361027441193
"BH-00670"	"KB"	"Marine"	2	0.00458678714859438	0.00545219544846051	5.89701472556894e-05	5.59155287817938e-06	2.03421686746988e-05	-4.85488717728055
"BH-00670"	"KB"	"Marine"	2	0.00464014725568943	0.00553123159303882	6.11825970548862e-05	5.70439089692102e-06	1.94734939759036e-05	-4.92051172071142
"BH-00670"	"KB"	"Marine"	2	0.00460692101740295	0.00563677376171352	6.29709504685408e-05	5.73859437751004e-06	1.81542168674699e-05	-5.01882610200803
"BH-00670"	"KB"	"Marine"	2	0.00459149933065596	0.00574231593038822	6.41408299866131e-05	5.69220883534137e-06	1.73971887550201e-05	-5.11714048330465
"BH-00670"	"KB"	"Marine"	2	0.00461298527443106	0.00575227576974565	6.51235609103079e-05	5.5347389558233e-06	1.64473895582329e-05	-5.21545486460126
"BH-00670"	"KB"	"Marine"	2	0.00465368139223561	0.00579708165997322	6.42977242302544e-05	5.5045515394913e-06	1.54372155287818e-05	-5.31376924589788
"BH-00670"	"KB"	"Marine"	2	0.00472531459170013	0.0058069344042838	6.27791164658635e-05	5.62878179384203e-06	1.45654618473896e-05	-5.41208362719449
"BH-00670"	"KB"	"Marine"	2	0.00481815261044177	0.00580502008032128	6.20368139223561e-05	5.91602409638554e-06	1.38973226238287e-05	-5.51039800849111
"BH-00670"	"KB"	"Marine"	2	0.00490991967871486	0.00586582329317269	6.22374832663989e-05	6.33463186077644e-06	1.32665327978581e-05	-5.59101513333333
"BH-00670"	"KB"	"Marine"	2	0.00499710843373494	0.00593773761713521	6.23689424364123e-05	6.71042838018742e-06	1.24087550200803e-05	-5.62473452857143
"BH-00670"	"KB"	"Marine"	2	0.00507333333333333	0.00594555555555555	6.24666666666667e-05	6.84333333333333e-06	1.15155555555556e-05	-5.65845392380952
"BH-00670"	"KB"	"Marine"	2	0.00510265060240964	0.00598659973226238	6.27012048192771e-05	6.89903614457831e-06	1.05607898259705e-05	-5.66982914148021
"BH-00670"	"KB"	"Marine"	2	0.00516991967871486	0.00598463186077644	6.20923694779116e-05	6.90666666666667e-06	9.99734939759036e-06	-5.68120435915089
"BH-00670"	"KB"	"Marine"	2	0.00522050870147256	0.00598789825970549	6.06685408299867e-05	6.93859437751004e-06	9.56626506024098e-06	-5.69257957682157
"BH-00670"	"KB"	"Marine"	2	0.00521763052208835	0.00603313253012048	5.79975903614459e-05	7.02344042838018e-06	9.19449799196788e-06	-5.70395479449225
