"ID"	"capt"	"area"	"clust"	"Sr"	"Na"	"Mg"	"Ba"	"Mn"	"d18O"
"BH-00355"	"Peene"	"Freshwater"	1	0.000825716198125837	0.00703428380187416	7.01432396251673e-05	8.58341365461848e-06	5.39665327978581e-05	-9.05500265140562
"BH-00355"	"Peene"	"Freshwater"	1	0.000828764837126283	0.00704027219991076	7.03011155734047e-05	8.42227130745203e-06	5.21264614011602e-05	-9.04866577215529
"BH-00355"	"Peene"	"Freshwater"	1	0.000829089245872378	0.00702446675591254	7.03054439982151e-05	8.25502008032128e-06	5.02186970102633e-05	-9.04232889290495
"BH-00355"	"Peene"	"Freshwater"	1	0.000823155287817939	0.00695859437751004	6.99570281124498e-05	8.07373493975904e-06	4.8155421686747e-05	-9.03599201365462
"BH-00355"	"Peene"	"Freshwater"	1	0.000816850066934404	0.00689786256135654	6.94758143685854e-05	7.88873717090585e-06	4.61435519857207e-05	-9.02965513440429
"BH-00355"	"Peene"	"Freshwater"	1	0.000809500669344043	0.00685158857652834	6.86211066488175e-05	7.69329763498438e-06	4.42762605979473e-05	-9.02331825515395
"BH-00355"	"Peene"	"Freshwater"	1	0.00080346452476573	0.00680748326639893	6.77170013386881e-05	7.51303882195449e-06	4.25041499330656e-05	-9.01698137590362
"BH-00355"	"Peene"	"Freshwater"	1	0.000802049085229808	0.00677100847835788	6.66390896921017e-05	7.38619366354306e-06	4.10669344042838e-05	-9.01064449665328
"BH-00355"	"Peene"	"Freshwater"	1	0.000799759928603302	0.00674219098616689	6.56406961178045e-05	7.26985274431058e-06	3.97416331994645e-05	-9.0017773178428
"BH-00355"	"Peene"	"Freshwater"	1	0.000793499330655957	0.00674817938420348	6.50037483266399e-05	7.20125836680054e-06	3.89250334672021e-05	-8.9814087773953
"BH-00355"	"Peene"	"Freshwater"	1	0.000787557340473003	0.00677540829986613	6.45086568496207e-05	7.15155287817938e-06	3.82745649263722e-05	-8.96104023694779
"BH-00355"	"Peene"	"Freshwater"	1	0.000783583221775993	0.00693382864792503	6.48897367246765e-05	7.2185140562249e-06	3.86502008032129e-05	-8.94067169650029
"BH-00355"	"Peene"	"Freshwater"	1	0.000779817938420348	0.00708876840696118	6.52536813922356e-05	7.28552878179384e-06	3.91382864792503e-05	-8.92030315605278
"BH-00355"	"Peene"	"Freshwater"	1	0.00077796697902722	0.00721180276662204	6.54605533244087e-05	7.35303435966087e-06	4.06571619812584e-05	-8.89993461560528
"BH-00355"	"Peene"	"Freshwater"	1	0.000776012940651495	0.00733327532351629	6.56827309236948e-05	7.42328871039714e-06	4.216697902722e-05	-8.87956607515778
"BH-00355"	"Peene"	"Freshwater"	1	0.00077236546184739	0.00742908969210174	6.6156358768407e-05	7.5387014725569e-06	4.35279785809906e-05	-8.85919753471027
"BH-00355"	"Peene"	"Freshwater"	1	0.000768764390896921	0.00752347612672914	6.66209727800089e-05	7.65451584114235e-06	4.48830879071843e-05	-8.83882899426277
"BH-00355"	"Peene"	"Freshwater"	1	0.000767947791164659	0.00753218652387327	6.65447568049978e-05	7.79442659526997e-06	4.58847835787595e-05	-8.81846045381526
"BH-00355"	"Peene"	"Freshwater"	1	0.000767131191432396	0.0075408969210174	6.64685408299866e-05	7.93433734939759e-06	4.68864792503347e-05	-8.79809191336776
"BH-00355"	"Peene"	"Freshwater"	1	0.000767748326639893	0.00752571173583222	6.61639892904953e-05	8.02061579651941e-06	4.71925479696564e-05	-8.77772337292025
"BH-00355"	"Peene"	"Freshwater"	1	0.000768401606425703	0.00750992414100848	6.58536813922356e-05	8.1055421686747e-06	4.74810798750558e-05	-8.75735483247275
"BH-00355"	"Peene"	"Freshwater"	1	0.000769054886211513	0.0075536546184739	6.6286077643909e-05	8.18538152610442e-06	4.76271753681392e-05	-8.72260587986231
"BH-00355"	"Peene"	"Freshwater"	1	0.000769708165997323	0.00760156180276662	6.67705934850513e-05	8.26486390004462e-06	4.77632753235163e-05	-8.68684777552113
"BH-00355"	"Peene"	"Freshwater"	1	0.000769583221775993	0.00762514948683623	6.75031682284694e-05	8.25971441320839e-06	4.79528781793842e-05	-8.65108967117996
"BH-00355"	"Peene"	"Freshwater"	1	0.00076936546184739	0.00764583668005355	6.8265327978581e-05	8.24447121820616e-06	4.81488621151272e-05	-8.61533156683878
"BH-00355"	"Peene"	"Freshwater"	1	0.000765435073627845	0.00768137438643463	6.85216421240518e-05	8.18003569834895e-06	4.83262829094154e-05	-8.58208150135781
"BH-00355"	"Peene"	"Freshwater"	1	0.000760862115127175	0.00771948237394021	6.86904060687193e-05	8.10708612226685e-06	4.85004908522981e-05	-8.54926551952572
"BH-00355"	"Peene"	"Freshwater"	1	0.000756995983935743	0.00771208835341365	6.78121820615796e-05	8.05048192771084e-06	4.85421686746988e-05	-8.51644953769363
"BH-00355"	"Peene"	"Freshwater"	1	0.000753294065149487	0.00769412315930388	6.66907184292726e-05	7.99767514502454e-06	4.8553056671129e-05	-8.48363355586154
"BH-00355"	"Peene"	"Freshwater"	1	0.000749004908522981	0.00757213297634985	6.52462739848282e-05	7.86475234270415e-06	4.77124497991968e-05	-8.45081757402945
"BH-00355"	"Peene"	"Freshwater"	1	0.000744540829986613	0.00741915662650602	6.37056224899598e-05	7.70796519410977e-06	4.66182061579652e-05	-8.41800159219736
"BH-00355"	"Peene"	"Freshwater"	1	0.00073948103525212	0.00731145470771977	6.2323828647925e-05	7.56507809013833e-06	4.49997322623829e-05	-8.38518561036527
"BH-00355"	"Peene"	"Freshwater"	1	0.00073420035698349	0.00722053993752789	6.100093708166e-05	7.42734493529674e-06	4.31868808567604e-05	-8.35236962853318
"BH-00355"	"Peene"	"Freshwater"	1	0.000732855421686747	0.00712175368139224	6.01765729585007e-05	7.24650602409639e-06	4.11828647925034e-05	-8.31955364670109
"BH-00355"	"Peene"	"Freshwater"	1	0.000733290941543954	0.00701940651494868	5.95777331548416e-05	7.04616688978135e-06	3.90923694779116e-05	-8.286737664869
"BH-00355"	"Peene"	"Freshwater"	1	0.00073770995091477	0.00700483712628291	5.93067380633646e-05	6.85746095493083e-06	3.71675591253904e-05	-8.23662882929814
"BH-00355"	"Peene"	"Freshwater"	1	0.00074429718875502	0.00703804551539491	5.92141900937082e-05	6.67508701472557e-06	3.53329317269076e-05	-8.17710742776821
"BH-00355"	"Peene"	"Freshwater"	1	0.00074976171352075	0.00707785809906292	5.92107987505578e-05	6.52969656403391e-06	3.35577420794288e-05	-8.11758602623829
"BH-00355"	"Peene"	"Freshwater"	1	0.000754497991967872	0.00712195448460509	5.92652387327086e-05	6.40829540383757e-06	3.18211066488175e-05	-8.05806462470836
"BH-00355"	"Peene"	"Freshwater"	1	0.000761512717536814	0.00715250334672022	5.90056224899598e-05	6.31799196787149e-06	3.02322623828648e-05	-8.00046320854848
"BH-00355"	"Peene"	"Freshwater"	1	0.000770277554663097	0.00717264614011602	5.85047746541722e-05	6.25157518964748e-06	2.87569388665774e-05	-7.9443365637598
"BH-00355"	"Peene"	"Freshwater"	1	0.000780584560464078	0.00718622043730477	5.77726015171798e-05	6.24227576974565e-06	2.73101740294511e-05	-7.88820991897112
"BH-00355"	"Peene"	"Freshwater"	1	0.000792289156626506	0.00719384203480589	5.68307898259705e-05	6.28473895582329e-06	2.58892904953146e-05	-7.83208327418244
"BH-00355"	"Peene"	"Freshwater"	1	0.000806047300312361	0.00718145470771977	5.60021865238733e-05	6.31272199910754e-06	2.44368139223561e-05	-7.77595662939377
"BH-00355"	"Peene"	"Freshwater"	1	0.000821998215082552	0.00714770191878626	5.52944667559125e-05	6.32524319500223e-06	2.29506024096386e-05	-7.71982998460509
