Sample,Quality,Age,Cohort,Core,I,Year,Increment,X,Y
I-BH-00419,3,10,2009,56.5,edge,,108.1,5388,3162
J-BH-01767,3,8,2012,116.0,core,,,822,2074
J-BH-01767,3,8,2012,116.0,1,2013,340.8,1526,2075
J-BH-01767,3,8,2012,116.0,2,2014,309.8,2166,2076
J-BH-01767,3,8,2012,116.0,3,2015,174.5,2526,2077
J-BH-01767,3,8,2012,116.0,4,2016,170.2,2878,2077
J-BH-01767,3,8,2012,116.0,5,2017,139.4,3166,2078
J-BH-01767,3,8,2012,116.0,6,2018,102.6,3378,2078
J-BH-01767,3,8,2012,116.0,7,2019,100.6,3586,2078
J-BH-01767,3,8,2012,116.0,8,2020,170.2,3937,2079
J-BH-01767,3,8,2012,116.0,edge,,39.0,4018,2079
K-BH-01772,3,5,2015,278.4,core,,,789,1804
K-BH-01772,3,5,2015,278.4,1,2016,468.7,1757,1809
K-BH-01772,3,5,2015,278.4,2,2017,334.6,2448,1813
K-BH-01772,3,5,2015,278.4,3,2018,150.5,2759,1814
K-BH-01772,3,5,2015,278.4,4,2019,191.3,3154,1816
K-BH-01772,3,5,2015,278.4,5,2020,151.3,3467,1818
K-BH-01772,3,5,2015,278.4,edge,,92.5,3658,1819
L-BH-01774,3,4,2016,263.3,core,,,832,1360
L-BH-01774,3,4,2016,263.3,1,2017,546.7,1961,1363
L-BH-01774,3,4,2016,263.3,2,2018,237.8,2453,1365
L-BH-01774,3,4,2016,263.3,3,2019,253.7,2977,1366
L-BH-01774,3,4,2016,263.3,4,2020,239.7,3472,1367
L-BH-01774,3,4,2016,263.3,edge,,100.3,3679,1368
M-BH-01776,3,2,2018,299.9,core,,,668,1701
M-BH-01776,3,2,2018,299.9,1,2019,985.3,2704,1713
M-BH-01776,3,2,2018,299.9,2,2020,337.8,3402,1717
M-BH-01776,3,2,2018,299.9,edge,,289.4,3999,1720
N-BH-01877,3,2,2018,217.1,core,,,841,1090
N-BH-01877,3,2,2018,217.1,1,2019,565.6,2010,1095
N-BH-01877,3,2,2018,217.1,2,2020,367.2,2768,1099
N-BH-01877,3,2,2018,217.1,edge,,218.9,3220,1101
O-BH-01922,3,11,2009,161.3,core,,,102,2924
O-BH-01922,3,11,2009,161.3,1,2010,406.3,941,2925
O-BH-01922,3,11,2009,161.3,2,2011,296.1,1553,2925
O-BH-01922,3,11,2009,161.3,3,2012,209.1,1985,2925
O-BH-01922,3,11,2009,161.3,4,2013,213.0,2425,2926
O-BH-01922,3,11,2009,161.3,5,2014,145.1,2725,2926
O-BH-01922,3,11,2009,161.3,6,2015,143.2,3021,2926
O-BH-01922,3,11,2009,161.3,7,2016,151.0,3333,2926
O-BH-01922,3,11,2009,161.3,8,2017,111.9,3564,2926
O-BH-01922,3,11,2009,161.3,9,2018,98.7,3768,2927
O-BH-01922,3,11,2009,161.3,10,2019,135.5,4048,2927
O-BH-01922,3,11,2009,161.3,11,2020,119.2,4294,2927
O-BH-01922,3,11,2009,161.3,edge,,6.3,4307,2927
P-BH-00424,3,2,2017,342.1,core,,,580,1164
P-BH-00424,3,2,2017,342.1,1,2018,664.4,1953,1171
P-BH-00424,3,2,2017,342.1,2,2019,316.5,2606,1175
P-BH-00424,3,2,2017,342.1,edge,,67.1,2745,1175
Q-BH-90910,3,4,2017,195.8,core,,,898,1591
Q-BH-90910,3,4,2017,195.8,1,2018,855.5,2665,1599
Q-BH-90910,3,4,2017,195.8,2,2019,198.1,3074,1601
Q-BH-90910,3,4,2017,195.8,3,2020,126.7,3336,1602
Q-BH-90910,3,4,2017,195.8,4,2021,118.2,3580,1604
Q-BH-90910,3,4,2017,195.8,edge,,95.6,3778,1604
R-BH-90928,3,3,2018,227.3,core,,,883,1245
R-BH-90928,3,3,2018,227.3,1,2019,438.0,1788,1252
R-BH-90928,3,3,2018,227.3,2,2020,532.5,2888,1261
R-BH-90928,3,3,2018,227.3,3,2021,273.6,3454,1266
R-BH-90928,3,3,2018,227.3,edge,,0.0,3454,1266
S-BH-90946,3,6,2015,194.7,core,,,813,1777
S-BH-90946,3,6,2015,194.7,1,2016,508.4,1864,1778
S-BH-90946,3,6,2015,194.7,2,2017,280.1,2442,1779
S-BH-90946,3,6,2015,194.7,3,2018,222.5,2902,1780
S-BH-90946,3,6,2015,194.7,4,2019,143.3,3198,1780
S-BH-90946,3,6,2015,194.7,5,2020,141.3,3490,1781
S-BH-90946,3,6,2015,194.7,6,2021,129.5,3757,1781
S-BH-90946,3,6,2015,194.7,edge,,0.0,3757,1781
T-BH-90970,3,6,2015,154.9,core,,,1040,1985
T-BH-90970,3,6,2015,154.9,1,2016,343.4,1749,1989
T-BH-90970,3,6,2015,154.9,2,2017,457.0,2693,1993
T-BH-90970,3,6,2015,154.9,3,2018,246.0,3201,1996
T-BH-90970,3,6,2015,154.9,4,2019,104.5,3417,1997
T-BH-90970,3,6,2015,154.9,5,2020,137.0,3700,1998
T-BH-90970,3,6,2015,154.9,6,2021,126.4,3961,2000
T-BH-90970,3,6,2015,154.9,edge,,0.0,3961,2000
U-BH-90981,3,6,2015,154.9,core,,,908,2004
U-BH-90981,3,6,2015,154.9,1,2016,412.4,1760,2002
U-BH-90981,3,6,2015,154.9,2,2017,307.8,2396,2000
U-BH-90981,3,6,2015,154.9,3,2018,367.0,3154,1998
U-BH-90981,3,6,2015,154.9,4,2019,168.3,3502,1997
U-BH-90981,3,6,2015,154.9,5,2020,273.4,4066,1996
U-BH-90981,3,6,2015,154.9,6,2021,188.6,4456,1995
U-BH-90981,3,6,2015,154.9,edge,,-0.0,4456,1995
V-BH-90997,3,4,2017,161.2,core,,,1146,1837
V-BH-90997,3,4,2017,161.2,1,2018,720.3,2634,1839
V-BH-90997,3,4,2017,161.2,2,2019,545.9,3762,1841
V-BH-90997,3,4,2017,161.2,3,2020,174.4,4122,1842
V-BH-90997,3,4,2017,161.2,4,2021,146.2,4424,1842
V-BH-90997,3,4,2017,161.2,edge,,-0.0,4424,1842
W-BH-91013,3,3,2018,384.0,core,,,882,1325
W-BH-91013,3,3,2018,384.0,1,2019,910.6,2763,1329
W-BH-91013,3,3,2018,384.0,2,2020,451.0,3695,1331
W-BH-91013,3,3,2018,384.0,3,2021,319.9,4356,1332
W-BH-91013,3,3,2018,384.0,edge,,-0.0,4356,1332
X-BH-91045,3,3,2018,358.9,core,,,573,1529
X-BH-91045,3,3,2018,358.9,1,2019,801.4,2229,1536
X-BH-91045,3,3,2018,358.9,2,2020,446.3,3151,1540
X-BH-91045,3,3,2018,358.9,3,2021,257.2,3682,1542
X-BH-91045,3,3,2018,358.9,edge,,0.0,3682,1542
Y-BH-91050,3,5,2016,296.3,core,,,630,1907
Y-BH-91050,3,5,2016,296.3,1,2017,796.5,2275,1911
Y-BH-91050,3,5,2016,296.3,2,2018,336.8,2971,1912
Y-BH-91050,3,5,2016,296.3,3,2019,170.1,3323,1913
Y-BH-91050,3,5,2016,296.3,4,2020,170.4,3675,1914
Y-BH-91050,3,5,2016,296.3,5,2021,90.6,3862,1914
Y-BH-91050,3,5,2016,296.3,edge,,-0.0,3862,1914
Z-BH-91053,3,3,2018,168.6,core,,,297,1401
Z-BH-91053,3,3,2018,168.6,1,2019,427.6,1180,1403
Z-BH-91053,3,3,2018,168.6,2,2020,557.2,2331,1405
Z-BH-91053,3,3,2018,168.6,3,2021,336.7,3027,1407
Z-BH-91053,3,3,2018,168.6,edge,,0.0,3027,1407
