"ID"	"capt"	"area"	"clust"	"Sr"	"Na"	"Mg"	"Ba"	"Mn"	"d18O"
"BH-00681"	"WB"	"Marine"	2	0.00378558291042781	0.00593996020978609	5.04706163973263e-05	3.06098731887701e-06	1.75929464716578e-05	-5.22165054117647
"BH-00681"	"WB"	"Marine"	2	0.00440651232877005	0.00610914043561498	5.53646388951872e-05	3.14507543016043e-06	1.09563194453476e-05	-4.83821129411765
"BH-00681"	"WB"	"Marine"	2	0.00470688806620321	0.00651023950465241	5.1481529017647e-05	2.97571978139038e-06	7.85752018427807e-06	-4.68843033823529
"BH-00681"	"WB"	"Marine"	2	0.00481	0.00705405786181818	4.21971069090909e-05	2.65039874181818e-06	6.93584570181818e-06	-4.6824391
"BH-00685"	"WB"	"Marine"	2	0.00262272727272727	0.00826636363636364	0.000120636363636364	4.39909090909091e-06	3.64636363636364e-05	-7.2141652
"BH-00685"	"WB"	"Marine"	2	0.0025503743315508	0.00771695187165776	0.00010061871657754	3.68379679144385e-06	3.17401069518717e-05	-6.88150882941177
"BH-00685"	"WB"	"Marine"	2	0.00242855614973262	0.0076279679144385	8.99673796791444e-05	3.20513368983957e-06	2.71983957219252e-05	-6.73429554705882
"BH-00685"	"WB"	"Marine"	2	0.00224737967914438	0.00809149732620321	9.0555614973262e-05	3.01042780748663e-06	2.28748663101604e-05	-6.80961397058824
"BH-00685"	"WB"	"Marine"	2	0.00237636363636364	0.00771171122994652	8.74433155080214e-05	3.49005347593583e-06	2.45513368983957e-05	-6.47981057058823
"BH-00685"	"WB"	"Marine"	2	0.00260032085561498	0.00760695187165776	8.17898395721925e-05	3.69807486631016e-06	2.36620320855615e-05	-6.30121461176471
"BH-00685"	"WB"	"Marine"	2	0.00293620320855615	0.00813106951871658	7.23368983957219e-05	3.3127807486631e-06	1.72326203208556e-05	-6.45812799411765
"BH-00685"	"WB"	"Marine"	2	0.00310122994652406	0.00912491978609626	8.37572192513369e-05	3.56903743315508e-06	1.31797860962567e-05	-5.89609278823529
"BH-00685"	"WB"	"Marine"	2	0.00326245989304812	0.00938010695187165	8.78802139037433e-05	3.87609625668449e-06	9.01468449197858e-06	-5.4293468
"BH-00685"	"WB"	"Marine"	2	0.0035148128342246	0.00738716577540106	6.01743315508021e-05	3.93844919786097e-06	3.14186096256683e-06	-5.642749
"BH-00685"	"WB"	"Marine"	2	0.00340609625668449	0.00688427807486631	5.42395721925134e-05	4.2596256684492e-06	4.82608556149733e-06	-4.56889087058823
"BH-00685"	"WB"	"Marine"	2	0.00317866310160428	0.00704925133689839	6.03930481283423e-05	4.58941176470588e-06	1.05745989304813e-05	-3.79973
"BH-00685"	"WB"	"Marine"	2	0.00302631016042781	0.00770513368983957	8.42048128342247e-05	4.52117647058824e-06	2.18598930481284e-05	-6.5739586
"BH-00685"	"WB"	"Marine"	2	0.0028855614973262	0.00712272727272727	8.66647058823529e-05	4.02732620320856e-06	2.32609625668449e-05	-7.68661712941176
"BH-00685"	"WB"	"Marine"	2	0.0027751871657754	0.00606411764705882	8.01732620320855e-05	3.36566844919786e-06	1.96941176470588e-05	-7.81385961764706
"BH-00685"	"WB"	"Marine"	2	0.00290224598930481	0.00731941176470588	0.000106179144385027	3.45802139037433e-06	2.29294117647059e-05	-7.58162781176471
"BH-00685"	"WB"	"Marine"	2	0.00328727272727273	0.00785791443850267	0.000117935828877005	4.09294117647059e-06	2.81315508021391e-05	-7.19191202941176
"BH-00685"	"WB"	"Marine"	2	0.00388727272727273	0.00779909090909091	0.000117818181818182	5.18e-06	3.49727272727273e-05	-6.6709596
"BH-00685"	"WB"	"Marine"	2	0.00343491978609626	0.00682909090909091	9.36711229946524e-05	4.19e-06	3.68844919786096e-05	-7.17935895882353
"BH-00685"	"WB"	"Marine"	2	0.00317614973262032	0.00688101604278075	8.14946524064171e-05	3.87459893048128e-06	3.3175935828877e-05	-7.19419440588235
"BH-00685"	"WB"	"Marine"	2	0.00314967914438503	0.0081592513368984	8.36828877005348e-05	4.3687165775401e-06	2.27229946524064e-05	-6.61675315882353
"BH-00685"	"WB"	"Marine"	2	0.00297614973262032	0.00734176470588235	7.25128342245989e-05	3.79705882352941e-06	2.10989304812834e-05	-6.29037332352941
"BH-00685"	"WB"	"Marine"	2	0.00280352941176471	0.00671042780748663	6.23299465240642e-05	3.02085561497326e-06	1.79534759358288e-05	-6.07126518235294
"BH-00685"	"WB"	"Marine"	2	0.00265823529411765	0.00677160427807486	5.62122994652406e-05	2.07320855614973e-06	1.06005347593583e-05	-5.99594675882353
"BH-00685"	"WB"	"Marine"	2	0.00274299465240642	0.00715235294117647	6.03508021390374e-05	2.51021390374332e-06	2.32786096256685e-05	-5.38655224117647
"BH-00685"	"WB"	"Marine"	2	0.00309625668449198	0.00727716577540107	6.03401069518717e-05	3.25171122994652e-06	2.96004812834225e-05	-4.84848198823529
"BH-00685"	"WB"	"Marine"	2	0.00402919786096256	0.00653010695187166	4.3187165775401e-05	3.98465240641711e-06	7.10224598930479e-06	-4.81709931176471
"BH-00685"	"WB"	"Marine"	2	0.00430288770053476	0.0065796256684492	3.85219251336898e-05	4.01171122994652e-06	2.33919786096257e-06	-4.01427338823529
"BH-00685"	"WB"	"Marine"	2	0.00430401069518716	0.0068803743315508	4.19812834224598e-05	3.92550802139038e-06	4.41614973262032e-06	-3.40602005882353
"BH-00685"	"WB"	"Marine"	2	0.00419106951871658	0.00696743315508021	6.09283422459893e-05	4.52080213903744e-06	7.34497326203209e-06	-4.97515388235294
"BH-00685"	"WB"	"Marine"	2	0.00433791443850268	0.00664385026737968	6.11625668449198e-05	4.56320855614974e-06	8.74315508021391e-06	-5.99708794705883
"BH-00685"	"WB"	"Marine"	2	0.0045748128342246	0.0061412834224599	5.17513368983958e-05	4.2672192513369e-06	9.55326203208556e-06	-6.61104721764706
"BH-00685"	"WB"	"Marine"	2	0.00422775401069519	0.00619540106951872	5.28160427807487e-05	3.74663101604278e-06	1.32291443850267e-05	-6.2721143117647
"BH-00685"	"WB"	"Marine"	2	0.00399459893048128	0.00620139037433155	5.09737967914438e-05	3.24818181818182e-06	1.18355080213904e-05	-6.11463033529412
"BH-00685"	"WB"	"Marine"	2	0.00385636363636364	0.00616727272727273	4.67090909090909e-05	2.76818181818182e-06	6.21727272727273e-06	-6.1083538
"BH-00689"	"WB"	"Marine"	2	0.00388146783909091	0.00754651457454545	0.000129376029909091	6.53963165545455e-06	0.000173587135636364	-8.3393768
"BH-00689"	"WB"	"Marine"	2	0.00397545425834225	0.00710655923217112	0.000117802946940107	5.28099852253476e-06	0.000155431781548663	-8.30742352941176
"BH-00689"	"WB"	"Marine"	2	0.00406944067759358	0.00666660388979679	0.000106229863971123	4.02236538961497e-06	0.000137276427460963	-8.27547025882353
"BH-00689"	"WB"	"Marine"	2	0.00366641808705882	0.0067557609828877	0.000105184825405348	4.09068027593583e-06	0.000104740709731551	-7.7961712
"BH-00689"	"WB"	"Marine"	2	0.00319239420941176	0.00692050556675936	0.000105643793182888	4.34855916500535e-06	7.01506543390374e-05	-7.2529656
"BH-00689"	"WB"	"Marine"	2	0.00319150317929412	0.00699164646258823	9.60427872752943e-05	4.47781191811765e-06	5.66817772682353e-05	-7.23014183529412
"BH-00689"	"WB"	"Marine"	2	0.00334832309835294	0.00703158612906952	8.30884568059894e-05	4.56418929257754e-06	5.02532929713369e-05	-7.38077868235294
"BH-00689"	"WB"	"Marine"	2	0.00379104758735829	0.00695654138116578	8.1015705562353e-05	5.068174688e-06	4.52124315482353e-05	-7.35738432352941
"BH-00689"	"WB"	"Marine"	2	0.00440531481833155	0.00681250598463102	8.54719018541177e-05	5.822724896e-06	4.10041438494118e-05	-7.22957124117647
"BH-00689"	"WB"	"Marine"	2	0.00442617979437433	0.00665575209	8.55669236136898e-05	5.78456681291979e-06	3.67432250481284e-05	-7.07208726470588
"BH-00689"	"WB"	"Marine"	2	0.00385364251548663	0.00648627969727273	8.13007708410695e-05	4.95370043875936e-06	3.24296751443851e-05	-6.88493239411765
"BH-00689"	"WB"	"Marine"	2	0.00356585152027808	0.00658500190149732	8.02262112575401e-05	4.39785550297326e-06	2.77528919465241e-05	-6.69093039411765
"BH-00689"	"WB"	"Marine"	2	0.00375263766453476	0.00713071510064171	8.44709736558289e-05	4.30037963114439e-06	2.24707199251337e-05	-6.48551651176471
"BH-00689"	"WB"	"Marine"	2	0.00410124953604278	0.00746678611294118	8.32266241561498e-05	4.40494457796792e-06	1.74319010994652e-05	-6.21847846470588
"BH-00689"	"WB"	"Marine"	2	0.00493533858930481	0.00717393056470588	6.55149389625669e-05	5.11563198074867e-06	1.31231418609626e-05	-5.76656792352941
"BH-00689"	"WB"	"Marine"	2	0.00562011559554011	0.00685949669797861	5.07187945095187e-05	5.814620619123e-06	8.92645953500534e-06	-5.31865154117647
"BH-00689"	"WB"	"Marine"	2	0.00525970827258823	0.00639401460180748	5.63314352402139e-05	6.43171790665241e-06	5.51431559686631e-06	-4.89869427058824
"BH-00689"	"WB"	"Marine"	2	0.00489930094963636	0.00592853250563636	6.19440759709091e-05	7.04881519418182e-06	2.10217165872727e-06	-4.478737
"BH-00689"	"WB"	"Marine"	2	0.00479290534364705	0.00661571874170053	7.75589864872727e-05	6.47541864881284e-06	2.43350024049947e-05	-5.12693191764706
"BH-00689"	"WB"	"Marine"	2	0.00468650973765774	0.0073029049777647	9.31738970036363e-05	5.90202210344385e-06	4.65678331512621e-05	-5.77512683529412
"BH-00689"	"WB"	"Marine"	2	0.00442385097604277	0.00683646243454545	8.76017646481283e-05	5.36421778352941e-06	4.21936926149733e-05	-5.96399348823529
"BH-00689"	"WB"	"Marine"	2	0.00413886890648128	0.00620521578	7.90029118823529e-05	4.83149806725134e-06	3.40185561811765e-05	-6.08724181764706
"BH-00689"	"WB"	"Marine"	2	0.00364589531368984	0.00621738604727273	7.94047206727273e-05	3.97975074149733e-06	3.81381798909091e-05	-6.47410462941177
"BH-00689"	"WB"	"Marine"	2	0.00308359121315508	0.00644402862181818	8.28067499818182e-05	3.02166087925134e-06	4.63560569818182e-05	-6.94883893529412
"BH-00689"	"WB"	"Marine"	2	0.0033807485944385	0.0069132517831016	9.11622705155081e-05	3.06461918652406e-06	5.74266352802139e-05	-7.06409894705882
"BH-00689"	"WB"	"Marine"	2	0.00419358286481283	0.00752802329642781	0.000102489885783957	3.70820639550802e-06	7.02088343031016e-05	-6.96367438235294
"BH-00689"	"WB"	"Marine"	2	0.00436355402203209	0.00759155302147594	0.000107357347531551	3.82891399247059e-06	7.79356958205348e-05	-6.81531991176471
"BH-00689"	"WB"	"Marine"	2	0.00389066206609626	0.00710384095824599	0.000105764655758289	3.42674197741177e-06	8.06072198325134e-05	-6.61903553529412
"BH-00689"	"WB"	"Marine"	2	0.00361355731266311	0.0066754210142139	9.83088747819252e-05	3.04124180450267e-06	7.46756948656685e-05	-6.53915235882353
"BH-00689"	"WB"	"Marine"	2	0.00366276456340107	0.00634582126884492	8.10812784670589e-05	2.68352803517647e-06	5.44057549341176e-05	-6.65327118235294
"BH-00689"	"WB"	"Marine"	2	0.00372550071884492	0.00606005040225668	6.4810470902353e-05	2.5063902042246e-06	3.69920499525133e-05	-6.66011831176471
"BH-00689"	"WB"	"Marine"	2	0.00382882358840642	0.0059057661720107	5.14100295881283e-05	2.87098018839573e-06	2.81470498207487e-05	-6.34515035882353
"BH-00689"	"WB"	"Marine"	2	0.00399976666393583	0.00578771579640642	4.00853287101604e-05	3.29443023719787e-06	1.9827898388492e-05	-6.01591755294118
"BH-00689"	"WB"	"Marine"	2	0.00464405118124065	0.00592330240329412	4.32908108859893e-05	4.12990073841712e-06	1.51896878527914e-05	-5.58683077647059
"BH-00689"	"WB"	"Marine"	2	0.00528833569854546	0.00605888901018182	4.64962930618182e-05	4.96537123963637e-06	1.05514773170909e-05	-5.157744
"BH-00696"	"WB"	"Marine"	2	0.00465132078363636	0.00853809432709091	0.00011776717172	7.54788695054546e-06	8.734792368e-05	-8.0871742
"BH-00696"	"WB"	"Marine"	2	0.00345428193299465	0.00867181263290374	0.000105472440680321	5.43281967655615e-06	7.00038690763636e-05	-7.33998120294118
"BH-00696"	"WB"	"Marine"	2	0.00347517052032086	0.00822858945304813	0.000110657721090909	5.5022408368984e-06	8.23356955208556e-05	-7.27179520588235
"BH-00696"	"WB"	"Marine"	2	0.00375725854997327	0.00795572837010695	0.000115296248709091	5.33402313616578e-06	8.90549501735829e-05	-7.09633751470588
"BH-00696"	"WB"	"Marine"	2	0.00380352430328342	0.0079476028062246	0.000109855021089091	4.23034059845989e-06	8.43755276010694e-05	-6.67780672941176
"BH-00696"	"WB"	"Marine"	2	0.00364661846533155	0.00746279854150802	9.42556565354546e-05	3.63009119607486e-06	0.000100105148414973	-6.70861881176471
"BH-00696"	"WB"	"Marine"	2	0.00307646183706952	0.00751467805286631	0.000101324238658289	3.53247654204278e-06	8.79418599885561e-05	-5.93089902941176
"BH-00696"	"WB"	"Marine"	2	0.00311580737964706	0.00748938175529412	9.64592223328877e-05	3.2732889023369e-06	7.86510510698931e-05	-6.22789326764706
"BH-00696"	"WB"	"Marine"	2	0.00317444868693048	0.00715278252435294	9.53875933347593e-05	3.06682843736898e-06	7.71068447170054e-05	-6.35713283529412
"BH-00696"	"WB"	"Marine"	2	0.00295059970736898	0.00680439223068449	0.000102734661089839	3.17525363221391e-06	8.74106729413903e-05	-5.86157184411765
"BH-00696"	"WB"	"Marine"	2	0.00282595323392513	0.00788976267478075	9.6605655193155e-05	3.96023816282353e-06	0.000116375985678717	-6.10036548235294
"BH-00696"	"WB"	"Marine"	2	0.00255952934390375	0.00681339985791444	7.58930850825669e-05	2.69604313193583e-06	7.7805090124599e-05	-5.70437316470588
"BH-00696"	"WB"	"Marine"	2	0.00301033877974332	0.00675154096329411	6.70417703882352e-05	2.30496342000001e-06	4.82216932284492e-05	-5.14462033529412
"BH-00696"	"WB"	"Marine"	2	0.00396462478152941	0.00690806215599999	5.94259089470588e-05	2.66602424600001e-06	2.75261388247059e-05	-4.70725994411765
"BH-00696"	"WB"	"Marine"	2	0.00498696036494118	0.00670286518269518	4.9162746959786e-05	3.37741661863102e-06	1.34776232387166e-05	-4.49129007058824
"BH-00696"	"WB"	"Marine"	2	0.00523645648047594	0.00755700609934224	6.7825203756524e-05	4.14933865420856e-06	2.34929149891444e-05	-4.05221789705882
"BH-00696"	"WB"	"Marine"	2	0.00470754266826738	0.00819945649808555	8.41022657160428e-05	4.411710002e-06	2.89765566433155e-05	-5.74260297058823
"BH-00696"	"WB"	"Marine"	2	0.00450997511027273	0.00790935529854546	8.18942426636364e-05	4.53523543027273e-06	3.6023288e-05	-6.21020485
"BH-00696"	"WB"	"Marine"	2	0.005087741208	0.00761053320766846	8.06243834919787e-05	4.64448427341177e-06	3.89431608502674e-05	-5.98453487647059
"BH-00696"	"WB"	"Marine"	2	0.00624345815255615	0.00812352679686097	9.56406126840642e-05	4.64499950579679e-06	3.2285446144706e-05	-6.02133819705882
"BH-00696"	"WB"	"Marine"	2	0.00490742411537968	0.0080009276804278	8.26912347497326e-05	3.36859074160428e-06	2.21686743961498e-05	-5.67470227058823
"BH-00696"	"WB"	"Marine"	2	0.00502416458741711	0.00696827678818716	7.01163855228342e-05	3.57803264825668e-06	1.76231165581818e-05	-4.96060373235294
"BH-00696"	"WB"	"Marine"	2	0.00536214617536898	0.00649104597748663	5.73292832416043e-05	3.45398508650267e-06	1.18318606598931e-05	-4.80796980588235
"BH-00696"	"WB"	"Marine"	2	0.00555107981283422	0.00636407320117647	5.34975528096257e-05	3.43387069994653e-06	8.88086707165773e-06	-4.59742057647059
"BH-00696"	"WB"	"Marine"	2	0.00549587865550802	0.0060400321797861	6.65220863090909e-05	4.55340055668451e-06	1.46591610449197e-05	-3.69245830588235
"BH-00696"	"WB"	"Marine"	2	0.00557524050486631	0.0067627333468984	6.15980081909091e-05	7.14690237465241e-06	2.04834713149733e-05	-6.30378228529411
"BH-00696"	"WB"	"Marine"	2	0.00500621634716577	0.00604854985048129	5.34640039550803e-05	6.74855358438503e-06	2.37702631850267e-05	-7.06352835294118
"BH-00696"	"WB"	"Marine"	2	0.00526021786727272	0.00573326513828877	6.39455312994652e-05	6.01796953048128e-06	1.81542947604278e-05	-7.20132683235294
"BH-00696"	"WB"	"Marine"	2	0.00601363710053476	0.00606708266288769	7.16823487807486e-05	5.6978730631016e-06	9.67377707764705e-06	-6.51632859411765
"BH-00696"	"WB"	"Marine"	2	0.00609060467930481	0.00654870445331551	3.74477994390374e-05	5.70410564155079e-06	1.01628888497861e-05	-4.31326470588235
"BH-00696"	"WB"	"Marine"	2	0.00567786047144385	0.00662906996919787	3.70895227657754e-05	6.0251856579679e-06	9.4413357140107e-06	-3.51215056470589
"BH-00696"	"WB"	"Marine"	2	0.0067397730933155	0.00713028473181818	4.47754389037433e-05	6.65905298074866e-06	1.27869217457219e-05	-4.40655684411765
