Num,Datetime(GMT+1),FullRange(uS/cm),Temp(C),CouplerDetached,CouplerAttached,Stopped,EndOfFile,hobo.ID,N(dm),E(dm)
32,03/18/20 05:00:00 PM,0.0,12.97,,,,,20812398,    53 59.50,    13 49.54
33,03/18/20 06:00:00 PM,0.0,14.39,,,,,20812398,    53 59.50,    13 49.54
34,03/18/20 07:00:00 PM,0.0,15.22,,,,,20812398,    53 59.50,    13 49.54
35,03/18/20 08:00:00 PM,0.0,13.57,,,,,20812398,    53 59.50,    13 49.54
36,03/18/20 09:00:00 PM,0.0,12.64,,,,,20812398,    53 59.50,    13 49.54
37,03/18/20 10:00:00 PM,0.0,11.93,,,,,20812398,    53 59.50,    13 49.54
38,03/18/20 11:00:00 PM,0.0,11.32,,,,,20812398,    53 59.50,    13 49.54
39,03/19/20 12:00:00 AM,0.0,10.79,,,,,20812398,    53 59.50,    13 49.54
40,03/19/20 01:00:00 AM,0.0,10.23,,,,,20812398,    53 59.50,    13 49.54
41,03/19/20 02:00:00 AM,0.0,9.67,,,,,20812398,    53 59.50,    13 49.54
42,03/19/20 03:00:00 AM,0.0,9.19,,,,,20812398,    53 59.50,    13 49.54
43,03/19/20 04:00:00 AM,0.0,8.75,,,,,20812398,    53 59.50,    13 49.54
44,03/19/20 05:00:00 AM,0.0,8.43,,,,,20812398,    53 59.50,    13 49.54
45,03/19/20 06:00:00 AM,0.0,8.11,,,,,20812398,    53 59.50,    13 49.54
46,03/19/20 07:00:00 AM,0.0,7.91,,,,,20812398,    53 59.50,    13 49.54
47,03/19/20 08:00:00 AM,0.0,8.27,,,,,20812398,    53 59.50,    13 49.54
48,03/19/20 09:00:00 AM,0.0,12.32,,,,,20812398,    53 59.50,    13 49.54
49,03/19/20 10:00:00 AM,0.0,11.66,,,,,20812398,    53 59.50,    13 49.54
50,03/19/20 11:00:00 AM,0.0,12.45,,,,,20812398,    53 59.50,    13 49.54
51,03/19/20 12:00:00 PM,0.0,13.98,,,,,20812398,    53 59.50,    13 49.54
52,03/19/20 01:00:00 PM,0.0,15.79,,,,,20812398,    53 59.50,    13 49.54
53,03/19/20 02:00:00 PM,0.0,16.6,,,,,20812398,    53 59.50,    13 49.54
54,03/19/20 03:00:00 PM,0.0,15.64,,,,,20812398,    53 59.50,    13 49.54
55,03/19/20 04:00:00 PM,0.0,15.74,,,,,20812398,    53 59.50,    13 49.54
56,03/19/20 05:00:00 PM,0.0,16.53,,,,,20812398,    53 59.50,    13 49.54
57,03/19/20 06:00:00 PM,0.0,16.03,,,,,20812398,    53 59.50,    13 49.54
58,03/19/20 07:00:00 PM,0.0,13.16,,,,,20812398,    53 59.50,    13 49.54
59,03/19/20 08:00:00 PM,0.0,13.6,,,,,20812398,    53 59.50,    13 49.54
60,03/19/20 09:00:00 PM,0.0,13.5,,,,,20812398,    53 59.50,    13 49.54
61,03/19/20 10:00:00 PM,0.0,12.73,,,,,20812398,    53 59.50,    13 49.54
62,03/19/20 11:00:00 PM,0.0,11.74,,,,,20812398,    53 59.50,    13 49.54
63,03/20/20 12:00:00 AM,0.0,10.67,,,,,20812398,    53 59.50,    13 49.54
64,03/20/20 01:00:00 AM,0.0,9.76,,,,,20812398,    53 59.50,    13 49.54
65,03/20/20 02:00:00 AM,0.0,9.13,,,,,20812398,    53 59.50,    13 49.54
66,03/20/20 03:00:00 AM,0.0,8.65,,,,,20812398,    53 59.50,    13 49.54
67,03/20/20 04:00:00 AM,0.0,8.15,,,,,20812398,    53 59.50,    13 49.54
68,03/20/20 05:00:00 AM,0.0,7.63,,,,,20812398,    53 59.50,    13 49.54
69,03/20/20 06:00:00 AM,0.0,7.2,,,,,20812398,    53 59.50,    13 49.54
70,03/20/20 07:00:00 AM,0.0,6.85,,,,,20812398,    53 59.50,    13 49.54
71,03/20/20 08:00:00 AM,0.0,6.95,,,,,20812398,    53 59.50,    13 49.54
72,03/20/20 09:00:00 AM,0.0,13.76,,,,,20812398,    53 59.50,    13 49.54
73,03/20/20 10:00:00 AM,0.0,12.67,,,,,20812398,    53 59.50,    13 49.54
74,03/20/20 11:00:00 AM,0.0,13.47,,,,,20812398,    53 59.50,    13 49.54
75,03/20/20 12:00:00 PM,0.0,15.75,,,,,20812398,    53 59.50,    13 49.54
76,03/20/20 01:00:00 PM,0.0,17.36,,,,,20812398,    53 59.50,    13 49.54
77,03/20/20 02:00:00 PM,0.0,18.64,,,,,20812398,    53 59.50,    13 49.54
78,03/20/20 03:00:00 PM,0.0,18.28,,,,,20812398,    53 59.50,    13 49.54
79,03/20/20 04:00:00 PM,0.0,17.79,,,,,20812398,    53 59.50,    13 49.54
80,03/20/20 05:00:00 PM,0.0,14.83,,,,,20812398,    53 59.50,    13 49.54
81,03/20/20 06:00:00 PM,0.0,13.2,,,,,20812398,    53 59.50,    13 49.54
82,03/20/20 07:00:00 PM,0.0,12.54,,,,,20812398,    53 59.50,    13 49.54
83,03/20/20 08:00:00 PM,0.0,12.05,,,,,20812398,    53 59.50,    13 49.54
84,03/20/20 09:00:00 PM,0.0,11.51,,,,,20812398,    53 59.50,    13 49.54
85,03/20/20 10:00:00 PM,0.0,11.04,,,,,20812398,    53 59.50,    13 49.54
86,03/20/20 11:00:00 PM,0.0,10.73,,,,,20812398,    53 59.50,    13 49.54
87,03/21/20 12:00:00 AM,0.0,10.52,,,,,20812398,    53 59.50,    13 49.54
88,03/21/20 01:00:00 AM,0.0,10.35,,,,,20812398,    53 59.50,    13 49.54
89,03/21/20 02:00:00 AM,0.0,10.21,,,,,20812398,    53 59.50,    13 49.54
90,03/21/20 03:00:00 AM,0.0,10.1,,,,,20812398,    53 59.50,    13 49.54
91,03/21/20 04:00:00 AM,0.0,9.89,,,,,20812398,    53 59.50,    13 49.54
92,03/21/20 05:00:00 AM,0.0,9.84,,,,,20812398,    53 59.50,    13 49.54
93,03/21/20 06:00:00 AM,0.0,9.68,,,,,20812398,    53 59.50,    13 49.54
94,03/21/20 07:00:00 AM,0.0,9.56,,,,,20812398,    53 59.50,    13 49.54
95,03/21/20 08:00:00 AM,0.0,9.63,,,,,20812398,    53 59.50,    13 49.54
96,03/21/20 09:00:00 AM,0.0,9.74,,,,,20812398,    53 59.50,    13 49.54
97,03/21/20 10:00:00 AM,0.0,9.72,,,,,20812398,    53 59.50,    13 49.54
98,03/21/20 11:00:00 AM,0.0,9.52,,,,,20812398,    53 59.50,    13 49.54
99,03/21/20 12:00:00 PM,0.0,8.89,,,,,20812398,    53 59.50,    13 49.54
100,03/21/20 01:00:00 PM,0.0,8.75,,,,,20812398,    53 59.50,    13 49.54
101,03/21/20 02:00:00 PM,0.0,8.72,,,,,20812398,    53 59.50,    13 49.54
102,03/21/20 03:00:00 PM,0.0,8.77,,,,,20812398,    53 59.50,    13 49.54
103,03/21/20 04:00:00 PM,0.0,8.87,,,,,20812398,    53 59.50,    13 49.54
104,03/21/20 05:00:00 PM,0.0,9.06,,,,,20812398,    53 59.50,    13 49.54
105,03/21/20 06:00:00 PM,0.0,9.28,,,,,20812398,    53 59.50,    13 49.54
106,03/21/20 07:00:00 PM,0.0,9.38,,,,,20812398,    53 59.50,    13 49.54
107,03/21/20 08:00:00 PM,0.0,9.42,,,,,20812398,    53 59.50,    13 49.54
108,03/21/20 09:00:00 PM,0.0,9.46,,,,,20812398,    53 59.50,    13 49.54
109,03/21/20 10:00:00 PM,0.0,9.67,,,,,20812398,    53 59.50,    13 49.54
110,03/21/20 11:00:00 PM,0.0,9.7,,,,,20812398,    53 59.50,    13 49.54
111,03/22/20 12:00:00 AM,0.0,9.68,,,,,20812398,    53 59.50,    13 49.54
112,03/22/20 01:00:00 AM,0.0,9.65,,,,,20812398,    53 59.50,    13 49.54
113,03/22/20 02:00:00 AM,0.0,9.52,,,,,20812398,    53 59.50,    13 49.54
114,03/22/20 03:00:00 AM,0.0,9.41,,,,,20812398,    53 59.50,    13 49.54
115,03/22/20 04:00:00 AM,0.0,9.32,,,,,20812398,    53 59.50,    13 49.54
116,03/22/20 05:00:00 AM,0.0,9.23,,,,,20812398,    53 59.50,    13 49.54
117,03/22/20 06:00:00 AM,0.0,9.12,,,,,20812398,    53 59.50,    13 49.54
118,03/22/20 07:00:00 AM,0.0,9.03,,,,,20812398,    53 59.50,    13 49.54
119,03/22/20 08:00:00 AM,0.0,9.09,,,,,20812398,    53 59.50,    13 49.54
120,03/22/20 09:00:00 AM,0.0,9.17,,,,,20812398,    53 59.50,    13 49.54
121,03/22/20 10:00:00 AM,0.0,9.16,,,,,20812398,    53 59.50,    13 49.54
122,03/22/20 11:00:00 AM,0.0,9.14,,,,,20812398,    53 59.50,    13 49.54
123,03/22/20 12:00:00 PM,0.0,9.26,,,,,20812398,    53 59.50,    13 49.54
124,03/22/20 01:00:00 PM,0.0,9.32,,,,,20812398,    53 59.50,    13 49.54
125,03/22/20 02:00:00 PM,0.0,9.34,,,,,20812398,    53 59.50,    13 49.54
126,03/22/20 03:00:00 PM,0.0,9.4,,,,,20812398,    53 59.50,    13 49.54
127,03/22/20 04:00:00 PM,0.0,9.46,,,,,20812398,    53 59.50,    13 49.54
128,03/22/20 05:00:00 PM,0.0,9.8,,,,,20812398,    53 59.50,    13 49.54
129,03/22/20 06:00:00 PM,0.0,9.67,,,,,20812398,    53 59.50,    13 49.54
130,03/22/20 07:00:00 PM,0.0,9.53,,,,,20812398,    53 59.50,    13 49.54
131,03/22/20 08:00:00 PM,0.0,9.41,,,,,20812398,    53 59.50,    13 49.54
132,03/22/20 09:00:00 PM,0.0,9.31,,,,,20812398,    53 59.50,    13 49.54
133,03/22/20 10:00:00 PM,0.0,9.23,,,,,20812398,    53 59.50,    13 49.54
134,03/22/20 11:00:00 PM,0.0,9.23,,,,,20812398,    53 59.50,    13 49.54
135,03/23/20 12:00:00 AM,0.0,9.29,,,,,20812398,    53 59.50,    13 49.54
136,03/23/20 01:00:00 AM,0.0,9.26,,,,,20812398,    53 59.50,    13 49.54
137,03/23/20 02:00:00 AM,0.0,9.24,,,,,20812398,    53 59.50,    13 49.54
138,03/23/20 03:00:00 AM,0.0,9.16,,,,,20812398,    53 59.50,    13 49.54
139,03/23/20 04:00:00 AM,0.0,9.06,,,,,20812398,    53 59.50,    13 49.54
140,03/23/20 05:00:00 AM,0.0,8.94,,,,,20812398,    53 59.50,    13 49.54
141,03/23/20 06:00:00 AM,0.0,8.84,,,,,20812398,    53 59.50,    13 49.54
142,03/23/20 07:00:00 AM,0.0,8.78,,,,,20812398,    53 59.50,    13 49.54
143,03/23/20 08:00:00 AM,0.0,8.82,,,,,20812398,    53 59.50,    13 49.54
144,03/23/20 09:00:00 AM,0.0,9.0,,,,,20812398,    53 59.50,    13 49.54
145,03/23/20 10:00:00 AM,0.0,9.03,,,,,20812398,    53 59.50,    13 49.54
146,03/23/20 11:00:00 AM,0.0,8.77,,,,,20812398,    53 59.50,    13 49.54
147,03/23/20 12:00:00 PM,0.0,8.38,,,,,20812398,    53 59.50,    13 49.54
148,03/23/20 01:00:00 PM,0.0,8.19,,,,,20812398,    53 59.50,    13 49.54
149,03/23/20 02:00:00 PM,0.0,8.25,,,,,20812398,    53 59.50,    13 49.54
150,03/23/20 03:00:00 PM,0.0,8.33,,,,,20812398,    53 59.50,    13 49.54
151,03/23/20 04:00:00 PM,0.0,8.34,,,,,20812398,    53 59.50,    13 49.54
152,03/23/20 05:00:00 PM,0.0,8.51,,,,,20812398,    53 59.50,    13 49.54
153,03/23/20 06:00:00 PM,0.0,8.59,,,,,20812398,    53 59.50,    13 49.54
154,03/23/20 07:00:00 PM,0.0,8.93,,,,,20812398,    53 59.50,    13 49.54
155,03/23/20 08:00:00 PM,0.0,9.08,,,,,20812398,    53 59.50,    13 49.54
156,03/23/20 09:00:00 PM,0.0,9.09,,,,,20812398,    53 59.50,    13 49.54
157,03/23/20 10:00:00 PM,0.0,9.11,,,,,20812398,    53 59.50,    13 49.54
158,03/23/20 11:00:00 PM,0.0,9.07,,,,,20812398,    53 59.50,    13 49.54
159,03/24/20 12:00:00 AM,0.0,8.97,,,,,20812398,    53 59.50,    13 49.54
160,03/24/20 01:00:00 AM,0.0,8.88,,,,,20812398,    53 59.50,    13 49.54
161,03/24/20 02:00:00 AM,0.0,8.79,,,,,20812398,    53 59.50,    13 49.54
162,03/24/20 03:00:00 AM,0.0,8.74,,,,,20812398,    53 59.50,    13 49.54
163,03/24/20 04:00:00 AM,0.0,8.65,,,,,20812398,    53 59.50,    13 49.54
164,03/24/20 05:00:00 AM,0.0,8.59,,,,,20812398,    53 59.50,    13 49.54
165,03/24/20 06:00:00 AM,0.0,8.49,,,,,20812398,    53 59.50,    13 49.54
166,03/24/20 07:00:00 AM,0.0,8.58,,,,,20812398,    53 59.50,    13 49.54
167,03/24/20 08:00:00 AM,0.0,7.95,,,,,20812398,    53 59.50,    13 49.54
168,03/24/20 09:00:00 AM,0.0,6.54,,,,,20812398,    53 59.50,    13 49.54
169,03/24/20 10:00:00 AM,0.0,6.86,,,,,20812398,    53 59.50,    13 49.54
170,03/24/20 11:00:00 AM,0.0,8.04,,,,,20812398,    53 59.50,    13 49.54
171,03/24/20 12:00:00 PM,0.0,8.84,,,,,20812398,    53 59.50,    13 49.54
172,03/24/20 01:00:00 PM,0.0,11.45,,,,,20812398,    53 59.50,    13 49.54
173,03/24/20 02:00:00 PM,0.0,11.6,,,,,20812398,    53 59.50,    13 49.54
174,03/24/20 03:00:00 PM,0.0,11.89,,,,,20812398,    53 59.50,    13 49.54
175,03/24/20 04:00:00 PM,0.0,11.22,,,,,20812398,    53 59.50,    13 49.54
176,03/24/20 05:00:00 PM,0.0,10.83,,,,,20812398,    53 59.50,    13 49.54
177,03/24/20 06:00:00 PM,0.0,10.18,,,,,20812398,    53 59.50,    13 49.54
178,03/24/20 07:00:00 PM,0.0,9.67,,,,,20812398,    53 59.50,    13 49.54
179,03/24/20 08:00:00 PM,0.0,8.67,,,,,20812398,    53 59.50,    13 49.54
180,03/24/20 09:00:00 PM,0.0,7.43,,,,,20812398,    53 59.50,    13 49.54
181,03/24/20 10:00:00 PM,0.0,6.24,,,,,20812398,    53 59.50,    13 49.54
182,03/24/20 11:00:00 PM,0.0,5.25,,,,,20812398,    53 59.50,    13 49.54
183,03/25/20 12:00:00 AM,0.0,4.5,,,,,20812398,    53 59.50,    13 49.54
184,03/25/20 01:00:00 AM,0.0,4.08,,,,,20812398,    53 59.50,    13 49.54
185,03/25/20 02:00:00 AM,0.0,3.69,,,,,20812398,    53 59.50,    13 49.54
186,03/25/20 03:00:00 AM,0.0,3.3,,,,,20812398,    53 59.50,    13 49.54
187,03/25/20 04:00:00 AM,0.0,2.89,,,,,20812398,    53 59.50,    13 49.54
188,03/25/20 05:00:00 AM,0.0,2.35,,,,,20812398,    53 59.50,    13 49.54
189,03/25/20 06:00:00 AM,0.0,1.96,,,,,20812398,    53 59.50,    13 49.54
190,03/25/20 07:00:00 AM,0.0,1.83,,,,,20812398,    53 59.50,    13 49.54
191,03/25/20 08:00:00 AM,0.0,2.21,,,,,20812398,    53 59.50,    13 49.54
192,03/25/20 09:00:00 AM,0.0,2.84,,,,,20812398,    53 59.50,    13 49.54
193,03/25/20 10:00:00 AM,0.0,7.71,,,,,20812398,    53 59.50,    13 49.54
194,03/25/20 11:00:00 AM,0.0,7.73,,,,,20812398,    53 59.50,    13 49.54
195,03/25/20 12:00:00 PM,0.0,7.8,,,,,20812398,    53 59.50,    13 49.54
196,03/25/20 01:00:00 PM,0.0,8.46,,,,,20812398,    53 59.50,    13 49.54
197,03/25/20 02:00:00 PM,0.0,9.62,,,,,20812398,    53 59.50,    13 49.54
198,03/25/20 03:00:00 PM,0.0,8.9,,,,,20812398,    53 59.50,    13 49.54
199,03/25/20 04:00:00 PM,0.0,8.83,,,,,20812398,    53 59.50,    13 49.54
200,03/25/20 05:00:00 PM,0.0,10.1,,,,,20812398,    53 59.50,    13 49.54
201,03/25/20 06:00:00 PM,0.0,9.42,,,,,20812398,    53 59.50,    13 49.54
202,03/25/20 07:00:00 PM,0.0,8.34,,,,,20812398,    53 59.50,    13 49.54
203,03/25/20 08:00:00 PM,0.0,7.48,,,,,20812398,    53 59.50,    13 49.54
204,03/25/20 09:00:00 PM,0.0,6.37,,,,,20812398,    53 59.50,    13 49.54
205,03/25/20 10:00:00 PM,0.0,6.08,,,,,20812398,    53 59.50,    13 49.54
206,03/25/20 11:00:00 PM,0.0,5.45,,,,,20812398,    53 59.50,    13 49.54
207,03/26/20 12:00:00 AM,0.0,4.36,,,,,20812398,    53 59.50,    13 49.54
208,03/26/20 01:00:00 AM,0.0,3.13,,,,,20812398,    53 59.50,    13 49.54
209,03/26/20 02:00:00 AM,0.0,1.96,,,,,20812398,    53 59.50,    13 49.54
210,03/26/20 03:00:00 AM,0.0,0.8,,,,,20812398,    53 59.50,    13 49.54
211,03/26/20 04:00:00 AM,0.0,-0.25,,,,,20812398,    53 59.50,    13 49.54
212,03/26/20 05:00:00 AM,0.0,-1.15,,,,,20812398,    53 59.50,    13 49.54
213,03/26/20 06:00:00 AM,0.0,-1.18,,,,,20812398,    53 59.50,    13 49.54
214,03/26/20 07:00:00 AM,0.0,-0.16,,,,,20812398,    53 59.50,    13 49.54
215,03/26/20 08:00:00 AM,0.0,1.39,,,,,20812398,    53 59.50,    13 49.54
216,03/26/20 09:00:00 AM,0.0,3.33,,,,,20812398,    53 59.50,    13 49.54
217,03/26/20 10:00:00 AM,0.0,5.71,,,,,20812398,    53 59.50,    13 49.54
218,03/26/20 11:00:00 AM,0.0,6.99,,,,,20812398,    53 59.50,    13 49.54
219,03/26/20 12:00:00 PM,0.0,8.0,,,,,20812398,    53 59.50,    13 49.54
220,03/26/20 01:00:00 PM,0.0,9.24,,,,,20812398,    53 59.50,    13 49.54
221,03/26/20 02:00:00 PM,0.0,10.11,,,,,20812398,    53 59.50,    13 49.54
222,03/26/20 03:00:00 PM,0.0,10.57,,,,,20812398,    53 59.50,    13 49.54
223,03/26/20 04:00:00 PM,0.0,11.45,,,,,20812398,    53 59.50,    13 49.54
224,03/26/20 05:00:00 PM,0.0,11.47,,,,,20812398,    53 59.50,    13 49.54
225,03/26/20 06:00:00 PM,0.0,9.62,,,,,20812398,    53 59.50,    13 49.54
226,03/26/20 07:00:00 PM,0.0,8.6,,,,,20812398,    53 59.50,    13 49.54
227,03/26/20 08:00:00 PM,0.0,9.02,,,,,20812398,    53 59.50,    13 49.54
228,03/26/20 09:00:00 PM,0.0,11.16,,,,,20812398,    53 59.50,    13 49.54
229,03/26/20 10:00:00 PM,0.0,15.85,,,,,20812398,    53 59.50,    13 49.54
230,03/26/20 11:00:00 PM,0.0,18.26,,,,,20812398,    53 59.50,    13 49.54
231,03/27/20 12:00:00 AM,0.0,19.53,,,,,20812398,    53 59.50,    13 49.54
232,03/27/20 01:00:00 AM,0.0,20.2,,,,,20812398,    53 59.50,    13 49.54
233,03/27/20 02:00:00 AM,0.0,20.59,,,,,20812398,    53 59.50,    13 49.54
234,03/27/20 03:00:00 AM,0.0,20.83,,,,,20812398,    53 59.50,    13 49.54
235,03/27/20 04:00:00 AM,0.0,20.98,,,,,20812398,    53 59.50,    13 49.54
236,03/27/20 05:00:00 AM,0.0,21.05,,,,,20812398,    53 59.50,    13 49.54
237,03/27/20 06:00:00 AM,0.0,21.12,,,,,20812398,    53 59.50,    13 49.54
238,03/27/20 07:00:00 AM,0.0,21.17,,,,,20812398,    53 59.50,    13 49.54
239,03/27/20 08:00:00 AM,0.0,21.23,,,,,20812398,    53 59.50,    13 49.54
240,03/27/20 09:00:00 AM,0.0,21.28,,,,,20812398,    53 59.50,    13 49.54
241,03/27/20 10:00:00 AM,0.0,21.33,,,,,20812398,    53 59.50,    13 49.54
242,03/27/20 11:00:00 AM,0.0,21.4,,,,,20812398,    53 59.50,    13 49.54
243,03/27/20 12:00:00 PM,0.0,21.52,,,,,20812398,    53 59.50,    13 49.54
244,03/27/20 01:00:00 PM,0.0,21.68,,,,,20812398,    53 59.50,    13 49.54
245,03/27/20 02:00:00 PM,0.0,21.82,,,,,20812398,    53 59.50,    13 49.54
246,03/27/20 03:00:00 PM,0.0,22.02,,,,,20812398,    53 59.50,    13 49.54
247,03/27/20 04:00:00 PM,0.0,22.24,,,,,20812398,    53 59.50,    13 49.54
248,03/27/20 05:00:00 PM,0.0,22.44,,,,,20812398,    53 59.50,    13 49.54
249,03/27/20 06:00:00 PM,0.0,22.66,,,,,20812398,    53 59.50,    13 49.54
250,03/27/20 07:00:00 PM,0.0,22.63,,,,,20812398,    53 59.50,    13 49.54
251,03/27/20 08:00:00 PM,0.0,22.47,,,,,20812398,    53 59.50,    13 49.54
252,03/27/20 09:00:00 PM,0.0,22.31,,,,,20812398,    53 59.50,    13 49.54
253,03/27/20 10:00:00 PM,0.0,22.2,,,,,20812398,    53 59.50,    13 49.54
254,03/27/20 11:00:00 PM,0.0,22.11,,,,,20812398,    53 59.50,    13 49.54
255,03/28/20 12:00:00 AM,0.0,22.05,,,,,20812398,    53 59.50,    13 49.54
256,03/28/20 01:00:00 AM,0.0,22.0,,,,,20812398,    53 59.50,    13 49.54
257,03/28/20 02:00:00 AM,0.0,21.95,,,,,20812398,    53 59.50,    13 49.54
258,03/28/20 03:00:00 AM,0.0,21.91,,,,,20812398,    53 59.50,    13 49.54
259,03/28/20 04:00:00 AM,0.0,21.87,,,,,20812398,    53 59.50,    13 49.54
260,03/28/20 05:00:00 AM,0.0,21.85,,,,,20812398,    53 59.50,    13 49.54
261,03/28/20 06:00:00 AM,0.0,21.82,,,,,20812398,    53 59.50,    13 49.54
262,03/28/20 07:00:00 AM,0.0,21.8,,,,,20812398,    53 59.50,    13 49.54
263,03/28/20 08:00:00 AM,0.0,21.78,,,,,20812398,    53 59.50,    13 49.54
264,03/28/20 09:00:00 AM,0.0,21.78,,,,,20812398,    53 59.50,    13 49.54
265,03/28/20 10:00:00 AM,0.0,21.81,,,,,20812398,    53 59.50,    13 49.54
266,03/28/20 11:00:00 AM,0.0,21.83,,,,,20812398,    53 59.50,    13 49.54
267,03/28/20 12:00:00 PM,0.0,21.88,,,,,20812398,    53 59.50,    13 49.54
268,03/28/20 01:00:00 PM,0.0,21.93,,,,,20812398,    53 59.50,    13 49.54
269,03/28/20 02:00:00 PM,0.0,22.01,,,,,20812398,    53 59.50,    13 49.54
270,03/28/20 03:00:00 PM,0.0,22.15,,,,,20812398,    53 59.50,    13 49.54
271,03/28/20 04:00:00 PM,0.0,22.32,,,,,20812398,    53 59.50,    13 49.54
272,03/28/20 05:00:00 PM,0.0,22.5,,,,,20812398,    53 59.50,    13 49.54
273,03/28/20 06:00:00 PM,0.0,22.7,,,,,20812398,    53 59.50,    13 49.54
274,03/28/20 07:00:00 PM,0.0,22.63,,,,,20812398,    53 59.50,    13 49.54
275,03/28/20 08:00:00 PM,0.0,22.44,,,,,20812398,    53 59.50,    13 49.54
276,03/28/20 09:00:00 PM,0.0,22.29,,,,,20812398,    53 59.50,    13 49.54
277,03/28/20 10:00:00 PM,0.0,22.19,,,,,20812398,    53 59.50,    13 49.54
278,03/28/20 11:00:00 PM,0.0,22.1,,,,,20812398,    53 59.50,    13 49.54
279,03/29/20 12:00:00 AM,0.0,22.03,,,,,20812398,    53 59.50,    13 49.54
280,03/29/20 01:00:00 AM,0.0,21.98,,,,,20812398,    53 59.50,    13 49.54
281,03/29/20 02:00:00 AM,0.0,21.95,,,,,20812398,    53 59.50,    13 49.54
282,03/29/20 03:00:00 AM,0.0,21.92,,,,,20812398,    53 59.50,    13 49.54
283,03/29/20 04:00:00 AM,0.0,21.91,,,,,20812398,    53 59.50,    13 49.54
284,03/29/20 05:00:00 AM,0.0,21.91,,,,,20812398,    53 59.50,    13 49.54
285,03/29/20 06:00:00 AM,0.0,21.9,,,,,20812398,    53 59.50,    13 49.54
286,03/29/20 07:00:00 AM,0.0,21.88,,,,,20812398,    53 59.50,    13 49.54
287,03/29/20 08:00:00 AM,0.0,21.87,,,,,20812398,    53 59.50,    13 49.54
288,03/29/20 09:00:00 AM,0.0,21.85,,,,,20812398,    53 59.50,    13 49.54
289,03/29/20 10:00:00 AM,0.0,21.83,,,,,20812398,    53 59.50,    13 49.54
290,03/29/20 11:00:00 AM,0.0,21.85,,,,,20812398,    53 59.50,    13 49.54
291,03/29/20 12:00:00 PM,0.0,21.87,,,,,20812398,    53 59.50,    13 49.54
292,03/29/20 01:00:00 PM,0.0,21.88,,,,,20812398,    53 59.50,    13 49.54
293,03/29/20 02:00:00 PM,0.0,21.92,,,,,20812398,    53 59.50,    13 49.54
294,03/29/20 03:00:00 PM,0.0,22.03,,,,,20812398,    53 59.50,    13 49.54
