Num,Datetime(GMT+1),FullRange(uS/cm),Temp(C),CouplerDetached,CouplerAttached,Stopped,EndOfFile,hobo.ID,N(dm),E(dm)
42,03/19/20 03:00:00 AM,0.0,10.11,,,,,20812396,   54 22.299,   12 41.138
43,03/19/20 04:00:00 AM,0.0,9.73,,,,,20812396,   54 22.299,   12 41.138
44,03/19/20 05:00:00 AM,0.0,9.43,,,,,20812396,   54 22.299,   12 41.138
45,03/19/20 06:00:00 AM,0.0,9.14,,,,,20812396,   54 22.299,   12 41.138
46,03/19/20 07:00:00 AM,0.0,8.91,,,,,20812396,   54 22.299,   12 41.138
47,03/19/20 08:00:00 AM,0.0,8.96,,,,,20812396,   54 22.299,   12 41.138
48,03/19/20 09:00:00 AM,0.0,10.85,,,,,20812396,   54 22.299,   12 41.138
49,03/19/20 10:00:00 AM,0.0,12.19,,,,,20812396,   54 22.299,   12 41.138
50,03/19/20 11:00:00 AM,0.0,13.68,,,,,20812396,   54 22.299,   12 41.138
51,03/19/20 12:00:00 PM,0.0,14.49,,,,,20812396,   54 22.299,   12 41.138
52,03/19/20 01:00:00 PM,0.0,15.63,,,,,20812396,   54 22.299,   12 41.138
53,03/19/20 02:00:00 PM,0.0,16.66,,,,,20812396,   54 22.299,   12 41.138
54,03/19/20 03:00:00 PM,0.0,15.86,,,,,20812396,   54 22.299,   12 41.138
55,03/19/20 04:00:00 PM,0.0,16.3,,,,,20812396,   54 22.299,   12 41.138
56,03/19/20 05:00:00 PM,0.0,16.91,,,,,20812396,   54 22.299,   12 41.138
57,03/19/20 06:00:00 PM,0.0,16.52,,,,,20812396,   54 22.299,   12 41.138
58,03/19/20 07:00:00 PM,0.0,14.61,,,,,20812396,   54 22.299,   12 41.138
59,03/19/20 08:00:00 PM,0.0,15.07,,,,,20812396,   54 22.299,   12 41.138
60,03/19/20 09:00:00 PM,0.0,15.01,,,,,20812396,   54 22.299,   12 41.138
61,03/19/20 10:00:00 PM,0.0,14.44,,,,,20812396,   54 22.299,   12 41.138
62,03/19/20 11:00:00 PM,0.0,13.69,,,,,20812396,   54 22.299,   12 41.138
63,03/20/20 12:00:00 AM,0.0,12.86,,,,,20812396,   54 22.299,   12 41.138
64,03/20/20 01:00:00 AM,0.0,12.12,,,,,20812396,   54 22.299,   12 41.138
65,03/20/20 02:00:00 AM,0.0,11.53,,,,,20812396,   54 22.299,   12 41.138
66,03/20/20 03:00:00 AM,0.0,11.04,,,,,20812396,   54 22.299,   12 41.138
67,03/20/20 04:00:00 AM,0.0,10.54,,,,,20812396,   54 22.299,   12 41.138
68,03/20/20 05:00:00 AM,0.0,10.05,,,,,20812396,   54 22.299,   12 41.138
69,03/20/20 06:00:00 AM,0.0,9.58,,,,,20812396,   54 22.299,   12 41.138
70,03/20/20 07:00:00 AM,0.0,9.21,,,,,20812396,   54 22.299,   12 41.138
71,03/20/20 08:00:00 AM,0.0,9.14,,,,,20812396,   54 22.299,   12 41.138
72,03/20/20 09:00:00 AM,0.0,11.38,,,,,20812396,   54 22.299,   12 41.138
73,03/20/20 10:00:00 AM,0.0,12.01,,,,,20812396,   54 22.299,   12 41.138
74,03/20/20 11:00:00 AM,0.0,14.51,,,,,20812396,   54 22.299,   12 41.138
75,03/20/20 12:00:00 PM,0.0,16.87,,,,,20812396,   54 22.299,   12 41.138
76,03/20/20 01:00:00 PM,0.0,17.93,,,,,20812396,   54 22.299,   12 41.138
77,03/20/20 02:00:00 PM,0.0,18.92,,,,,20812396,   54 22.299,   12 41.138
78,03/20/20 03:00:00 PM,0.0,18.85,,,,,20812396,   54 22.299,   12 41.138
79,03/20/20 04:00:00 PM,0.0,18.99,,,,,20812396,   54 22.299,   12 41.138
80,03/20/20 05:00:00 PM,0.0,13.72,,,,,20812396,   54 22.299,   12 41.138
81,03/20/20 06:00:00 PM,0.0,11.74,,,,,20812396,   54 22.299,   12 41.138
82,03/20/20 07:00:00 PM,0.0,11.96,,,,,20812396,   54 22.299,   12 41.138
83,03/20/20 08:00:00 PM,0.0,11.75,,,,,20812396,   54 22.299,   12 41.138
84,03/20/20 09:00:00 PM,0.0,11.38,,,,,20812396,   54 22.299,   12 41.138
85,03/20/20 10:00:00 PM,0.0,11.02,,,,,20812396,   54 22.299,   12 41.138
86,03/20/20 11:00:00 PM,0.0,10.8,,,,,20812396,   54 22.299,   12 41.138
87,03/21/20 12:00:00 AM,0.0,10.63,,,,,20812396,   54 22.299,   12 41.138
88,03/21/20 01:00:00 AM,0.0,10.49,,,,,20812396,   54 22.299,   12 41.138
89,03/21/20 02:00:00 AM,0.0,10.37,,,,,20812396,   54 22.299,   12 41.138
90,03/21/20 03:00:00 AM,0.0,10.23,,,,,20812396,   54 22.299,   12 41.138
91,03/21/20 04:00:00 AM,0.0,10.04,,,,,20812396,   54 22.299,   12 41.138
92,03/21/20 05:00:00 AM,0.0,9.93,,,,,20812396,   54 22.299,   12 41.138
93,03/21/20 06:00:00 AM,0.0,9.79,,,,,20812396,   54 22.299,   12 41.138
94,03/21/20 07:00:00 AM,0.0,9.66,,,,,20812396,   54 22.299,   12 41.138
95,03/21/20 08:00:00 AM,0.0,9.79,,,,,20812396,   54 22.299,   12 41.138
96,03/21/20 09:00:00 AM,0.0,9.91,,,,,20812396,   54 22.299,   12 41.138
97,03/21/20 10:00:00 AM,0.0,9.91,,,,,20812396,   54 22.299,   12 41.138
98,03/21/20 11:00:00 AM,0.0,9.74,,,,,20812396,   54 22.299,   12 41.138
99,03/21/20 12:00:00 PM,0.0,9.11,,,,,20812396,   54 22.299,   12 41.138
100,03/21/20 01:00:00 PM,0.0,9.0,,,,,20812396,   54 22.299,   12 41.138
101,03/21/20 02:00:00 PM,0.0,8.98,,,,,20812396,   54 22.299,   12 41.138
102,03/21/20 03:00:00 PM,0.0,9.05,,,,,20812396,   54 22.299,   12 41.138
103,03/21/20 04:00:00 PM,0.0,9.18,,,,,20812396,   54 22.299,   12 41.138
104,03/21/20 05:00:00 PM,0.0,10.99,,,,,20812396,   54 22.299,   12 41.138
105,03/21/20 06:00:00 PM,0.0,9.92,,,,,20812396,   54 22.299,   12 41.138
106,03/21/20 07:00:00 PM,0.0,9.75,,,,,20812396,   54 22.299,   12 41.138
107,03/21/20 08:00:00 PM,0.0,9.69,,,,,20812396,   54 22.299,   12 41.138
108,03/21/20 09:00:00 PM,0.0,9.73,,,,,20812396,   54 22.299,   12 41.138
109,03/21/20 10:00:00 PM,0.0,9.92,,,,,20812396,   54 22.299,   12 41.138
110,03/21/20 11:00:00 PM,0.0,9.93,,,,,20812396,   54 22.299,   12 41.138
111,03/22/20 12:00:00 AM,0.0,9.92,,,,,20812396,   54 22.299,   12 41.138
112,03/22/20 01:00:00 AM,0.0,9.82,,,,,20812396,   54 22.299,   12 41.138
113,03/22/20 02:00:00 AM,0.0,9.66,,,,,20812396,   54 22.299,   12 41.138
114,03/22/20 03:00:00 AM,0.0,9.52,,,,,20812396,   54 22.299,   12 41.138
115,03/22/20 04:00:00 AM,0.0,9.42,,,,,20812396,   54 22.299,   12 41.138
116,03/22/20 05:00:00 AM,0.0,9.26,,,,,20812396,   54 22.299,   12 41.138
117,03/22/20 06:00:00 AM,0.0,9.11,,,,,20812396,   54 22.299,   12 41.138
118,03/22/20 07:00:00 AM,0.0,9.01,,,,,20812396,   54 22.299,   12 41.138
119,03/22/20 08:00:00 AM,0.0,9.14,,,,,20812396,   54 22.299,   12 41.138
120,03/22/20 09:00:00 AM,0.0,9.26,,,,,20812396,   54 22.299,   12 41.138
121,03/22/20 10:00:00 AM,0.0,9.26,,,,,20812396,   54 22.299,   12 41.138
122,03/22/20 11:00:00 AM,0.0,9.27,,,,,20812396,   54 22.299,   12 41.138
123,03/22/20 12:00:00 PM,0.0,9.4,,,,,20812396,   54 22.299,   12 41.138
124,03/22/20 01:00:00 PM,0.0,9.45,,,,,20812396,   54 22.299,   12 41.138
125,03/22/20 02:00:00 PM,0.0,9.49,,,,,20812396,   54 22.299,   12 41.138
126,03/22/20 03:00:00 PM,0.0,9.57,,,,,20812396,   54 22.299,   12 41.138
127,03/22/20 04:00:00 PM,0.0,9.62,,,,,20812396,   54 22.299,   12 41.138
128,03/22/20 05:00:00 PM,0.0,11.51,,,,,20812396,   54 22.299,   12 41.138
129,03/22/20 06:00:00 PM,0.0,10.13,,,,,20812396,   54 22.299,   12 41.138
130,03/22/20 07:00:00 PM,0.0,9.71,,,,,20812396,   54 22.299,   12 41.138
131,03/22/20 08:00:00 PM,0.0,9.48,,,,,20812396,   54 22.299,   12 41.138
132,03/22/20 09:00:00 PM,0.0,9.4,,,,,20812396,   54 22.299,   12 41.138
133,03/22/20 10:00:00 PM,0.0,9.34,,,,,20812396,   54 22.299,   12 41.138
134,03/22/20 11:00:00 PM,0.0,9.38,,,,,20812396,   54 22.299,   12 41.138
135,03/23/20 12:00:00 AM,0.0,9.36,,,,,20812396,   54 22.299,   12 41.138
136,03/23/20 01:00:00 AM,0.0,9.34,,,,,20812396,   54 22.299,   12 41.138
137,03/23/20 02:00:00 AM,0.0,9.27,,,,,20812396,   54 22.299,   12 41.138
138,03/23/20 03:00:00 AM,0.0,9.18,,,,,20812396,   54 22.299,   12 41.138
139,03/23/20 04:00:00 AM,0.0,9.05,,,,,20812396,   54 22.299,   12 41.138
140,03/23/20 05:00:00 AM,0.0,8.94,,,,,20812396,   54 22.299,   12 41.138
141,03/23/20 06:00:00 AM,0.0,8.85,,,,,20812396,   54 22.299,   12 41.138
142,03/23/20 07:00:00 AM,0.0,8.81,,,,,20812396,   54 22.299,   12 41.138
143,03/23/20 08:00:00 AM,0.0,8.92,,,,,20812396,   54 22.299,   12 41.138
144,03/23/20 09:00:00 AM,0.0,9.14,,,,,20812396,   54 22.299,   12 41.138
145,03/23/20 10:00:00 AM,0.0,9.13,,,,,20812396,   54 22.299,   12 41.138
146,03/23/20 11:00:00 AM,0.0,8.8,,,,,20812396,   54 22.299,   12 41.138
147,03/23/20 12:00:00 PM,0.0,8.41,,,,,20812396,   54 22.299,   12 41.138
148,03/23/20 01:00:00 PM,0.0,8.25,,,,,20812396,   54 22.299,   12 41.138
149,03/23/20 02:00:00 PM,0.0,8.21,,,,,20812396,   54 22.299,   12 41.138
150,03/23/20 03:00:00 PM,0.0,8.45,,,,,20812396,   54 22.299,   12 41.138
151,03/23/20 04:00:00 PM,0.0,8.49,,,,,20812396,   54 22.299,   12 41.138
152,03/23/20 05:00:00 PM,0.0,9.87,,,,,20812396,   54 22.299,   12 41.138
153,03/23/20 06:00:00 PM,0.0,9.05,,,,,20812396,   54 22.299,   12 41.138
154,03/23/20 07:00:00 PM,0.0,9.29,,,,,20812396,   54 22.299,   12 41.138
155,03/23/20 08:00:00 PM,0.0,9.35,,,,,20812396,   54 22.299,   12 41.138
156,03/23/20 09:00:00 PM,0.0,9.31,,,,,20812396,   54 22.299,   12 41.138
157,03/23/20 10:00:00 PM,0.0,9.27,,,,,20812396,   54 22.299,   12 41.138
158,03/23/20 11:00:00 PM,0.0,9.23,,,,,20812396,   54 22.299,   12 41.138
159,03/24/20 12:00:00 AM,0.0,9.12,,,,,20812396,   54 22.299,   12 41.138
160,03/24/20 01:00:00 AM,0.0,9.05,,,,,20812396,   54 22.299,   12 41.138
161,03/24/20 02:00:00 AM,0.0,8.94,,,,,20812396,   54 22.299,   12 41.138
162,03/24/20 03:00:00 AM,0.0,8.85,,,,,20812396,   54 22.299,   12 41.138
163,03/24/20 04:00:00 AM,0.0,8.77,,,,,20812396,   54 22.299,   12 41.138
164,03/24/20 05:00:00 AM,0.0,8.69,,,,,20812396,   54 22.299,   12 41.138
165,03/24/20 06:00:00 AM,0.0,8.6,,,,,20812396,   54 22.299,   12 41.138
166,03/24/20 07:00:00 AM,0.0,7.94,,,,,20812396,   54 22.299,   12 41.138
167,03/24/20 08:00:00 AM,0.0,5.59,,,,,20812396,   54 22.299,   12 41.138
168,03/24/20 09:00:00 AM,0.0,5.24,,,,,20812396,   54 22.299,   12 41.138
169,03/24/20 10:00:00 AM,0.0,6.5,,,,,20812396,   54 22.299,   12 41.138
170,03/24/20 11:00:00 AM,0.0,8.1,,,,,20812396,   54 22.299,   12 41.138
171,03/24/20 12:00:00 PM,0.0,8.61,,,,,20812396,   54 22.299,   12 41.138
172,03/24/20 01:00:00 PM,0.0,10.72,,,,,20812396,   54 22.299,   12 41.138
173,03/24/20 02:00:00 PM,0.0,11.87,,,,,20812396,   54 22.299,   12 41.138
174,03/24/20 03:00:00 PM,0.0,12.22,,,,,20812396,   54 22.299,   12 41.138
175,03/24/20 04:00:00 PM,0.0,10.94,,,,,20812396,   54 22.299,   12 41.138
176,03/24/20 05:00:00 PM,0.0,10.54,,,,,20812396,   54 22.299,   12 41.138
177,03/24/20 06:00:00 PM,0.0,9.89,,,,,20812396,   54 22.299,   12 41.138
178,03/24/20 07:00:00 PM,0.0,9.05,,,,,20812396,   54 22.299,   12 41.138
179,03/24/20 08:00:00 PM,0.0,7.74,,,,,20812396,   54 22.299,   12 41.138
180,03/24/20 09:00:00 PM,0.0,6.22,,,,,20812396,   54 22.299,   12 41.138
181,03/24/20 10:00:00 PM,0.0,4.76,,,,,20812396,   54 22.299,   12 41.138
182,03/24/20 11:00:00 PM,0.0,3.68,,,,,20812396,   54 22.299,   12 41.138
183,03/25/20 12:00:00 AM,0.0,3.06,,,,,20812396,   54 22.299,   12 41.138
184,03/25/20 01:00:00 AM,0.0,2.85,,,,,20812396,   54 22.299,   12 41.138
185,03/25/20 02:00:00 AM,0.0,2.59,,,,,20812396,   54 22.299,   12 41.138
186,03/25/20 03:00:00 AM,0.0,2.31,,,,,20812396,   54 22.299,   12 41.138
187,03/25/20 04:00:00 AM,0.0,1.88,,,,,20812396,   54 22.299,   12 41.138
188,03/25/20 05:00:00 AM,0.0,1.33,,,,,20812396,   54 22.299,   12 41.138
189,03/25/20 06:00:00 AM,0.0,0.94,,,,,20812396,   54 22.299,   12 41.138
190,03/25/20 07:00:00 AM,0.0,1.03,,,,,20812396,   54 22.299,   12 41.138
191,03/25/20 08:00:00 AM,0.0,1.63,,,,,20812396,   54 22.299,   12 41.138
192,03/25/20 09:00:00 AM,0.0,3.46,,,,,20812396,   54 22.299,   12 41.138
193,03/25/20 10:00:00 AM,0.0,12.53,,,,,20812396,   54 22.299,   12 41.138
194,03/25/20 11:00:00 AM,0.0,10.37,,,,,20812396,   54 22.299,   12 41.138
195,03/25/20 12:00:00 PM,0.0,9.42,,,,,20812396,   54 22.299,   12 41.138
196,03/25/20 01:00:00 PM,0.0,9.97,,,,,20812396,   54 22.299,   12 41.138
197,03/25/20 02:00:00 PM,0.0,10.57,,,,,20812396,   54 22.299,   12 41.138
198,03/25/20 03:00:00 PM,0.0,8.64,,,,,20812396,   54 22.299,   12 41.138
199,03/25/20 04:00:00 PM,0.0,8.19,,,,,20812396,   54 22.299,   12 41.138
200,03/25/20 05:00:00 PM,0.0,11.77,,,,,20812396,   54 22.299,   12 41.138
201,03/25/20 06:00:00 PM,0.0,9.91,,,,,20812396,   54 22.299,   12 41.138
202,03/25/20 07:00:00 PM,0.0,8.37,,,,,20812396,   54 22.299,   12 41.138
203,03/25/20 08:00:00 PM,0.0,7.46,,,,,20812396,   54 22.299,   12 41.138
204,03/25/20 09:00:00 PM,0.0,6.21,,,,,20812396,   54 22.299,   12 41.138
205,03/25/20 10:00:00 PM,0.0,5.37,,,,,20812396,   54 22.299,   12 41.138
206,03/25/20 11:00:00 PM,0.0,4.53,,,,,20812396,   54 22.299,   12 41.138
207,03/26/20 12:00:00 AM,0.0,3.12,,,,,20812396,   54 22.299,   12 41.138
208,03/26/20 01:00:00 AM,0.0,1.68,,,,,20812396,   54 22.299,   12 41.138
209,03/26/20 02:00:00 AM,0.0,0.46,,,,,20812396,   54 22.299,   12 41.138
210,03/26/20 03:00:00 AM,0.0,-0.7,,,,,20812396,   54 22.299,   12 41.138
211,03/26/20 04:00:00 AM,0.0,-1.71,,,,,20812396,   54 22.299,   12 41.138
212,03/26/20 05:00:00 AM,0.0,-2.57,,,,,20812396,   54 22.299,   12 41.138
213,03/26/20 06:00:00 AM,0.0,-1.46,,,,,20812396,   54 22.299,   12 41.138
214,03/26/20 07:00:00 AM,0.0,0.66,,,,,20812396,   54 22.299,   12 41.138
215,03/26/20 08:00:00 AM,0.0,2.23,,,,,20812396,   54 22.299,   12 41.138
216,03/26/20 09:00:00 AM,0.0,3.99,,,,,20812396,   54 22.299,   12 41.138
217,03/26/20 10:00:00 AM,0.0,8.2,,,,,20812396,   54 22.299,   12 41.138
218,03/26/20 11:00:00 AM,0.0,8.96,,,,,20812396,   54 22.299,   12 41.138
219,03/26/20 12:00:00 PM,0.0,9.87,,,,,20812396,   54 22.299,   12 41.138
220,03/26/20 01:00:00 PM,0.0,11.16,,,,,20812396,   54 22.299,   12 41.138
221,03/26/20 02:00:00 PM,0.0,11.59,,,,,20812396,   54 22.299,   12 41.138
222,03/26/20 03:00:00 PM,0.0,11.77,,,,,20812396,   54 22.299,   12 41.138
223,03/26/20 04:00:00 PM,0.0,12.66,,,,,20812396,   54 22.299,   12 41.138
224,03/26/20 05:00:00 PM,0.0,10.8,,,,,20812396,   54 22.299,   12 41.138
225,03/26/20 06:00:00 PM,0.0,8.32,,,,,20812396,   54 22.299,   12 41.138
226,03/26/20 07:00:00 PM,0.0,7.37,,,,,20812396,   54 22.299,   12 41.138
227,03/26/20 08:00:00 PM,0.0,7.56,,,,,20812396,   54 22.299,   12 41.138
228,03/26/20 09:00:00 PM,0.0,13.92,,,,,20812396,   54 22.299,   12 41.138
229,03/26/20 10:00:00 PM,0.0,19.23,,,,,20812396,   54 22.299,   12 41.138
230,03/26/20 11:00:00 PM,0.0,20.53,,,,,20812396,   54 22.299,   12 41.138
231,03/27/20 12:00:00 AM,0.0,20.95,,,,,20812396,   54 22.299,   12 41.138
232,03/27/20 01:00:00 AM,0.0,21.15,,,,,20812396,   54 22.299,   12 41.138
233,03/27/20 02:00:00 AM,0.0,21.25,,,,,20812396,   54 22.299,   12 41.138
234,03/27/20 03:00:00 AM,0.0,21.29,,,,,20812396,   54 22.299,   12 41.138
235,03/27/20 04:00:00 AM,0.0,21.33,,,,,20812396,   54 22.299,   12 41.138
236,03/27/20 05:00:00 AM,0.0,21.33,,,,,20812396,   54 22.299,   12 41.138
237,03/27/20 06:00:00 AM,0.0,21.33,,,,,20812396,   54 22.299,   12 41.138
238,03/27/20 07:00:00 AM,0.0,21.35,,,,,20812396,   54 22.299,   12 41.138
239,03/27/20 08:00:00 AM,0.0,21.39,,,,,20812396,   54 22.299,   12 41.138
240,03/27/20 09:00:00 AM,0.0,21.43,,,,,20812396,   54 22.299,   12 41.138
241,03/27/20 10:00:00 AM,0.0,21.47,,,,,20812396,   54 22.299,   12 41.138
242,03/27/20 11:00:00 AM,0.0,21.53,,,,,20812396,   54 22.299,   12 41.138
243,03/27/20 12:00:00 PM,0.0,21.7,,,,,20812396,   54 22.299,   12 41.138
244,03/27/20 01:00:00 PM,0.0,21.88,,,,,20812396,   54 22.299,   12 41.138
245,03/27/20 02:00:00 PM,0.0,22.02,,,,,20812396,   54 22.299,   12 41.138
246,03/27/20 03:00:00 PM,0.0,22.26,,,,,20812396,   54 22.299,   12 41.138
247,03/27/20 04:00:00 PM,0.0,22.45,,,,,20812396,   54 22.299,   12 41.138
248,03/27/20 05:00:00 PM,0.0,22.71,,,,,20812396,   54 22.299,   12 41.138
249,03/27/20 06:00:00 PM,0.0,22.94,,,,,20812396,   54 22.299,   12 41.138
250,03/27/20 07:00:00 PM,0.0,22.64,,,,,20812396,   54 22.299,   12 41.138
251,03/27/20 08:00:00 PM,0.0,22.37,,,,,20812396,   54 22.299,   12 41.138
252,03/27/20 09:00:00 PM,0.0,22.19,,,,,20812396,   54 22.299,   12 41.138
253,03/27/20 10:00:00 PM,0.0,22.08,,,,,20812396,   54 22.299,   12 41.138
254,03/27/20 11:00:00 PM,0.0,22.01,,,,,20812396,   54 22.299,   12 41.138
255,03/28/20 12:00:00 AM,0.0,21.96,,,,,20812396,   54 22.299,   12 41.138
256,03/28/20 01:00:00 AM,0.0,21.91,,,,,20812396,   54 22.299,   12 41.138
257,03/28/20 02:00:00 AM,0.0,21.86,,,,,20812396,   54 22.299,   12 41.138
258,03/28/20 03:00:00 AM,0.0,21.83,,,,,20812396,   54 22.299,   12 41.138
259,03/28/20 04:00:00 AM,0.0,21.79,,,,,20812396,   54 22.299,   12 41.138
260,03/28/20 05:00:00 AM,0.0,21.77,,,,,20812396,   54 22.299,   12 41.138
261,03/28/20 06:00:00 AM,0.0,21.75,,,,,20812396,   54 22.299,   12 41.138
262,03/28/20 07:00:00 AM,0.0,21.73,,,,,20812396,   54 22.299,   12 41.138
263,03/28/20 08:00:00 AM,0.0,21.71,,,,,20812396,   54 22.299,   12 41.138
264,03/28/20 09:00:00 AM,0.0,21.73,,,,,20812396,   54 22.299,   12 41.138
265,03/28/20 10:00:00 AM,0.0,21.77,,,,,20812396,   54 22.299,   12 41.138
266,03/28/20 11:00:00 AM,0.0,21.8,,,,,20812396,   54 22.299,   12 41.138
267,03/28/20 12:00:00 PM,0.0,21.87,,,,,20812396,   54 22.299,   12 41.138
268,03/28/20 01:00:00 PM,0.0,21.93,,,,,20812396,   54 22.299,   12 41.138
269,03/28/20 02:00:00 PM,0.0,22.06,,,,,20812396,   54 22.299,   12 41.138
270,03/28/20 03:00:00 PM,0.0,22.26,,,,,20812396,   54 22.299,   12 41.138
271,03/28/20 04:00:00 PM,0.0,22.45,,,,,20812396,   54 22.299,   12 41.138
272,03/28/20 05:00:00 PM,0.0,22.72,,,,,20812396,   54 22.299,   12 41.138
273,03/28/20 06:00:00 PM,0.0,22.89,,,,,20812396,   54 22.299,   12 41.138
274,03/28/20 07:00:00 PM,0.0,22.54,,,,,20812396,   54 22.299,   12 41.138
275,03/28/20 08:00:00 PM,0.0,22.27,,,,,20812396,   54 22.299,   12 41.138
276,03/28/20 09:00:00 PM,0.0,22.11,,,,,20812396,   54 22.299,   12 41.138
277,03/28/20 10:00:00 PM,0.0,22.04,,,,,20812396,   54 22.299,   12 41.138
278,03/28/20 11:00:00 PM,0.0,21.97,,,,,20812396,   54 22.299,   12 41.138
279,03/29/20 12:00:00 AM,0.0,21.91,,,,,20812396,   54 22.299,   12 41.138
280,03/29/20 01:00:00 AM,0.0,21.87,,,,,20812396,   54 22.299,   12 41.138
281,03/29/20 02:00:00 AM,0.0,21.84,,,,,20812396,   54 22.299,   12 41.138
282,03/29/20 03:00:00 AM,0.0,21.83,,,,,20812396,   54 22.299,   12 41.138
283,03/29/20 04:00:00 AM,0.0,21.82,,,,,20812396,   54 22.299,   12 41.138
284,03/29/20 05:00:00 AM,0.0,21.82,,,,,20812396,   54 22.299,   12 41.138
285,03/29/20 06:00:00 AM,0.0,21.82,,,,,20812396,   54 22.299,   12 41.138
286,03/29/20 07:00:00 AM,0.0,21.79,,,,,20812396,   54 22.299,   12 41.138
287,03/29/20 08:00:00 AM,0.0,21.75,,,,,20812396,   54 22.299,   12 41.138
288,03/29/20 09:00:00 AM,0.0,21.74,,,,,20812396,   54 22.299,   12 41.138
289,03/29/20 10:00:00 AM,0.0,21.73,,,,,20812396,   54 22.299,   12 41.138
290,03/29/20 11:00:00 AM,0.0,21.78,,,,,20812396,   54 22.299,   12 41.138
291,03/29/20 12:00:00 PM,0.0,21.8,,,,,20812396,   54 22.299,   12 41.138
292,03/29/20 01:00:00 PM,0.0,21.82,,,,,20812396,   54 22.299,   12 41.138
293,03/29/20 02:00:00 PM,0.0,21.89,,,,,20812396,   54 22.299,   12 41.138
294,03/29/20 03:00:00 PM,0.0,22.1,,,,,20812396,   54 22.299,   12 41.138
