Num,Datetime(GMT+1),FullRange(uS/cm),Temp(C),CouplerDetached,CouplerAttached,Stopped,EndOfFile,hobo.ID,N(dm),E(dm)
49,03/25/20 06:00:00 PM,3.1,7.86,,,,,20803901,   54 20.588,   12 40.784
50,03/25/20 07:00:00 PM,3.1,6.98,,,,,20803901,   54 20.588,   12 40.784
51,03/25/20 08:00:00 PM,3.1,5.92,,,,,20803901,   54 20.588,   12 40.784
52,03/25/20 09:00:00 PM,3.1,5.04,,,,,20803901,   54 20.588,   12 40.784
53,03/25/20 10:00:00 PM,3.1,5.52,,,,,20803901,   54 20.588,   12 40.784
54,03/25/20 11:00:00 PM,-0.3,5.28,,,,,20803901,   54 20.588,   12 40.784
55,03/26/20 12:00:00 AM,-0.3,4.17,,,,,20803901,   54 20.588,   12 40.784
56,03/26/20 01:00:00 AM,0.8,2.81,,,,,20803901,   54 20.588,   12 40.784
57,03/26/20 02:00:00 AM,-0.3,1.62,,,,,20803901,   54 20.588,   12 40.784
58,03/26/20 03:00:00 AM,-0.3,0.6,,,,,20803901,   54 20.588,   12 40.784
59,03/26/20 04:00:00 AM,3.1,-0.45,,,,,20803901,   54 20.588,   12 40.784
60,03/26/20 05:00:00 AM,-0.3,-1.47,,,,,20803901,   54 20.588,   12 40.784
61,03/26/20 06:00:00 AM,3.1,-1.4,,,,,20803901,   54 20.588,   12 40.784
62,03/26/20 07:00:00 AM,-0.3,-0.28,,,,,20803901,   54 20.588,   12 40.784
63,03/26/20 08:00:00 AM,3.1,1.81,,,,,20803901,   54 20.588,   12 40.784
64,03/26/20 09:00:00 AM,3.1,4.06,,,,,20803901,   54 20.588,   12 40.784
65,03/26/20 10:00:00 AM,-0.3,6.17,,,,,20803901,   54 20.588,   12 40.784
66,03/26/20 11:00:00 AM,-0.3,6.6,,,,,20803901,   54 20.588,   12 40.784
67,03/26/20 12:00:00 PM,3.1,7.58,,,,,20803901,   54 20.588,   12 40.784
68,03/26/20 01:00:00 PM,3.1,8.93,,,,,20803901,   54 20.588,   12 40.784
69,03/26/20 02:00:00 PM,3.1,9.8,,,,,20803901,   54 20.588,   12 40.784
70,03/26/20 03:00:00 PM,3.1,10.29,,,,,20803901,   54 20.588,   12 40.784
71,03/26/20 04:00:00 PM,3.1,11.3,,,,,20803901,   54 20.588,   12 40.784
72,03/26/20 05:00:00 PM,-0.3,11.11,,,,,20803901,   54 20.588,   12 40.784
73,03/26/20 06:00:00 PM,-0.3,9.09,,,,,20803901,   54 20.588,   12 40.784
74,03/26/20 07:00:00 PM,3.1,8.29,,,,,20803901,   54 20.588,   12 40.784
75,03/26/20 08:00:00 PM,-0.3,8.5,,,,,20803901,   54 20.588,   12 40.784
76,03/26/20 09:00:00 PM,3.1,11.27,,,,,20803901,   54 20.588,   12 40.784
77,03/26/20 10:00:00 PM,-0.3,15.98,,,,,20803901,   54 20.588,   12 40.784
78,03/26/20 11:00:00 PM,0.8,18.14,,,,,20803901,   54 20.588,   12 40.784
79,03/27/20 12:00:00 AM,3.0,19.27,,,,,20803901,   54 20.588,   12 40.784
80,03/27/20 01:00:00 AM,-0.3,19.9,,,,,20803901,   54 20.588,   12 40.784
81,03/27/20 02:00:00 AM,0.8,20.27,,,,,20803901,   54 20.588,   12 40.784
82,03/27/20 03:00:00 AM,3.0,20.5,,,,,20803901,   54 20.588,   12 40.784
83,03/27/20 04:00:00 AM,3.0,20.66,,,,,20803901,   54 20.588,   12 40.784
84,03/27/20 05:00:00 AM,3.0,20.76,,,,,20803901,   54 20.588,   12 40.784
85,03/27/20 06:00:00 AM,3.0,20.84,,,,,20803901,   54 20.588,   12 40.784
86,03/27/20 07:00:00 AM,-0.3,20.91,,,,,20803901,   54 20.588,   12 40.784
87,03/27/20 08:00:00 AM,3.0,20.97,,,,,20803901,   54 20.588,   12 40.784
88,03/27/20 09:00:00 AM,-0.3,21.03,,,,,20803901,   54 20.588,   12 40.784
89,03/27/20 10:00:00 AM,0.8,21.08,,,,,20803901,   54 20.588,   12 40.784
90,03/27/20 11:00:00 AM,0.8,21.15,,,,,20803901,   54 20.588,   12 40.784
91,03/27/20 12:00:00 PM,0.8,21.25,,,,,20803901,   54 20.588,   12 40.784
92,03/27/20 01:00:00 PM,-0.3,21.37,,,,,20803901,   54 20.588,   12 40.784
93,03/27/20 02:00:00 PM,3.0,21.52,,,,,20803901,   54 20.588,   12 40.784
94,03/27/20 03:00:00 PM,-0.3,21.74,,,,,20803901,   54 20.588,   12 40.784
95,03/27/20 04:00:00 PM,3.0,21.97,,,,,20803901,   54 20.588,   12 40.784
96,03/27/20 05:00:00 PM,-0.3,22.08,,,,,20803901,   54 20.588,   12 40.784
97,03/27/20 06:00:00 PM,-0.7,22.17,,,,,20803901,   54 20.588,   12 40.784
98,03/27/20 07:00:00 PM,-0.3,22.13,,,,,20803901,   54 20.588,   12 40.784
99,03/27/20 08:00:00 PM,0.8,22.04,,,,,20803901,   54 20.588,   12 40.784
100,03/27/20 09:00:00 PM,3.0,21.97,,,,,20803901,   54 20.588,   12 40.784
101,03/27/20 10:00:00 PM,3.0,21.89,,,,,20803901,   54 20.588,   12 40.784
102,03/27/20 11:00:00 PM,0.8,21.83,,,,,20803901,   54 20.588,   12 40.784
103,03/28/20 12:00:00 AM,-0.7,21.77,,,,,20803901,   54 20.588,   12 40.784
104,03/28/20 01:00:00 AM,3.0,21.72,,,,,20803901,   54 20.588,   12 40.784
105,03/28/20 02:00:00 AM,3.0,21.68,,,,,20803901,   54 20.588,   12 40.784
106,03/28/20 03:00:00 AM,3.0,21.64,,,,,20803901,   54 20.588,   12 40.784
107,03/28/20 04:00:00 AM,-0.3,21.61,,,,,20803901,   54 20.588,   12 40.784
108,03/28/20 05:00:00 AM,3.0,21.58,,,,,20803901,   54 20.588,   12 40.784
109,03/28/20 06:00:00 AM,0.8,21.56,,,,,20803901,   54 20.588,   12 40.784
110,03/28/20 07:00:00 AM,3.0,21.54,,,,,20803901,   54 20.588,   12 40.784
111,03/28/20 08:00:00 AM,3.0,21.51,,,,,20803901,   54 20.588,   12 40.784
112,03/28/20 09:00:00 AM,3.0,21.52,,,,,20803901,   54 20.588,   12 40.784
113,03/28/20 10:00:00 AM,-0.7,21.55,,,,,20803901,   54 20.588,   12 40.784
114,03/28/20 11:00:00 AM,-0.3,21.57,,,,,20803901,   54 20.588,   12 40.784
115,03/28/20 12:00:00 PM,-0.3,21.6,,,,,20803901,   54 20.588,   12 40.784
116,03/28/20 01:00:00 PM,-0.3,21.66,,,,,20803901,   54 20.588,   12 40.784
117,03/28/20 02:00:00 PM,3.0,21.74,,,,,20803901,   54 20.588,   12 40.784
118,03/28/20 03:00:00 PM,3.0,21.89,,,,,20803901,   54 20.588,   12 40.784
119,03/28/20 04:00:00 PM,3.0,22.05,,,,,20803901,   54 20.588,   12 40.784
120,03/28/20 05:00:00 PM,-0.3,22.15,,,,,20803901,   54 20.588,   12 40.784
121,03/28/20 06:00:00 PM,3.0,22.22,,,,,20803901,   54 20.588,   12 40.784
122,03/28/20 07:00:00 PM,3.0,22.13,,,,,20803901,   54 20.588,   12 40.784
123,03/28/20 08:00:00 PM,-0.3,22.03,,,,,20803901,   54 20.588,   12 40.784
124,03/28/20 09:00:00 PM,3.0,21.93,,,,,20803901,   54 20.588,   12 40.784
125,03/28/20 10:00:00 PM,3.0,21.87,,,,,20803901,   54 20.588,   12 40.784
126,03/28/20 11:00:00 PM,3.0,21.81,,,,,20803901,   54 20.588,   12 40.784
127,03/29/20 12:00:00 AM,3.0,21.77,,,,,20803901,   54 20.588,   12 40.784
128,03/29/20 01:00:00 AM,-0.3,21.72,,,,,20803901,   54 20.588,   12 40.784
129,03/29/20 02:00:00 AM,3.0,21.69,,,,,20803901,   54 20.588,   12 40.784
130,03/29/20 03:00:00 AM,3.0,21.67,,,,,20803901,   54 20.588,   12 40.784
131,03/29/20 04:00:00 AM,-0.3,21.66,,,,,20803901,   54 20.588,   12 40.784
132,03/29/20 05:00:00 AM,3.0,21.64,,,,,20803901,   54 20.588,   12 40.784
133,03/29/20 06:00:00 AM,3.0,21.63,,,,,20803901,   54 20.588,   12 40.784
134,03/29/20 07:00:00 AM,3.0,21.62,,,,,20803901,   54 20.588,   12 40.784
135,03/29/20 08:00:00 AM,3.0,21.6,,,,,20803901,   54 20.588,   12 40.784
136,03/29/20 09:00:00 AM,-0.3,21.57,,,,,20803901,   54 20.588,   12 40.784
137,03/29/20 10:00:00 AM,3.0,21.56,,,,,20803901,   54 20.588,   12 40.784
138,03/29/20 11:00:00 AM,3.0,21.57,,,,,20803901,   54 20.588,   12 40.784
139,03/29/20 12:00:00 PM,3.0,21.58,,,,,20803901,   54 20.588,   12 40.784
140,03/29/20 01:00:00 PM,3.0,21.58,,,,,20803901,   54 20.588,   12 40.784
141,03/29/20 02:00:00 PM,3.0,21.64,,,,,20803901,   54 20.588,   12 40.784
142,03/29/20 03:00:00 PM,3.0,21.77,,,,,20803901,   54 20.588,   12 40.784
143,03/29/20 04:00:00 PM,3.0,21.96,,,,,20803901,   54 20.588,   12 40.784
144,03/29/20 05:00:00 PM,3.0,22.05,,,,,20803901,   54 20.588,   12 40.784
145,03/29/20 06:00:00 PM,-0.3,22.2,,,,,20803901,   54 20.588,   12 40.784
146,03/29/20 07:00:00 PM,3.0,22.11,,,,,20803901,   54 20.588,   12 40.784
147,03/29/20 08:00:00 PM,-0.3,21.99,,,,,20803901,   54 20.588,   12 40.784
148,03/29/20 09:00:00 PM,-0.3,21.87,,,,,20803901,   54 20.588,   12 40.784
149,03/29/20 10:00:00 PM,3.0,21.79,,,,,20803901,   54 20.588,   12 40.784
150,03/29/20 11:00:00 PM,3.0,21.72,,,,,20803901,   54 20.588,   12 40.784
151,03/30/20 12:00:00 AM,3.0,21.66,,,,,20803901,   54 20.588,   12 40.784
152,03/30/20 01:00:00 AM,0.8,21.58,,,,,20803901,   54 20.588,   12 40.784
153,03/30/20 02:00:00 AM,-0.3,21.54,,,,,20803901,   54 20.588,   12 40.784
154,03/30/20 03:00:00 AM,3.0,21.48,,,,,20803901,   54 20.588,   12 40.784
155,03/30/20 04:00:00 AM,3.0,21.43,,,,,20803901,   54 20.588,   12 40.784
156,03/30/20 05:00:00 AM,-0.3,21.38,,,,,20803901,   54 20.588,   12 40.784
157,03/30/20 06:00:00 AM,0.8,21.34,,,,,20803901,   54 20.588,   12 40.784
158,03/30/20 07:00:00 AM,3.0,21.33,,,,,20803901,   54 20.588,   12 40.784
159,03/30/20 08:00:00 AM,-0.3,21.22,,,,,20803901,   54 20.588,   12 40.784
160,03/30/20 09:00:00 AM,3.0,21.23,,,,,20803901,   54 20.588,   12 40.784
161,03/30/20 10:00:00 AM,3.0,21.31,,,,,20803901,   54 20.588,   12 40.784
162,03/30/20 11:00:00 AM,3.0,21.33,,,,,20803901,   54 20.588,   12 40.784
163,03/30/20 12:00:00 PM,-0.3,21.57,,,,,20803901,   54 20.588,   12 40.784
164,03/30/20 01:00:00 PM,-0.3,21.61,,,,,20803901,   54 20.588,   12 40.784
165,03/30/20 02:00:00 PM,3.0,21.83,,,,,20803901,   54 20.588,   12 40.784
166,03/30/20 03:00:00 PM,-0.3,21.8,,,,,20803901,   54 20.588,   12 40.784
167,03/30/20 04:00:00 PM,-0.3,21.96,,,,,20803901,   54 20.588,   12 40.784
168,03/30/20 05:00:00 PM,3.0,22.07,,,,,20803901,   54 20.588,   12 40.784
169,03/30/20 06:00:00 PM,3.0,22.14,,,,,20803901,   54 20.588,   12 40.784
170,03/30/20 07:00:00 PM,3.0,21.95,,,,,20803901,   54 20.588,   12 40.784
171,03/30/20 08:00:00 PM,3.0,21.83,,,,,20803901,   54 20.588,   12 40.784
172,03/30/20 09:00:00 PM,3.0,21.74,,,,,20803901,   54 20.588,   12 40.784
173,03/30/20 10:00:00 PM,-0.7,21.68,,,,,20803901,   54 20.588,   12 40.784
174,03/30/20 11:00:00 PM,3.0,21.64,,,,,20803901,   54 20.588,   12 40.784
175,03/31/20 12:00:00 AM,3.0,21.6,,,,,20803901,   54 20.588,   12 40.784
176,03/31/20 01:00:00 AM,-0.3,21.57,,,,,20803901,   54 20.588,   12 40.784
177,03/31/20 02:00:00 AM,3.0,21.55,,,,,20803901,   54 20.588,   12 40.784
178,03/31/20 03:00:00 AM,3.0,21.51,,,,,20803901,   54 20.588,   12 40.784
179,03/31/20 04:00:00 AM,-0.3,21.48,,,,,20803901,   54 20.588,   12 40.784
180,03/31/20 05:00:00 AM,3.0,21.45,,,,,20803901,   54 20.588,   12 40.784
181,03/31/20 06:00:00 AM,3.0,21.45,,,,,20803901,   54 20.588,   12 40.784
182,03/31/20 07:00:00 AM,-0.3,21.46,,,,,20803901,   54 20.588,   12 40.784
183,03/31/20 08:00:00 AM,-0.3,21.27,,,,,20803901,   54 20.588,   12 40.784
184,03/31/20 09:00:00 AM,3.0,21.28,,,,,20803901,   54 20.588,   12 40.784
185,03/31/20 10:00:00 AM,3.0,21.34,,,,,20803901,   54 20.588,   12 40.784
186,03/31/20 11:00:00 AM,-0.3,21.36,,,,,20803901,   54 20.588,   12 40.784
187,03/31/20 12:00:00 PM,3.0,21.33,,,,,20803901,   54 20.588,   12 40.784
188,03/31/20 01:00:00 PM,-0.3,21.56,,,,,20803901,   54 20.588,   12 40.784
189,03/31/20 02:00:00 PM,3.0,21.73,,,,,20803901,   54 20.588,   12 40.784
190,03/31/20 03:00:00 PM,3.0,21.87,,,,,20803901,   54 20.588,   12 40.784
191,03/31/20 04:00:00 PM,3.0,22.09,,,,,20803901,   54 20.588,   12 40.784
192,03/31/20 05:00:00 PM,3.0,22.17,,,,,20803901,   54 20.588,   12 40.784
193,03/31/20 06:00:00 PM,-0.3,22.19,,,,,20803901,   54 20.588,   12 40.784
194,03/31/20 07:00:00 PM,3.0,21.98,,,,,20803901,   54 20.588,   12 40.784
195,03/31/20 08:00:00 PM,-0.3,21.84,,,,,20803901,   54 20.588,   12 40.784
196,03/31/20 09:00:00 PM,3.0,21.73,,,,,20803901,   54 20.588,   12 40.784
197,03/31/20 10:00:00 PM,3.0,21.66,,,,,20803901,   54 20.588,   12 40.784
198,03/31/20 11:00:00 PM,0.8,21.62,,,,,20803901,   54 20.588,   12 40.784
199,04/01/20 12:00:00 AM,3.0,21.56,,,,,20803901,   54 20.588,   12 40.784
200,04/01/20 01:00:00 AM,3.0,21.52,,,,,20803901,   54 20.588,   12 40.784
201,04/01/20 02:00:00 AM,3.0,21.49,,,,,20803901,   54 20.588,   12 40.784
202,04/01/20 03:00:00 AM,3.0,21.45,,,,,20803901,   54 20.588,   12 40.784
203,04/01/20 04:00:00 AM,3.0,21.42,,,,,20803901,   54 20.588,   12 40.784
204,04/01/20 05:00:00 AM,3.0,21.4,,,,,20803901,   54 20.588,   12 40.784
205,04/01/20 06:00:00 AM,3.0,21.4,,,,,20803901,   54 20.588,   12 40.784
206,04/01/20 07:00:00 AM,-0.3,21.4,,,,,20803901,   54 20.588,   12 40.784
207,04/01/20 08:00:00 AM,3.0,21.26,,,,,20803901,   54 20.588,   12 40.784
208,04/01/20 09:00:00 AM,3.0,21.32,,,,,20803901,   54 20.588,   12 40.784
209,04/01/20 10:00:00 AM,3.0,21.49,,,,,20803901,   54 20.588,   12 40.784
210,04/01/20 11:00:00 AM,3.0,21.54,,,,,20803901,   54 20.588,   12 40.784
211,04/01/20 12:00:00 PM,3.0,21.56,,,,,20803901,   54 20.588,   12 40.784
212,04/01/20 01:00:00 PM,3.0,21.56,,,,,20803901,   54 20.588,   12 40.784
213,04/01/20 02:00:00 PM,3.0,21.58,,,,,20803901,   54 20.588,   12 40.784
214,04/01/20 03:00:00 PM,0.8,21.57,,,,,20803901,   54 20.588,   12 40.784
215,04/01/20 04:00:00 PM,3.0,21.57,,,,,20803901,   54 20.588,   12 40.784
216,04/01/20 05:00:00 PM,3.0,21.7,,,,,20803901,   54 20.588,   12 40.784
217,04/01/20 06:00:00 PM,3.0,21.64,,,,,20803901,   54 20.588,   12 40.784
218,04/01/20 07:00:00 PM,3.0,21.62,,,,,20803901,   54 20.588,   12 40.784
219,04/01/20 08:00:00 PM,3.0,21.57,,,,,20803901,   54 20.588,   12 40.784
220,04/01/20 09:00:00 PM,3.0,21.52,,,,,20803901,   54 20.588,   12 40.784
221,04/01/20 10:00:00 PM,3.0,21.48,,,,,20803901,   54 20.588,   12 40.784
222,04/01/20 11:00:00 PM,3.0,21.45,,,,,20803901,   54 20.588,   12 40.784
223,04/02/20 12:00:00 AM,3.0,21.42,,,,,20803901,   54 20.588,   12 40.784
224,04/02/20 01:00:00 AM,3.0,21.38,,,,,20803901,   54 20.588,   12 40.784
225,04/02/20 02:00:00 AM,3.0,21.37,,,,,20803901,   54 20.588,   12 40.784
226,04/02/20 03:00:00 AM,3.0,21.34,,,,,20803901,   54 20.588,   12 40.784
227,04/02/20 04:00:00 AM,3.0,21.32,,,,,20803901,   54 20.588,   12 40.784
228,04/02/20 05:00:00 AM,0.8,21.3,,,,,20803901,   54 20.588,   12 40.784
229,04/02/20 06:00:00 AM,3.0,21.3,,,,,20803901,   54 20.588,   12 40.784
230,04/02/20 07:00:00 AM,3.0,21.32,,,,,20803901,   54 20.588,   12 40.784
231,04/02/20 08:00:00 AM,3.0,21.16,,,,,20803901,   54 20.588,   12 40.784
232,04/02/20 09:00:00 AM,3.0,21.22,,,,,20803901,   54 20.588,   12 40.784
233,04/02/20 10:00:00 AM,0.8,21.28,,,,,20803901,   54 20.588,   12 40.784
234,04/02/20 11:00:00 AM,3.0,21.32,,,,,20803901,   54 20.588,   12 40.784
235,04/02/20 12:00:00 PM,3.0,21.37,,,,,20803901,   54 20.588,   12 40.784
236,04/02/20 01:00:00 PM,3.0,21.42,,,,,20803901,   54 20.588,   12 40.784
237,04/02/20 02:00:00 PM,3.0,21.43,,,,,20803901,   54 20.588,   12 40.784
238,04/02/20 03:00:00 PM,0.8,21.43,,,,,20803901,   54 20.588,   12 40.784
239,04/02/20 04:00:00 PM,3.0,21.4,,,,,20803901,   54 20.588,   12 40.784
240,04/02/20 05:00:00 PM,3.0,21.38,,,,,20803901,   54 20.588,   12 40.784
241,04/02/20 06:00:00 PM,-0.3,21.34,,,,,20803901,   54 20.588,   12 40.784
242,04/02/20 07:00:00 PM,3.0,21.33,,,,,20803901,   54 20.588,   12 40.784
243,04/02/20 08:00:00 PM,3.0,21.3,,,,,20803901,   54 20.588,   12 40.784
244,04/02/20 09:00:00 PM,3.0,21.27,,,,,20803901,   54 20.588,   12 40.784
245,04/02/20 10:00:00 PM,3.0,21.25,,,,,20803901,   54 20.588,   12 40.784
246,04/02/20 11:00:00 PM,3.0,21.22,,,,,20803901,   54 20.588,   12 40.784
247,04/03/20 12:00:00 AM,3.0,21.19,,,,,20803901,   54 20.588,   12 40.784
248,04/03/20 01:00:00 AM,3.0,21.13,,,,,20803901,   54 20.588,   12 40.784
249,04/03/20 02:00:00 AM,3.0,21.09,,,,,20803901,   54 20.588,   12 40.784
250,04/03/20 03:00:00 AM,3.0,21.05,,,,,20803901,   54 20.588,   12 40.784
251,04/03/20 04:00:00 AM,-0.3,21.04,,,,,20803901,   54 20.588,   12 40.784
252,04/03/20 05:00:00 AM,3.0,21.01,,,,,20803901,   54 20.588,   12 40.784
253,04/03/20 06:00:00 AM,-0.3,21.02,,,,,20803901,   54 20.588,   12 40.784
254,04/03/20 07:00:00 AM,3.0,21.05,,,,,20803901,   54 20.588,   12 40.784
255,04/03/20 08:00:00 AM,-0.3,21.1,,,,,20803901,   54 20.588,   12 40.784
256,04/03/20 09:00:00 AM,3.0,21.11,,,,,20803901,   54 20.588,   12 40.784
257,04/03/20 10:00:00 AM,3.0,21.14,,,,,20803901,   54 20.588,   12 40.784
258,04/03/20 11:00:00 AM,3.0,21.16,,,,,20803901,   54 20.588,   12 40.784
259,04/03/20 12:00:00 PM,3.0,21.2,,,,,20803901,   54 20.588,   12 40.784
260,04/03/20 01:00:00 PM,3.0,21.27,,,,,20803901,   54 20.588,   12 40.784
261,04/03/20 02:00:00 PM,0.8,21.37,,,,,20803901,   54 20.588,   12 40.784
262,04/03/20 03:00:00 PM,0.8,21.55,,,,,20803901,   54 20.588,   12 40.784
263,04/03/20 04:00:00 PM,0.8,21.66,,,,,20803901,   54 20.588,   12 40.784
264,04/03/20 05:00:00 PM,3.0,21.66,,,,,20803901,   54 20.588,   12 40.784
265,04/03/20 06:00:00 PM,0.8,21.72,,,,,20803901,   54 20.588,   12 40.784
266,04/03/20 07:00:00 PM,3.0,21.56,,,,,20803901,   54 20.588,   12 40.784
267,04/03/20 08:00:00 PM,0.8,21.44,,,,,20803901,   54 20.588,   12 40.784
268,04/03/20 09:00:00 PM,-0.3,21.37,,,,,20803901,   54 20.588,   12 40.784
269,04/03/20 10:00:00 PM,3.0,21.32,,,,,20803901,   54 20.588,   12 40.784
270,04/03/20 11:00:00 PM,-0.3,21.27,,,,,20803901,   54 20.588,   12 40.784
271,04/04/20 12:00:00 AM,3.0,21.23,,,,,20803901,   54 20.588,   12 40.784
272,04/04/20 01:00:00 AM,3.0,21.2,,,,,20803901,   54 20.588,   12 40.784
273,04/04/20 02:00:00 AM,3.0,21.17,,,,,20803901,   54 20.588,   12 40.784
274,04/04/20 03:00:00 AM,3.0,21.14,,,,,20803901,   54 20.588,   12 40.784
275,04/04/20 04:00:00 AM,3.0,21.11,,,,,20803901,   54 20.588,   12 40.784
276,04/04/20 05:00:00 AM,3.0,21.09,,,,,20803901,   54 20.588,   12 40.784
277,04/04/20 06:00:00 AM,3.0,21.07,,,,,20803901,   54 20.588,   12 40.784
278,04/04/20 07:00:00 AM,3.0,21.05,,,,,20803901,   54 20.588,   12 40.784
279,04/04/20 08:00:00 AM,-0.3,21.08,,,,,20803901,   54 20.588,   12 40.784
280,04/04/20 09:00:00 AM,3.0,21.11,,,,,20803901,   54 20.588,   12 40.784
281,04/04/20 10:00:00 AM,3.0,21.13,,,,,20803901,   54 20.588,   12 40.784
282,04/04/20 11:00:00 AM,-0.7,21.17,,,,,20803901,   54 20.588,   12 40.784
283,04/04/20 12:00:00 PM,3.0,21.22,,,,,20803901,   54 20.588,   12 40.784
284,04/04/20 01:00:00 PM,3.0,21.26,,,,,20803901,   54 20.588,   12 40.784
285,04/04/20 02:00:00 PM,3.0,21.27,,,,,20803901,   54 20.588,   12 40.784
286,04/04/20 03:00:00 PM,3.0,21.37,,,,,20803901,   54 20.588,   12 40.784
287,04/04/20 04:00:00 PM,3.0,21.37,,,,,20803901,   54 20.588,   12 40.784
288,04/04/20 05:00:00 PM,-0.3,21.44,,,,,20803901,   54 20.588,   12 40.784
289,04/04/20 06:00:00 PM,3.0,21.46,,,,,20803901,   54 20.588,   12 40.784
290,04/04/20 07:00:00 PM,3.0,21.4,,,,,20803901,   54 20.588,   12 40.784
291,04/04/20 08:00:00 PM,3.0,21.36,,,,,20803901,   54 20.588,   12 40.784
292,04/04/20 09:00:00 PM,3.0,21.32,,,,,20803901,   54 20.588,   12 40.784
