Num,Datetime(GMT+1),FullRange(uS/cm),Temp(C),CouplerDetached,CouplerAttached,Stopped,EndOfFile,hobo.ID,N(dm),E(dm)
23,03/24/20 04:00:00 PM,1.2,14.1,,,,,20803902,   54 28.576,   13 16.877
24,03/24/20 05:00:00 PM,1.1,15.68,,,,,20803902,   54 28.576,   13 16.877
25,03/24/20 06:00:00 PM,-2.1,12.43,,,,,20803902,   54 28.576,   13 16.877
26,03/24/20 07:00:00 PM,1.2,10.39,,,,,20803902,   54 28.576,   13 16.877
27,03/24/20 08:00:00 PM,1.2,8.95,,,,,20803902,   54 28.576,   13 16.877
28,03/24/20 09:00:00 PM,1.2,7.42,,,,,20803902,   54 28.576,   13 16.877
29,03/24/20 10:00:00 PM,-2.1,5.91,,,,,20803902,   54 28.576,   13 16.877
30,03/24/20 11:00:00 PM,-2.1,4.72,,,,,20803902,   54 28.576,   13 16.877
31,03/25/20 12:00:00 AM,-2.1,3.93,,,,,20803902,   54 28.576,   13 16.877
32,03/25/20 01:00:00 AM,-2.1,3.57,,,,,20803902,   54 28.576,   13 16.877
33,03/25/20 02:00:00 AM,1.2,3.22,,,,,20803902,   54 28.576,   13 16.877
34,03/25/20 03:00:00 AM,1.2,2.85,,,,,20803902,   54 28.576,   13 16.877
35,03/25/20 04:00:00 AM,1.2,2.35,,,,,20803902,   54 28.576,   13 16.877
36,03/25/20 05:00:00 AM,-2.1,1.78,,,,,20803902,   54 28.576,   13 16.877
37,03/25/20 06:00:00 AM,-2.1,1.56,,,,,20803902,   54 28.576,   13 16.877
38,03/25/20 07:00:00 AM,-2.1,1.49,,,,,20803902,   54 28.576,   13 16.877
39,03/25/20 08:00:00 AM,-2.1,1.72,,,,,20803902,   54 28.576,   13 16.877
40,03/25/20 09:00:00 AM,-2.1,2.33,,,,,20803902,   54 28.576,   13 16.877
41,03/25/20 10:00:00 AM,-2.1,4.74,,,,,20803902,   54 28.576,   13 16.877
42,03/25/20 11:00:00 AM,-2.1,6.56,,,,,20803902,   54 28.576,   13 16.877
43,03/25/20 12:00:00 PM,-1.0,7.18,,,,,20803902,   54 28.576,   13 16.877
44,03/25/20 01:00:00 PM,-2.1,7.91,,,,,20803902,   54 28.576,   13 16.877
45,03/25/20 02:00:00 PM,1.2,9.02,,,,,20803902,   54 28.576,   13 16.877
46,03/25/20 03:00:00 PM,-2.1,9.13,,,,,20803902,   54 28.576,   13 16.877
47,03/25/20 04:00:00 PM,1.2,9.1,,,,,20803902,   54 28.576,   13 16.877
48,03/25/20 05:00:00 PM,1.2,9.41,,,,,20803902,   54 28.576,   13 16.877
49,03/25/20 06:00:00 PM,-2.1,8.58,,,,,20803902,   54 28.576,   13 16.877
50,03/25/20 07:00:00 PM,-2.1,7.81,,,,,20803902,   54 28.576,   13 16.877
51,03/25/20 08:00:00 PM,-2.1,6.9,,,,,20803902,   54 28.576,   13 16.877
52,03/25/20 09:00:00 PM,-2.1,5.9,,,,,20803902,   54 28.576,   13 16.877
53,03/25/20 10:00:00 PM,-2.1,5.75,,,,,20803902,   54 28.576,   13 16.877
54,03/25/20 11:00:00 PM,-2.1,5.29,,,,,20803902,   54 28.576,   13 16.877
55,03/26/20 12:00:00 AM,-2.1,4.31,,,,,20803902,   54 28.576,   13 16.877
56,03/26/20 01:00:00 AM,1.2,3.04,,,,,20803902,   54 28.576,   13 16.877
57,03/26/20 02:00:00 AM,-2.1,1.87,,,,,20803902,   54 28.576,   13 16.877
58,03/26/20 03:00:00 AM,-2.1,0.8,,,,,20803902,   54 28.576,   13 16.877
59,03/26/20 04:00:00 AM,-2.1,-0.14,,,,,20803902,   54 28.576,   13 16.877
60,03/26/20 05:00:00 AM,1.2,-1.11,,,,,20803902,   54 28.576,   13 16.877
61,03/26/20 06:00:00 AM,-2.1,-1.54,,,,,20803902,   54 28.576,   13 16.877
62,03/26/20 07:00:00 AM,-2.1,-0.8,,,,,20803902,   54 28.576,   13 16.877
63,03/26/20 08:00:00 AM,-2.1,0.78,,,,,20803902,   54 28.576,   13 16.877
64,03/26/20 09:00:00 AM,-2.1,2.78,,,,,20803902,   54 28.576,   13 16.877
65,03/26/20 10:00:00 AM,-2.1,5.64,,,,,20803902,   54 28.576,   13 16.877
66,03/26/20 11:00:00 AM,-2.1,6.49,,,,,20803902,   54 28.576,   13 16.877
67,03/26/20 12:00:00 PM,-2.1,7.56,,,,,20803902,   54 28.576,   13 16.877
68,03/26/20 01:00:00 PM,-2.1,8.99,,,,,20803902,   54 28.576,   13 16.877
69,03/26/20 02:00:00 PM,1.2,9.89,,,,,20803902,   54 28.576,   13 16.877
70,03/26/20 03:00:00 PM,-2.1,10.36,,,,,20803902,   54 28.576,   13 16.877
71,03/26/20 04:00:00 PM,-2.1,11.32,,,,,20803902,   54 28.576,   13 16.877
72,03/26/20 05:00:00 PM,-2.1,11.0,,,,,20803902,   54 28.576,   13 16.877
73,03/26/20 06:00:00 PM,1.2,9.04,,,,,20803902,   54 28.576,   13 16.877
74,03/26/20 07:00:00 PM,-2.1,7.94,,,,,20803902,   54 28.576,   13 16.877
75,03/26/20 08:00:00 PM,1.2,7.91,,,,,20803902,   54 28.576,   13 16.877
76,03/26/20 09:00:00 PM,1.2,10.32,,,,,20803902,   54 28.576,   13 16.877
77,03/26/20 10:00:00 PM,-2.1,15.48,,,,,20803902,   54 28.576,   13 16.877
78,03/26/20 11:00:00 PM,-2.5,17.99,,,,,20803902,   54 28.576,   13 16.877
79,03/27/20 12:00:00 AM,1.1,19.24,,,,,20803902,   54 28.576,   13 16.877
80,03/27/20 01:00:00 AM,-2.1,19.89,,,,,20803902,   54 28.576,   13 16.877
81,03/27/20 02:00:00 AM,1.1,20.26,,,,,20803902,   54 28.576,   13 16.877
82,03/27/20 03:00:00 AM,-2.2,20.5,,,,,20803902,   54 28.576,   13 16.877
83,03/27/20 04:00:00 AM,-2.2,20.65,,,,,20803902,   54 28.576,   13 16.877
84,03/27/20 05:00:00 AM,1.1,20.77,,,,,20803902,   54 28.576,   13 16.877
85,03/27/20 06:00:00 AM,1.1,20.83,,,,,20803902,   54 28.576,   13 16.877
86,03/27/20 07:00:00 AM,-2.2,20.88,,,,,20803902,   54 28.576,   13 16.877
87,03/27/20 08:00:00 AM,1.1,20.96,,,,,20803902,   54 28.576,   13 16.877
88,03/27/20 09:00:00 AM,1.1,21.01,,,,,20803902,   54 28.576,   13 16.877
89,03/27/20 10:00:00 AM,-2.2,21.07,,,,,20803902,   54 28.576,   13 16.877
90,03/27/20 11:00:00 AM,1.1,21.13,,,,,20803902,   54 28.576,   13 16.877
91,03/27/20 12:00:00 PM,1.1,21.26,,,,,20803902,   54 28.576,   13 16.877
92,03/27/20 01:00:00 PM,-1.1,21.42,,,,,20803902,   54 28.576,   13 16.877
93,03/27/20 02:00:00 PM,1.1,21.57,,,,,20803902,   54 28.576,   13 16.877
94,03/27/20 03:00:00 PM,1.1,21.77,,,,,20803902,   54 28.576,   13 16.877
95,03/27/20 04:00:00 PM,-1.1,21.99,,,,,20803902,   54 28.576,   13 16.877
96,03/27/20 05:00:00 PM,1.1,22.14,,,,,20803902,   54 28.576,   13 16.877
97,03/27/20 06:00:00 PM,1.1,22.25,,,,,20803902,   54 28.576,   13 16.877
98,03/27/20 07:00:00 PM,-1.1,22.22,,,,,20803902,   54 28.576,   13 16.877
99,03/27/20 08:00:00 PM,1.1,22.12,,,,,20803902,   54 28.576,   13 16.877
100,03/27/20 09:00:00 PM,-2.2,22.0,,,,,20803902,   54 28.576,   13 16.877
101,03/27/20 10:00:00 PM,1.1,21.92,,,,,20803902,   54 28.576,   13 16.877
102,03/27/20 11:00:00 PM,1.1,21.84,,,,,20803902,   54 28.576,   13 16.877
103,03/28/20 12:00:00 AM,1.1,21.79,,,,,20803902,   54 28.576,   13 16.877
104,03/28/20 01:00:00 AM,1.1,21.74,,,,,20803902,   54 28.576,   13 16.877
105,03/28/20 02:00:00 AM,1.1,21.7,,,,,20803902,   54 28.576,   13 16.877
106,03/28/20 03:00:00 AM,1.1,21.67,,,,,20803902,   54 28.576,   13 16.877
107,03/28/20 04:00:00 AM,1.1,21.64,,,,,20803902,   54 28.576,   13 16.877
108,03/28/20 05:00:00 AM,-2.2,21.6,,,,,20803902,   54 28.576,   13 16.877
109,03/28/20 06:00:00 AM,1.1,21.59,,,,,20803902,   54 28.576,   13 16.877
110,03/28/20 07:00:00 AM,1.1,21.57,,,,,20803902,   54 28.576,   13 16.877
111,03/28/20 08:00:00 AM,1.1,21.54,,,,,20803902,   54 28.576,   13 16.877
112,03/28/20 09:00:00 AM,1.1,21.56,,,,,20803902,   54 28.576,   13 16.877
113,03/28/20 10:00:00 AM,1.1,21.58,,,,,20803902,   54 28.576,   13 16.877
114,03/28/20 11:00:00 AM,1.1,21.62,,,,,20803902,   54 28.576,   13 16.877
115,03/28/20 12:00:00 PM,1.1,21.65,,,,,20803902,   54 28.576,   13 16.877
116,03/28/20 01:00:00 PM,1.1,21.7,,,,,20803902,   54 28.576,   13 16.877
117,03/28/20 02:00:00 PM,-1.1,21.79,,,,,20803902,   54 28.576,   13 16.877
118,03/28/20 03:00:00 PM,1.1,21.93,,,,,20803902,   54 28.576,   13 16.877
119,03/28/20 04:00:00 PM,1.1,22.12,,,,,20803902,   54 28.576,   13 16.877
120,03/28/20 05:00:00 PM,1.1,22.23,,,,,20803902,   54 28.576,   13 16.877
121,03/28/20 06:00:00 PM,1.1,22.33,,,,,20803902,   54 28.576,   13 16.877
122,03/28/20 07:00:00 PM,-1.1,22.24,,,,,20803902,   54 28.576,   13 16.877
123,03/28/20 08:00:00 PM,1.1,22.1,,,,,20803902,   54 28.576,   13 16.877
124,03/28/20 09:00:00 PM,1.1,22.0,,,,,20803902,   54 28.576,   13 16.877
125,03/28/20 10:00:00 PM,1.1,21.93,,,,,20803902,   54 28.576,   13 16.877
126,03/28/20 11:00:00 PM,-1.1,21.85,,,,,20803902,   54 28.576,   13 16.877
127,03/29/20 12:00:00 AM,-1.1,21.8,,,,,20803902,   54 28.576,   13 16.877
128,03/29/20 01:00:00 AM,-2.2,21.75,,,,,20803902,   54 28.576,   13 16.877
129,03/29/20 02:00:00 AM,1.1,21.72,,,,,20803902,   54 28.576,   13 16.877
130,03/29/20 03:00:00 AM,-1.1,21.7,,,,,20803902,   54 28.576,   13 16.877
131,03/29/20 04:00:00 AM,1.1,21.69,,,,,20803902,   54 28.576,   13 16.877
132,03/29/20 05:00:00 AM,1.1,21.68,,,,,20803902,   54 28.576,   13 16.877
133,03/29/20 06:00:00 AM,1.1,21.68,,,,,20803902,   54 28.576,   13 16.877
134,03/29/20 07:00:00 AM,1.1,21.65,,,,,20803902,   54 28.576,   13 16.877
135,03/29/20 08:00:00 AM,-2.2,21.63,,,,,20803902,   54 28.576,   13 16.877
136,03/29/20 09:00:00 AM,1.1,21.6,,,,,20803902,   54 28.576,   13 16.877
137,03/29/20 10:00:00 AM,1.1,21.6,,,,,20803902,   54 28.576,   13 16.877
138,03/29/20 11:00:00 AM,1.1,21.6,,,,,20803902,   54 28.576,   13 16.877
139,03/29/20 12:00:00 PM,1.1,21.62,,,,,20803902,   54 28.576,   13 16.877
140,03/29/20 01:00:00 PM,-1.1,21.63,,,,,20803902,   54 28.576,   13 16.877
141,03/29/20 02:00:00 PM,1.1,21.67,,,,,20803902,   54 28.576,   13 16.877
142,03/29/20 03:00:00 PM,-1.1,21.8,,,,,20803902,   54 28.576,   13 16.877
143,03/29/20 04:00:00 PM,1.1,21.99,,,,,20803902,   54 28.576,   13 16.877
144,03/29/20 05:00:00 PM,-1.1,22.12,,,,,20803902,   54 28.576,   13 16.877
145,03/29/20 06:00:00 PM,1.1,22.28,,,,,20803902,   54 28.576,   13 16.877
146,03/29/20 07:00:00 PM,1.1,22.22,,,,,20803902,   54 28.576,   13 16.877
147,03/29/20 08:00:00 PM,1.1,22.08,,,,,20803902,   54 28.576,   13 16.877
148,03/29/20 09:00:00 PM,1.1,21.95,,,,,20803902,   54 28.576,   13 16.877
149,03/29/20 10:00:00 PM,1.1,21.84,,,,,20803902,   54 28.576,   13 16.877
150,03/29/20 11:00:00 PM,1.1,21.75,,,,,20803902,   54 28.576,   13 16.877
151,03/30/20 12:00:00 AM,1.1,21.69,,,,,20803902,   54 28.576,   13 16.877
152,03/30/20 01:00:00 AM,1.1,21.63,,,,,20803902,   54 28.576,   13 16.877
153,03/30/20 02:00:00 AM,1.1,21.57,,,,,20803902,   54 28.576,   13 16.877
154,03/30/20 03:00:00 AM,1.1,21.51,,,,,20803902,   54 28.576,   13 16.877
155,03/30/20 04:00:00 AM,-1.1,21.46,,,,,20803902,   54 28.576,   13 16.877
156,03/30/20 05:00:00 AM,1.1,21.39,,,,,20803902,   54 28.576,   13 16.877
157,03/30/20 06:00:00 AM,1.1,21.36,,,,,20803902,   54 28.576,   13 16.877
158,03/30/20 07:00:00 AM,1.1,21.36,,,,,20803902,   54 28.576,   13 16.877
159,03/30/20 08:00:00 AM,1.1,21.27,,,,,20803902,   54 28.576,   13 16.877
160,03/30/20 09:00:00 AM,1.1,21.27,,,,,20803902,   54 28.576,   13 16.877
161,03/30/20 10:00:00 AM,1.1,21.34,,,,,20803902,   54 28.576,   13 16.877
162,03/30/20 11:00:00 AM,-1.1,21.37,,,,,20803902,   54 28.576,   13 16.877
163,03/30/20 12:00:00 PM,1.1,21.53,,,,,20803902,   54 28.576,   13 16.877
164,03/30/20 01:00:00 PM,-1.1,21.57,,,,,20803902,   54 28.576,   13 16.877
165,03/30/20 02:00:00 PM,1.1,21.69,,,,,20803902,   54 28.576,   13 16.877
166,03/30/20 03:00:00 PM,1.1,21.74,,,,,20803902,   54 28.576,   13 16.877
167,03/30/20 04:00:00 PM,1.1,21.89,,,,,20803902,   54 28.576,   13 16.877
168,03/30/20 05:00:00 PM,-1.1,22.07,,,,,20803902,   54 28.576,   13 16.877
169,03/30/20 06:00:00 PM,1.1,22.23,,,,,20803902,   54 28.576,   13 16.877
170,03/30/20 07:00:00 PM,1.1,22.12,,,,,20803902,   54 28.576,   13 16.877
171,03/30/20 08:00:00 PM,-1.1,21.97,,,,,20803902,   54 28.576,   13 16.877
172,03/30/20 09:00:00 PM,1.1,21.87,,,,,20803902,   54 28.576,   13 16.877
173,03/30/20 10:00:00 PM,1.1,21.79,,,,,20803902,   54 28.576,   13 16.877
174,03/30/20 11:00:00 PM,1.1,21.74,,,,,20803902,   54 28.576,   13 16.877
175,03/31/20 12:00:00 AM,1.1,21.7,,,,,20803902,   54 28.576,   13 16.877
176,03/31/20 01:00:00 AM,-1.1,21.67,,,,,20803902,   54 28.576,   13 16.877
177,03/31/20 02:00:00 AM,1.1,21.63,,,,,20803902,   54 28.576,   13 16.877
178,03/31/20 03:00:00 AM,-1.1,21.6,,,,,20803902,   54 28.576,   13 16.877
179,03/31/20 04:00:00 AM,1.1,21.57,,,,,20803902,   54 28.576,   13 16.877
180,03/31/20 05:00:00 AM,1.1,21.53,,,,,20803902,   54 28.576,   13 16.877
181,03/31/20 06:00:00 AM,1.1,21.52,,,,,20803902,   54 28.576,   13 16.877
182,03/31/20 07:00:00 AM,-1.1,21.53,,,,,20803902,   54 28.576,   13 16.877
183,03/31/20 08:00:00 AM,-1.1,21.41,,,,,20803902,   54 28.576,   13 16.877
184,03/31/20 09:00:00 AM,1.1,21.36,,,,,20803902,   54 28.576,   13 16.877
185,03/31/20 10:00:00 AM,1.1,21.38,,,,,20803902,   54 28.576,   13 16.877
186,03/31/20 11:00:00 AM,1.1,21.39,,,,,20803902,   54 28.576,   13 16.877
187,03/31/20 12:00:00 PM,-1.1,21.38,,,,,20803902,   54 28.576,   13 16.877
188,03/31/20 01:00:00 PM,1.1,21.52,,,,,20803902,   54 28.576,   13 16.877
189,03/31/20 02:00:00 PM,1.1,21.69,,,,,20803902,   54 28.576,   13 16.877
190,03/31/20 03:00:00 PM,1.1,21.82,,,,,20803902,   54 28.576,   13 16.877
191,03/31/20 04:00:00 PM,1.1,22.03,,,,,20803902,   54 28.576,   13 16.877
192,03/31/20 05:00:00 PM,1.1,22.18,,,,,20803902,   54 28.576,   13 16.877
193,03/31/20 06:00:00 PM,-2.2,22.28,,,,,20803902,   54 28.576,   13 16.877
194,03/31/20 07:00:00 PM,1.1,22.14,,,,,20803902,   54 28.576,   13 16.877
195,03/31/20 08:00:00 PM,1.1,21.99,,,,,20803902,   54 28.576,   13 16.877
196,03/31/20 09:00:00 PM,-1.1,21.87,,,,,20803902,   54 28.576,   13 16.877
197,03/31/20 10:00:00 PM,1.1,21.77,,,,,20803902,   54 28.576,   13 16.877
198,03/31/20 11:00:00 PM,1.1,21.7,,,,,20803902,   54 28.576,   13 16.877
199,04/01/20 12:00:00 AM,1.1,21.65,,,,,20803902,   54 28.576,   13 16.877
200,04/01/20 01:00:00 AM,1.1,21.62,,,,,20803902,   54 28.576,   13 16.877
201,04/01/20 02:00:00 AM,1.1,21.57,,,,,20803902,   54 28.576,   13 16.877
202,04/01/20 03:00:00 AM,1.1,21.53,,,,,20803902,   54 28.576,   13 16.877
203,04/01/20 04:00:00 AM,1.1,21.49,,,,,20803902,   54 28.576,   13 16.877
204,04/01/20 05:00:00 AM,1.1,21.47,,,,,20803902,   54 28.576,   13 16.877
205,04/01/20 06:00:00 AM,1.1,21.46,,,,,20803902,   54 28.576,   13 16.877
206,04/01/20 07:00:00 AM,1.1,21.46,,,,,20803902,   54 28.576,   13 16.877
207,04/01/20 08:00:00 AM,1.1,21.38,,,,,20803902,   54 28.576,   13 16.877
208,04/01/20 09:00:00 AM,-1.1,21.36,,,,,20803902,   54 28.576,   13 16.877
209,04/01/20 10:00:00 AM,1.1,21.48,,,,,20803902,   54 28.576,   13 16.877
210,04/01/20 11:00:00 AM,1.1,21.57,,,,,20803902,   54 28.576,   13 16.877
211,04/01/20 12:00:00 PM,-1.1,21.62,,,,,20803902,   54 28.576,   13 16.877
212,04/01/20 01:00:00 PM,1.1,21.63,,,,,20803902,   54 28.576,   13 16.877
213,04/01/20 02:00:00 PM,1.1,21.65,,,,,20803902,   54 28.576,   13 16.877
214,04/01/20 03:00:00 PM,1.1,21.65,,,,,20803902,   54 28.576,   13 16.877
215,04/01/20 04:00:00 PM,1.1,21.64,,,,,20803902,   54 28.576,   13 16.877
216,04/01/20 05:00:00 PM,1.1,21.73,,,,,20803902,   54 28.576,   13 16.877
217,04/01/20 06:00:00 PM,-1.1,21.69,,,,,20803902,   54 28.576,   13 16.877
218,04/01/20 07:00:00 PM,1.1,21.69,,,,,20803902,   54 28.576,   13 16.877
219,04/01/20 08:00:00 PM,-1.1,21.65,,,,,20803902,   54 28.576,   13 16.877
220,04/01/20 09:00:00 PM,-1.1,21.6,,,,,20803902,   54 28.576,   13 16.877
221,04/01/20 10:00:00 PM,1.1,21.57,,,,,20803902,   54 28.576,   13 16.877
222,04/01/20 11:00:00 PM,1.1,21.53,,,,,20803902,   54 28.576,   13 16.877
223,04/02/20 12:00:00 AM,1.1,21.49,,,,,20803902,   54 28.576,   13 16.877
224,04/02/20 01:00:00 AM,1.1,21.46,,,,,20803902,   54 28.576,   13 16.877
225,04/02/20 02:00:00 AM,1.1,21.43,,,,,20803902,   54 28.576,   13 16.877
226,04/02/20 03:00:00 AM,1.1,21.41,,,,,20803902,   54 28.576,   13 16.877
227,04/02/20 04:00:00 AM,1.1,21.38,,,,,20803902,   54 28.576,   13 16.877
228,04/02/20 05:00:00 AM,1.1,21.37,,,,,20803902,   54 28.576,   13 16.877
229,04/02/20 06:00:00 AM,1.1,21.36,,,,,20803902,   54 28.576,   13 16.877
230,04/02/20 07:00:00 AM,1.1,21.37,,,,,20803902,   54 28.576,   13 16.877
231,04/02/20 08:00:00 AM,1.1,21.28,,,,,20803902,   54 28.576,   13 16.877
232,04/02/20 09:00:00 AM,1.1,21.28,,,,,20803902,   54 28.576,   13 16.877
233,04/02/20 10:00:00 AM,1.1,21.32,,,,,20803902,   54 28.576,   13 16.877
234,04/02/20 11:00:00 AM,1.1,21.37,,,,,20803902,   54 28.576,   13 16.877
235,04/02/20 12:00:00 PM,1.1,21.41,,,,,20803902,   54 28.576,   13 16.877
236,04/02/20 01:00:00 PM,1.1,21.46,,,,,20803902,   54 28.576,   13 16.877
237,04/02/20 02:00:00 PM,1.1,21.48,,,,,20803902,   54 28.576,   13 16.877
238,04/02/20 03:00:00 PM,-1.1,21.49,,,,,20803902,   54 28.576,   13 16.877
239,04/02/20 04:00:00 PM,1.1,21.48,,,,,20803902,   54 28.576,   13 16.877
240,04/02/20 05:00:00 PM,1.1,21.46,,,,,20803902,   54 28.576,   13 16.877
241,04/02/20 06:00:00 PM,1.1,21.43,,,,,20803902,   54 28.576,   13 16.877
242,04/02/20 07:00:00 PM,-1.1,21.39,,,,,20803902,   54 28.576,   13 16.877
243,04/02/20 08:00:00 PM,1.1,21.38,,,,,20803902,   54 28.576,   13 16.877
244,04/02/20 09:00:00 PM,1.1,21.34,,,,,20803902,   54 28.576,   13 16.877
245,04/02/20 10:00:00 PM,1.1,21.33,,,,,20803902,   54 28.576,   13 16.877
246,04/02/20 11:00:00 PM,1.1,21.31,,,,,20803902,   54 28.576,   13 16.877
247,04/03/20 12:00:00 AM,1.1,21.27,,,,,20803902,   54 28.576,   13 16.877
248,04/03/20 01:00:00 AM,1.1,21.22,,,,,20803902,   54 28.576,   13 16.877
249,04/03/20 02:00:00 AM,-1.1,21.17,,,,,20803902,   54 28.576,   13 16.877
250,04/03/20 03:00:00 AM,1.1,21.13,,,,,20803902,   54 28.576,   13 16.877
251,04/03/20 04:00:00 AM,1.1,21.09,,,,,20803902,   54 28.576,   13 16.877
252,04/03/20 05:00:00 AM,1.1,21.07,,,,,20803902,   54 28.576,   13 16.877
253,04/03/20 06:00:00 AM,-2.2,21.06,,,,,20803902,   54 28.576,   13 16.877
254,04/03/20 07:00:00 AM,-1.1,21.09,,,,,20803902,   54 28.576,   13 16.877
255,04/03/20 08:00:00 AM,1.1,21.13,,,,,20803902,   54 28.576,   13 16.877
256,04/03/20 09:00:00 AM,1.1,21.16,,,,,20803902,   54 28.576,   13 16.877
257,04/03/20 10:00:00 AM,1.1,21.18,,,,,20803902,   54 28.576,   13 16.877
258,04/03/20 11:00:00 AM,1.1,21.21,,,,,20803902,   54 28.576,   13 16.877
259,04/03/20 12:00:00 PM,1.1,21.23,,,,,20803902,   54 28.576,   13 16.877
260,04/03/20 01:00:00 PM,-1.1,21.29,,,,,20803902,   54 28.576,   13 16.877
261,04/03/20 02:00:00 PM,1.1,21.39,,,,,20803902,   54 28.576,   13 16.877
262,04/03/20 03:00:00 PM,1.1,21.51,,,,,20803902,   54 28.576,   13 16.877
263,04/03/20 04:00:00 PM,1.1,21.67,,,,,20803902,   54 28.576,   13 16.877
264,04/03/20 05:00:00 PM,1.1,21.72,,,,,20803902,   54 28.576,   13 16.877
265,04/03/20 06:00:00 PM,-2.2,21.79,,,,,20803902,   54 28.576,   13 16.877
266,04/03/20 07:00:00 PM,1.1,21.7,,,,,20803902,   54 28.576,   13 16.877
267,04/03/20 08:00:00 PM,1.1,21.58,,,,,20803902,   54 28.576,   13 16.877
268,04/03/20 09:00:00 PM,-1.1,21.48,,,,,20803902,   54 28.576,   13 16.877
269,04/03/20 10:00:00 PM,1.1,21.41,,,,,20803902,   54 28.576,   13 16.877
270,04/03/20 11:00:00 PM,1.1,21.36,,,,,20803902,   54 28.576,   13 16.877
271,04/04/20 12:00:00 AM,1.1,21.32,,,,,20803902,   54 28.576,   13 16.877
272,04/04/20 01:00:00 AM,-1.1,21.28,,,,,20803902,   54 28.576,   13 16.877
273,04/04/20 02:00:00 AM,1.1,21.24,,,,,20803902,   54 28.576,   13 16.877
274,04/04/20 03:00:00 AM,1.1,21.21,,,,,20803902,   54 28.576,   13 16.877
275,04/04/20 04:00:00 AM,1.1,21.18,,,,,20803902,   54 28.576,   13 16.877
276,04/04/20 05:00:00 AM,-1.1,21.16,,,,,20803902,   54 28.576,   13 16.877
277,04/04/20 06:00:00 AM,1.1,21.13,,,,,20803902,   54 28.576,   13 16.877
278,04/04/20 07:00:00 AM,1.1,21.12,,,,,20803902,   54 28.576,   13 16.877
279,04/04/20 08:00:00 AM,1.1,21.13,,,,,20803902,   54 28.576,   13 16.877
280,04/04/20 09:00:00 AM,1.1,21.16,,,,,20803902,   54 28.576,   13 16.877
281,04/04/20 10:00:00 AM,1.1,21.17,,,,,20803902,   54 28.576,   13 16.877
282,04/04/20 11:00:00 AM,1.1,21.21,,,,,20803902,   54 28.576,   13 16.877
283,04/04/20 12:00:00 PM,1.1,21.26,,,,,20803902,   54 28.576,   13 16.877
284,04/04/20 01:00:00 PM,-2.5,21.31,,,,,20803902,   54 28.576,   13 16.877
285,04/04/20 02:00:00 PM,1.1,21.33,,,,,20803902,   54 28.576,   13 16.877
286,04/04/20 03:00:00 PM,-1.1,21.39,,,,,20803902,   54 28.576,   13 16.877
287,04/04/20 04:00:00 PM,1.1,21.43,,,,,20803902,   54 28.576,   13 16.877
288,04/04/20 05:00:00 PM,-1.1,21.48,,,,,20803902,   54 28.576,   13 16.877
289,04/04/20 06:00:00 PM,1.1,21.57,,,,,20803902,   54 28.576,   13 16.877
290,04/04/20 07:00:00 PM,1.1,21.52,,,,,20803902,   54 28.576,   13 16.877
291,04/04/20 08:00:00 PM,1.1,21.47,,,,,20803902,   54 28.576,   13 16.877
292,04/04/20 09:00:00 PM,1.1,21.42,,,,,20803902,   54 28.576,   13 16.877
