Num,Datetime(GMT+1),FullRange(uS/cm),Temp(C),CouplerDetached,CouplerAttached,Stopped,EndOfFile,hobo.ID,N(dm),E(dm)
163,03/24/20 04:00:00 AM,0.0,21.9,,,,,20812395,   53 50.365,   13 51.478
164,03/24/20 05:00:00 AM,0.0,21.88,,,,,20812395,   53 50.365,   13 51.478
165,03/24/20 06:00:00 AM,0.0,21.56,,,,,20812395,   53 50.365,   13 51.478
166,03/24/20 07:00:00 AM,0.0,8.3,,,,,20812395,   53 50.365,   13 51.478
167,03/24/20 08:00:00 AM,0.0,5.22,,,,,20812395,   53 50.365,   13 51.478
168,03/24/20 09:00:00 AM,0.0,5.52,,,,,20812395,   53 50.365,   13 51.478
169,03/24/20 10:00:00 AM,0.0,7.88,,,,,20812395,   53 50.365,   13 51.478
170,03/24/20 11:00:00 AM,0.0,11.18,,,,,20812395,   53 50.365,   13 51.478
171,03/24/20 12:00:00 PM,0.0,11.06,,,,,20812395,   53 50.365,   13 51.478
172,03/24/20 01:00:00 PM,0.0,12.14,,,,,20812395,   53 50.365,   13 51.478
173,03/24/20 02:00:00 PM,0.0,11.43,,,,,20812395,   53 50.365,   13 51.478
174,03/24/20 03:00:00 PM,0.0,11.64,,,,,20812395,   53 50.365,   13 51.478
175,03/24/20 04:00:00 PM,0.0,11.3,,,,,20812395,   53 50.365,   13 51.478
176,03/24/20 05:00:00 PM,0.0,11.0,,,,,20812395,   53 50.365,   13 51.478
177,03/24/20 06:00:00 PM,0.0,10.21,,,,,20812395,   53 50.365,   13 51.478
178,03/24/20 07:00:00 PM,0.0,9.36,,,,,20812395,   53 50.365,   13 51.478
179,03/24/20 08:00:00 PM,0.0,8.39,,,,,20812395,   53 50.365,   13 51.478
180,03/24/20 09:00:00 PM,0.0,7.16,,,,,20812395,   53 50.365,   13 51.478
181,03/24/20 10:00:00 PM,0.0,5.8,,,,,20812395,   53 50.365,   13 51.478
182,03/24/20 11:00:00 PM,0.0,4.72,,,,,20812395,   53 50.365,   13 51.478
183,03/25/20 12:00:00 AM,0.0,4.08,,,,,20812395,   53 50.365,   13 51.478
184,03/25/20 01:00:00 AM,0.0,3.82,,,,,20812395,   53 50.365,   13 51.478
185,03/25/20 02:00:00 AM,0.0,3.51,,,,,20812395,   53 50.365,   13 51.478
186,03/25/20 03:00:00 AM,0.0,3.15,,,,,20812395,   53 50.365,   13 51.478
187,03/25/20 04:00:00 AM,0.0,2.68,,,,,20812395,   53 50.365,   13 51.478
188,03/25/20 05:00:00 AM,0.0,2.12,,,,,20812395,   53 50.365,   13 51.478
189,03/25/20 06:00:00 AM,0.0,1.94,,,,,20812395,   53 50.365,   13 51.478
190,03/25/20 07:00:00 AM,0.0,1.91,,,,,20812395,   53 50.365,   13 51.478
191,03/25/20 08:00:00 AM,0.0,1.99,,,,,20812395,   53 50.365,   13 51.478
192,03/25/20 09:00:00 AM,0.0,2.43,,,,,20812395,   53 50.365,   13 51.478
193,03/25/20 10:00:00 AM,0.0,5.03,,,,,20812395,   53 50.365,   13 51.478
194,03/25/20 11:00:00 AM,0.0,6.7,,,,,20812395,   53 50.365,   13 51.478
195,03/25/20 12:00:00 PM,0.0,7.38,,,,,20812395,   53 50.365,   13 51.478
196,03/25/20 01:00:00 PM,0.0,8.62,,,,,20812395,   53 50.365,   13 51.478
197,03/25/20 02:00:00 PM,0.0,9.64,,,,,20812395,   53 50.365,   13 51.478
198,03/25/20 03:00:00 PM,0.0,8.92,,,,,20812395,   53 50.365,   13 51.478
199,03/25/20 04:00:00 PM,0.0,8.73,,,,,20812395,   53 50.365,   13 51.478
200,03/25/20 05:00:00 PM,0.0,9.67,,,,,20812395,   53 50.365,   13 51.478
201,03/25/20 06:00:00 PM,0.0,9.4,,,,,20812395,   53 50.365,   13 51.478
202,03/25/20 07:00:00 PM,0.0,8.69,,,,,20812395,   53 50.365,   13 51.478
203,03/25/20 08:00:00 PM,0.0,7.89,,,,,20812395,   53 50.365,   13 51.478
204,03/25/20 09:00:00 PM,0.0,7.03,,,,,20812395,   53 50.365,   13 51.478
205,03/25/20 10:00:00 PM,0.0,6.6,,,,,20812395,   53 50.365,   13 51.478
206,03/25/20 11:00:00 PM,0.0,6.12,,,,,20812395,   53 50.365,   13 51.478
207,03/26/20 12:00:00 AM,0.0,5.3,,,,,20812395,   53 50.365,   13 51.478
208,03/26/20 01:00:00 AM,0.0,4.14,,,,,20812395,   53 50.365,   13 51.478
209,03/26/20 02:00:00 AM,0.0,2.93,,,,,20812395,   53 50.365,   13 51.478
210,03/26/20 03:00:00 AM,0.0,1.79,,,,,20812395,   53 50.365,   13 51.478
211,03/26/20 04:00:00 AM,0.0,0.75,,,,,20812395,   53 50.365,   13 51.478
212,03/26/20 05:00:00 AM,0.0,-0.18,,,,,20812395,   53 50.365,   13 51.478
213,03/26/20 06:00:00 AM,0.0,-0.9,,,,,20812395,   53 50.365,   13 51.478
214,03/26/20 07:00:00 AM,0.0,-0.31,,,,,20812395,   53 50.365,   13 51.478
215,03/26/20 08:00:00 AM,0.0,1.21,,,,,20812395,   53 50.365,   13 51.478
216,03/26/20 09:00:00 AM,0.0,3.24,,,,,20812395,   53 50.365,   13 51.478
217,03/26/20 10:00:00 AM,0.0,5.87,,,,,20812395,   53 50.365,   13 51.478
218,03/26/20 11:00:00 AM,0.0,6.72,,,,,20812395,   53 50.365,   13 51.478
219,03/26/20 12:00:00 PM,0.0,7.76,,,,,20812395,   53 50.365,   13 51.478
220,03/26/20 01:00:00 PM,0.0,9.12,,,,,20812395,   53 50.365,   13 51.478
221,03/26/20 02:00:00 PM,0.0,10.03,,,,,20812395,   53 50.365,   13 51.478
222,03/26/20 03:00:00 PM,0.0,10.47,,,,,20812395,   53 50.365,   13 51.478
223,03/26/20 04:00:00 PM,0.0,11.44,,,,,20812395,   53 50.365,   13 51.478
224,03/26/20 05:00:00 PM,0.0,11.33,,,,,20812395,   53 50.365,   13 51.478
225,03/26/20 06:00:00 PM,0.0,9.68,,,,,20812395,   53 50.365,   13 51.478
226,03/26/20 07:00:00 PM,0.0,8.56,,,,,20812395,   53 50.365,   13 51.478
227,03/26/20 08:00:00 PM,0.0,8.8,,,,,20812395,   53 50.365,   13 51.478
228,03/26/20 09:00:00 PM,0.0,10.81,,,,,20812395,   53 50.365,   13 51.478
229,03/26/20 10:00:00 PM,0.0,15.49,,,,,20812395,   53 50.365,   13 51.478
230,03/26/20 11:00:00 PM,0.0,18.01,,,,,20812395,   53 50.365,   13 51.478
231,03/27/20 12:00:00 AM,0.0,19.36,,,,,20812395,   53 50.365,   13 51.478
232,03/27/20 01:00:00 AM,0.0,20.09,,,,,20812395,   53 50.365,   13 51.478
233,03/27/20 02:00:00 AM,0.0,20.49,,,,,20812395,   53 50.365,   13 51.478
234,03/27/20 03:00:00 AM,0.0,20.76,,,,,20812395,   53 50.365,   13 51.478
235,03/27/20 04:00:00 AM,0.0,20.93,,,,,20812395,   53 50.365,   13 51.478
236,03/27/20 05:00:00 AM,0.0,21.03,,,,,20812395,   53 50.365,   13 51.478
237,03/27/20 06:00:00 AM,0.0,21.1,,,,,20812395,   53 50.365,   13 51.478
238,03/27/20 07:00:00 AM,0.0,21.14,,,,,20812395,   53 50.365,   13 51.478
239,03/27/20 08:00:00 AM,0.0,21.21,,,,,20812395,   53 50.365,   13 51.478
240,03/27/20 09:00:00 AM,0.0,21.26,,,,,20812395,   53 50.365,   13 51.478
241,03/27/20 10:00:00 AM,0.0,21.31,,,,,20812395,   53 50.365,   13 51.478
242,03/27/20 11:00:00 AM,0.0,21.4,,,,,20812395,   53 50.365,   13 51.478
243,03/27/20 12:00:00 PM,0.0,21.51,,,,,20812395,   53 50.365,   13 51.478
244,03/27/20 01:00:00 PM,0.0,21.69,,,,,20812395,   53 50.365,   13 51.478
245,03/27/20 02:00:00 PM,0.0,21.84,,,,,20812395,   53 50.365,   13 51.478
246,03/27/20 03:00:00 PM,0.0,22.03,,,,,20812395,   53 50.365,   13 51.478
247,03/27/20 04:00:00 PM,0.0,22.24,,,,,20812395,   53 50.365,   13 51.478
248,03/27/20 05:00:00 PM,0.0,22.42,,,,,20812395,   53 50.365,   13 51.478
249,03/27/20 06:00:00 PM,0.0,22.61,,,,,20812395,   53 50.365,   13 51.478
250,03/27/20 07:00:00 PM,0.0,22.59,,,,,20812395,   53 50.365,   13 51.478
251,03/27/20 08:00:00 PM,0.0,22.42,,,,,20812395,   53 50.365,   13 51.478
252,03/27/20 09:00:00 PM,0.0,22.28,,,,,20812395,   53 50.365,   13 51.478
253,03/27/20 10:00:00 PM,0.0,22.19,,,,,20812395,   53 50.365,   13 51.478
254,03/27/20 11:00:00 PM,0.0,22.12,,,,,20812395,   53 50.365,   13 51.478
255,03/28/20 12:00:00 AM,0.0,22.06,,,,,20812395,   53 50.365,   13 51.478
256,03/28/20 01:00:00 AM,0.0,22.01,,,,,20812395,   53 50.365,   13 51.478
257,03/28/20 02:00:00 AM,0.0,21.97,,,,,20812395,   53 50.365,   13 51.478
258,03/28/20 03:00:00 AM,0.0,21.93,,,,,20812395,   53 50.365,   13 51.478
259,03/28/20 04:00:00 AM,0.0,21.89,,,,,20812395,   53 50.365,   13 51.478
260,03/28/20 05:00:00 AM,0.0,21.87,,,,,20812395,   53 50.365,   13 51.478
261,03/28/20 06:00:00 AM,0.0,21.84,,,,,20812395,   53 50.365,   13 51.478
262,03/28/20 07:00:00 AM,0.0,21.82,,,,,20812395,   53 50.365,   13 51.478
263,03/28/20 08:00:00 AM,0.0,21.8,,,,,20812395,   53 50.365,   13 51.478
264,03/28/20 09:00:00 AM,0.0,21.82,,,,,20812395,   53 50.365,   13 51.478
265,03/28/20 10:00:00 AM,0.0,21.84,,,,,20812395,   53 50.365,   13 51.478
266,03/28/20 11:00:00 AM,0.0,21.87,,,,,20812395,   53 50.365,   13 51.478
267,03/28/20 12:00:00 PM,0.0,21.92,,,,,20812395,   53 50.365,   13 51.478
268,03/28/20 01:00:00 PM,0.0,21.97,,,,,20812395,   53 50.365,   13 51.478
269,03/28/20 02:00:00 PM,0.0,22.04,,,,,20812395,   53 50.365,   13 51.478
270,03/28/20 03:00:00 PM,0.0,22.17,,,,,20812395,   53 50.365,   13 51.478
271,03/28/20 04:00:00 PM,0.0,22.36,,,,,20812395,   53 50.365,   13 51.478
272,03/28/20 05:00:00 PM,0.0,22.51,,,,,20812395,   53 50.365,   13 51.478
273,03/28/20 06:00:00 PM,0.0,22.67,,,,,20812395,   53 50.365,   13 51.478
274,03/28/20 07:00:00 PM,0.0,22.57,,,,,20812395,   53 50.365,   13 51.478
275,03/28/20 08:00:00 PM,0.0,22.41,,,,,20812395,   53 50.365,   13 51.478
276,03/28/20 09:00:00 PM,0.0,22.28,,,,,20812395,   53 50.365,   13 51.478
277,03/28/20 10:00:00 PM,0.0,22.19,,,,,20812395,   53 50.365,   13 51.478
278,03/28/20 11:00:00 PM,0.0,22.12,,,,,20812395,   53 50.365,   13 51.478
279,03/29/20 12:00:00 AM,0.0,22.07,,,,,20812395,   53 50.365,   13 51.478
280,03/29/20 01:00:00 AM,0.0,22.02,,,,,20812395,   53 50.365,   13 51.478
281,03/29/20 02:00:00 AM,0.0,21.98,,,,,20812395,   53 50.365,   13 51.478
282,03/29/20 03:00:00 AM,0.0,21.96,,,,,20812395,   53 50.365,   13 51.478
283,03/29/20 04:00:00 AM,0.0,21.94,,,,,20812395,   53 50.365,   13 51.478
284,03/29/20 05:00:00 AM,0.0,21.94,,,,,20812395,   53 50.365,   13 51.478
285,03/29/20 06:00:00 AM,0.0,21.94,,,,,20812395,   53 50.365,   13 51.478
286,03/29/20 07:00:00 AM,0.0,21.93,,,,,20812395,   53 50.365,   13 51.478
287,03/29/20 08:00:00 AM,0.0,21.9,,,,,20812395,   53 50.365,   13 51.478
288,03/29/20 09:00:00 AM,0.0,21.88,,,,,20812395,   53 50.365,   13 51.478
289,03/29/20 10:00:00 AM,0.0,21.87,,,,,20812395,   53 50.365,   13 51.478
290,03/29/20 11:00:00 AM,0.0,21.88,,,,,20812395,   53 50.365,   13 51.478
291,03/29/20 12:00:00 PM,0.0,21.89,,,,,20812395,   53 50.365,   13 51.478
292,03/29/20 01:00:00 PM,0.0,21.9,,,,,20812395,   53 50.365,   13 51.478
293,03/29/20 02:00:00 PM,0.0,21.94,,,,,20812395,   53 50.365,   13 51.478
294,03/29/20 03:00:00 PM,0.0,22.06,,,,,20812395,   53 50.365,   13 51.478
