Num,Datetime(GMT+1),FullRange(uS/cm),Temp(C),CouplerDetached,CouplerAttached,Stopped,EndOfFile,hobo.ID,N(dm),E(dm)
59,03/19/20 08:00:00 PM,0.0,14.52,,,,,20812394,   54 21.733,   13 41.678
60,03/19/20 09:00:00 PM,0.0,14.22,,,,,20812394,   54 21.733,   13 41.678
61,03/19/20 10:00:00 PM,0.0,13.57,,,,,20812394,   54 21.733,   13 41.678
62,03/19/20 11:00:00 PM,0.0,12.77,,,,,20812394,   54 21.733,   13 41.678
63,03/20/20 12:00:00 AM,0.0,11.92,,,,,20812394,   54 21.733,   13 41.678
64,03/20/20 01:00:00 AM,0.0,11.12,,,,,20812394,   54 21.733,   13 41.678
65,03/20/20 02:00:00 AM,0.0,10.42,,,,,20812394,   54 21.733,   13 41.678
66,03/20/20 03:00:00 AM,0.0,9.85,,,,,20812394,   54 21.733,   13 41.678
67,03/20/20 04:00:00 AM,0.0,9.25,,,,,20812394,   54 21.733,   13 41.678
68,03/20/20 05:00:00 AM,0.0,8.67,,,,,20812394,   54 21.733,   13 41.678
69,03/20/20 06:00:00 AM,0.0,8.15,,,,,20812394,   54 21.733,   13 41.678
70,03/20/20 07:00:00 AM,0.0,7.7,,,,,20812394,   54 21.733,   13 41.678
71,03/20/20 08:00:00 AM,0.0,7.55,,,,,20812394,   54 21.733,   13 41.678
72,03/20/20 09:00:00 AM,0.0,9.42,,,,,20812394,   54 21.733,   13 41.678
73,03/20/20 10:00:00 AM,0.0,10.65,,,,,20812394,   54 21.733,   13 41.678
74,03/20/20 11:00:00 AM,8780.8,7.4,,,,,20812394,   54 21.733,   13 41.678
75,03/20/20 12:00:00 PM,8806.5,7.64,,,,,20812394,   54 21.733,   13 41.678
76,03/20/20 01:00:00 PM,8827.4,7.74,,,,,20812394,   54 21.733,   13 41.678
77,03/20/20 02:00:00 PM,8842.7,7.79,,,,,20812394,   54 21.733,   13 41.678
78,03/20/20 03:00:00 PM,8854.8,7.89,,,,,20812394,   54 21.733,   13 41.678
79,03/20/20 04:00:00 PM,8881.5,8.01,,,,,20812394,   54 21.733,   13 41.678
80,03/20/20 05:00:00 PM,8877.5,8.06,,,,,20812394,   54 21.733,   13 41.678
81,03/20/20 06:00:00 PM,8837.1,7.73,,,,,20812394,   54 21.733,   13 41.678
82,03/20/20 07:00:00 PM,8861.3,7.95,,,,,20812394,   54 21.733,   13 41.678
83,03/20/20 08:00:00 PM,8844.4,7.83,,,,,20812394,   54 21.733,   13 41.678
84,03/20/20 09:00:00 PM,8829.8,7.48,,,,,20812394,   54 21.733,   13 41.678
85,03/20/20 10:00:00 PM,8808.9,7.47,,,,,20812394,   54 21.733,   13 41.678
86,03/20/20 11:00:00 PM,8795.2,7.51,,,,,20812394,   54 21.733,   13 41.678
87,03/21/20 12:00:00 AM,8768.7,7.29,,,,,20812394,   54 21.733,   13 41.678
88,03/21/20 01:00:00 AM,8759.1,7.38,,,,,20812394,   54 21.733,   13 41.678
89,03/21/20 02:00:00 AM,8731.0,7.03,,,,,20812394,   54 21.733,   13 41.678
90,03/21/20 03:00:00 AM,8721.4,7.09,,,,,20812394,   54 21.733,   13 41.678
91,03/21/20 04:00:00 AM,8699.0,7.05,,,,,20812394,   54 21.733,   13 41.678
92,03/21/20 05:00:00 AM,8687.0,7.11,,,,,20812394,   54 21.733,   13 41.678
93,03/21/20 06:00:00 AM,8656.6,7.11,,,,,20812394,   54 21.733,   13 41.678
94,03/21/20 07:00:00 AM,8612.8,6.94,,,,,20812394,   54 21.733,   13 41.678
95,03/21/20 08:00:00 AM,8611.2,6.96,,,,,20812394,   54 21.733,   13 41.678
96,03/21/20 09:00:00 AM,8624.0,6.99,,,,,20812394,   54 21.733,   13 41.678
97,03/21/20 10:00:00 AM,8641.5,6.99,,,,,20812394,   54 21.733,   13 41.678
98,03/21/20 11:00:00 AM,8665.4,7.05,,,,,20812394,   54 21.733,   13 41.678
99,03/21/20 12:00:00 PM,8696.6,7.16,,,,,20812394,   54 21.733,   13 41.678
100,03/21/20 01:00:00 PM,8737.4,7.38,,,,,20812394,   54 21.733,   13 41.678
101,03/21/20 02:00:00 PM,8767.9,7.51,,,,,20812394,   54 21.733,   13 41.678
102,03/21/20 03:00:00 PM,8785.6,7.58,,,,,20812394,   54 21.733,   13 41.678
103,03/21/20 04:00:00 PM,8794.4,7.62,,,,,20812394,   54 21.733,   13 41.678
104,03/21/20 05:00:00 PM,8805.7,7.62,,,,,20812394,   54 21.733,   13 41.678
105,03/21/20 06:00:00 PM,8817.0,7.67,,,,,20812394,   54 21.733,   13 41.678
106,03/21/20 07:00:00 PM,8787.2,7.53,,,,,20812394,   54 21.733,   13 41.678
107,03/21/20 08:00:00 PM,8807.3,7.3,,,,,20812394,   54 21.733,   13 41.678
108,03/21/20 09:00:00 PM,8744.6,7.34,,,,,20812394,   54 21.733,   13 41.678
109,03/21/20 10:00:00 PM,8727.0,7.13,,,,,20812394,   54 21.733,   13 41.678
110,03/21/20 11:00:00 PM,8687.0,6.58,,,,,20812394,   54 21.733,   13 41.678
111,03/22/20 12:00:00 AM,8684.6,6.56,,,,,20812394,   54 21.733,   13 41.678
112,03/22/20 01:00:00 AM,8652.7,6.55,,,,,20812394,   54 21.733,   13 41.678
113,03/22/20 02:00:00 AM,8640.7,6.48,,,,,20812394,   54 21.733,   13 41.678
114,03/22/20 03:00:00 AM,8613.6,6.41,,,,,20812394,   54 21.733,   13 41.678
115,03/22/20 04:00:00 AM,8600.9,6.42,,,,,20812394,   54 21.733,   13 41.678
116,03/22/20 05:00:00 AM,8581.8,6.37,,,,,20812394,   54 21.733,   13 41.678
117,03/22/20 06:00:00 AM,8544.5,6.29,,,,,20812394,   54 21.733,   13 41.678
118,03/22/20 07:00:00 AM,8527.9,6.24,,,,,20812394,   54 21.733,   13 41.678
119,03/22/20 08:00:00 AM,8539.0,6.29,,,,,20812394,   54 21.733,   13 41.678
120,03/22/20 09:00:00 AM,8558.8,6.41,,,,,20812394,   54 21.733,   13 41.678
121,03/22/20 10:00:00 AM,8567.5,6.46,,,,,20812394,   54 21.733,   13 41.678
122,03/22/20 11:00:00 AM,8585.8,6.61,,,,,20812394,   54 21.733,   13 41.678
123,03/22/20 12:00:00 PM,8566.7,6.59,,,,,20812394,   54 21.733,   13 41.678
124,03/22/20 01:00:00 PM,8618.4,6.85,,,,,20812394,   54 21.733,   13 41.678
125,03/22/20 02:00:00 PM,8648.7,6.96,,,,,20812394,   54 21.733,   13 41.678
126,03/22/20 03:00:00 PM,8665.4,7.04,,,,,20812394,   54 21.733,   13 41.678
127,03/22/20 04:00:00 PM,8651.9,7.08,,,,,20812394,   54 21.733,   13 41.678
128,03/22/20 05:00:00 PM,8651.9,7.03,,,,,20812394,   54 21.733,   13 41.678
129,03/22/20 06:00:00 PM,8613.6,6.91,,,,,20812394,   54 21.733,   13 41.678
130,03/22/20 07:00:00 PM,8591.3,6.82,,,,,20812394,   54 21.733,   13 41.678
131,03/22/20 08:00:00 PM,8581.8,6.73,,,,,20812394,   54 21.733,   13 41.678
132,03/22/20 09:00:00 PM,8565.9,6.63,,,,,20812394,   54 21.733,   13 41.678
133,03/22/20 10:00:00 PM,8546.1,6.51,,,,,20812394,   54 21.733,   13 41.678
134,03/22/20 11:00:00 PM,8508.9,6.37,,,,,20812394,   54 21.733,   13 41.678
135,03/23/20 12:00:00 AM,8480.4,6.25,,,,,20812394,   54 21.733,   13 41.678
136,03/23/20 01:00:00 AM,8431.5,6.1,,,,,20812394,   54 21.733,   13 41.678
137,03/23/20 02:00:00 AM,8404.8,5.95,,,,,20812394,   54 21.733,   13 41.678
138,03/23/20 03:00:00 AM,8399.3,5.98,,,,,20812394,   54 21.733,   13 41.678
139,03/23/20 04:00:00 AM,8366.3,5.76,,,,,20812394,   54 21.733,   13 41.678
140,03/23/20 05:00:00 AM,8355.3,5.67,,,,,20812394,   54 21.733,   13 41.678
141,03/23/20 06:00:00 AM,8338.9,5.59,,,,,20812394,   54 21.733,   13 41.678
142,03/23/20 07:00:00 AM,8316.2,5.53,,,,,20812394,   54 21.733,   13 41.678
143,03/23/20 08:00:00 AM,8329.5,5.57,,,,,20812394,   54 21.733,   13 41.678
144,03/23/20 09:00:00 AM,8327.2,5.6,,,,,20812394,   54 21.733,   13 41.678
145,03/23/20 10:00:00 AM,8335.0,5.62,,,,,20812394,   54 21.733,   13 41.678
146,03/23/20 11:00:00 AM,8366.3,5.75,,,,,20812394,   54 21.733,   13 41.678
147,03/23/20 12:00:00 PM,8426.8,6.03,,,,,20812394,   54 21.733,   13 41.678
148,03/23/20 01:00:00 PM,8444.9,6.12,,,,,20812394,   54 21.733,   13 41.678
149,03/23/20 02:00:00 PM,8488.3,6.32,,,,,20812394,   54 21.733,   13 41.678
150,03/23/20 03:00:00 PM,8509.7,6.41,,,,,20812394,   54 21.733,   13 41.678
151,03/23/20 04:00:00 PM,8504.9,6.37,,,,,20812394,   54 21.733,   13 41.678
152,03/23/20 05:00:00 PM,8496.2,6.3,,,,,20812394,   54 21.733,   13 41.678
153,03/23/20 06:00:00 PM,8480.4,6.26,,,,,20812394,   54 21.733,   13 41.678
154,03/23/20 07:00:00 PM,8470.2,6.19,,,,,20812394,   54 21.733,   13 41.678
155,03/23/20 08:00:00 PM,8448.1,6.08,,,,,20812394,   54 21.733,   13 41.678
156,03/23/20 09:00:00 PM,8453.6,6.08,,,,,20812394,   54 21.733,   13 41.678
157,03/23/20 10:00:00 PM,8434.7,6.01,,,,,20812394,   54 21.733,   13 41.678
158,03/23/20 11:00:00 PM,8449.7,6.04,,,,,20812394,   54 21.733,   13 41.678
159,03/24/20 12:00:00 AM,8411.9,5.92,,,,,20812394,   54 21.733,   13 41.678
160,03/24/20 01:00:00 AM,8382.8,5.79,,,,,20812394,   54 21.733,   13 41.678
161,03/24/20 02:00:00 AM,8352.2,5.75,,,,,20812394,   54 21.733,   13 41.678
162,03/24/20 03:00:00 AM,8324.0,5.64,,,,,20812394,   54 21.733,   13 41.678
163,03/24/20 04:00:00 AM,8315.4,5.59,,,,,20812394,   54 21.733,   13 41.678
164,03/24/20 05:00:00 AM,8288.9,5.48,,,,,20812394,   54 21.733,   13 41.678
165,03/24/20 06:00:00 AM,8270.1,5.38,,,,,20812394,   54 21.733,   13 41.678
166,03/24/20 07:00:00 AM,8260.8,5.36,,,,,20812394,   54 21.733,   13 41.678
167,03/24/20 08:00:00 AM,8234.3,5.24,,,,,20812394,   54 21.733,   13 41.678
168,03/24/20 09:00:00 AM,8247.5,5.28,,,,,20812394,   54 21.733,   13 41.678
169,03/24/20 10:00:00 AM,8291.2,5.46,,,,,20812394,   54 21.733,   13 41.678
170,03/24/20 11:00:00 AM,8334.2,5.67,,,,,20812394,   54 21.733,   13 41.678
171,03/24/20 12:00:00 PM,8342.0,5.73,,,,,20812394,   54 21.733,   13 41.678
172,03/24/20 01:00:00 PM,8361.6,5.81,,,,,20812394,   54 21.733,   13 41.678
173,03/24/20 02:00:00 PM,8406.4,5.99,,,,,20812394,   54 21.733,   13 41.678
174,03/24/20 03:00:00 PM,8437.1,6.11,,,,,20812394,   54 21.733,   13 41.678
175,03/24/20 04:00:00 PM,8459.9,6.19,,,,,20812394,   54 21.733,   13 41.678
176,03/24/20 05:00:00 PM,8460.7,6.17,,,,,20812394,   54 21.733,   13 41.678
177,03/24/20 06:00:00 PM,8452.0,6.14,,,,,20812394,   54 21.733,   13 41.678
178,03/24/20 07:00:00 PM,8450.5,6.11,,,,,20812394,   54 21.733,   13 41.678
179,03/24/20 08:00:00 PM,8445.7,6.08,,,,,20812394,   54 21.733,   13 41.678
180,03/24/20 09:00:00 PM,8441.8,6.08,,,,,20812394,   54 21.733,   13 41.678
181,03/24/20 10:00:00 PM,8429.2,6.03,,,,,20812394,   54 21.733,   13 41.678
182,03/24/20 11:00:00 PM,8407.9,5.98,,,,,20812394,   54 21.733,   13 41.678
183,03/25/20 12:00:00 AM,8386.7,5.9,,,,,20812394,   54 21.733,   13 41.678
184,03/25/20 01:00:00 AM,8359.3,5.76,,,,,20812394,   54 21.733,   13 41.678
185,03/25/20 02:00:00 AM,8353.8,5.7,,,,,20812394,   54 21.733,   13 41.678
186,03/25/20 03:00:00 AM,8324.0,5.58,,,,,20812394,   54 21.733,   13 41.678
187,03/25/20 04:00:00 AM,8302.9,5.51,,,,,20812394,   54 21.733,   13 41.678
188,03/25/20 05:00:00 AM,8277.9,5.38,,,,,20812394,   54 21.733,   13 41.678
189,03/25/20 06:00:00 AM,8262.3,5.31,,,,,20812394,   54 21.733,   13 41.678
190,03/25/20 07:00:00 AM,8254.5,5.26,,,,,20812394,   54 21.733,   13 41.678
191,03/25/20 08:00:00 AM,8249.1,5.26,,,,,20812394,   54 21.733,   13 41.678
192,03/25/20 09:00:00 AM,8259.2,5.33,,,,,20812394,   54 21.733,   13 41.678
193,03/25/20 10:00:00 AM,8289.6,5.46,,,,,20812394,   54 21.733,   13 41.678
194,03/25/20 11:00:00 AM,8342.8,5.67,,,,,20812394,   54 21.733,   13 41.678
195,03/25/20 12:00:00 PM,8382.8,5.82,,,,,20812394,   54 21.733,   13 41.678
196,03/25/20 01:00:00 PM,8393.8,5.94,,,,,20812394,   54 21.733,   13 41.678
197,03/25/20 02:00:00 PM,8465.4,6.24,,,,,20812394,   54 21.733,   13 41.678
198,03/25/20 03:00:00 PM,8509.7,6.43,,,,,20812394,   54 21.733,   13 41.678
199,03/25/20 04:00:00 PM,8536.6,6.58,,,,,20812394,   54 21.733,   13 41.678
200,03/25/20 05:00:00 PM,8531.8,6.52,,,,,20812394,   54 21.733,   13 41.678
201,03/25/20 06:00:00 PM,8524.7,6.48,,,,,20812394,   54 21.733,   13 41.678
202,03/25/20 07:00:00 PM,8508.9,6.38,,,,,20812394,   54 21.733,   13 41.678
203,03/25/20 08:00:00 PM,8482.8,6.36,,,,,20812394,   54 21.733,   13 41.678
204,03/25/20 09:00:00 PM,8433.9,6.25,,,,,20812394,   54 21.733,   13 41.678
205,03/25/20 10:00:00 PM,8462.3,6.19,,,,,20812394,   54 21.733,   13 41.678
206,03/25/20 11:00:00 PM,8446.5,6.14,,,,,20812394,   54 21.733,   13 41.678
207,03/26/20 12:00:00 AM,8433.1,6.06,,,,,20812394,   54 21.733,   13 41.678
208,03/26/20 01:00:00 AM,8430.0,6.03,,,,,20812394,   54 21.733,   13 41.678
209,03/26/20 02:00:00 AM,8386.7,5.86,,,,,20812394,   54 21.733,   13 41.678
210,03/26/20 03:00:00 AM,8379.7,5.82,,,,,20812394,   54 21.733,   13 41.678
211,03/26/20 04:00:00 AM,8380.4,5.82,,,,,20812394,   54 21.733,   13 41.678
212,03/26/20 05:00:00 AM,8432.3,5.55,,,,,20812394,   54 21.733,   13 41.678
213,03/26/20 06:00:00 AM,8421.3,5.51,,,,,20812394,   54 21.733,   13 41.678
214,03/26/20 07:00:00 AM,8369.5,5.55,,,,,20812394,   54 21.733,   13 41.678
215,03/26/20 08:00:00 AM,8327.9,5.55,,,,,20812394,   54 21.733,   13 41.678
216,03/26/20 09:00:00 AM,8351.4,5.66,,,,,20812394,   54 21.733,   13 41.678
217,03/26/20 10:00:00 AM,8407.9,5.5,,,,,20812394,   54 21.733,   13 41.678
218,03/26/20 11:00:00 AM,8431.5,5.7,,,,,20812394,   54 21.733,   13 41.678
219,03/26/20 12:00:00 PM,8481.2,5.85,,,,,20812394,   54 21.733,   13 41.678
220,03/26/20 01:00:00 PM,8505.7,6.15,,,,,20812394,   54 21.733,   13 41.678
221,03/26/20 02:00:00 PM,8558.0,6.52,,,,,20812394,   54 21.733,   13 41.678
222,03/26/20 03:00:00 PM,8579.4,6.64,,,,,20812394,   54 21.733,   13 41.678
223,03/26/20 04:00:00 PM,8586.6,6.69,,,,,20812394,   54 21.733,   13 41.678
224,03/26/20 05:00:00 PM,8595.3,6.72,,,,,20812394,   54 21.733,   13 41.678
225,03/26/20 06:00:00 PM,8600.9,6.7,,,,,20812394,   54 21.733,   13 41.678
226,03/26/20 07:00:00 PM,8592.9,6.64,,,,,20812394,   54 21.733,   13 41.678
227,03/26/20 08:00:00 PM,8593.7,6.56,,,,,20812394,   54 21.733,   13 41.678
228,03/26/20 09:00:00 PM,8604.9,6.52,,,,,20812394,   54 21.733,   13 41.678
229,03/26/20 10:00:00 PM,8602.5,6.48,,,,,20812394,   54 21.733,   13 41.678
230,03/26/20 11:00:00 PM,8585.8,6.45,,,,,20812394,   54 21.733,   13 41.678
231,03/27/20 12:00:00 AM,8566.7,6.41,,,,,20812394,   54 21.733,   13 41.678
232,03/27/20 01:00:00 AM,8544.5,6.37,,,,,20812394,   54 21.733,   13 41.678
233,03/27/20 02:00:00 AM,8522.3,6.29,,,,,20812394,   54 21.733,   13 41.678
234,03/27/20 03:00:00 AM,8504.1,6.23,,,,,20812394,   54 21.733,   13 41.678
235,03/27/20 04:00:00 AM,8493.9,6.17,,,,,20812394,   54 21.733,   13 41.678
236,03/27/20 05:00:00 AM,8515.2,6.19,,,,,20812394,   54 21.733,   13 41.678
237,03/27/20 06:00:00 AM,8482.8,6.08,,,,,20812394,   54 21.733,   13 41.678
238,03/27/20 07:00:00 AM,8471.0,6.03,,,,,20812394,   54 21.733,   13 41.678
239,03/27/20 08:00:00 AM,8468.6,6.03,,,,,20812394,   54 21.733,   13 41.678
240,03/27/20 09:00:00 AM,8478.1,6.08,,,,,20812394,   54 21.733,   13 41.678
241,03/27/20 10:00:00 AM,8513.6,6.21,,,,,20812394,   54 21.733,   13 41.678
242,03/27/20 11:00:00 AM,8554.0,6.39,,,,,20812394,   54 21.733,   13 41.678
243,03/27/20 12:00:00 PM,8588.2,6.55,,,,,20812394,   54 21.733,   13 41.678
244,03/27/20 01:00:00 PM,8639.9,6.76,,,,,20812394,   54 21.733,   13 41.678
245,03/27/20 02:00:00 PM,8689.4,6.98,,,,,20812394,   54 21.733,   13 41.678
246,03/27/20 03:00:00 PM,8759.1,7.21,,,,,20812394,   54 21.733,   13 41.678
247,03/27/20 04:00:00 PM,8795.2,7.44,,,,,20812394,   54 21.733,   13 41.678
248,03/27/20 05:00:00 PM,8780.8,7.35,,,,,20812394,   54 21.733,   13 41.678
249,03/27/20 06:00:00 PM,8846.8,7.62,,,,,20812394,   54 21.733,   13 41.678
250,03/27/20 07:00:00 PM,8753.5,7.23,,,,,20812394,   54 21.733,   13 41.678
251,03/27/20 08:00:00 PM,8761.5,7.17,,,,,20812394,   54 21.733,   13 41.678
252,03/27/20 09:00:00 PM,8755.1,7.17,,,,,20812394,   54 21.733,   13 41.678
253,03/27/20 10:00:00 PM,8735.0,7.17,,,,,20812394,   54 21.733,   13 41.678
254,03/27/20 11:00:00 PM,8735.0,7.16,,,,,20812394,   54 21.733,   13 41.678
255,03/28/20 12:00:00 AM,8716.6,7.09,,,,,20812394,   54 21.733,   13 41.678
256,03/28/20 01:00:00 AM,8644.7,6.89,,,,,20812394,   54 21.733,   13 41.678
257,03/28/20 02:00:00 AM,8651.1,6.78,,,,,20812394,   54 21.733,   13 41.678
258,03/28/20 03:00:00 AM,8629.5,6.81,,,,,20812394,   54 21.733,   13 41.678
259,03/28/20 04:00:00 AM,8616.0,6.73,,,,,20812394,   54 21.733,   13 41.678
260,03/28/20 05:00:00 AM,8585.0,6.6,,,,,20812394,   54 21.733,   13 41.678
261,03/28/20 06:00:00 AM,8554.0,6.47,,,,,20812394,   54 21.733,   13 41.678
262,03/28/20 07:00:00 AM,8535.0,6.39,,,,,20812394,   54 21.733,   13 41.678
263,03/28/20 08:00:00 AM,8538.2,6.36,,,,,20812394,   54 21.733,   13 41.678
264,03/28/20 09:00:00 AM,8563.6,6.43,,,,,20812394,   54 21.733,   13 41.678
265,03/28/20 10:00:00 AM,8604.9,6.6,,,,,20812394,   54 21.733,   13 41.678
266,03/28/20 11:00:00 AM,8640.7,6.79,,,,,20812394,   54 21.733,   13 41.678
267,03/28/20 12:00:00 PM,8694.2,7.0,,,,,20812394,   54 21.733,   13 41.678
268,03/28/20 01:00:00 PM,8760.7,7.26,,,,,20812394,   54 21.733,   13 41.678
269,03/28/20 02:00:00 PM,8806.5,7.45,,,,,20812394,   54 21.733,   13 41.678
270,03/28/20 03:00:00 PM,8826.6,7.58,,,,,20812394,   54 21.733,   13 41.678
271,03/28/20 04:00:00 PM,8905.8,8.01,,,,,20812394,   54 21.733,   13 41.678
272,03/28/20 05:00:00 PM,8942.2,8.17,,,,,20812394,   54 21.733,   13 41.678
273,03/28/20 06:00:00 PM,8940.6,8.18,,,,,20812394,   54 21.733,   13 41.678
274,03/28/20 07:00:00 PM,8897.7,7.87,,,,,20812394,   54 21.733,   13 41.678
275,03/28/20 08:00:00 PM,8884.7,7.91,,,,,20812394,   54 21.733,   13 41.678
276,03/28/20 09:00:00 PM,8829.0,7.57,,,,,20812394,   54 21.733,   13 41.678
277,03/28/20 10:00:00 PM,8830.7,7.52,,,,,20812394,   54 21.733,   13 41.678
278,03/28/20 11:00:00 PM,8848.4,7.38,,,,,20812394,   54 21.733,   13 41.678
279,03/29/20 12:00:00 AM,8892.8,7.08,,,,,20812394,   54 21.733,   13 41.678
280,03/29/20 01:00:00 AM,8853.2,7.23,,,,,20812394,   54 21.733,   13 41.678
281,03/29/20 02:00:00 AM,8829.8,6.92,,,,,20812394,   54 21.733,   13 41.678
282,03/29/20 03:00:00 AM,8847.6,6.42,,,,,20812394,   54 21.733,   13 41.678
283,03/29/20 04:00:00 AM,8794.4,6.79,,,,,20812394,   54 21.733,   13 41.678
284,03/29/20 05:00:00 AM,8771.9,6.79,,,,,20812394,   54 21.733,   13 41.678
285,03/29/20 06:00:00 AM,8792.0,6.43,,,,,20812394,   54 21.733,   13 41.678
286,03/29/20 07:00:00 AM,8736.6,6.7,,,,,20812394,   54 21.733,   13 41.678
287,03/29/20 08:00:00 AM,8727.8,6.39,,,,,20812394,   54 21.733,   13 41.678
288,03/29/20 09:00:00 AM,8715.0,6.25,,,,,20812394,   54 21.733,   13 41.678
289,03/29/20 10:00:00 AM,8723.8,6.24,,,,,20812394,   54 21.733,   13 41.678
