"Plot Title: 20812394"
"#","Date Time, GMT+01:00","High Range, μS/cm (LGR S/N: 20812394, SEN S/N: 20812394)","Temp, °C (LGR S/N: 20812394, SEN S/N: 20812394)","Coupler Detached (LGR S/N: 20812394)","Coupler Attached (LGR S/N: 20812394)","Stopped (LGR S/N: 20812394)","End Of File (LGR S/N: 20812394)"
42,03/19/20 03:00:00 AM,0.0,10.68,,,,
43,03/19/20 04:00:00 AM,0.0,10.29,,,,
44,03/19/20 05:00:00 AM,0.0,9.95,,,,
45,03/19/20 06:00:00 AM,0.0,9.63,,,,
46,03/19/20 07:00:00 AM,0.0,9.36,,,,
47,03/19/20 08:00:00 AM,0.0,9.21,,,,
48,03/19/20 09:00:00 AM,0.0,10.68,,,,
49,03/19/20 10:00:00 AM,0.0,11.58,,,,
50,03/19/20 11:00:00 AM,0.0,12.98,,,,
51,03/19/20 12:00:00 PM,0.0,14.40,,,,
52,03/19/20 01:00:00 PM,0.0,15.91,,,,
53,03/19/20 02:00:00 PM,0.0,16.82,,,,
54,03/19/20 03:00:00 PM,0.0,15.37,,,,
55,03/19/20 04:00:00 PM,0.0,15.06,,,,
56,03/19/20 05:00:00 PM,0.0,15.73,,,,
57,03/19/20 06:00:00 PM,0.0,15.69,,,,
58,03/19/20 07:00:00 PM,0.0,14.89,,,,
59,03/19/20 08:00:00 PM,0.0,14.52,,,,
60,03/19/20 09:00:00 PM,0.0,14.22,,,,
61,03/19/20 10:00:00 PM,0.0,13.57,,,,
62,03/19/20 11:00:00 PM,0.0,12.77,,,,
63,03/20/20 12:00:00 AM,0.0,11.92,,,,
64,03/20/20 01:00:00 AM,0.0,11.12,,,,
65,03/20/20 02:00:00 AM,0.0,10.42,,,,
66,03/20/20 03:00:00 AM,0.0,9.85,,,,
67,03/20/20 04:00:00 AM,0.0,9.25,,,,
68,03/20/20 05:00:00 AM,0.0,8.67,,,,
69,03/20/20 06:00:00 AM,0.0,8.15,,,,
70,03/20/20 07:00:00 AM,0.0,7.70,,,,
71,03/20/20 08:00:00 AM,0.0,7.55,,,,
72,03/20/20 09:00:00 AM,0.0,9.42,,,,
73,03/20/20 10:00:00 AM,0.0,10.65,,,,
74,03/20/20 11:00:00 AM,8780.8,7.40,,,,
75,03/20/20 12:00:00 PM,8806.5,7.64,,,,
76,03/20/20 01:00:00 PM,8827.4,7.74,,,,
77,03/20/20 02:00:00 PM,8842.7,7.79,,,,
78,03/20/20 03:00:00 PM,8854.8,7.89,,,,
79,03/20/20 04:00:00 PM,8881.5,8.01,,,,
80,03/20/20 05:00:00 PM,8877.5,8.06,,,,
81,03/20/20 06:00:00 PM,8837.1,7.73,,,,
82,03/20/20 07:00:00 PM,8861.3,7.95,,,,
83,03/20/20 08:00:00 PM,8844.4,7.83,,,,
84,03/20/20 09:00:00 PM,8829.8,7.48,,,,
85,03/20/20 10:00:00 PM,8808.9,7.47,,,,
86,03/20/20 11:00:00 PM,8795.2,7.51,,,,
87,03/21/20 12:00:00 AM,8768.7,7.29,,,,
88,03/21/20 01:00:00 AM,8759.1,7.38,,,,
89,03/21/20 02:00:00 AM,8731.0,7.03,,,,
90,03/21/20 03:00:00 AM,8721.4,7.09,,,,
91,03/21/20 04:00:00 AM,8699.0,7.05,,,,
92,03/21/20 05:00:00 AM,8687.0,7.11,,,,
93,03/21/20 06:00:00 AM,8656.6,7.11,,,,
94,03/21/20 07:00:00 AM,8612.8,6.94,,,,
95,03/21/20 08:00:00 AM,8611.2,6.96,,,,
96,03/21/20 09:00:00 AM,8624.0,6.99,,,,
97,03/21/20 10:00:00 AM,8641.5,6.99,,,,
98,03/21/20 11:00:00 AM,8665.4,7.05,,,,
99,03/21/20 12:00:00 PM,8696.6,7.16,,,,
100,03/21/20 01:00:00 PM,8737.4,7.38,,,,
101,03/21/20 02:00:00 PM,8767.9,7.51,,,,
102,03/21/20 03:00:00 PM,8785.6,7.58,,,,
103,03/21/20 04:00:00 PM,8794.4,7.62,,,,
104,03/21/20 05:00:00 PM,8805.7,7.62,,,,
105,03/21/20 06:00:00 PM,8817.0,7.67,,,,
106,03/21/20 07:00:00 PM,8787.2,7.53,,,,
107,03/21/20 08:00:00 PM,8807.3,7.30,,,,
108,03/21/20 09:00:00 PM,8744.6,7.34,,,,
109,03/21/20 10:00:00 PM,8727.0,7.13,,,,
110,03/21/20 11:00:00 PM,8687.0,6.58,,,,
111,03/22/20 12:00:00 AM,8684.6,6.56,,,,
112,03/22/20 01:00:00 AM,8652.7,6.55,,,,
113,03/22/20 02:00:00 AM,8640.7,6.48,,,,
114,03/22/20 03:00:00 AM,8613.6,6.41,,,,
115,03/22/20 04:00:00 AM,8600.9,6.42,,,,
116,03/22/20 05:00:00 AM,8581.8,6.37,,,,
117,03/22/20 06:00:00 AM,8544.5,6.29,,,,
118,03/22/20 07:00:00 AM,8527.9,6.24,,,,
119,03/22/20 08:00:00 AM,8539.0,6.29,,,,
120,03/22/20 09:00:00 AM,8558.8,6.41,,,,
121,03/22/20 10:00:00 AM,8567.5,6.46,,,,
122,03/22/20 11:00:00 AM,8585.8,6.61,,,,
123,03/22/20 12:00:00 PM,8566.7,6.59,,,,
124,03/22/20 01:00:00 PM,8618.4,6.85,,,,
125,03/22/20 02:00:00 PM,8648.7,6.96,,,,
126,03/22/20 03:00:00 PM,8665.4,7.04,,,,
127,03/22/20 04:00:00 PM,8651.9,7.08,,,,
128,03/22/20 05:00:00 PM,8651.9,7.03,,,,
129,03/22/20 06:00:00 PM,8613.6,6.91,,,,
130,03/22/20 07:00:00 PM,8591.3,6.82,,,,
131,03/22/20 08:00:00 PM,8581.8,6.73,,,,
132,03/22/20 09:00:00 PM,8565.9,6.63,,,,
133,03/22/20 10:00:00 PM,8546.1,6.51,,,,
134,03/22/20 11:00:00 PM,8508.9,6.37,,,,
135,03/23/20 12:00:00 AM,8480.4,6.25,,,,
136,03/23/20 01:00:00 AM,8431.5,6.10,,,,
137,03/23/20 02:00:00 AM,8404.8,5.95,,,,
138,03/23/20 03:00:00 AM,8399.3,5.98,,,,
139,03/23/20 04:00:00 AM,8366.3,5.76,,,,
140,03/23/20 05:00:00 AM,8355.3,5.67,,,,
141,03/23/20 06:00:00 AM,8338.9,5.59,,,,
142,03/23/20 07:00:00 AM,8316.2,5.53,,,,
143,03/23/20 08:00:00 AM,8329.5,5.57,,,,
144,03/23/20 09:00:00 AM,8327.2,5.60,,,,
145,03/23/20 10:00:00 AM,8335.0,5.62,,,,
146,03/23/20 11:00:00 AM,8366.3,5.75,,,,
147,03/23/20 12:00:00 PM,8426.8,6.03,,,,
148,03/23/20 01:00:00 PM,8444.9,6.12,,,,
149,03/23/20 02:00:00 PM,8488.3,6.32,,,,
150,03/23/20 03:00:00 PM,8509.7,6.41,,,,
151,03/23/20 04:00:00 PM,8504.9,6.37,,,,
152,03/23/20 05:00:00 PM,8496.2,6.30,,,,
153,03/23/20 06:00:00 PM,8480.4,6.26,,,,
154,03/23/20 07:00:00 PM,8470.2,6.19,,,,
155,03/23/20 08:00:00 PM,8448.1,6.08,,,,
156,03/23/20 09:00:00 PM,8453.6,6.08,,,,
157,03/23/20 10:00:00 PM,8434.7,6.01,,,,
158,03/23/20 11:00:00 PM,8449.7,6.04,,,,
159,03/24/20 12:00:00 AM,8411.9,5.92,,,,
160,03/24/20 01:00:00 AM,8382.8,5.79,,,,
161,03/24/20 02:00:00 AM,8352.2,5.75,,,,
162,03/24/20 03:00:00 AM,8324.0,5.64,,,,
163,03/24/20 04:00:00 AM,8315.4,5.59,,,,
164,03/24/20 05:00:00 AM,8288.9,5.48,,,,
165,03/24/20 06:00:00 AM,8270.1,5.38,,,,
166,03/24/20 07:00:00 AM,8260.8,5.36,,,,
167,03/24/20 08:00:00 AM,8234.3,5.24,,,,
168,03/24/20 09:00:00 AM,8247.5,5.28,,,,
169,03/24/20 10:00:00 AM,8291.2,5.46,,,,
170,03/24/20 11:00:00 AM,8334.2,5.67,,,,
171,03/24/20 12:00:00 PM,8342.0,5.73,,,,
172,03/24/20 01:00:00 PM,8361.6,5.81,,,,
173,03/24/20 02:00:00 PM,8406.4,5.99,,,,
174,03/24/20 03:00:00 PM,8437.1,6.11,,,,
175,03/24/20 04:00:00 PM,8459.9,6.19,,,,
176,03/24/20 05:00:00 PM,8460.7,6.17,,,,
177,03/24/20 06:00:00 PM,8452.0,6.14,,,,
178,03/24/20 07:00:00 PM,8450.5,6.11,,,,
179,03/24/20 08:00:00 PM,8445.7,6.08,,,,
180,03/24/20 09:00:00 PM,8441.8,6.08,,,,
181,03/24/20 10:00:00 PM,8429.2,6.03,,,,
182,03/24/20 11:00:00 PM,8407.9,5.98,,,,
183,03/25/20 12:00:00 AM,8386.7,5.90,,,,
184,03/25/20 01:00:00 AM,8359.3,5.76,,,,
185,03/25/20 02:00:00 AM,8353.8,5.70,,,,
186,03/25/20 03:00:00 AM,8324.0,5.58,,,,
187,03/25/20 04:00:00 AM,8302.9,5.51,,,,
188,03/25/20 05:00:00 AM,8277.9,5.38,,,,
189,03/25/20 06:00:00 AM,8262.3,5.31,,,,
190,03/25/20 07:00:00 AM,8254.5,5.26,,,,
191,03/25/20 08:00:00 AM,8249.1,5.26,,,,
192,03/25/20 09:00:00 AM,8259.2,5.33,,,,
193,03/25/20 10:00:00 AM,8289.6,5.46,,,,
194,03/25/20 11:00:00 AM,8342.8,5.67,,,,
195,03/25/20 12:00:00 PM,8382.8,5.82,,,,
196,03/25/20 01:00:00 PM,8393.8,5.94,,,,
197,03/25/20 02:00:00 PM,8465.4,6.24,,,,
198,03/25/20 03:00:00 PM,8509.7,6.43,,,,
199,03/25/20 04:00:00 PM,8536.6,6.58,,,,
200,03/25/20 05:00:00 PM,8531.8,6.52,,,,
201,03/25/20 06:00:00 PM,8524.7,6.48,,,,
202,03/25/20 07:00:00 PM,8508.9,6.38,,,,
203,03/25/20 08:00:00 PM,8482.8,6.36,,,,
204,03/25/20 09:00:00 PM,8433.9,6.25,,,,
205,03/25/20 10:00:00 PM,8462.3,6.19,,,,
206,03/25/20 11:00:00 PM,8446.5,6.14,,,,
207,03/26/20 12:00:00 AM,8433.1,6.06,,,,
208,03/26/20 01:00:00 AM,8430.0,6.03,,,,
209,03/26/20 02:00:00 AM,8386.7,5.86,,,,
210,03/26/20 03:00:00 AM,8379.7,5.82,,,,
211,03/26/20 04:00:00 AM,8380.4,5.82,,,,
212,03/26/20 05:00:00 AM,8432.3,5.55,,,,
213,03/26/20 06:00:00 AM,8421.3,5.51,,,,
214,03/26/20 07:00:00 AM,8369.5,5.55,,,,
215,03/26/20 08:00:00 AM,8327.9,5.55,,,,
216,03/26/20 09:00:00 AM,8351.4,5.66,,,,
217,03/26/20 10:00:00 AM,8407.9,5.50,,,,
218,03/26/20 11:00:00 AM,8431.5,5.70,,,,
219,03/26/20 12:00:00 PM,8481.2,5.85,,,,
220,03/26/20 01:00:00 PM,8505.7,6.15,,,,
221,03/26/20 02:00:00 PM,8558.0,6.52,,,,
222,03/26/20 03:00:00 PM,8579.4,6.64,,,,
223,03/26/20 04:00:00 PM,8586.6,6.69,,,,
224,03/26/20 05:00:00 PM,8595.3,6.72,,,,
225,03/26/20 06:00:00 PM,8600.9,6.70,,,,
226,03/26/20 07:00:00 PM,8592.9,6.64,,,,
227,03/26/20 08:00:00 PM,8593.7,6.56,,,,
228,03/26/20 09:00:00 PM,8604.9,6.52,,,,
229,03/26/20 10:00:00 PM,8602.5,6.48,,,,
230,03/26/20 11:00:00 PM,8585.8,6.45,,,,
231,03/27/20 12:00:00 AM,8566.7,6.41,,,,
232,03/27/20 01:00:00 AM,8544.5,6.37,,,,
233,03/27/20 02:00:00 AM,8522.3,6.29,,,,
234,03/27/20 03:00:00 AM,8504.1,6.23,,,,
235,03/27/20 04:00:00 AM,8493.9,6.17,,,,
236,03/27/20 05:00:00 AM,8515.2,6.19,,,,
237,03/27/20 06:00:00 AM,8482.8,6.08,,,,
238,03/27/20 07:00:00 AM,8471.0,6.03,,,,
239,03/27/20 08:00:00 AM,8468.6,6.03,,,,
240,03/27/20 09:00:00 AM,8478.1,6.08,,,,
241,03/27/20 10:00:00 AM,8513.6,6.21,,,,
242,03/27/20 11:00:00 AM,8554.0,6.39,,,,
243,03/27/20 12:00:00 PM,8588.2,6.55,,,,
244,03/27/20 01:00:00 PM,8639.9,6.76,,,,
245,03/27/20 02:00:00 PM,8689.4,6.98,,,,
246,03/27/20 03:00:00 PM,8759.1,7.21,,,,
247,03/27/20 04:00:00 PM,8795.2,7.44,,,,
248,03/27/20 05:00:00 PM,8780.8,7.35,,,,
249,03/27/20 06:00:00 PM,8846.8,7.62,,,,
250,03/27/20 07:00:00 PM,8753.5,7.23,,,,
251,03/27/20 08:00:00 PM,8761.5,7.17,,,,
252,03/27/20 09:00:00 PM,8755.1,7.17,,,,
253,03/27/20 10:00:00 PM,8735.0,7.17,,,,
254,03/27/20 11:00:00 PM,8735.0,7.16,,,,
255,03/28/20 12:00:00 AM,8716.6,7.09,,,,
256,03/28/20 01:00:00 AM,8644.7,6.89,,,,
257,03/28/20 02:00:00 AM,8651.1,6.78,,,,
258,03/28/20 03:00:00 AM,8629.5,6.81,,,,
259,03/28/20 04:00:00 AM,8616.0,6.73,,,,
260,03/28/20 05:00:00 AM,8585.0,6.60,,,,
261,03/28/20 06:00:00 AM,8554.0,6.47,,,,
262,03/28/20 07:00:00 AM,8535.0,6.39,,,,
263,03/28/20 08:00:00 AM,8538.2,6.36,,,,
264,03/28/20 09:00:00 AM,8563.6,6.43,,,,
265,03/28/20 10:00:00 AM,8604.9,6.60,,,,
266,03/28/20 11:00:00 AM,8640.7,6.79,,,,
267,03/28/20 12:00:00 PM,8694.2,7.00,,,,
268,03/28/20 01:00:00 PM,8760.7,7.26,,,,
269,03/28/20 02:00:00 PM,8806.5,7.45,,,,
270,03/28/20 03:00:00 PM,8826.6,7.58,,,,
271,03/28/20 04:00:00 PM,8905.8,8.01,,,,
272,03/28/20 05:00:00 PM,8942.2,8.17,,,,
273,03/28/20 06:00:00 PM,8940.6,8.18,,,,
274,03/28/20 07:00:00 PM,8897.7,7.87,,,,
275,03/28/20 08:00:00 PM,8884.7,7.91,,,,
276,03/28/20 09:00:00 PM,8829.0,7.57,,,,
277,03/28/20 10:00:00 PM,8830.7,7.52,,,,
278,03/28/20 11:00:00 PM,8848.4,7.38,,,,
279,03/29/20 12:00:00 AM,8892.8,7.08,,,,
280,03/29/20 01:00:00 AM,8853.2,7.23,,,,
281,03/29/20 02:00:00 AM,8829.8,6.92,,,,
282,03/29/20 03:00:00 AM,8847.6,6.42,,,,
283,03/29/20 04:00:00 AM,8794.4,6.79,,,,
284,03/29/20 05:00:00 AM,8771.9,6.79,,,,
285,03/29/20 06:00:00 AM,8792.0,6.43,,,,
286,03/29/20 07:00:00 AM,8736.6,6.70,,,,
287,03/29/20 08:00:00 AM,8727.8,6.39,,,,
288,03/29/20 09:00:00 AM,8715.0,6.25,,,,
289,03/29/20 10:00:00 AM,8723.8,6.24,,,,
290,03/29/20 11:00:00 AM,8674.2,6.36,,,,
291,03/29/20 12:00:00 PM,8663.0,6.33,,,,
292,03/29/20 01:00:00 PM,8655.1,6.55,,,,
293,03/29/20 02:00:00 PM,8721.4,6.38,,,,
294,03/29/20 03:00:00 PM,8735.0,6.48,,,,
295,03/29/20 04:00:00 PM,8731.0,6.59,,,,
296,03/29/20 05:00:00 PM,8740.6,6.45,,,,
297,03/29/20 06:00:00 PM,8728.6,6.37,,,,
298,03/29/20 07:00:00 PM,8702.2,6.30,,,,
299,03/29/20 08:00:00 PM,8689.4,6.24,,,,
300,03/29/20 09:00:00 PM,8667.0,6.15,,,,
301,03/29/20 10:00:00 PM,8654.3,6.11,,,,
302,03/29/20 11:00:00 PM,8627.9,6.01,,,,
303,03/30/20 12:00:00 AM,8600.9,5.92,,,,
304,03/30/20 01:00:00 AM,8582.6,5.81,,,,
305,03/30/20 02:00:00 AM,8561.2,5.75,,,,
306,03/30/20 03:00:00 AM,8541.3,5.67,,,,
307,03/30/20 04:00:00 AM,8536.6,5.63,,,,
308,03/30/20 05:00:00 AM,8519.2,5.54,,,,
309,03/30/20 06:00:00 AM,8500.2,5.46,,,,
310,03/30/20 07:00:00 AM,8488.3,5.41,,,,
311,03/30/20 08:00:00 AM,8469.4,5.36,,,,
312,03/30/20 09:00:00 AM,8466.2,5.36,,,,
313,03/30/20 10:00:00 AM,8486.8,5.48,,,,
314,03/30/20 11:00:00 AM,8477.3,5.45,,,,
315,03/30/20 12:00:00 PM,8508.9,5.54,,,,
316,03/30/20 01:00:00 PM,8442.6,5.59,,,,
317,03/30/20 02:00:00 PM,8529.5,5.59,,,,
318,03/30/20 03:00:00 PM,8637.5,6.02,,,,
319,03/30/20 04:00:00 PM,8642.3,6.36,,,,
320,03/30/20 05:00:00 PM,8631.1,6.01,,,,
321,03/30/20 06:00:00 PM,8648.7,6.12,,,,
322,03/30/20 07:00:00 PM,8668.6,5.97,,,,
323,03/30/20 08:00:00 PM,8651.1,6.14,,,,
324,03/30/20 09:00:00 PM,8624.0,5.88,,,,
325,03/30/20 10:00:00 PM,8613.6,5.86,,,,
326,03/30/20 11:00:00 PM,8587.4,5.80,,,,
327,03/31/20 12:00:00 AM,8567.5,5.76,,,,
328,03/31/20 01:00:00 AM,8550.1,5.70,,,,
329,03/31/20 02:00:00 AM,8524.7,5.60,,,,
330,03/31/20 03:00:00 AM,8514.4,5.57,,,,
331,03/31/20 04:00:00 AM,8496.2,5.58,,,,
332,03/31/20 05:00:00 AM,8489.9,5.58,,,,
333,03/31/20 06:00:00 AM,8461.5,5.51,,,,
334,03/31/20 07:00:00 AM,8457.6,5.50,,,,
335,03/31/20 08:00:00 AM,8464.7,5.53,,,,
336,03/31/20 09:00:00 AM,8463.9,5.50,,,,
337,03/31/20 10:00:00 AM,8474.9,5.55,,,,
338,03/31/20 11:00:00 AM,8502.6,5.66,,,,
339,03/31/20 12:00:00 PM,8543.7,5.84,,,,
340,03/31/20 01:00:00 PM,8589.8,6.04,,,,
341,03/31/20 02:00:00 PM,8664.6,6.36,,,,
342,03/31/20 03:00:00 PM,8651.1,6.30,,,,
343,03/31/20 04:00:00 PM,8654.3,6.32,,,,
344,03/31/20 05:00:00 PM,8655.8,6.29,,,,
345,03/31/20 06:00:00 PM,8629.5,6.16,,,,
346,03/31/20 07:00:00 PM,8604.9,6.04,,,,
347,03/31/20 08:00:00 PM,8582.6,5.97,,,,
348,03/31/20 09:00:00 PM,8571.5,5.92,,,,
349,03/31/20 10:00:00 PM,8554.8,5.84,,,,
350,03/31/20 11:00:00 PM,8521.5,5.71,,,,
351,04/01/20 12:00:00 AM,8482.8,5.54,,,,
352,04/01/20 01:00:00 AM,8464.7,5.50,,,,
353,04/01/20 02:00:00 AM,8441.8,5.40,,,,
354,04/01/20 03:00:00 AM,8430.8,5.33,,,,
355,04/01/20 04:00:00 AM,8364.0,5.20,,,,
356,04/01/20 05:00:00 AM,8368.7,5.09,,,,
357,04/01/20 06:00:00 AM,8391.4,5.00,,,,
358,04/01/20 07:00:00 AM,8361.6,5.00,,,,
359,04/01/20 08:00:00 AM,8355.3,4.83,,,,
360,04/01/20 09:00:00 AM,8371.0,4.93,,,,
361,04/01/20 10:00:00 AM,8379.7,5.06,,,,
362,04/01/20 11:00:00 AM,8350.6,4.89,,,,
363,04/01/20 12:00:00 PM,8356.9,4.91,,,,
364,04/01/20 01:00:00 PM,8378.9,5.05,,,,
365,04/01/20 02:00:00 PM,8419.0,5.19,,,,
366,04/01/20 03:00:00 PM,8441.0,5.28,,,,
367,04/01/20 04:00:00 PM,8439.4,5.32,,,,
368,04/01/20 05:00:00 PM,8438.6,5.26,,,,
369,04/01/20 06:00:00 PM,8446.5,5.37,,,,
370,04/01/20 07:00:00 PM,8459.1,5.49,,,,
371,04/01/20 08:00:00 PM,8532.6,5.77,,,,
372,04/01/20 09:00:00 PM,8553.2,5.80,,,,
373,04/01/20 10:00:00 PM,8550.1,5.86,,,,
374,04/01/20 11:00:00 PM,8540.6,5.76,,,,
375,04/02/20 12:00:00 AM,8520.0,5.71,,,,
376,04/02/20 01:00:00 AM,8520.0,5.71,,,,
377,04/02/20 02:00:00 AM,8468.6,5.51,,,,
378,04/02/20 03:00:00 AM,8452.0,5.41,,,,
379,04/02/20 04:00:00 AM,8418.2,5.28,,,,
380,04/02/20 05:00:00 AM,8407.2,5.19,,,,
381,04/02/20 06:00:00 AM,8399.3,5.19,,,,
382,04/02/20 07:00:00 AM,8389.9,5.27,,,,
383,04/02/20 08:00:00 AM,8405.6,5.33,,,,
384,04/02/20 09:00:00 AM,8413.4,5.36,,,,
385,04/02/20 10:00:00 AM,8430.8,5.44,,,,
386,04/02/20 11:00:00 AM,8463.9,5.53,,,,
387,04/02/20 12:00:00 PM,8540.6,5.77,,,,
388,04/02/20 01:00:00 PM,8605.7,6.06,,,,
389,04/02/20 02:00:00 PM,8651.1,6.29,,,,
390,04/02/20 03:00:00 PM,8690.2,6.45,,,,
391,04/02/20 04:00:00 PM,8741.4,6.68,,,,
392,04/02/20 05:00:00 PM,8813.7,7.03,,,,
393,04/02/20 06:00:00 PM,8675.8,6.45,,,,
394,04/02/20 07:00:00 PM,8735.0,6.63,,,,
395,04/02/20 08:00:00 PM,8651.9,6.29,,,,
396,04/02/20 09:00:00 PM,8633.5,6.24,,,,
397,04/02/20 10:00:00 PM,8642.3,6.26,,,,
398,04/02/20 11:00:00 PM,8677.4,6.41,,,,
399,04/03/20 12:00:00 AM,8620.8,6.23,,,,
400,04/03/20 01:00:00 AM,8601.7,6.16,,,,
401,04/03/20 02:00:00 AM,8567.5,5.99,,,,
402,04/03/20 03:00:00 AM,8493.9,5.84,,,,
403,04/03/20 04:00:00 AM,8463.9,5.73,,,,
404,04/03/20 05:00:00 AM,8476.5,5.67,,,,
405,04/03/20 06:00:00 AM,8430.0,5.44,,,,
406,04/03/20 07:00:00 AM,8407.2,5.48,,,,
407,04/03/20 08:00:00 AM,8408.7,5.36,,,,
408,04/03/20 09:00:00 AM,8448.9,5.48,,,,
409,04/03/20 10:00:00 AM,8506.5,5.60,,,,
410,04/03/20 11:00:00 AM,8612.0,5.93,,,,
411,04/03/20 12:00:00 PM,8635.1,6.20,,,,
412,04/03/20 01:00:00 PM,8754.3,6.55,,,,
413,04/03/20 02:00:00 PM,8792.0,6.81,,,,
414,04/03/20 03:00:00 PM,8767.1,6.81,,,,
415,04/03/20 04:00:00 PM,8879.9,7.16,,,,
416,04/03/20 05:00:00 PM,8900.1,7.08,,,,
417,04/03/20 06:00:00 PM,8862.1,7.07,,,,
418,04/03/20 07:00:00 PM,8837.9,6.91,,,,
419,04/03/20 08:00:00 PM,8764.7,6.52,,,,
420,04/03/20 09:00:00 PM,8731.8,6.47,,,,
421,04/03/20 10:00:00 PM,8697.4,6.28,,,,
422,04/03/20 11:00:00 PM,8723.0,6.48,,,,
423,04/04/20 12:00:00 AM,8699.0,6.39,,,,
424,04/04/20 01:00:00 AM,8671.0,6.24,,,,
425,04/04/20 02:00:00 AM,8658.2,6.21,,,,
426,04/04/20 03:00:00 AM,8653.5,6.17,,,,
427,04/04/20 04:00:00 AM,8634.3,6.11,,,,
428,04/04/20 05:00:00 AM,8620.0,6.03,,,,
429,04/04/20 06:00:00 AM,8596.1,5.93,,,,
430,04/04/20 07:00:00 AM,8592.9,5.88,,,,
431,04/04/20 08:00:00 AM,8599.3,5.97,,,,
432,04/04/20 09:00:00 AM,8540.6,5.86,,,,
433,04/04/20 10:00:00 AM,8554.0,5.80,,,,
434,04/04/20 11:00:00 AM,8609.6,6.02,,,,
435,04/04/20 12:00:00 PM,8688.6,6.34,,,,
436,04/04/20 01:00:00 PM,8763.1,6.60,,,,
437,04/04/20 02:00:00 PM,8784.8,6.73,,,,
438,04/04/20 03:00:00 PM,8821.8,6.86,,,,
439,04/04/20 04:00:00 PM,8826.6,6.89,,,,
440,04/04/20 05:00:00 PM,8815.3,6.87,,,,
441,04/04/20 06:00:00 PM,8813.7,6.87,,,,
442,04/04/20 07:00:00 PM,8808.1,6.85,,,,
443,04/04/20 08:00:00 PM,8819.4,6.86,,,,
444,04/04/20 09:00:00 PM,8825.0,6.89,,,,
445,04/04/20 10:00:00 PM,8820.2,6.89,,,,
446,04/04/20 11:00:00 PM,8800.1,6.81,,,,
447,04/05/20 12:00:00 AM,8790.4,6.77,,,,
448,04/05/20 01:00:00 AM,8788.8,6.74,,,,
449,04/05/20 02:00:00 AM,8774.3,6.70,,,,
450,04/05/20 03:00:00 AM,8760.7,6.63,,,,
451,04/05/20 04:00:00 AM,8739.8,6.55,,,,
452,04/05/20 05:00:00 AM,8740.6,6.56,,,,
453,04/05/20 06:00:00 AM,8753.5,6.63,,,,
454,04/05/20 07:00:00 AM,8789.6,6.69,,,,
455,04/05/20 08:00:00 AM,8756.7,6.52,,,,
456,04/05/20 09:00:00 AM,8776.7,6.56,,,,
457,04/05/20 10:00:00 AM,8799.3,6.72,,,,
