Num,Datetime(GMT+1),FullRange(uS/cm),Temp(C),CouplerDetached,CouplerAttached,Stopped,EndOfFile,hobo.ID,N(dm),E(dm)
20,03/18/20 07:00:00 AM,0.0,9.34,,,,,20812406,    54 24.89,    12 44.13
21,03/18/20 08:00:00 AM,0.0,9.13,,,,,20812406,    54 24.89,    12 44.13
22,03/18/20 09:00:00 AM,0.0,9.35,,,,,20812406,    54 24.89,    12 44.13
23,03/18/20 10:00:00 AM,0.0,10.26,,,,,20812406,    54 24.89,    12 44.13
24,03/18/20 11:00:00 AM,0.0,17.04,,,,,20812406,    54 24.89,    12 44.13
25,03/18/20 12:00:00 PM,0.0,16.94,,,,,20812406,    54 24.89,    12 44.13
26,03/18/20 01:00:00 PM,0.0,16.21,,,,,20812406,    54 24.89,    12 44.13
27,03/18/20 02:00:00 PM,0.0,15.7,,,,,20812406,    54 24.89,    12 44.13
28,03/18/20 03:00:00 PM,0.0,15.66,,,,,20812406,    54 24.89,    12 44.13
29,03/18/20 04:00:00 PM,0.0,15.03,,,,,20812406,    54 24.89,    12 44.13
30,03/18/20 05:00:00 PM,0.0,14.25,,,,,20812406,    54 24.89,    12 44.13
31,03/18/20 06:00:00 PM,0.0,12.9,,,,,20812406,    54 24.89,    12 44.13
32,03/18/20 07:00:00 PM,0.0,13.84,,,,,20812406,    54 24.89,    12 44.13
33,03/18/20 08:00:00 PM,0.0,14.62,,,,,20812406,    54 24.89,    12 44.13
34,03/18/20 09:00:00 PM,0.0,13.23,,,,,20812406,    54 24.89,    12 44.13
35,03/18/20 10:00:00 PM,0.0,12.38,,,,,20812406,    54 24.89,    12 44.13
36,03/18/20 11:00:00 PM,0.0,11.66,,,,,20812406,    54 24.89,    12 44.13
37,03/19/20 12:00:00 AM,0.0,11.04,,,,,20812406,    54 24.89,    12 44.13
38,03/19/20 01:00:00 AM,0.0,10.53,,,,,20812406,    54 24.89,    12 44.13
39,03/19/20 02:00:00 AM,0.0,10.03,,,,,20812406,    54 24.89,    12 44.13
40,03/19/20 03:00:00 AM,0.0,9.53,,,,,20812406,    54 24.89,    12 44.13
41,03/19/20 04:00:00 AM,0.0,9.09,,,,,20812406,    54 24.89,    12 44.13
42,03/19/20 05:00:00 AM,0.0,8.66,,,,,20812406,    54 24.89,    12 44.13
43,03/19/20 06:00:00 AM,0.0,8.35,,,,,20812406,    54 24.89,    12 44.13
44,03/19/20 07:00:00 AM,0.0,8.07,,,,,20812406,    54 24.89,    12 44.13
45,03/19/20 08:00:00 AM,0.0,7.86,,,,,20812406,    54 24.89,    12 44.13
46,03/19/20 09:00:00 AM,0.0,8.13,,,,,20812406,    54 24.89,    12 44.13
47,03/19/20 10:00:00 AM,0.0,11.99,,,,,20812406,    54 24.89,    12 44.13
48,03/19/20 11:00:00 AM,0.0,12.18,,,,,20812406,    54 24.89,    12 44.13
49,03/19/20 12:00:00 PM,0.0,13.75,,,,,20812406,    54 24.89,    12 44.13
50,03/19/20 01:00:00 PM,0.0,15.41,,,,,20812406,    54 24.89,    12 44.13
51,03/19/20 02:00:00 PM,0.0,17.11,,,,,20812406,    54 24.89,    12 44.13
52,03/19/20 03:00:00 PM,0.0,18.2,,,,,20812406,    54 24.89,    12 44.13
53,03/19/20 04:00:00 PM,0.0,16.56,,,,,20812406,    54 24.89,    12 44.13
54,03/19/20 05:00:00 PM,0.0,16.62,,,,,20812406,    54 24.89,    12 44.13
55,03/19/20 06:00:00 PM,0.0,17.15,,,,,20812406,    54 24.89,    12 44.13
56,03/19/20 07:00:00 PM,0.0,16.9,,,,,20812406,    54 24.89,    12 44.13
57,03/19/20 08:00:00 PM,0.0,15.39,,,,,20812406,    54 24.89,    12 44.13
58,03/19/20 09:00:00 PM,0.0,15.04,,,,,20812406,    54 24.89,    12 44.13
59,03/19/20 10:00:00 PM,0.0,14.71,,,,,20812406,    54 24.89,    12 44.13
60,03/19/20 11:00:00 PM,0.0,13.57,,,,,20812406,    54 24.89,    12 44.13
61,03/20/20 12:00:00 AM,0.0,12.32,,,,,20812406,    54 24.89,    12 44.13
62,03/20/20 01:00:00 AM,0.0,11.11,,,,,20812406,    54 24.89,    12 44.13
63,03/20/20 02:00:00 AM,0.0,10.07,,,,,20812406,    54 24.89,    12 44.13
64,03/20/20 03:00:00 AM,0.0,9.3,,,,,20812406,    54 24.89,    12 44.13
65,03/20/20 04:00:00 AM,0.0,8.72,,,,,20812406,    54 24.89,    12 44.13
66,03/20/20 05:00:00 AM,0.0,8.17,,,,,20812406,    54 24.89,    12 44.13
67,03/20/20 06:00:00 AM,0.0,7.59,,,,,20812406,    54 24.89,    12 44.13
68,03/20/20 07:00:00 AM,0.0,7.08,,,,,20812406,    54 24.89,    12 44.13
69,03/20/20 08:00:00 AM,0.0,6.71,,,,,20812406,    54 24.89,    12 44.13
70,03/20/20 09:00:00 AM,0.0,6.72,,,,,20812406,    54 24.89,    12 44.13
71,03/20/20 10:00:00 AM,0.0,9.32,,,,,20812406,    54 24.89,    12 44.13
72,03/20/20 11:00:00 AM,0.0,11.35,,,,,20812406,    54 24.89,    12 44.13
73,03/20/20 12:00:00 PM,0.0,11.58,,,,,20812406,    54 24.89,    12 44.13
74,03/20/20 01:00:00 PM,0.0,13.08,,,,,20812406,    54 24.89,    12 44.13
75,03/20/20 02:00:00 PM,0.0,14.48,,,,,20812406,    54 24.89,    12 44.13
76,03/20/20 03:00:00 PM,0.0,15.31,,,,,20812406,    54 24.89,    12 44.13
77,03/20/20 04:00:00 PM,0.0,15.16,,,,,20812406,    54 24.89,    12 44.13
78,03/20/20 05:00:00 PM,0.0,14.44,,,,,20812406,    54 24.89,    12 44.13
79,03/20/20 06:00:00 PM,0.0,14.07,,,,,20812406,    54 24.89,    12 44.13
80,03/20/20 07:00:00 PM,0.0,13.58,,,,,20812406,    54 24.89,    12 44.13
81,03/20/20 08:00:00 PM,0.0,12.35,,,,,20812406,    54 24.89,    12 44.13
82,03/20/20 09:00:00 PM,0.0,12.31,,,,,20812406,    54 24.89,    12 44.13
83,03/20/20 10:00:00 PM,0.0,12.81,,,,,20812406,    54 24.89,    12 44.13
84,03/20/20 11:00:00 PM,0.0,13.07,,,,,20812406,    54 24.89,    12 44.13
85,03/21/20 12:00:00 AM,0.0,12.71,,,,,20812406,    54 24.89,    12 44.13
86,03/21/20 01:00:00 AM,0.0,11.61,,,,,20812406,    54 24.89,    12 44.13
87,03/21/20 02:00:00 AM,0.0,10.11,,,,,20812406,    54 24.89,    12 44.13
88,03/21/20 03:00:00 AM,0.0,8.85,,,,,20812406,    54 24.89,    12 44.13
89,03/21/20 04:00:00 AM,0.0,7.91,,,,,20812406,    54 24.89,    12 44.13
90,03/21/20 05:00:00 AM,0.0,7.07,,,,,20812406,    54 24.89,    12 44.13
91,03/21/20 06:00:00 AM,0.0,6.31,,,,,20812406,    54 24.89,    12 44.13
92,03/21/20 07:00:00 AM,0.0,5.59,,,,,20812406,    54 24.89,    12 44.13
93,03/21/20 08:00:00 AM,0.0,5.0,,,,,20812406,    54 24.89,    12 44.13
94,03/21/20 09:00:00 AM,0.0,4.73,,,,,20812406,    54 24.89,    12 44.13
95,03/21/20 10:00:00 AM,0.0,5.77,,,,,20812406,    54 24.89,    12 44.13
96,03/21/20 11:00:00 AM,0.0,7.17,,,,,20812406,    54 24.89,    12 44.13
97,03/21/20 12:00:00 PM,0.0,8.67,,,,,20812406,    54 24.89,    12 44.13
98,03/21/20 01:00:00 PM,0.0,10.64,,,,,20812406,    54 24.89,    12 44.13
99,03/21/20 02:00:00 PM,0.0,12.48,,,,,20812406,    54 24.89,    12 44.13
100,03/21/20 03:00:00 PM,0.0,14.22,,,,,20812406,    54 24.89,    12 44.13
101,03/21/20 04:00:00 PM,0.0,16.07,,,,,20812406,    54 24.89,    12 44.13
102,03/21/20 05:00:00 PM,0.0,16.8,,,,,20812406,    54 24.89,    12 44.13
103,03/21/20 06:00:00 PM,0.0,16.72,,,,,20812406,    54 24.89,    12 44.13
104,03/21/20 07:00:00 PM,0.0,15.16,,,,,20812406,    54 24.89,    12 44.13
105,03/21/20 08:00:00 PM,0.0,12.59,,,,,20812406,    54 24.89,    12 44.13
106,03/21/20 09:00:00 PM,0.0,10.18,,,,,20812406,    54 24.89,    12 44.13
107,03/21/20 10:00:00 PM,0.0,8.09,,,,,20812406,    54 24.89,    12 44.13
108,03/21/20 11:00:00 PM,0.0,6.16,,,,,20812406,    54 24.89,    12 44.13
109,03/22/20 12:00:00 AM,0.0,4.37,,,,,20812406,    54 24.89,    12 44.13
110,03/22/20 01:00:00 AM,0.0,2.99,,,,,20812406,    54 24.89,    12 44.13
111,03/22/20 02:00:00 AM,0.0,2.14,,,,,20812406,    54 24.89,    12 44.13
112,03/22/20 03:00:00 AM,0.0,1.46,,,,,20812406,    54 24.89,    12 44.13
113,03/22/20 04:00:00 AM,0.0,0.81,,,,,20812406,    54 24.89,    12 44.13
114,03/22/20 05:00:00 AM,0.0,0.23,,,,,20812406,    54 24.89,    12 44.13
115,03/22/20 06:00:00 AM,0.0,-0.41,,,,,20812406,    54 24.89,    12 44.13
116,03/22/20 07:00:00 AM,0.0,-0.97,,,,,20812406,    54 24.89,    12 44.13
117,03/22/20 08:00:00 AM,0.0,-1.19,,,,,20812406,    54 24.89,    12 44.13
118,03/22/20 09:00:00 AM,0.0,-0.79,,,,,20812406,    54 24.89,    12 44.13
119,03/22/20 10:00:00 AM,0.0,1.22,,,,,20812406,    54 24.89,    12 44.13
120,03/22/20 11:00:00 AM,0.0,4.26,,,,,20812406,    54 24.89,    12 44.13
121,03/22/20 12:00:00 PM,0.0,7.0,,,,,20812406,    54 24.89,    12 44.13
122,03/22/20 01:00:00 PM,0.0,9.43,,,,,20812406,    54 24.89,    12 44.13
123,03/22/20 02:00:00 PM,0.0,11.08,,,,,20812406,    54 24.89,    12 44.13
124,03/22/20 03:00:00 PM,0.0,12.18,,,,,20812406,    54 24.89,    12 44.13
125,03/22/20 04:00:00 PM,0.0,14.13,,,,,20812406,    54 24.89,    12 44.13
126,03/22/20 05:00:00 PM,0.0,15.81,,,,,20812406,    54 24.89,    12 44.13
127,03/22/20 06:00:00 PM,0.0,16.61,,,,,20812406,    54 24.89,    12 44.13
128,03/22/20 07:00:00 PM,0.0,15.67,,,,,20812406,    54 24.89,    12 44.13
129,03/22/20 08:00:00 PM,0.0,13.07,,,,,20812406,    54 24.89,    12 44.13
130,03/22/20 09:00:00 PM,0.0,10.34,,,,,20812406,    54 24.89,    12 44.13
131,03/22/20 10:00:00 PM,0.0,7.93,,,,,20812406,    54 24.89,    12 44.13
132,03/22/20 11:00:00 PM,0.0,5.84,,,,,20812406,    54 24.89,    12 44.13
133,03/23/20 12:00:00 AM,0.0,4.05,,,,,20812406,    54 24.89,    12 44.13
134,03/23/20 01:00:00 AM,0.0,2.57,,,,,20812406,    54 24.89,    12 44.13
135,03/23/20 02:00:00 AM,0.0,1.33,,,,,20812406,    54 24.89,    12 44.13
136,03/23/20 03:00:00 AM,0.0,0.31,,,,,20812406,    54 24.89,    12 44.13
137,03/23/20 04:00:00 AM,0.0,-0.54,,,,,20812406,    54 24.89,    12 44.13
138,03/23/20 05:00:00 AM,0.0,-1.29,,,,,20812406,    54 24.89,    12 44.13
139,03/23/20 06:00:00 AM,0.0,-1.97,,,,,20812406,    54 24.89,    12 44.13
140,03/23/20 07:00:00 AM,0.0,-2.54,,,,,20812406,    54 24.89,    12 44.13
141,03/23/20 08:00:00 AM,0.0,-2.99,,,,,20812406,    54 24.89,    12 44.13
142,03/23/20 09:00:00 AM,0.0,-2.92,,,,,20812406,    54 24.89,    12 44.13
143,03/23/20 10:00:00 AM,0.0,-0.32,,,,,20812406,    54 24.89,    12 44.13
144,03/23/20 11:00:00 AM,0.0,4.76,,,,,20812406,    54 24.89,    12 44.13
145,03/23/20 12:00:00 PM,0.0,9.0,,,,,20812406,    54 24.89,    12 44.13
146,03/23/20 01:00:00 PM,0.0,15.89,,,,,20812406,    54 24.89,    12 44.13
147,03/23/20 02:00:00 PM,0.0,18.89,,,,,20812406,    54 24.89,    12 44.13
148,03/23/20 03:00:00 PM,0.0,20.07,,,,,20812406,    54 24.89,    12 44.13
149,03/23/20 04:00:00 PM,0.0,20.78,,,,,20812406,    54 24.89,    12 44.13
150,03/23/20 05:00:00 PM,0.0,21.04,,,,,20812406,    54 24.89,    12 44.13
151,03/23/20 06:00:00 PM,0.0,21.42,,,,,20812406,    54 24.89,    12 44.13
152,03/23/20 07:00:00 PM,0.0,21.71,,,,,20812406,    54 24.89,    12 44.13
153,03/23/20 08:00:00 PM,0.0,21.84,,,,,20812406,    54 24.89,    12 44.13
154,03/23/20 09:00:00 PM,0.0,21.89,,,,,20812406,    54 24.89,    12 44.13
155,03/23/20 10:00:00 PM,0.0,21.93,,,,,20812406,    54 24.89,    12 44.13
156,03/23/20 11:00:00 PM,0.0,21.94,,,,,20812406,    54 24.89,    12 44.13
157,03/24/20 12:00:00 AM,0.0,21.94,,,,,20812406,    54 24.89,    12 44.13
158,03/24/20 01:00:00 AM,0.0,21.93,,,,,20812406,    54 24.89,    12 44.13
159,03/24/20 02:00:00 AM,0.0,21.9,,,,,20812406,    54 24.89,    12 44.13
160,03/24/20 03:00:00 AM,0.0,21.89,,,,,20812406,    54 24.89,    12 44.13
161,03/24/20 04:00:00 AM,0.0,21.87,,,,,20812406,    54 24.89,    12 44.13
162,03/24/20 05:00:00 AM,0.0,21.84,,,,,20812406,    54 24.89,    12 44.13
163,03/24/20 06:00:00 AM,0.0,21.81,,,,,20812406,    54 24.89,    12 44.13
164,03/24/20 07:00:00 AM,0.0,21.48,,,,,20812406,    54 24.89,    12 44.13
165,03/24/20 08:00:00 AM,0.0,10.02,,,,,20812406,    54 24.89,    12 44.13
166,03/24/20 09:00:00 AM,0.0,6.21,,,,,20812406,    54 24.89,    12 44.13
167,03/24/20 10:00:00 AM,0.0,5.85,,,,,20812406,    54 24.89,    12 44.13
168,03/24/20 11:00:00 AM,0.0,7.61,,,,,20812406,    54 24.89,    12 44.13
169,03/24/20 12:00:00 PM,0.0,10.9,,,,,20812406,    54 24.89,    12 44.13
170,03/24/20 01:00:00 PM,0.0,10.72,,,,,20812406,    54 24.89,    12 44.13
171,03/24/20 02:00:00 PM,0.0,12.23,,,,,20812406,    54 24.89,    12 44.13
172,03/24/20 03:00:00 PM,0.0,12.32,,,,,20812406,    54 24.89,    12 44.13
173,03/24/20 04:00:00 PM,0.0,12.8,,,,,20812406,    54 24.89,    12 44.13
174,03/24/20 05:00:00 PM,0.0,11.18,,,,,20812406,    54 24.89,    12 44.13
175,03/24/20 06:00:00 PM,0.0,10.22,,,,,20812406,    54 24.89,    12 44.13
176,03/24/20 07:00:00 PM,0.0,9.27,,,,,20812406,    54 24.89,    12 44.13
177,03/24/20 08:00:00 PM,0.0,7.99,,,,,20812406,    54 24.89,    12 44.13
178,03/24/20 09:00:00 PM,0.0,6.55,,,,,20812406,    54 24.89,    12 44.13
179,03/24/20 10:00:00 PM,0.0,4.87,,,,,20812406,    54 24.89,    12 44.13
180,03/24/20 11:00:00 PM,0.0,3.22,,,,,20812406,    54 24.89,    12 44.13
181,03/25/20 12:00:00 AM,0.0,2.18,,,,,20812406,    54 24.89,    12 44.13
182,03/25/20 01:00:00 AM,0.0,1.91,,,,,20812406,    54 24.89,    12 44.13
183,03/25/20 02:00:00 AM,0.0,2.05,,,,,20812406,    54 24.89,    12 44.13
184,03/25/20 03:00:00 AM,0.0,1.87,,,,,20812406,    54 24.89,    12 44.13
185,03/25/20 04:00:00 AM,0.0,1.56,,,,,20812406,    54 24.89,    12 44.13
186,03/25/20 05:00:00 AM,0.0,1.03,,,,,20812406,    54 24.89,    12 44.13
187,03/25/20 06:00:00 AM,0.0,0.35,,,,,20812406,    54 24.89,    12 44.13
188,03/25/20 07:00:00 AM,0.0,0.47,,,,,20812406,    54 24.89,    12 44.13
189,03/25/20 08:00:00 AM,0.0,0.73,,,,,20812406,    54 24.89,    12 44.13
190,03/25/20 09:00:00 AM,0.0,1.42,,,,,20812406,    54 24.89,    12 44.13
191,03/25/20 10:00:00 AM,0.0,2.78,,,,,20812406,    54 24.89,    12 44.13
192,03/25/20 11:00:00 AM,0.0,7.49,,,,,20812406,    54 24.89,    12 44.13
193,03/25/20 12:00:00 PM,0.0,8.13,,,,,20812406,    54 24.89,    12 44.13
194,03/25/20 01:00:00 PM,0.0,8.34,,,,,20812406,    54 24.89,    12 44.13
195,03/25/20 02:00:00 PM,0.0,9.05,,,,,20812406,    54 24.89,    12 44.13
196,03/25/20 03:00:00 PM,0.0,9.86,,,,,20812406,    54 24.89,    12 44.13
197,03/25/20 04:00:00 PM,0.0,8.84,,,,,20812406,    54 24.89,    12 44.13
198,03/25/20 05:00:00 PM,0.0,8.59,,,,,20812406,    54 24.89,    12 44.13
199,03/25/20 06:00:00 PM,0.0,10.0,,,,,20812406,    54 24.89,    12 44.13
200,03/25/20 07:00:00 PM,0.0,9.27,,,,,20812406,    54 24.89,    12 44.13
201,03/25/20 08:00:00 PM,0.0,8.31,,,,,20812406,    54 24.89,    12 44.13
202,03/25/20 09:00:00 PM,0.0,7.66,,,,,20812406,    54 24.89,    12 44.13
203,03/25/20 10:00:00 PM,0.0,6.59,,,,,20812406,    54 24.89,    12 44.13
204,03/25/20 11:00:00 PM,0.0,5.94,,,,,20812406,    54 24.89,    12 44.13
205,03/26/20 12:00:00 AM,0.0,5.31,,,,,20812406,    54 24.89,    12 44.13
206,03/26/20 01:00:00 AM,0.0,4.42,,,,,20812406,    54 24.89,    12 44.13
207,03/26/20 02:00:00 AM,0.0,3.39,,,,,20812406,    54 24.89,    12 44.13
208,03/26/20 03:00:00 AM,0.0,2.3,,,,,20812406,    54 24.89,    12 44.13
209,03/26/20 04:00:00 AM,0.0,1.18,,,,,20812406,    54 24.89,    12 44.13
210,03/26/20 05:00:00 AM,0.0,0.12,,,,,20812406,    54 24.89,    12 44.13
211,03/26/20 06:00:00 AM,0.0,-0.91,,,,,20812406,    54 24.89,    12 44.13
212,03/26/20 07:00:00 AM,0.0,-1.29,,,,,20812406,    54 24.89,    12 44.13
213,03/26/20 08:00:00 AM,0.0,-0.35,,,,,20812406,    54 24.89,    12 44.13
214,03/26/20 09:00:00 AM,0.0,0.94,,,,,20812406,    54 24.89,    12 44.13
215,03/26/20 10:00:00 AM,0.0,2.71,,,,,20812406,    54 24.89,    12 44.13
216,03/26/20 11:00:00 AM,0.0,6.71,,,,,20812406,    54 24.89,    12 44.13
217,03/26/20 12:00:00 PM,0.0,8.16,,,,,20812406,    54 24.89,    12 44.13
218,03/26/20 01:00:00 PM,0.0,8.93,,,,,20812406,    54 24.89,    12 44.13
219,03/26/20 02:00:00 PM,0.0,10.23,,,,,20812406,    54 24.89,    12 44.13
220,03/26/20 03:00:00 PM,0.0,10.88,,,,,20812406,    54 24.89,    12 44.13
221,03/26/20 04:00:00 PM,0.0,11.17,,,,,20812406,    54 24.89,    12 44.13
222,03/26/20 05:00:00 PM,0.0,12.07,,,,,20812406,    54 24.89,    12 44.13
223,03/26/20 06:00:00 PM,0.0,11.11,,,,,20812406,    54 24.89,    12 44.13
224,03/26/20 07:00:00 PM,0.0,9.13,,,,,20812406,    54 24.89,    12 44.13
225,03/26/20 08:00:00 PM,0.0,7.95,,,,,20812406,    54 24.89,    12 44.13
226,03/26/20 09:00:00 PM,0.0,7.73,,,,,20812406,    54 24.89,    12 44.13
227,03/26/20 10:00:00 PM,0.0,11.5,,,,,20812406,    54 24.89,    12 44.13
228,03/26/20 11:00:00 PM,0.0,16.63,,,,,20812406,    54 24.89,    12 44.13
229,03/27/20 12:00:00 AM,0.0,18.7,,,,,20812406,    54 24.89,    12 44.13
230,03/27/20 01:00:00 AM,0.0,19.72,,,,,20812406,    54 24.89,    12 44.13
231,03/27/20 02:00:00 AM,0.0,20.26,,,,,20812406,    54 24.89,    12 44.13
232,03/27/20 03:00:00 AM,0.0,20.61,,,,,20812406,    54 24.89,    12 44.13
233,03/27/20 04:00:00 AM,0.0,20.81,,,,,20812406,    54 24.89,    12 44.13
234,03/27/20 05:00:00 AM,0.0,20.95,,,,,20812406,    54 24.89,    12 44.13
235,03/27/20 06:00:00 AM,0.0,21.03,,,,,20812406,    54 24.89,    12 44.13
236,03/27/20 07:00:00 AM,0.0,21.1,,,,,20812406,    54 24.89,    12 44.13
237,03/27/20 08:00:00 AM,0.0,21.17,,,,,20812406,    54 24.89,    12 44.13
238,03/27/20 09:00:00 AM,0.0,21.21,,,,,20812406,    54 24.89,    12 44.13
239,03/27/20 10:00:00 AM,0.0,21.26,,,,,20812406,    54 24.89,    12 44.13
240,03/27/20 11:00:00 AM,0.0,21.31,,,,,20812406,    54 24.89,    12 44.13
241,03/27/20 12:00:00 PM,0.0,21.39,,,,,20812406,    54 24.89,    12 44.13
242,03/27/20 01:00:00 PM,0.0,21.49,,,,,20812406,    54 24.89,    12 44.13
243,03/27/20 02:00:00 PM,0.0,21.66,,,,,20812406,    54 24.89,    12 44.13
244,03/27/20 03:00:00 PM,0.0,21.8,,,,,20812406,    54 24.89,    12 44.13
245,03/27/20 04:00:00 PM,0.0,22.01,,,,,20812406,    54 24.89,    12 44.13
246,03/27/20 05:00:00 PM,0.0,22.2,,,,,20812406,    54 24.89,    12 44.13
247,03/27/20 06:00:00 PM,0.0,22.37,,,,,20812406,    54 24.89,    12 44.13
248,03/27/20 07:00:00 PM,0.0,22.56,,,,,20812406,    54 24.89,    12 44.13
249,03/27/20 08:00:00 PM,0.0,22.48,,,,,20812406,    54 24.89,    12 44.13
250,03/27/20 09:00:00 PM,0.0,22.34,,,,,20812406,    54 24.89,    12 44.13
251,03/27/20 10:00:00 PM,0.0,22.2,,,,,20812406,    54 24.89,    12 44.13
252,03/27/20 11:00:00 PM,0.0,22.1,,,,,20812406,    54 24.89,    12 44.13
253,03/28/20 12:00:00 AM,0.0,22.02,,,,,20812406,    54 24.89,    12 44.13
254,03/28/20 01:00:00 AM,0.0,21.97,,,,,20812406,    54 24.89,    12 44.13
255,03/28/20 02:00:00 AM,0.0,21.9,,,,,20812406,    54 24.89,    12 44.13
256,03/28/20 03:00:00 AM,0.0,21.87,,,,,20812406,    54 24.89,    12 44.13
257,03/28/20 04:00:00 AM,0.0,21.83,,,,,20812406,    54 24.89,    12 44.13
258,03/28/20 05:00:00 AM,0.0,21.79,,,,,20812406,    54 24.89,    12 44.13
259,03/28/20 06:00:00 AM,0.0,21.76,,,,,20812406,    54 24.89,    12 44.13
260,03/28/20 07:00:00 AM,0.0,21.74,,,,,20812406,    54 24.89,    12 44.13
261,03/28/20 08:00:00 AM,0.0,21.71,,,,,20812406,    54 24.89,    12 44.13
262,03/28/20 09:00:00 AM,0.0,21.7,,,,,20812406,    54 24.89,    12 44.13
263,03/28/20 10:00:00 AM,0.0,21.7,,,,,20812406,    54 24.89,    12 44.13
264,03/28/20 11:00:00 AM,0.0,21.72,,,,,20812406,    54 24.89,    12 44.13
265,03/28/20 12:00:00 PM,0.0,21.76,,,,,20812406,    54 24.89,    12 44.13
266,03/28/20 01:00:00 PM,0.0,21.8,,,,,20812406,    54 24.89,    12 44.13
267,03/28/20 02:00:00 PM,0.0,21.85,,,,,20812406,    54 24.89,    12 44.13
268,03/28/20 03:00:00 PM,0.0,21.94,,,,,20812406,    54 24.89,    12 44.13
269,03/28/20 04:00:00 PM,0.0,22.07,,,,,20812406,    54 24.89,    12 44.13
270,03/28/20 05:00:00 PM,0.0,22.25,,,,,20812406,    54 24.89,    12 44.13
271,03/28/20 06:00:00 PM,0.0,22.43,,,,,20812406,    54 24.89,    12 44.13
272,03/28/20 07:00:00 PM,0.0,22.57,,,,,20812406,    54 24.89,    12 44.13
273,03/28/20 08:00:00 PM,0.0,22.47,,,,,20812406,    54 24.89,    12 44.13
274,03/28/20 09:00:00 PM,0.0,22.29,,,,,20812406,    54 24.89,    12 44.13
275,03/28/20 10:00:00 PM,0.0,22.16,,,,,20812406,    54 24.89,    12 44.13
276,03/28/20 11:00:00 PM,0.0,22.07,,,,,20812406,    54 24.89,    12 44.13
277,03/29/20 12:00:00 AM,0.0,22.01,,,,,20812406,    54 24.89,    12 44.13
278,03/29/20 01:00:00 AM,0.0,21.94,,,,,20812406,    54 24.89,    12 44.13
279,03/29/20 02:00:00 AM,0.0,21.89,,,,,20812406,    54 24.89,    12 44.13
280,03/29/20 03:00:00 AM,0.0,21.85,,,,,20812406,    54 24.89,    12 44.13
281,03/29/20 04:00:00 AM,0.0,21.84,,,,,20812406,    54 24.89,    12 44.13
282,03/29/20 05:00:00 AM,0.0,21.83,,,,,20812406,    54 24.89,    12 44.13
283,03/29/20 06:00:00 AM,0.0,21.83,,,,,20812406,    54 24.89,    12 44.13
284,03/29/20 07:00:00 AM,0.0,21.81,,,,,20812406,    54 24.89,    12 44.13
285,03/29/20 08:00:00 AM,0.0,21.8,,,,,20812406,    54 24.89,    12 44.13
286,03/29/20 09:00:00 AM,0.0,21.78,,,,,20812406,    54 24.89,    12 44.13
287,03/29/20 10:00:00 AM,0.0,21.75,,,,,20812406,    54 24.89,    12 44.13
288,03/29/20 11:00:00 AM,0.0,21.75,,,,,20812406,    54 24.89,    12 44.13
289,03/29/20 12:00:00 PM,0.0,21.76,,,,,20812406,    54 24.89,    12 44.13
290,03/29/20 01:00:00 PM,0.0,21.79,,,,,20812406,    54 24.89,    12 44.13
291,03/29/20 02:00:00 PM,0.0,21.79,,,,,20812406,    54 24.89,    12 44.13
292,03/29/20 03:00:00 PM,0.0,21.83,,,,,20812406,    54 24.89,    12 44.13
293,03/29/20 04:00:00 PM,0.0,21.96,,,,,20812406,    54 24.89,    12 44.13
294,03/29/20 05:00:00 PM,0.0,22.13,,,,,20812406,    54 24.89,    12 44.13
