Num,Datetime(GMT+1),FullRange(uS/cm),Temp(C),CouplerDetached,CouplerAttached,Stopped,EndOfFile,hobo.ID,N(dm),E(dm)
52,03/25/20 08:00:00 PM,-1.2,7.85,,,,,20803900,   54 26.117,   13 30.613
53,03/25/20 09:00:00 PM,-1.2,7.07,,,,,20803900,   54 26.117,   13 30.613
54,03/25/20 10:00:00 PM,-1.2,6.33,,,,,20803900,   54 26.117,   13 30.613
55,03/25/20 11:00:00 PM,-1.2,5.7,,,,,20803900,   54 26.117,   13 30.613
56,03/26/20 12:00:00 AM,-1.2,4.66,,,,,20803900,   54 26.117,   13 30.613
57,03/26/20 01:00:00 AM,-1.2,3.39,,,,,20803900,   54 26.117,   13 30.613
58,03/26/20 02:00:00 AM,-1.2,2.18,,,,,20803900,   54 26.117,   13 30.613
59,03/26/20 03:00:00 AM,2.1,1.06,,,,,20803900,   54 26.117,   13 30.613
60,03/26/20 04:00:00 AM,2.1,0.1,,,,,20803900,   54 26.117,   13 30.613
61,03/26/20 05:00:00 AM,-1.2,-0.75,,,,,20803900,   54 26.117,   13 30.613
62,03/26/20 06:00:00 AM,2.2,-1.12,,,,,20803900,   54 26.117,   13 30.613
63,03/26/20 07:00:00 AM,-1.2,-0.27,,,,,20803900,   54 26.117,   13 30.613
64,03/26/20 08:00:00 AM,2.1,1.22,,,,,20803900,   54 26.117,   13 30.613
65,03/26/20 09:00:00 AM,-1.2,3.12,,,,,20803900,   54 26.117,   13 30.613
66,03/26/20 10:00:00 AM,-1.2,6.04,,,,,20803900,   54 26.117,   13 30.613
67,03/26/20 11:00:00 AM,-1.2,6.84,,,,,20803900,   54 26.117,   13 30.613
68,03/26/20 12:00:00 PM,-1.2,7.91,,,,,20803900,   54 26.117,   13 30.613
69,03/26/20 01:00:00 PM,-1.2,9.26,,,,,20803900,   54 26.117,   13 30.613
70,03/26/20 02:00:00 PM,-1.2,10.1,,,,,20803900,   54 26.117,   13 30.613
71,03/26/20 03:00:00 PM,-1.2,10.53,,,,,20803900,   54 26.117,   13 30.613
72,03/26/20 04:00:00 PM,2.1,11.49,,,,,20803900,   54 26.117,   13 30.613
73,03/26/20 05:00:00 PM,-1.2,11.33,,,,,20803900,   54 26.117,   13 30.613
74,03/26/20 06:00:00 PM,2.1,9.51,,,,,20803900,   54 26.117,   13 30.613
75,03/26/20 07:00:00 PM,-1.2,8.34,,,,,20803900,   54 26.117,   13 30.613
76,03/26/20 08:00:00 PM,-1.2,8.28,,,,,20803900,   54 26.117,   13 30.613
77,03/26/20 09:00:00 PM,-1.2,10.62,,,,,20803900,   54 26.117,   13 30.613
78,03/26/20 10:00:00 PM,-1.3,15.73,,,,,20803900,   54 26.117,   13 30.613
79,03/26/20 11:00:00 PM,2.0,18.14,,,,,20803900,   54 26.117,   13 30.613
80,03/27/20 12:00:00 AM,-1.3,19.32,,,,,20803900,   54 26.117,   13 30.613
81,03/27/20 01:00:00 AM,2.0,19.94,,,,,20803900,   54 26.117,   13 30.613
82,03/27/20 02:00:00 AM,-1.3,20.31,,,,,20803900,   54 26.117,   13 30.613
83,03/27/20 03:00:00 AM,-1.3,20.54,,,,,20803900,   54 26.117,   13 30.613
84,03/27/20 04:00:00 AM,2.0,20.67,,,,,20803900,   54 26.117,   13 30.613
85,03/27/20 05:00:00 AM,-1.3,20.77,,,,,20803900,   54 26.117,   13 30.613
86,03/27/20 06:00:00 AM,-1.3,20.82,,,,,20803900,   54 26.117,   13 30.613
87,03/27/20 07:00:00 AM,-1.3,20.89,,,,,20803900,   54 26.117,   13 30.613
88,03/27/20 08:00:00 AM,-1.3,20.96,,,,,20803900,   54 26.117,   13 30.613
89,03/27/20 09:00:00 AM,-1.3,21.02,,,,,20803900,   54 26.117,   13 30.613
90,03/27/20 10:00:00 AM,-1.3,21.07,,,,,20803900,   54 26.117,   13 30.613
91,03/27/20 11:00:00 AM,-1.3,21.18,,,,,20803900,   54 26.117,   13 30.613
92,03/27/20 12:00:00 PM,-1.3,21.33,,,,,20803900,   54 26.117,   13 30.613
93,03/27/20 01:00:00 PM,2.0,21.51,,,,,20803900,   54 26.117,   13 30.613
94,03/27/20 02:00:00 PM,2.0,21.65,,,,,20803900,   54 26.117,   13 30.613
95,03/27/20 03:00:00 PM,-1.3,21.86,,,,,20803900,   54 26.117,   13 30.613
96,03/27/20 04:00:00 PM,2.0,22.05,,,,,20803900,   54 26.117,   13 30.613
97,03/27/20 05:00:00 PM,2.0,22.21,,,,,20803900,   54 26.117,   13 30.613
98,03/27/20 06:00:00 PM,-1.3,22.44,,,,,20803900,   54 26.117,   13 30.613
99,03/27/20 07:00:00 PM,-1.3,22.33,,,,,20803900,   54 26.117,   13 30.613
100,03/27/20 08:00:00 PM,-1.3,22.15,,,,,20803900,   54 26.117,   13 30.613
101,03/27/20 09:00:00 PM,-1.3,22.0,,,,,20803900,   54 26.117,   13 30.613
102,03/27/20 10:00:00 PM,2.0,21.89,,,,,20803900,   54 26.117,   13 30.613
103,03/27/20 11:00:00 PM,-1.3,21.83,,,,,20803900,   54 26.117,   13 30.613
104,03/28/20 12:00:00 AM,-1.3,21.77,,,,,20803900,   54 26.117,   13 30.613
105,03/28/20 01:00:00 AM,-1.3,21.73,,,,,20803900,   54 26.117,   13 30.613
106,03/28/20 02:00:00 AM,2.0,21.69,,,,,20803900,   54 26.117,   13 30.613
107,03/28/20 03:00:00 AM,-1.3,21.65,,,,,20803900,   54 26.117,   13 30.613
108,03/28/20 04:00:00 AM,2.0,21.62,,,,,20803900,   54 26.117,   13 30.613
109,03/28/20 05:00:00 AM,2.0,21.59,,,,,20803900,   54 26.117,   13 30.613
110,03/28/20 06:00:00 AM,-1.3,21.57,,,,,20803900,   54 26.117,   13 30.613
111,03/28/20 07:00:00 AM,2.0,21.54,,,,,20803900,   54 26.117,   13 30.613
112,03/28/20 08:00:00 AM,2.0,21.53,,,,,20803900,   54 26.117,   13 30.613
113,03/28/20 09:00:00 AM,-1.3,21.54,,,,,20803900,   54 26.117,   13 30.613
114,03/28/20 10:00:00 AM,2.0,21.57,,,,,20803900,   54 26.117,   13 30.613
115,03/28/20 11:00:00 AM,2.0,21.6,,,,,20803900,   54 26.117,   13 30.613
116,03/28/20 12:00:00 PM,-1.3,21.65,,,,,20803900,   54 26.117,   13 30.613
117,03/28/20 01:00:00 PM,-1.3,21.71,,,,,20803900,   54 26.117,   13 30.613
118,03/28/20 02:00:00 PM,-1.3,21.8,,,,,20803900,   54 26.117,   13 30.613
119,03/28/20 03:00:00 PM,-1.3,21.96,,,,,20803900,   54 26.117,   13 30.613
120,03/28/20 04:00:00 PM,2.0,22.15,,,,,20803900,   54 26.117,   13 30.613
121,03/28/20 05:00:00 PM,-1.3,22.29,,,,,20803900,   54 26.117,   13 30.613
122,03/28/20 06:00:00 PM,-1.3,22.48,,,,,20803900,   54 26.117,   13 30.613
123,03/28/20 07:00:00 PM,-1.3,22.29,,,,,20803900,   54 26.117,   13 30.613
124,03/28/20 08:00:00 PM,-1.3,22.11,,,,,20803900,   54 26.117,   13 30.613
125,03/28/20 09:00:00 PM,-1.3,21.99,,,,,20803900,   54 26.117,   13 30.613
126,03/28/20 10:00:00 PM,-1.3,21.91,,,,,20803900,   54 26.117,   13 30.613
127,03/28/20 11:00:00 PM,2.0,21.83,,,,,20803900,   54 26.117,   13 30.613
128,03/29/20 12:00:00 AM,2.0,21.77,,,,,20803900,   54 26.117,   13 30.613
129,03/29/20 01:00:00 AM,2.0,21.73,,,,,20803900,   54 26.117,   13 30.613
130,03/29/20 02:00:00 AM,2.0,21.7,,,,,20803900,   54 26.117,   13 30.613
131,03/29/20 03:00:00 AM,-1.3,21.68,,,,,20803900,   54 26.117,   13 30.613
132,03/29/20 04:00:00 AM,-1.3,21.66,,,,,20803900,   54 26.117,   13 30.613
133,03/29/20 05:00:00 AM,2.0,21.66,,,,,20803900,   54 26.117,   13 30.613
134,03/29/20 06:00:00 AM,-1.3,21.66,,,,,20803900,   54 26.117,   13 30.613
135,03/29/20 07:00:00 AM,-1.3,21.64,,,,,20803900,   54 26.117,   13 30.613
136,03/29/20 08:00:00 AM,2.0,21.62,,,,,20803900,   54 26.117,   13 30.613
137,03/29/20 09:00:00 AM,-1.3,21.59,,,,,20803900,   54 26.117,   13 30.613
138,03/29/20 10:00:00 AM,-1.3,21.59,,,,,20803900,   54 26.117,   13 30.613
139,03/29/20 11:00:00 AM,2.0,21.6,,,,,20803900,   54 26.117,   13 30.613
140,03/29/20 12:00:00 PM,-1.3,21.63,,,,,20803900,   54 26.117,   13 30.613
141,03/29/20 01:00:00 PM,2.0,21.63,,,,,20803900,   54 26.117,   13 30.613
142,03/29/20 02:00:00 PM,-1.3,21.68,,,,,20803900,   54 26.117,   13 30.613
143,03/29/20 03:00:00 PM,-1.3,21.82,,,,,20803900,   54 26.117,   13 30.613
144,03/29/20 04:00:00 PM,-1.3,22.02,,,,,20803900,   54 26.117,   13 30.613
145,03/29/20 05:00:00 PM,2.0,22.2,,,,,20803900,   54 26.117,   13 30.613
146,03/29/20 06:00:00 PM,-1.3,22.46,,,,,20803900,   54 26.117,   13 30.613
147,03/29/20 07:00:00 PM,-1.3,22.33,,,,,20803900,   54 26.117,   13 30.613
148,03/29/20 08:00:00 PM,2.0,22.11,,,,,20803900,   54 26.117,   13 30.613
149,03/29/20 09:00:00 PM,-1.3,21.96,,,,,20803900,   54 26.117,   13 30.613
150,03/29/20 10:00:00 PM,4.6,21.83,,,,,20803900,   54 26.117,   13 30.613
151,03/29/20 11:00:00 PM,-1.3,21.74,,,,,20803900,   54 26.117,   13 30.613
152,03/30/20 12:00:00 AM,-1.3,21.66,,,,,20803900,   54 26.117,   13 30.613
153,03/30/20 01:00:00 AM,-1.3,21.6,,,,,20803900,   54 26.117,   13 30.613
154,03/30/20 02:00:00 AM,2.0,21.53,,,,,20803900,   54 26.117,   13 30.613
155,03/30/20 03:00:00 AM,2.0,21.47,,,,,20803900,   54 26.117,   13 30.613
156,03/30/20 04:00:00 AM,2.0,21.42,,,,,20803900,   54 26.117,   13 30.613
157,03/30/20 05:00:00 AM,-1.3,21.36,,,,,20803900,   54 26.117,   13 30.613
158,03/30/20 06:00:00 AM,-1.3,21.33,,,,,20803900,   54 26.117,   13 30.613
159,03/30/20 07:00:00 AM,-1.3,21.34,,,,,20803900,   54 26.117,   13 30.613
160,03/30/20 08:00:00 AM,-1.3,21.28,,,,,20803900,   54 26.117,   13 30.613
161,03/30/20 09:00:00 AM,2.0,21.28,,,,,20803900,   54 26.117,   13 30.613
162,03/30/20 10:00:00 AM,2.0,21.35,,,,,20803900,   54 26.117,   13 30.613
163,03/30/20 11:00:00 AM,2.0,21.4,,,,,20803900,   54 26.117,   13 30.613
164,03/30/20 12:00:00 PM,2.0,21.58,,,,,20803900,   54 26.117,   13 30.613
165,03/30/20 01:00:00 PM,2.0,21.63,,,,,20803900,   54 26.117,   13 30.613
166,03/30/20 02:00:00 PM,2.0,21.75,,,,,20803900,   54 26.117,   13 30.613
167,03/30/20 03:00:00 PM,-1.3,21.83,,,,,20803900,   54 26.117,   13 30.613
168,03/30/20 04:00:00 PM,2.0,21.96,,,,,20803900,   54 26.117,   13 30.613
169,03/30/20 05:00:00 PM,2.0,22.11,,,,,20803900,   54 26.117,   13 30.613
170,03/30/20 06:00:00 PM,2.0,22.23,,,,,20803900,   54 26.117,   13 30.613
171,03/30/20 07:00:00 PM,-1.3,22.11,,,,,20803900,   54 26.117,   13 30.613
172,03/30/20 08:00:00 PM,-1.3,21.98,,,,,20803900,   54 26.117,   13 30.613
173,03/30/20 09:00:00 PM,2.0,21.87,,,,,20803900,   54 26.117,   13 30.613
174,03/30/20 10:00:00 PM,2.0,21.8,,,,,20803900,   54 26.117,   13 30.613
175,03/30/20 11:00:00 PM,2.0,21.75,,,,,20803900,   54 26.117,   13 30.613
176,03/31/20 12:00:00 AM,-1.3,21.69,,,,,20803900,   54 26.117,   13 30.613
177,03/31/20 01:00:00 AM,2.0,21.66,,,,,20803900,   54 26.117,   13 30.613
178,03/31/20 02:00:00 AM,-1.3,21.63,,,,,20803900,   54 26.117,   13 30.613
179,03/31/20 03:00:00 AM,-1.3,21.59,,,,,20803900,   54 26.117,   13 30.613
180,03/31/20 04:00:00 AM,-1.3,21.57,,,,,20803900,   54 26.117,   13 30.613
181,03/31/20 05:00:00 AM,-1.3,21.53,,,,,20803900,   54 26.117,   13 30.613
182,03/31/20 06:00:00 AM,2.0,21.52,,,,,20803900,   54 26.117,   13 30.613
183,03/31/20 07:00:00 AM,-1.3,21.53,,,,,20803900,   54 26.117,   13 30.613
184,03/31/20 08:00:00 AM,-1.3,21.42,,,,,20803900,   54 26.117,   13 30.613
185,03/31/20 09:00:00 AM,2.0,21.39,,,,,20803900,   54 26.117,   13 30.613
186,03/31/20 10:00:00 AM,-1.3,21.4,,,,,20803900,   54 26.117,   13 30.613
187,03/31/20 11:00:00 AM,2.0,21.42,,,,,20803900,   54 26.117,   13 30.613
188,03/31/20 12:00:00 PM,2.0,21.41,,,,,20803900,   54 26.117,   13 30.613
189,03/31/20 01:00:00 PM,2.0,21.53,,,,,20803900,   54 26.117,   13 30.613
190,03/31/20 02:00:00 PM,-1.3,21.7,,,,,20803900,   54 26.117,   13 30.613
191,03/31/20 03:00:00 PM,-1.3,21.83,,,,,20803900,   54 26.117,   13 30.613
192,03/31/20 04:00:00 PM,-1.3,22.03,,,,,20803900,   54 26.117,   13 30.613
193,03/31/20 05:00:00 PM,2.0,22.19,,,,,20803900,   54 26.117,   13 30.613
194,03/31/20 06:00:00 PM,-1.3,22.28,,,,,20803900,   54 26.117,   13 30.613
195,03/31/20 07:00:00 PM,2.0,22.14,,,,,20803900,   54 26.117,   13 30.613
196,03/31/20 08:00:00 PM,2.0,21.98,,,,,20803900,   54 26.117,   13 30.613
197,03/31/20 09:00:00 PM,2.0,21.86,,,,,20803900,   54 26.117,   13 30.613
198,03/31/20 10:00:00 PM,-1.3,21.75,,,,,20803900,   54 26.117,   13 30.613
199,03/31/20 11:00:00 PM,-1.3,21.69,,,,,20803900,   54 26.117,   13 30.613
200,04/01/20 12:00:00 AM,2.0,21.64,,,,,20803900,   54 26.117,   13 30.613
201,04/01/20 01:00:00 AM,2.0,21.59,,,,,20803900,   54 26.117,   13 30.613
202,04/01/20 02:00:00 AM,-1.3,21.54,,,,,20803900,   54 26.117,   13 30.613
203,04/01/20 03:00:00 AM,-1.6,21.51,,,,,20803900,   54 26.117,   13 30.613
204,04/01/20 04:00:00 AM,-1.3,21.47,,,,,20803900,   54 26.117,   13 30.613
205,04/01/20 05:00:00 AM,-1.3,21.45,,,,,20803900,   54 26.117,   13 30.613
206,04/01/20 06:00:00 AM,-1.3,21.43,,,,,20803900,   54 26.117,   13 30.613
207,04/01/20 07:00:00 AM,2.0,21.45,,,,,20803900,   54 26.117,   13 30.613
208,04/01/20 08:00:00 AM,2.0,21.39,,,,,20803900,   54 26.117,   13 30.613
209,04/01/20 09:00:00 AM,-1.3,21.4,,,,,20803900,   54 26.117,   13 30.613
210,04/01/20 10:00:00 AM,2.0,21.51,,,,,20803900,   54 26.117,   13 30.613
211,04/01/20 11:00:00 AM,2.0,21.57,,,,,20803900,   54 26.117,   13 30.613
212,04/01/20 12:00:00 PM,-1.3,21.6,,,,,20803900,   54 26.117,   13 30.613
213,04/01/20 01:00:00 PM,-1.3,21.62,,,,,20803900,   54 26.117,   13 30.613
214,04/01/20 02:00:00 PM,2.0,21.64,,,,,20803900,   54 26.117,   13 30.613
215,04/01/20 03:00:00 PM,-1.3,21.64,,,,,20803900,   54 26.117,   13 30.613
216,04/01/20 04:00:00 PM,-1.3,21.65,,,,,20803900,   54 26.117,   13 30.613
217,04/01/20 05:00:00 PM,2.0,21.77,,,,,20803900,   54 26.117,   13 30.613
218,04/01/20 06:00:00 PM,-1.3,21.75,,,,,20803900,   54 26.117,   13 30.613
219,04/01/20 07:00:00 PM,-1.3,21.71,,,,,20803900,   54 26.117,   13 30.613
220,04/01/20 08:00:00 PM,2.0,21.65,,,,,20803900,   54 26.117,   13 30.613
221,04/01/20 09:00:00 PM,2.0,21.6,,,,,20803900,   54 26.117,   13 30.613
222,04/01/20 10:00:00 PM,-1.3,21.56,,,,,20803900,   54 26.117,   13 30.613
223,04/01/20 11:00:00 PM,2.0,21.51,,,,,20803900,   54 26.117,   13 30.613
224,04/02/20 12:00:00 AM,2.0,21.47,,,,,20803900,   54 26.117,   13 30.613
225,04/02/20 01:00:00 AM,-0.2,21.45,,,,,20803900,   54 26.117,   13 30.613
226,04/02/20 02:00:00 AM,-1.3,21.42,,,,,20803900,   54 26.117,   13 30.613
227,04/02/20 03:00:00 AM,2.0,21.4,,,,,20803900,   54 26.117,   13 30.613
228,04/02/20 04:00:00 AM,-1.3,21.37,,,,,20803900,   54 26.117,   13 30.613
229,04/02/20 05:00:00 AM,-1.3,21.35,,,,,20803900,   54 26.117,   13 30.613
230,04/02/20 06:00:00 AM,-1.3,21.35,,,,,20803900,   54 26.117,   13 30.613
231,04/02/20 07:00:00 AM,-1.6,21.35,,,,,20803900,   54 26.117,   13 30.613
232,04/02/20 08:00:00 AM,2.0,21.3,,,,,20803900,   54 26.117,   13 30.613
233,04/02/20 09:00:00 AM,2.0,21.3,,,,,20803900,   54 26.117,   13 30.613
234,04/02/20 10:00:00 AM,-1.3,21.31,,,,,20803900,   54 26.117,   13 30.613
235,04/02/20 11:00:00 AM,-1.3,21.35,,,,,20803900,   54 26.117,   13 30.613
236,04/02/20 12:00:00 PM,2.0,21.4,,,,,20803900,   54 26.117,   13 30.613
237,04/02/20 01:00:00 PM,-1.3,21.45,,,,,20803900,   54 26.117,   13 30.613
238,04/02/20 02:00:00 PM,-1.3,21.47,,,,,20803900,   54 26.117,   13 30.613
239,04/02/20 03:00:00 PM,2.0,21.48,,,,,20803900,   54 26.117,   13 30.613
240,04/02/20 04:00:00 PM,-1.3,21.47,,,,,20803900,   54 26.117,   13 30.613
241,04/02/20 05:00:00 PM,2.0,21.45,,,,,20803900,   54 26.117,   13 30.613
242,04/02/20 06:00:00 PM,2.0,21.42,,,,,20803900,   54 26.117,   13 30.613
243,04/02/20 07:00:00 PM,-1.3,21.4,,,,,20803900,   54 26.117,   13 30.613
244,04/02/20 08:00:00 PM,-1.3,21.37,,,,,20803900,   54 26.117,   13 30.613
245,04/02/20 09:00:00 PM,19.9,21.35,,,,,20803900,   54 26.117,   13 30.613
246,04/02/20 10:00:00 PM,2.0,21.33,,,,,20803900,   54 26.117,   13 30.613
247,04/02/20 11:00:00 PM,-1.3,21.3,,,,,20803900,   54 26.117,   13 30.613
248,04/03/20 12:00:00 AM,2.0,21.26,,,,,20803900,   54 26.117,   13 30.613
249,04/03/20 01:00:00 AM,2.0,21.22,,,,,20803900,   54 26.117,   13 30.613
250,04/03/20 02:00:00 AM,2.0,21.18,,,,,20803900,   54 26.117,   13 30.613
251,04/03/20 03:00:00 AM,2.0,21.13,,,,,20803900,   54 26.117,   13 30.613
252,04/03/20 04:00:00 AM,2.0,21.11,,,,,20803900,   54 26.117,   13 30.613
253,04/03/20 05:00:00 AM,-1.3,21.07,,,,,20803900,   54 26.117,   13 30.613
254,04/03/20 06:00:00 AM,2.0,21.06,,,,,20803900,   54 26.117,   13 30.613
255,04/03/20 07:00:00 AM,-1.3,21.1,,,,,20803900,   54 26.117,   13 30.613
256,04/03/20 08:00:00 AM,2.0,21.14,,,,,20803900,   54 26.117,   13 30.613
257,04/03/20 09:00:00 AM,-1.3,21.17,,,,,20803900,   54 26.117,   13 30.613
258,04/03/20 10:00:00 AM,19.9,21.18,,,,,20803900,   54 26.117,   13 30.613
259,04/03/20 11:00:00 AM,-1.3,21.2,,,,,20803900,   54 26.117,   13 30.613
260,04/03/20 12:00:00 PM,2.0,21.25,,,,,20803900,   54 26.117,   13 30.613
261,04/03/20 01:00:00 PM,-1.3,21.33,,,,,20803900,   54 26.117,   13 30.613
262,04/03/20 02:00:00 PM,2.0,21.42,,,,,20803900,   54 26.117,   13 30.613
263,04/03/20 03:00:00 PM,-1.3,21.56,,,,,20803900,   54 26.117,   13 30.613
264,04/03/20 04:00:00 PM,2.0,21.66,,,,,20803900,   54 26.117,   13 30.613
265,04/03/20 05:00:00 PM,-1.3,21.7,,,,,20803900,   54 26.117,   13 30.613
266,04/03/20 06:00:00 PM,2.0,21.77,,,,,20803900,   54 26.117,   13 30.613
267,04/03/20 07:00:00 PM,-1.3,21.68,,,,,20803900,   54 26.117,   13 30.613
268,04/03/20 08:00:00 PM,-1.3,21.57,,,,,20803900,   54 26.117,   13 30.613
269,04/03/20 09:00:00 PM,-1.3,21.47,,,,,20803900,   54 26.117,   13 30.613
270,04/03/20 10:00:00 PM,2.0,21.41,,,,,20803900,   54 26.117,   13 30.613
271,04/03/20 11:00:00 PM,2.0,21.35,,,,,20803900,   54 26.117,   13 30.613
272,04/04/20 12:00:00 AM,-1.3,21.31,,,,,20803900,   54 26.117,   13 30.613
273,04/04/20 01:00:00 AM,-1.3,21.26,,,,,20803900,   54 26.117,   13 30.613
274,04/04/20 02:00:00 AM,-1.3,21.23,,,,,20803900,   54 26.117,   13 30.613
275,04/04/20 03:00:00 AM,-1.3,21.2,,,,,20803900,   54 26.117,   13 30.613
276,04/04/20 04:00:00 AM,2.0,21.18,,,,,20803900,   54 26.117,   13 30.613
277,04/04/20 05:00:00 AM,2.0,21.14,,,,,20803900,   54 26.117,   13 30.613
278,04/04/20 06:00:00 AM,-1.3,21.12,,,,,20803900,   54 26.117,   13 30.613
279,04/04/20 07:00:00 AM,2.0,21.11,,,,,20803900,   54 26.117,   13 30.613
280,04/04/20 08:00:00 AM,-1.3,21.12,,,,,20803900,   54 26.117,   13 30.613
281,04/04/20 09:00:00 AM,-1.3,21.14,,,,,20803900,   54 26.117,   13 30.613
282,04/04/20 10:00:00 AM,-1.3,21.17,,,,,20803900,   54 26.117,   13 30.613
283,04/04/20 11:00:00 AM,2.0,21.19,,,,,20803900,   54 26.117,   13 30.613
284,04/04/20 12:00:00 PM,2.0,21.25,,,,,20803900,   54 26.117,   13 30.613
285,04/04/20 01:00:00 PM,-1.3,21.3,,,,,20803900,   54 26.117,   13 30.613
286,04/04/20 02:00:00 PM,2.0,21.33,,,,,20803900,   54 26.117,   13 30.613
287,04/04/20 03:00:00 PM,2.0,21.39,,,,,20803900,   54 26.117,   13 30.613
288,04/04/20 04:00:00 PM,-1.3,21.42,,,,,20803900,   54 26.117,   13 30.613
289,04/04/20 05:00:00 PM,-1.3,21.47,,,,,20803900,   54 26.117,   13 30.613
290,04/04/20 06:00:00 PM,2.0,21.56,,,,,20803900,   54 26.117,   13 30.613
