"Plot Title: 20803907"
"#","Date Time, GMT+01:00","Full Range, μS/cm (LGR S/N: 20803907, SEN S/N: 20803907)","Temp, °C (LGR S/N: 20803907, SEN S/N: 20803907)","Coupler Detached (LGR S/N: 20803907)","Coupler Attached (LGR S/N: 20803907)","Stopped (LGR S/N: 20803907)","End Of File (LGR S/N: 20803907)"
1557,05/27/20 02:00:00 PM,670.6,16.41,,,,
1558,05/27/20 03:00:00 PM,697.8,16.60,,,,
1559,05/27/20 04:00:00 PM,686.2,16.69,,,,
1560,05/27/20 05:00:00 PM,705.7,16.87,,,,
1561,05/27/20 06:00:00 PM,709.5,16.94,,,,
1562,05/27/20 07:00:00 PM,714.5,17.03,,,,
1563,05/27/20 08:00:00 PM,721.9,16.97,,,,
1564,05/27/20 09:00:00 PM,704.2,16.35,,,,
1565,05/27/20 10:00:00 PM,696.6,16.13,,,,
1566,05/27/20 11:00:00 PM,694.8,16.01,,,,
1567,05/28/20 12:00:00 AM,692.5,15.90,,,,
1568,05/28/20 01:00:00 AM,690.7,15.80,,,,
1569,05/28/20 02:00:00 AM,690.4,15.73,,,,
1570,05/28/20 03:00:00 AM,688.5,15.59,,,,
1571,05/28/20 04:00:00 AM,687.1,15.50,,,,
1572,05/28/20 05:00:00 AM,685.1,15.48,,,,
1573,05/28/20 06:00:00 AM,683.1,15.59,,,,
1574,05/28/20 07:00:00 AM,683.8,15.68,,,,
1575,05/28/20 08:00:00 AM,684.6,15.71,,,,
1576,05/28/20 09:00:00 AM,684.2,15.74,,,,
1577,05/28/20 10:00:00 AM,688.6,16.08,,,,
1578,05/28/20 11:00:00 AM,681.4,16.42,,,,
1579,05/28/20 12:00:00 PM,653.0,16.75,,,,
1580,05/28/20 01:00:00 PM,642.8,17.02,,,,
1581,05/28/20 02:00:00 PM,652.4,17.06,,,,
1582,05/28/20 03:00:00 PM,629.0,17.11,,,,
1583,05/28/20 04:00:00 PM,673.5,17.13,,,,
1584,05/28/20 05:00:00 PM,697.5,17.48,,,,
1585,05/28/20 06:00:00 PM,710.2,17.61,,,,
1586,05/28/20 07:00:00 PM,721.2,17.77,,,,
1587,05/28/20 08:00:00 PM,719.2,17.45,,,,
1588,05/28/20 09:00:00 PM,715.9,17.25,,,,
1589,05/28/20 10:00:00 PM,716.3,17.23,,,,
1590,05/28/20 11:00:00 PM,712.5,17.13,,,,
1591,05/29/20 12:00:00 AM,710.2,17.03,,,,
1592,05/29/20 01:00:00 AM,706.5,16.91,,,,
1593,05/29/20 02:00:00 AM,706.6,16.76,,,,
1594,05/29/20 03:00:00 AM,690.9,16.62,,,,
1595,05/29/20 04:00:00 AM,683.3,16.47,,,,
1596,05/29/20 05:00:00 AM,677.6,16.32,,,,
1597,05/29/20 06:00:00 AM,673.5,16.15,,,,
1598,05/29/20 07:00:00 AM,671.2,16.13,,,,
1599,05/29/20 08:00:00 AM,669.9,16.29,,,,
1600,05/29/20 09:00:00 AM,669.1,16.39,,,,
1601,05/29/20 10:00:00 AM,672.1,16.42,,,,
1602,05/29/20 11:00:00 AM,659.2,16.72,,,,
1603,05/29/20 12:00:00 PM,637.6,16.82,,,,
1604,05/29/20 01:00:00 PM,615.7,16.76,,,,
1605,05/29/20 02:00:00 PM,605.9,17.08,,,,
1606,05/29/20 03:00:00 PM,620.8,17.27,,,,
1607,05/29/20 04:00:00 PM,648.4,17.27,,,,
1608,05/29/20 05:00:00 PM,660.0,17.25,,,,
1609,05/29/20 06:00:00 PM,697.4,17.18,,,,
1610,05/29/20 07:00:00 PM,706.0,17.50,,,,
1611,05/29/20 08:00:00 PM,711.3,17.71,,,,
1612,05/29/20 09:00:00 PM,704.4,17.15,,,,
1613,05/29/20 10:00:00 PM,703.2,17.18,,,,
1614,05/29/20 11:00:00 PM,703.7,17.06,,,,
1615,05/30/20 12:00:00 AM,701.8,16.97,,,,
1616,05/30/20 01:00:00 AM,699.1,16.90,,,,
1617,05/30/20 02:00:00 AM,696.9,16.79,,,,
1618,05/30/20 03:00:00 AM,697.3,16.74,,,,
1619,05/30/20 04:00:00 AM,704.3,16.67,,,,
1620,05/30/20 05:00:00 AM,702.5,16.54,,,,
1621,05/30/20 06:00:00 AM,700.2,16.51,,,,
1622,05/30/20 07:00:00 AM,699.0,16.51,,,,
1623,05/30/20 08:00:00 AM,698.2,16.56,,,,
1624,05/30/20 09:00:00 AM,700.4,16.74,,,,
1625,05/30/20 10:00:00 AM,699.1,16.96,,,,
1626,05/30/20 11:00:00 AM,707.5,17.03,,,,
1627,05/30/20 12:00:00 PM,668.2,17.03,,,,
1628,05/30/20 01:00:00 PM,633.6,17.58,,,,
1629,05/30/20 02:00:00 PM,597.0,17.86,,,,
1630,05/30/20 03:00:00 PM,612.6,18.09,,,,
1631,05/30/20 04:00:00 PM,673.9,18.27,,,,
1632,05/30/20 05:00:00 PM,700.1,18.23,,,,
1633,05/30/20 06:00:00 PM,713.0,17.97,,,,
1634,05/30/20 07:00:00 PM,720.5,17.79,,,,
1635,05/30/20 08:00:00 PM,718.6,17.74,,,,
1636,05/30/20 09:00:00 PM,714.5,17.57,,,,
1637,05/30/20 10:00:00 PM,713.1,17.38,,,,
1638,05/30/20 11:00:00 PM,709.7,17.26,,,,
1639,05/31/20 12:00:00 AM,707.1,17.15,,,,
1640,05/31/20 01:00:00 AM,706.3,17.07,,,,
1641,05/31/20 02:00:00 AM,705.6,17.02,,,,
1642,05/31/20 03:00:00 AM,704.1,16.95,,,,
1643,05/31/20 04:00:00 AM,703.3,16.98,,,,
1644,05/31/20 05:00:00 AM,701.8,16.96,,,,
1645,05/31/20 06:00:00 AM,699.4,17.01,,,,
1646,05/31/20 07:00:00 AM,700.2,17.08,,,,
1647,05/31/20 08:00:00 AM,700.9,17.18,,,,
1648,05/31/20 09:00:00 AM,703.8,17.31,,,,
1649,05/31/20 10:00:00 AM,710.3,17.51,,,,
1650,05/31/20 11:00:00 AM,714.3,17.72,,,,
1651,05/31/20 12:00:00 PM,712.1,18.07,,,,
1652,05/31/20 01:00:00 PM,715.0,18.39,,,,
1653,05/31/20 02:00:00 PM,709.2,18.44,,,,
1654,05/31/20 03:00:00 PM,679.9,18.45,,,,
1655,05/31/20 04:00:00 PM,721.8,18.52,,,,
1656,05/31/20 05:00:00 PM,725.7,18.53,,,,
1657,05/31/20 06:00:00 PM,730.7,18.48,,,,
1658,05/31/20 07:00:00 PM,729.3,18.33,,,,
1659,05/31/20 08:00:00 PM,723.3,18.13,,,,
1660,05/31/20 09:00:00 PM,720.0,17.86,,,,
1661,05/31/20 10:00:00 PM,710.5,17.68,,,,
1662,05/31/20 11:00:00 PM,706.0,17.47,,,,
1663,06/01/20 12:00:00 AM,705.1,17.21,,,,
1664,06/01/20 01:00:00 AM,704.9,17.00,,,,
1665,06/01/20 02:00:00 AM,707.2,16.97,,,,
1666,06/01/20 03:00:00 AM,701.2,16.69,,,,
1667,06/01/20 04:00:00 AM,695.6,16.44,,,,
1668,06/01/20 05:00:00 AM,694.3,16.19,,,,
1669,06/01/20 06:00:00 AM,697.5,16.04,,,,
1670,06/01/20 07:00:00 AM,691.7,16.00,,,,
1671,06/01/20 08:00:00 AM,685.9,15.96,,,,
1672,06/01/20 09:00:00 AM,685.5,16.00,,,,
1673,06/01/20 10:00:00 AM,686.4,16.40,,,,
1674,06/01/20 11:00:00 AM,677.2,16.92,,,,
1675,06/01/20 12:00:00 PM,634.2,17.25,,,,
1676,06/01/20 01:00:00 PM,617.8,17.78,,,,
1677,06/01/20 02:00:00 PM,590.6,17.79,,,,
1678,06/01/20 03:00:00 PM,643.4,17.88,,,,
1679,06/01/20 04:00:00 PM,659.7,18.17,,,,
1680,06/01/20 05:00:00 PM,698.3,18.03,,,,
1681,06/01/20 06:00:00 PM,715.7,17.94,,,,
1682,06/01/20 07:00:00 PM,711.9,17.88,,,,
1683,06/01/20 08:00:00 PM,708.2,17.64,,,,
1684,06/01/20 09:00:00 PM,703.7,17.51,,,,
1685,06/01/20 10:00:00 PM,700.3,17.40,,,,
1686,06/01/20 11:00:00 PM,698.1,17.30,,,,
1687,06/02/20 12:00:00 AM,695.9,17.13,,,,
1688,06/02/20 01:00:00 AM,694.0,17.01,,,,
1689,06/02/20 02:00:00 AM,692.2,16.89,,,,
1690,06/02/20 03:00:00 AM,689.6,16.74,,,,
1691,06/02/20 04:00:00 AM,690.0,16.72,,,,
1692,06/02/20 05:00:00 AM,693.1,16.66,,,,
1693,06/02/20 06:00:00 AM,693.9,16.65,,,,
1694,06/02/20 07:00:00 AM,695.4,16.71,,,,
1695,06/02/20 08:00:00 AM,694.2,16.77,,,,
1696,06/02/20 09:00:00 AM,692.9,16.97,,,,
1697,06/02/20 10:00:00 AM,692.8,17.16,,,,
1698,06/02/20 11:00:00 AM,644.0,17.52,,,,
1699,06/02/20 12:00:00 PM,603.9,17.91,,,,
1700,06/02/20 01:00:00 PM,674.6,18.39,,,,
1701,06/02/20 02:00:00 PM,585.2,19.00,,,,
1702,06/02/20 03:00:00 PM,642.8,19.26,,,,
1703,06/02/20 04:00:00 PM,686.2,19.33,,,,
1704,06/02/20 05:00:00 PM,735.1,18.77,,,,
1705,06/02/20 06:00:00 PM,739.0,18.70,,,,
1706,06/02/20 07:00:00 PM,740.1,18.88,,,,
1707,06/02/20 08:00:00 PM,738.6,18.79,,,,
1708,06/02/20 09:00:00 PM,739.5,19.05,,,,
1709,06/02/20 10:00:00 PM,735.1,18.87,,,,
1710,06/02/20 11:00:00 PM,732.1,18.72,,,,
1711,06/03/20 12:00:00 AM,731.1,18.54,,,,
1712,06/03/20 01:00:00 AM,728.9,18.37,,,,
1713,06/03/20 02:00:00 AM,726.0,18.17,,,,
1714,06/03/20 03:00:00 AM,721.5,17.97,,,,
1715,06/03/20 04:00:00 AM,715.5,17.77,,,,
1716,06/03/20 05:00:00 AM,706.8,17.52,,,,
1717,06/03/20 06:00:00 AM,698.8,17.36,,,,
1718,06/03/20 07:00:00 AM,699.2,17.36,,,,
1719,06/03/20 08:00:00 AM,700.3,17.47,,,,
1720,06/03/20 09:00:00 AM,699.7,17.68,,,,
1721,06/03/20 10:00:00 AM,701.2,17.81,,,,
1722,06/03/20 11:00:00 AM,707.2,17.98,,,,
1723,06/03/20 12:00:00 PM,694.1,18.45,,,,
1724,06/03/20 01:00:00 PM,647.4,18.80,,,,
1725,06/03/20 02:00:00 PM,622.1,19.28,,,,
1726,06/03/20 03:00:00 PM,580.9,19.77,,,,
1727,06/03/20 04:00:00 PM,623.1,20.12,,,,
1728,06/03/20 05:00:00 PM,708.1,19.79,,,,
1729,06/03/20 06:00:00 PM,728.2,19.26,,,,
1730,06/03/20 07:00:00 PM,719.9,18.98,,,,
1731,06/03/20 08:00:00 PM,718.1,18.80,,,,
1732,06/03/20 09:00:00 PM,716.3,18.68,,,,
1733,06/03/20 10:00:00 PM,715.6,18.55,,,,
1734,06/03/20 11:00:00 PM,714.9,18.44,,,,
1735,06/04/20 12:00:00 AM,712.7,18.29,,,,
1736,06/04/20 01:00:00 AM,712.5,18.17,,,,
1737,06/04/20 02:00:00 AM,708.4,17.96,,,,
1738,06/04/20 03:00:00 AM,704.7,17.68,,,,
1739,06/04/20 04:00:00 AM,699.1,17.41,,,,
1740,06/04/20 05:00:00 AM,696.1,17.31,,,,
1741,06/04/20 06:00:00 AM,692.3,17.25,,,,
1742,06/04/20 07:00:00 AM,687.8,17.17,,,,
1743,06/04/20 08:00:00 AM,687.4,17.15,,,,
1744,06/04/20 09:00:00 AM,692.9,17.58,,,,
1745,06/04/20 10:00:00 AM,691.5,17.82,,,,
1746,06/04/20 11:00:00 AM,697.9,18.08,,,,
1747,06/04/20 12:00:00 PM,697.7,18.37,,,,
1748,06/04/20 01:00:00 PM,686.8,18.48,,,,
1749,06/04/20 02:00:00 PM,701.5,18.42,,,,
1750,06/04/20 03:00:00 PM,707.2,18.55,,,,
1751,06/04/20 04:00:00 PM,707.1,18.62,,,,
1752,06/04/20 05:00:00 PM,712.1,18.60,,,,
1753,06/04/20 06:00:00 PM,712.2,18.52,,,,
1754,06/04/20 07:00:00 PM,712.9,18.54,,,,
1755,06/04/20 08:00:00 PM,713.7,18.53,,,,
1756,06/04/20 09:00:00 PM,715.7,18.49,,,,
1757,06/04/20 10:00:00 PM,713.4,18.40,,,,
1758,06/04/20 11:00:00 PM,710.8,18.29,,,,
1759,06/05/20 12:00:00 AM,704.1,18.07,,,,
1760,06/05/20 01:00:00 AM,696.9,17.83,,,,
1761,06/05/20 02:00:00 AM,698.8,17.92,,,,
1762,06/05/20 03:00:00 AM,699.9,17.89,,,,
1763,06/05/20 04:00:00 AM,695.8,17.72,,,,
1764,06/05/20 05:00:00 AM,692.9,17.47,,,,
1765,06/05/20 06:00:00 AM,687.7,17.30,,,,
1766,06/05/20 07:00:00 AM,684.3,17.13,,,,
1767,06/05/20 08:00:00 AM,681.7,17.02,,,,
1768,06/05/20 09:00:00 AM,677.9,16.96,,,,
1769,06/05/20 10:00:00 AM,677.9,16.94,,,,
1770,06/05/20 11:00:00 AM,683.3,16.98,,,,
1771,06/05/20 12:00:00 PM,683.9,17.18,,,,
1772,06/05/20 01:00:00 PM,669.8,17.00,,,,
1773,06/05/20 02:00:00 PM,647.8,17.02,,,,
1774,06/05/20 03:00:00 PM,636.2,17.25,,,,
1775,06/05/20 04:00:00 PM,626.6,17.11,,,,
1776,06/05/20 05:00:00 PM,682.3,17.32,,,,
1777,06/05/20 06:00:00 PM,678.4,17.30,,,,
1778,06/05/20 07:00:00 PM,665.0,17.20,,,,
1779,06/05/20 08:00:00 PM,654.3,17.07,,,,
1780,06/05/20 09:00:00 PM,660.9,16.97,,,,
1781,06/05/20 10:00:00 PM,660.0,16.74,,,,
1782,06/05/20 11:00:00 PM,676.1,16.77,,,,
1783,06/06/20 12:00:00 AM,676.2,16.67,,,,
1784,06/06/20 01:00:00 AM,670.9,16.54,,,,
1785,06/06/20 02:00:00 AM,669.4,16.45,,,,
1786,06/06/20 03:00:00 AM,671.0,16.31,,,,
1787,06/06/20 04:00:00 AM,666.2,16.08,,,,
1788,06/06/20 05:00:00 AM,658.4,15.73,,,,
1789,06/06/20 06:00:00 AM,652.8,15.42,,,,
1790,06/06/20 07:00:00 AM,643.4,15.07,,,,
1791,06/06/20 08:00:00 AM,649.8,15.25,,,,
1792,06/06/20 09:00:00 AM,672.3,15.59,,,,
1793,06/06/20 10:00:00 AM,676.7,15.94,,,,
1794,06/06/20 11:00:00 AM,670.0,16.13,,,,
1795,06/06/20 12:00:00 PM,655.2,16.34,,,,
1796,06/06/20 01:00:00 PM,669.5,16.29,,,,
1797,06/06/20 02:00:00 PM,658.7,16.28,,,,
1798,06/06/20 03:00:00 PM,597.1,16.47,,,,
1799,06/06/20 04:00:00 PM,610.9,16.61,,,,
1800,06/06/20 05:00:00 PM,661.6,16.64,,,,
1801,06/06/20 06:00:00 PM,675.4,16.62,,,,
1802,06/06/20 07:00:00 PM,667.4,16.62,,,,
1803,06/06/20 08:00:00 PM,675.1,16.60,,,,
1804,06/06/20 09:00:00 PM,634.6,16.18,,,,
1805,06/06/20 10:00:00 PM,617.8,15.99,,,,
1806,06/06/20 11:00:00 PM,613.6,15.89,,,,
1807,06/07/20 12:00:00 AM,614.1,15.75,,,,
1808,06/07/20 01:00:00 AM,610.0,15.57,,,,
1809,06/07/20 02:00:00 AM,622.1,15.34,,,,
1810,06/07/20 03:00:00 AM,639.5,15.19,,,,
1811,06/07/20 04:00:00 AM,642.2,15.10,,,,
1812,06/07/20 05:00:00 AM,636.9,14.98,,,,
1813,06/07/20 06:00:00 AM,627.0,14.88,,,,
1814,06/07/20 07:00:00 AM,616.9,15.04,,,,
1815,06/07/20 08:00:00 AM,609.5,15.15,,,,
1816,06/07/20 09:00:00 AM,609.8,15.35,,,,
1817,06/07/20 10:00:00 AM,611.9,15.60,,,,
1818,06/07/20 11:00:00 AM,607.1,15.84,,,,
1819,06/07/20 12:00:00 PM,613.5,16.05,,,,
1820,06/07/20 01:00:00 PM,632.8,17.06,,,,
1821,06/07/20 02:00:00 PM,649.1,16.90,,,,
1822,06/07/20 03:00:00 PM,685.2,16.95,,,,
1823,06/07/20 04:00:00 PM,708.3,17.08,,,,
1824,06/07/20 05:00:00 PM,726.7,17.25,,,,
1825,06/07/20 06:00:00 PM,722.1,17.21,,,,
1826,06/07/20 07:00:00 PM,704.0,17.12,,,,
1827,06/07/20 08:00:00 PM,715.2,17.15,,,,
1828,06/07/20 09:00:00 PM,691.7,17.03,,,,
1829,06/07/20 10:00:00 PM,664.0,16.97,,,,
1830,06/07/20 11:00:00 PM,656.8,16.90,,,,
1831,06/08/20 12:00:00 AM,640.1,16.46,,,,
1832,06/08/20 01:00:00 AM,634.9,16.21,,,,
1833,06/08/20 02:00:00 AM,632.0,16.05,,,,
1834,06/08/20 03:00:00 AM,630.1,15.91,,,,
1835,06/08/20 04:00:00 AM,629.0,15.81,,,,
1836,06/08/20 05:00:00 AM,628.0,15.67,,,,
1837,06/08/20 06:00:00 AM,626.6,15.52,,,,
1838,06/08/20 07:00:00 AM,619.7,15.48,,,,
1839,06/08/20 08:00:00 AM,616.6,15.50,,,,
1840,06/08/20 09:00:00 AM,618.0,15.64,,,,
1841,06/08/20 10:00:00 AM,624.7,15.96,,,,
1842,06/08/20 11:00:00 AM,620.3,16.29,,,,
1843,06/08/20 12:00:00 PM,626.8,16.37,,,,
1844,06/08/20 01:00:00 PM,637.0,16.51,,,,
1845,06/08/20 02:00:00 PM,636.5,16.70,,,,
1846,06/08/20 03:00:00 PM,621.7,16.44,,,,
1847,06/08/20 04:00:00 PM,622.1,16.47,,,,
1848,06/08/20 05:00:00 PM,624.5,16.23,,,,
1849,06/08/20 06:00:00 PM,637.1,16.35,,,,
1850,06/08/20 07:00:00 PM,638.6,16.54,,,,
1851,06/08/20 08:00:00 PM,633.2,16.54,,,,
1852,06/08/20 09:00:00 PM,635.8,16.62,,,,
1853,06/08/20 10:00:00 PM,638.7,16.86,,,,
1854,06/08/20 11:00:00 PM,641.1,16.81,,,,
1855,06/09/20 12:00:00 AM,629.3,16.54,,,,
1856,06/09/20 01:00:00 AM,636.3,16.45,,,,
1857,06/09/20 02:00:00 AM,636.4,16.36,,,,
1858,06/09/20 03:00:00 AM,635.3,16.21,,,,
1859,06/09/20 04:00:00 AM,628.6,15.86,,,,
1860,06/09/20 05:00:00 AM,625.3,15.63,,,,
1861,06/09/20 06:00:00 AM,622.6,15.63,,,,
1862,06/09/20 07:00:00 AM,628.8,15.67,,,,
1863,06/09/20 08:00:00 AM,631.4,15.79,,,,
1864,06/09/20 09:00:00 AM,633.9,16.00,,,,
1865,06/09/20 10:00:00 AM,637.7,16.11,,,,
1866,06/09/20 11:00:00 AM,641.6,16.09,,,,
1867,06/09/20 12:00:00 PM,646.4,16.29,,,,
1868,06/09/20 01:00:00 PM,642.6,16.82,,,,
1869,06/09/20 02:00:00 PM,650.8,17.18,,,,
1870,06/09/20 03:00:00 PM,632.2,17.46,,,,
1871,06/09/20 04:00:00 PM,644.9,17.42,,,,
1872,06/09/20 05:00:00 PM,659.9,17.31,,,,
1873,06/09/20 06:00:00 PM,661.6,17.11,,,,
1874,06/09/20 07:00:00 PM,657.4,17.03,,,,
1875,06/09/20 08:00:00 PM,661.7,16.96,,,,
1876,06/09/20 09:00:00 PM,665.0,17.25,,,,
1877,06/09/20 10:00:00 PM,654.5,16.87,,,,
1878,06/09/20 11:00:00 PM,653.4,16.75,,,,
1879,06/10/20 12:00:00 AM,651.6,16.54,,,,
1880,06/10/20 01:00:00 AM,652.1,16.41,,,,
1881,06/10/20 02:00:00 AM,650.2,16.35,,,,
1882,06/10/20 03:00:00 AM,647.2,16.21,,,,
1883,06/10/20 04:00:00 AM,645.8,16.03,,,,
1884,06/10/20 05:00:00 AM,643.2,15.88,,,,
1885,06/10/20 06:00:00 AM,644.3,15.95,,,,
1886,06/10/20 07:00:00 AM,638.5,16.01,,,,
1887,06/10/20 08:00:00 AM,642.3,16.06,,,,
1888,06/10/20 09:00:00 AM,650.7,16.16,,,,
1889,06/10/20 10:00:00 AM,644.6,16.20,,,,
1890,06/10/20 11:00:00 AM,651.7,16.44,,,,
1891,06/10/20 12:00:00 PM,655.1,16.54,,,,
1892,06/10/20 01:00:00 PM,653.9,16.54,,,,
1893,06/10/20 02:00:00 PM,642.5,16.40,,,,
1894,06/10/20 03:00:00 PM,634.8,16.44,,,,
1895,06/10/20 04:00:00 PM,641.7,16.46,,,,
1896,06/10/20 05:00:00 PM,643.4,16.70,,,,
1897,06/10/20 06:00:00 PM,652.1,17.03,,,,
1898,06/10/20 07:00:00 PM,658.8,17.27,,,,
1899,06/10/20 08:00:00 PM,657.3,17.25,,,,
1900,06/10/20 09:00:00 PM,676.6,17.08,,,,
1901,06/10/20 10:00:00 PM,656.3,17.08,,,,
1902,06/10/20 11:00:00 PM,657.4,17.08,,,,
1903,06/11/20 12:00:00 AM,658.6,17.08,,,,
1904,06/11/20 01:00:00 AM,659.4,17.03,,,,
1905,06/11/20 02:00:00 AM,656.8,16.91,,,,
1906,06/11/20 03:00:00 AM,656.0,16.90,,,,
1907,06/11/20 04:00:00 AM,651.0,16.86,,,,
1908,06/11/20 05:00:00 AM,653.0,16.84,,,,
1909,06/11/20 06:00:00 AM,658.3,16.90,,,,
1910,06/11/20 07:00:00 AM,661.7,17.00,,,,
1911,06/11/20 08:00:00 AM,671.3,17.05,,,,
1912,06/11/20 09:00:00 AM,681.6,17.13,,,,
1913,06/11/20 10:00:00 AM,681.9,17.22,,,,
1914,06/11/20 11:00:00 AM,688.4,17.30,,,,
1915,06/11/20 12:00:00 PM,667.3,17.21,,,,
1916,06/11/20 01:00:00 PM,662.0,17.08,,,,
1917,06/11/20 02:00:00 PM,663.2,17.03,,,,
1918,06/11/20 03:00:00 PM,662.1,16.97,,,,
1919,06/11/20 04:00:00 PM,657.5,16.92,,,,
1920,06/11/20 05:00:00 PM,662.1,16.92,,,,
1921,06/11/20 06:00:00 PM,659.5,16.85,,,,
1922,06/11/20 07:00:00 PM,651.1,16.79,,,,
1923,06/11/20 08:00:00 PM,654.6,16.74,,,,
1924,06/11/20 09:00:00 PM,653.8,16.69,,,,
1925,06/11/20 10:00:00 PM,653.5,16.62,,,,
1926,06/11/20 11:00:00 PM,653.9,16.59,,,,
1927,06/12/20 12:00:00 AM,652.0,16.54,,,,
1928,06/12/20 01:00:00 AM,652.1,16.45,,,,
1929,06/12/20 02:00:00 AM,649.9,16.30,,,,
1930,06/12/20 03:00:00 AM,649.6,16.15,,,,
1931,06/12/20 04:00:00 AM,650.8,16.08,,,,
1932,06/12/20 05:00:00 AM,649.7,15.98,,,,
1933,06/12/20 06:00:00 AM,642.8,15.90,,,,
1934,06/12/20 07:00:00 AM,648.2,15.91,,,,
1935,06/12/20 08:00:00 AM,840.7,15.85,,,,
1936,06/12/20 09:00:00 AM,755.9,15.98,,,,
1937,06/12/20 10:00:00 AM,647.0,16.00,,,,
1938,06/12/20 11:00:00 AM,642.0,16.03,,,,
1939,06/12/20 12:00:00 PM,641.6,16.09,,,,
1940,06/12/20 01:00:00 PM,647.7,16.06,,,,
1941,06/12/20 02:00:00 PM,647.7,16.11,,,,
1942,06/12/20 03:00:00 PM,648.8,16.15,,,,
1943,06/12/20 04:00:00 PM,650.7,16.25,,,,
1944,06/12/20 05:00:00 PM,654.0,16.45,,,,
1945,06/12/20 06:00:00 PM,654.7,16.54,,,,
1946,06/12/20 07:00:00 PM,653.9,16.54,,,,
1947,06/12/20 08:00:00 PM,669.7,16.54,,,,
1948,06/12/20 09:00:00 PM,655.8,16.56,,,,
1949,06/12/20 10:00:00 PM,655.1,16.49,,,,
1950,06/12/20 11:00:00 PM,657.4,16.49,,,,
1951,06/13/20 12:00:00 AM,653.0,16.29,,,,
1952,06/13/20 01:00:00 AM,646.9,16.09,,,,
1953,06/13/20 02:00:00 AM,650.0,16.05,,,,
1954,06/13/20 03:00:00 AM,648.6,15.96,,,,
1955,06/13/20 04:00:00 AM,643.3,15.84,,,,
1956,06/13/20 05:00:00 AM,646.8,15.75,,,,
1957,06/13/20 06:00:00 AM,643.4,15.69,,,,
1958,06/13/20 07:00:00 AM,646.8,15.73,,,,
1959,06/13/20 08:00:00 AM,647.9,15.75,,,,
1960,06/13/20 09:00:00 AM,649.0,15.85,,,,
1961,06/13/20 10:00:00 AM,652.0,16.03,,,,
1962,06/13/20 11:00:00 AM,657.5,16.39,,,,
1963,06/13/20 12:00:00 PM,661.9,16.72,,,,
1964,06/13/20 01:00:00 PM,659.4,16.94,,,,
1965,06/13/20 02:00:00 PM,669.3,17.71,,,,
1966,06/13/20 03:00:00 PM,670.3,17.33,,,,
1967,06/13/20 04:00:00 PM,668.1,17.23,,,,
1968,06/13/20 05:00:00 PM,676.2,17.69,,,,
1969,06/13/20 06:00:00 PM,672.7,17.71,,,,
1970,06/13/20 07:00:00 PM,678.4,17.82,,,,
1971,06/13/20 08:00:00 PM,680.2,18.02,,,,
1972,06/13/20 09:00:00 PM,708.0,18.01,,,,
1973,06/13/20 10:00:00 PM,779.9,17.94,,,,
1974,06/13/20 11:00:00 PM,1042.2,17.91,,,,
1975,06/14/20 12:00:00 AM,1071.9,17.79,,,,
1976,06/14/20 01:00:00 AM,931.2,17.60,,,,
1977,06/14/20 02:00:00 AM,684.4,17.06,,,,
1978,06/14/20 03:00:00 AM,673.7,16.85,,,,
1979,06/14/20 04:00:00 AM,665.8,16.62,,,,
1980,06/14/20 05:00:00 AM,661.3,16.49,,,,
1981,06/14/20 06:00:00 AM,657.1,16.45,,,,
1982,06/14/20 07:00:00 AM,659.7,16.51,,,,
1983,06/14/20 08:00:00 AM,661.5,16.66,,,,
1984,06/14/20 09:00:00 AM,664.2,16.77,,,,
1985,06/14/20 10:00:00 AM,667.0,17.05,,,,
1986,06/14/20 11:00:00 AM,672.2,17.33,,,,
1987,06/14/20 12:00:00 PM,676.9,17.83,,,,
1988,06/14/20 01:00:00 PM,677.6,17.93,,,,
1989,06/14/20 02:00:00 PM,675.8,18.24,,,,
1990,06/14/20 03:00:00 PM,685.0,18.78,,,,
1991,06/14/20 04:00:00 PM,677.8,18.67,,,,
1992,06/14/20 05:00:00 PM,685.2,18.59,,,,
1993,06/14/20 06:00:00 PM,684.8,18.54,,,,
1994,06/14/20 07:00:00 PM,684.1,18.45,,,,
1995,06/14/20 08:00:00 PM,684.1,18.43,,,,
1996,06/14/20 09:00:00 PM,685.3,18.37,,,,
1997,06/14/20 10:00:00 PM,680.5,18.11,,,,
1998,06/14/20 11:00:00 PM,668.8,17.88,,,,
1999,06/15/20 12:00:00 AM,673.9,17.69,,,,
2000,06/15/20 01:00:00 AM,669.1,17.47,,,,
2001,06/15/20 02:00:00 AM,667.9,17.42,,,,
2002,06/15/20 03:00:00 AM,664.2,17.28,,,,
2003,06/15/20 04:00:00 AM,662.8,17.13,,,,
2004,06/15/20 05:00:00 AM,658.6,17.08,,,,
2005,06/15/20 06:00:00 AM,654.0,17.01,,,,
2006,06/15/20 07:00:00 AM,670.7,17.31,,,,
2007,06/15/20 08:00:00 AM,671.4,17.37,,,,
2008,06/15/20 09:00:00 AM,674.0,17.56,,,,
2009,06/15/20 10:00:00 AM,678.4,17.89,,,,
2010,06/15/20 11:00:00 AM,681.0,18.02,,,,
2011,06/15/20 12:00:00 PM,672.5,18.11,,,,
2012,06/15/20 01:00:00 PM,670.3,18.37,,,,
2013,06/15/20 02:00:00 PM,664.6,18.88,,,,
2014,06/15/20 03:00:00 PM,687.1,18.54,,,,
2015,06/15/20 04:00:00 PM,694.1,18.53,,,,
2016,06/15/20 05:00:00 PM,702.8,18.67,,,,
