"ID"	"waterbody"	"capt"	"clust"	"age"	"cohort"	"weight"	"TL"	"sex"	"lifeyear"	"year"	"inc"	"rad"	"d18O_mean"	"d18O_max"	"d18O_min"	"res_mean"	"res_max"	"res_min"	"Sr_mean"	"Sr_max"	"Sr_min"	"type"	"turbidity"	"SAL"	"WT"	"P"
"BH-00732"	"WRB"	"SB"	"S_LowS"	2	2018	NA	617	"f"	"1"	2019	604.3	604.3	-6.60371100756303	-5.25751645714286	-7.78369964285714	-0.16893413139745	0.968370280924702	-1.1435691269677	0.00344852026143791	0.00476506666666667	0.00288977777777778	"Coast"	2.025	9.2575	11.66625	1.20625
"BH-00732"	"WRB"	"SB"	"S_LowS"	2	2018	NA	617	"f"	"2"	2020	133.8	738.1	-6.05846757142857	-6.03491018571429	-6.09726797142857	0.204329747316825	0.265481028009726	0.148092568243552	0.00455681481481482	0.00515626666666667	0.00408697777777778	"Coast"	2.11290322580645	9.26891891891892	10.6743243243243	1.17810810810811
"BH-01556"	"NRB"	"BEG"	"S_IntS"	9	2011	NA	1110	"f"	"1"	2012	466.5	466.5	-5.2472389702381	-4.75865417142857	-5.85753692857143	0.971959467198575	1.48643574848634	0.365315599210912	0.00418887731481481	0.00458777777777778	0.00374347222222222	"Coast"	1.364	8.295	13.1289166666667	2.09425
"BH-01556"	"NRB"	"BEG"	"S_IntS"	9	2011	NA	1110	"f"	"2"	2013	117.6	584.1	-5.37599625	-5.12171505714286	-5.5166477	0.855162255968546	1.00127253971792	0.735597825308983	0.00386670138888889	0.00438986111111111	0.00362277777777778	"Coast"	1.22941176470588	7.5025	11.138	1.83941666666667
"BH-01556"	"NRB"	"BEG"	"S_IntS"	9	2011	NA	1110	"f"	"3"	2014	169.7	753.8	-4.94157034285714	-4.6921392	-5.17298701428571	1.05180531121717	1.26983479568066	0.859103705224502	0.00428884259259259	0.00499347222222222	0.00393930555555556	"Coast"	1.2	7.86923076923077	16.4144871794872	2.21307692307692
"BH-01556"	"NRB"	"BEG"	"S_IntS"	9	2011	NA	1110	"f"	"4"	2015	170.8	924.6	-4.82586200714286	-4.72816814285714	-5.07321455714286	1.24892799931485	1.35858424254913	0.950514000908855	0.00463895833333333	0.00525777777777778	0.0042	"Coast"	1.56666666666667	8.4698275862069	11.4841379310345	1.77043103448276
"BH-01556"	"NRB"	"BEG"	"S_IntS"	9	2011	NA	1110	"f"	"5"	2016	177.8	1102.4	-4.64156010714286	-4.4690369	-4.78082582857143	1.28260385286809	1.35625166033742	1.1947381560553	0.00420052083333334	0.00445291666666667	0.00396222222222222	"Coast"	1.43846153846154	8.53272727272727	11.6740909090909	1.72754545454545
"BH-01556"	"NRB"	"BEG"	"S_IntS"	9	2011	NA	1110	"f"	"6"	2017	140.7	1243.1	-4.5318565952381	-4.43716514285714	-4.63809578571429	1.15112085184746	1.18102994256259	1.09968866126388	0.00470009259259259	0.00500277777777778	0.00454777777777778	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01556"	"NRB"	"BEG"	"S_IntS"	9	2011	NA	1110	"f"	"7"	2018	163.2	1406.3	-4.398711175	-4.38312172857143	-4.41776494285714	1.10832726605711	1.13142140512628	1.08093185841738	0.00519600694444444	0.00558527777777778	0.00497666666666667	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01556"	"NRB"	"BEG"	"S_IntS"	9	2011	NA	1110	"f"	"8"	2019	79.5	1485.8	-4.67758905	-4.62146704285714	-4.73371105714286	0.743117913524423	0.818436307565459	0.667799519483388	0.00534326388888889	0.00554111111111111	0.00514541666666667	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01560"	"NRB"	"BEG"	"S_IntS"	6	2014	NA	820	"f"	"1"	2015	585.4	585.4	-6.51961824387755	-5.54159081428571	-7.40401001428571	-0.151124040512809	0.857296863661234	-1.31156330390838	0.00402192857142857	0.00565844444444444	0.00289222222222222	"Coast"	1.56666666666667	8.4698275862069	11.4841379310345	1.77043103448276
"BH-01560"	"NRB"	"BEG"	"S_IntS"	6	2014	NA	820	"f"	"2"	2016	236.4	821.8	-5.22408575535714	-4.7794401	-5.62889171428571	1.22370891565896	1.59297657834501	0.8564177035736	0.0035745	0.00400377777777778	0.00333888888888889	"Coast"	1.43846153846154	8.53272727272727	11.6740909090909	1.72754545454545
"BH-01560"	"NRB"	"BEG"	"S_IntS"	6	2014	NA	820	"f"	"3"	2017	94.6	916.4	-4.78193441142857	-4.62008131428571	-4.87366964285714	1.34918227839747	1.55951584281215	1.02501383537323	0.00379611111111111	0.00406111111111111	0.00348377777777778	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01560"	"NRB"	"BEG"	"S_IntS"	6	2014	NA	820	"f"	"4"	2018	72.7	989.1	-5.20589806785714	-5.10508631428571	-5.32125997142857	0.483973284504157	0.680719935408274	0.248384404563086	0.00441833333333333	0.00520111111111111	0.00377866666666667	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01560"	"NRB"	"BEG"	"S_IntS"	6	2014	NA	820	"f"	"5"	2019	140.1	1129.2	-4.99699948571429	-4.66165317142857	-5.31987424285714	0.645901605734597	0.933453986204231	0.300670609932429	0.00531916666666667	0.00587755555555556	0.00470377777777778	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01567"	"NRB"	"BEG"	"S_LowS"	2	2018	NA	460	"m"	"1"	2019	488	488	-6.3801875547619	-4.54248051428571	-8.27979047142857	-0.0815912653352221	1.72101062494184	-2.23100380062058	0.00401213403880071	0.00460603174603175	0.00327984126984127	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01567"	"NRB"	"BEG"	"S_LowS"	2	2018	NA	460	"m"	"2"	2020	166.7	654.7	-4.78526016	-4.4108363	-5.04411425714286	1.58804049431164	1.95728937096332	1.3479033037019	0.00388460317460318	0.00406	0.00360920634920635	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01569"	"NRB"	"BEG"	"S_LowS"	1	2019	NA	550	"m"	"1"	2020	554.3	554.3	-6.3669144487395	-5.43073252857143	-7.05757787142857	0.128559299345593	0.887326204319166	-0.421892997616493	0.00343786764705882	0.00459347222222222	0.00248666666666667	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01571"	"NRB"	"BEG"	"S_LowS"	1	2019	NA	520	"f"	"1"	2020	535.4	535.4	-6.81723094920635	-5.2741452	-8.82853898571429	-0.182548384156706	1.42446044315414	-2.03274058317115	0.00318534757834758	0.00384128205128205	0.002136	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01576"	"NRB"	"BEG"	"S_LowS"	1	2019	NA	570	"f"	"1"	2020	580.8	580.8	-5.4291158452381	-4.08519008571429	-6.25939821428571	1.26226985605839	2.28959712646395	0.707790893573183	0.00302666245791246	0.00441245791245791	0.00249973063973064	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01580"	"NRB"	"BEG"	"S_LowS"	1	2019	NA	490	"f"	"1"	2020	724.9	724.9	-7.07267501954887	-5.35036027142857	-8.73985235714286	-0.572223995566821	0.972015646627736	-2.04135928154682	0.00341010346378767	0.00435179487179487	0.00298444444444444	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01582"	"NRB"	"BEG"	"S_IntS"	6	2014	NA	830	"f"	"1"	2015	401.2	401.2	-6.68542314196428	-5.40163222857143	-8.17863228571428	-0.140121844182823	0.850312335100564	-1.39736863765012	0.00332998306233062	0.00498	0.00259750677506775	"Coast"	1.56666666666667	8.4698275862069	11.4841379310345	1.77043103448276
"BH-01582"	"NRB"	"BEG"	"S_IntS"	6	2014	NA	830	"f"	"2"	2016	214.2	615.4	-5.23950198571429	-5.0898433	-5.57900548571429	0.83313578394364	0.991705270490171	0.483177542568934	0.00431861788617886	0.00498265582655827	0.00367777777777778	"Coast"	1.43846153846154	8.53272727272727	11.6740909090909	1.72754545454545
"BH-01582"	"NRB"	"BEG"	"S_IntS"	6	2014	NA	830	"f"	"3"	2017	170.3	785.7	-5.15324038214286	-4.8958413	-5.46399001428571	0.900669205175382	1.15835892341771	0.5756600481942	0.00450420054200542	0.00461791327913279	0.00437463414634146	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01582"	"NRB"	"BEG"	"S_IntS"	6	2014	NA	830	"f"	"4"	2018	148.1	933.8	-4.85177513142857	-4.65611025714286	-5.03857134285714	1.03104687595541	1.1048717945082	0.943690265748901	0.00431867750677507	0.0045289972899729	0.00394869918699187	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01582"	"NRB"	"BEG"	"S_IntS"	6	2014	NA	830	"f"	"5"	2019	133.7	1067.5	-4.85149798571429	-4.79745457142857	-4.95542762857143	0.809825457315575	0.855175723183659	0.734753429696573	0.00483731707317073	0.00536970189701897	0.00434823848238482	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01585"	"NRB"	"WB"	"S_IntS"	9	2011	NA	760	"m"	"1"	2012	440	440	-7.76354359090909	-6.49774352857143	-8.9019826	-1.38580469225347	-0.448962830735909	-2.30705719136464	0.00339512987012987	0.00431825396825397	0.00278111111111111	"Coast"	1.364	8.295	13.1289166666667	2.09425
"BH-01585"	"NRB"	"WB"	"S_IntS"	9	2011	NA	760	"m"	"2"	2013	112.9	552.9	-6.18120353061224	-5.99888124285714	-6.35501348571429	-0.22301661279824	-0.0662569406527161	-0.382035781500106	0.00453702947845805	0.00497793650793651	0.00410793650793651	"Coast"	1.22941176470588	7.5025	11.138	1.83941666666667
"BH-01585"	"NRB"	"WB"	"S_IntS"	9	2011	NA	760	"m"	"3"	2014	139.1	692	-6.21422346285714	-6.02798154285714	-6.45340021428571	-0.394752345725711	-0.291384224157463	-0.516487317847569	0.00454804761904762	0.00488888888888889	0.00436047619047619	"Coast"	1.2	7.86923076923077	16.4144871794872	2.21307692307692
"BH-01585"	"NRB"	"WB"	"S_IntS"	9	2011	NA	760	"m"	"4"	2015	122.9	814.9	-5.52461563928571	-5.3420459	-5.78409331428571	0.0150512838230768	0.138866386160977	-0.158802337571194	0.0050700992063492	0.00550746031746032	0.00448531746031746	"Coast"	1.56666666666667	8.4698275862069	11.4841379310345	1.77043103448276
"BH-01585"	"NRB"	"WB"	"S_IntS"	9	2011	NA	760	"m"	"5"	2016	118.9	933.8	-5.00208049047619	-4.78775447142857	-5.14250098571429	0.371507435346533	0.520174559018307	0.283215061848093	0.00536621693121693	0.00583944444444444	0.00502444444444445	"Coast"	1.43846153846154	8.53272727272727	11.6740909090909	1.72754545454545
"BH-01585"	"NRB"	"WB"	"S_IntS"	9	2011	NA	760	"m"	"6"	2017	149.4	1083.2	-5.06628591428571	-4.94157034285714	-5.23950198571429	0.251550784246374	0.359949688129039	0.0899715564331811	0.00573305555555556	0.0060081746031746	0.00536134920634921	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01585"	"NRB"	"WB"	"S_IntS"	9	2011	NA	760	"m"	"7"	2018	146.8	1230	-5.58246980714286	-5.51110478571429	-5.65383482857143	-0.259008061786807	-0.206598268492924	-0.311417855080691	0.00591214285714286	0.00607666666666667	0.00574761904761905	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01585"	"NRB"	"WB"	"S_IntS"	9	2011	NA	760	"m"	"8"	2019	114.6	1344.6	-5.75499301428571	-5.75499301428571	-5.75499301428571	-0.418459418678282	-0.418459418678282	-0.418459418678282	0.00571825396825397	0.00571825396825397	0.00571825396825397	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01588"	"NRB"	"KJB"	"S_LowS"	9	2011	NA	1050	"f"	"1"	2012	322.3	322.3	-5.99610978571429	-5.50279041428571	-6.70976	0.162628013228939	0.652057960888196	-0.498766259733962	0.00425497507122507	0.00531935897435897	0.00330111111111111	"Coast"	1.364	8.295	13.1289166666667	2.09425
"BH-01588"	"NRB"	"KJB"	"S_LowS"	9	2011	NA	1050	"f"	"2"	2013	182	504.3	-5.85291783333333	-5.59009131428571	-5.98086677142857	0.495494424874415	0.77278962738921	0.389099493974462	0.00384934472934473	0.00407282051282051	0.00346888888888889	"Coast"	1.22941176470588	7.5025	11.138	1.83941666666667
"BH-01588"	"NRB"	"KJB"	"S_LowS"	9	2011	NA	1050	"f"	"3"	2014	184	688.3	-5.41548951428572	-5.01639968571429	-5.77993612857143	0.952841305308992	1.32691058193179	0.629586376746275	0.00376816951566951	0.0040292735042735	0.00345457264957265	"Coast"	1.2	7.86923076923077	16.4144871794872	2.21307692307692
"BH-01588"	"NRB"	"KJB"	"S_LowS"	9	2011	NA	1050	"f"	"4"	2015	178.7	867	-4.88752692857143	-4.80576894285714	-5.07460028571429	1.21214854876519	1.3054049742779	1.17156417929559	0.00380495726495727	0.00397679487179487	0.0036232905982906	"Coast"	1.56666666666667	8.4698275862069	11.4841379310345	1.77043103448276
"BH-01588"	"NRB"	"KJB"	"S_LowS"	9	2011	NA	1050	"f"	"5"	2016	151.8	1018.8	-4.39247539642857	-4.19881982857143	-4.74895407142857	1.54251776368463	1.69662280021552	1.20337690479326	0.00454477564102564	0.00526965811965812	0.00382692307692308	"Coast"	1.43846153846154	8.53272727272727	11.6740909090909	1.72754545454545
"BH-01588"	"NRB"	"KJB"	"S_LowS"	9	2011	NA	1050	"f"	"6"	2017	115.8	1134.6	-4.14858716785714	-3.9743318	-4.30274947142857	1.98198167174473	2.14567337832862	1.8530779201019	0.00462307692307692	0.00485346153846154	0.00437773504273504	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01588"	"NRB"	"KJB"	"S_LowS"	9	2011	NA	1050	"f"	"7"	2018	118.2	1252.8	-4.39882665238095	-4.29859228571429	-4.4981372	1.71161135558155	1.83568645898081	1.56549736145046	0.00391490028490028	0.004135	0.00356017094017094	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01588"	"NRB"	"KJB"	"S_LowS"	9	2011	NA	1050	"f"	"8"	2019	140.3	1393.1	-4.84907296071428	-4.70045357142857	-4.96651345714286	1.22592931599582	1.38961828509455	1.11468485958641	0.00446780982905983	0.00492418803418803	0.00410636752136752	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01588"	"NRB"	"KJB"	"S_LowS"	9	2011	NA	1050	"f"	"9"	2020	140.7	1533.8	-4.65195307142857	-4.54940915714286	-4.76419708571429	1.4931954110906	1.60298653197368	1.39283638679578	0.0042594301994302	0.00448717948717949	0.00406119658119658	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01594"	"NRB"	"WB"	"S_IntS"	1	2019	NA	630	"f"	"1"	2020	659.3	659.3	-7.7245953068323	-6.21782635714286	-8.77172411428571	-1.41011878803293	-0.0366092635446709	-2.49362676371296	0.00371918679549114	0.00503351851851852	0.00295367283950617	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01595"	"NRB"	"WB"	"S_IntS"	4	2016	NA	690	"m"	"1"	2017	406.1	406.1	-6.67087299196429	-5.93652345714286	-7.82665722857143	-0.0441565731048052	0.508423327749251	-1.00767856360539	0.00320152777777778	0.00443444444444444	0.00278666666666667	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01595"	"NRB"	"WB"	"S_IntS"	4	2016	NA	690	"m"	"2"	2018	261.7	667.8	-6.02382435714286	-5.67046357142857	-6.28018414285714	0.134089335194857	0.27407875964707	-0.118767910789843	0.00368664141414141	0.00447333333333333	0.00300878787878788	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01595"	"NRB"	"WB"	"S_IntS"	4	2016	NA	690	"m"	"3"	2019	181.6	849.4	-5.6912495	-5.30601695714286	-5.89772305714286	0.10055165926324	0.465943073568841	-0.109198344778359	0.0047650505050505	0.00534535353535354	0.00451707070707071	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01596"	"NRB"	"GJB"	"S_LowS"	2	2018	NA	660	"f"	"1"	2019	520.4	520.4	-6.41598554285714	-4.51060875714286	-8.35046262857143	0.283144116263474	1.9613891449447	-1.62515395050213	0.00310688405797101	0.00431472222222222	0.00246579861111111	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01596"	"NRB"	"GJB"	"S_LowS"	2	2018	NA	660	"f"	"2"	2020	196.8	717.2	-5.61572729285714	-5.2644451	-5.89633732857143	0.615010491863021	0.796607443086654	0.443286782880687	0.00355217013888889	0.00384704861111111	0.0032503125	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01598"	"NRB"	"GJB"	"S_IntS"	4	2016	NA	750	"f"	"1"	2017	534.8	534.8	-5.87051901729323	-4.80299748571429	-6.76934632857143	0.680974812730328	1.57913082371038	-0.320362613288057	0.00359147034252297	0.00544222222222222	0.00272703703703704	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01598"	"NRB"	"GJB"	"S_IntS"	4	2016	NA	750	"f"	"2"	2018	139.2	674	-5.40177080142857	-5.13141515714286	-5.69817814285714	0.733593308940959	1.0516499077713	0.528847828600888	0.0038782380952381	0.00488962962962963	0.00311349206349206	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01598"	"NRB"	"GJB"	"S_IntS"	4	2016	NA	750	"f"	"3"	2019	178.6	852.6	-4.77825233265306	-4.29304937142857	-5.21317314285714	1.07975020234285	1.33829222639842	0.79015522546976	0.00447941798941799	0.00512042328042328	0.00388825396825397	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01598"	"NRB"	"GJB"	"S_IntS"	4	2016	NA	750	"f"	"4"	2020	252.4	1105	-4.49952292857143	-4.49952292857143	-4.49952292857143	1.09765923969758	1.09765923969758	1.09765923969758	0.0053068253968254	0.0053068253968254	0.0053068253968254	"Coast"	2	9.44117647058824	10.5235294117647	1.7575
"BH-01713"	"WRB"	"SB"	"S_IntS"	6	2014	7200	980	"f"	"1"	2015	601.3	601.3	-5.68395619172932	-4.9443418	-6.12636827142857	0.836901754366013	1.65328170172806	0.361278607223343	0.00356309500165508	0.00413171907756813	0.00308647798742138	"Coast"	1.846875	9.388	11.0185	1.2695
"BH-01713"	"WRB"	"SB"	"S_IntS"	6	2014	7200	980	"f"	"2"	2016	244	845.3	-5.10191893469388	-4.82655487142857	-5.50417614285714	1.31096255708263	1.60000003254884	1.00756322739314	0.00351435459718479	0.00395381551362684	0.00329995807127883	"Coast"	2.27333333333333	8.75531914893617	11.7181914893617	1.17670212765957
"BH-01713"	"WRB"	"SB"	"S_IntS"	6	2014	7200	980	"f"	"3"	2017	179.9	1025.2	-5.27956213896104	-4.8764411	-5.6815494	0.80801340438843	1.13655213883778	0.521818699921659	0.00403822374690299	0.00502530398322851	0.00338157232704403	"Coast"	1.97058823529412	8.85	11.3964285714286	1.6125
"BH-01713"	"WRB"	"SB"	"S_IntS"	6	2014	7200	980	"f"	"4"	2018	166.3	1191.5	-5.25786288928571	-5.11617214285714	-5.38361775714286	0.699445848628414	0.914738210230216	0.449707342810553	0.00474492662473795	0.00596605870020964	0.00355985324947589	"Coast"	1.52413793103448	7.70904255319149	12.055	1.708125
"BH-01713"	"WRB"	"SB"	"S_IntS"	6	2014	7200	980	"f"	"5"	2019	137	1328.5	-5.35313172857143	-5.28661675714286	-5.40440368571429	0.3589578078968	0.484958704563154	0.250988818298973	0.00477955974842767	0.0056422641509434	0.00402909853249476	"Coast"	2.025	9.2575	11.66625	1.20625
"BH-01713"	"WRB"	"SB"	"S_IntS"	6	2014	7200	980	"f"	"6"	2020	130.6	1459.1	-5.42796107142857	-5.38223202857143	-5.47369011428571	0.108162554808568	0.186720970221904	0.0296041393952317	0.00415567085953878	0.00433599580712788	0.00397534591194969	"Coast"	2.11290322580645	9.26891891891892	10.6743243243243	1.17810810810811
"BH-01717"	"NRB"	"BEG"	"S_IntS"	11	2009	NA	1040	"f"	"1"	2010	434.1	434.1	-5.73351422142857	-5.06767164285714	-7.01184882857143	0.578806427203597	1.36124694711798	-0.569556298984226	0.00365229548229548	0.0045557264957265	0.00281692307692308	"Coast"	1.15	7.57916666666667	15.9070833333333	1.92083333333333
"BH-01717"	"NRB"	"BEG"	"S_IntS"	11	2009	NA	1040	"f"	"2"	2011	208.2	642.3	-5.14504148809524	-4.72955387142857	-5.5554481	1.12545365054294	1.5586240224784	0.643563423031754	0.00414982905982906	0.00494367521367521	0.00317675213675214	"Coast"	1.08823529411765	7.14375	12.8503125	1.73356875
"BH-01717"	"NRB"	"BEG"	"S_IntS"	11	2009	NA	1040	"f"	"3"	2012	133.6	775.9	-4.825515575	-4.66442462857143	-4.96235627142857	1.13053334685492	1.32874264151141	0.943547640989817	0.00404100427350427	0.00466435897435897	0.00368136752136752	"Coast"	1.364	8.295	13.1289166666667	2.09425
"BH-01717"	"NRB"	"BEG"	"S_IntS"	11	2009	NA	1040	"f"	"4"	2013	117.5	893.4	-5.11097566071429	-5.01639968571429	-5.2062445	0.758208092774475	0.827795246651646	0.665163266815128	0.00479594017094017	0.0052108547008547	0.00459974358974359	"Coast"	1.22941176470588	7.5025	11.138	1.83941666666667
"BH-01717"	"NRB"	"BEG"	"S_IntS"	11	2009	NA	1040	"f"	"5"	2014	154.7	1048.1	-5.2210256047619	-5.18407284285714	-5.27553092857143	0.72660433581947	0.800610064144989	0.635455591669988	0.00481273504273504	0.00506717948717949	0.00443905982905983	"Coast"	1.2	7.86923076923077	16.4144871794872	2.21307692307692
"BH-01717"	"NRB"	"BEG"	"S_IntS"	11	2009	NA	1040	"f"	"6"	2015	130.1	1178.2	-4.82897989642857	-4.66996754285714	-5.03025697142857	1.20676203223386	1.4069178282891	1.01530888883963	0.00453617521367521	0.00497051282051282	0.00395102564102564	"Coast"	1.56666666666667	8.4698275862069	11.4841379310345	1.77043103448276
"BH-01717"	"NRB"	"BEG"	"S_IntS"	11	2009	NA	1040	"f"	"7"	2016	145.9	1324.1	-4.19050545714286	-3.94800295714286	-4.39282182857143	1.86378278076976	2.03156615192208	1.68739554229444	0.00421666666666667	0.0047082905982906	0.00388786324786325	"Coast"	1.43846153846154	8.53272727272727	11.6740909090909	1.72754545454545
"BH-01717"	"NRB"	"BEG"	"S_IntS"	11	2009	NA	1040	"f"	"8"	2017	172.7	1496.8	-4.18600183928571	-3.98680335714286	-4.43855087142857	1.56044789750383	1.72849572010578	1.38121089973246	0.00442106837606837	0.00464068376068376	0.00422153846153846	"Coast"	1.5875	8.4969696969697	13.7030303030303	2.20378787878788
"BH-01717"	"NRB"	"BEG"	"S_IntS"	11	2009	NA	1040	"f"	"9"	2018	127.9	1624.7	-4.53624473571429	-4.52169458571429	-4.55079488571429	0.924773876445025	0.980536617571668	0.869011135318382	0.00504974358974359	0.00569495726495727	0.00440452991452992	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01717"	"NRB"	"BEG"	"S_IntS"	11	2009	NA	1040	"f"	"10"	2019	162.3	1787	-4.66534844761905	-4.62562422857143	-4.70461075714286	0.80743508246919	0.857425462815095	0.747415315232617	0.00540712250712251	0.00565358974358974	0.00508034188034188	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01719"	"WRB"	"SB"	"S_IntS"	1	2019	1400	550	"f"	"1"	2020	658	658	-6.01731745776398	-4.84179788571429	-6.87604742857143	0.225505638549401	1.37450285672595	-0.61448756398466	0.00378088566827697	0.00473888888888889	0.00316703703703704	"Coast"	2.11290322580645	9.26891891891892	10.6743243243243	1.17810810810811
