"ID"	"age"	"cohort"	"capt"	"TL"	"weigth"	"sex"	"date"	"core"	"i"	"year"	"increment"	"quality"
"BH-01802"	4	2016	"SB"	638	1980	"m"	2020-05-01	401.8	"edge"	NA	30.4	3
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"core"	NA	NA	3
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"1"	2015	401.2	3
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"2"	2016	214.2	3
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"3"	2017	170.3	3
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"4"	2018	148.1	3
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"5"	2019	133.7	3
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"6"	2020	135.4	3
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"edge"	NA	106.7	3
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"core"	NA	NA	3
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"1"	2014	395.6	3
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"2"	2015	242.6	3
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"3"	2016	118.7	3
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"4"	2017	179.1	3
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"5"	2018	122.2	3
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"6"	2019	180.2	3
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"7"	2020	134.4	3
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"edge"	NA	165.4	3
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"core"	NA	NA	3
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"1"	2012	264.9	3
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"2"	2013	217.4	3
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"3"	2014	150.6	3
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"4"	2015	129.7	3
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"5"	2016	162.7	3
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"6"	2017	175.4	3
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"7"	2018	146.9	3
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"8"	2019	85.6	3
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"9"	2020	88.3	3
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"edge"	NA	85.6	3
"BH-01885"	2	2018	"GB"	796	NA	"f"	2020-11-27	424.9	"core"	NA	NA	3
"BH-01885"	2	2018	"GB"	796	NA	"f"	2020-11-27	424.9	"1"	2019	510.2	3
"BH-01885"	2	2018	"GB"	796	NA	"f"	2020-11-27	424.9	"2"	2020	234.1	3
"BH-01885"	2	2018	"GB"	796	NA	"f"	2020-11-27	424.9	"edge"	NA	273.1	3
"BH-00670"	4	2016	"KB"	680	NA	"f"	2019-12-01	368.9	"core"	NA	NA	3
"BH-00670"	4	2016	"KB"	680	NA	"f"	2019-12-01	368.9	"1"	2017	514.1	3
"BH-00670"	4	2016	"KB"	680	NA	"f"	2019-12-01	368.9	"2"	2018	279.5	3
"BH-00670"	4	2016	"KB"	680	NA	"f"	2019-12-01	368.9	"3"	2019	295.6	3
"BH-00670"	4	2016	"KB"	680	NA	"f"	2019-12-01	368.9	"4"	2020	194.8	3
"BH-00670"	4	2016	"KB"	680	NA	"f"	2019-12-01	368.9	"edge"	NA	290	3
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"core"	NA	NA	1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"1"	2010	434.1	1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"2"	2011	208.2	1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"3"	2012	133.6	1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"4"	2013	117.5	1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"5"	2014	154.7	1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"6"	2015	130.1	1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"7"	2016	145.9	1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"8"	2017	172.7	1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"9"	2018	127.9	1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"10"	2019	162.3	1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"11"	2020	98.9	1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"edge"	NA	125.7	1
"BH-00732"	2	2018	"SB"	617	NA	"f"	2019-12-14	459.5	"core"	NA	NA	3
"BH-00732"	2	2018	"SB"	617	NA	"f"	2019-12-14	459.5	"1"	2019	604.3	3
"BH-00732"	2	2018	"SB"	617	NA	"f"	2019-12-14	459.5	"2"	2020	133.8	3
"BH-00732"	2	2018	"SB"	617	NA	"f"	2019-12-14	459.5	"edge"	NA	52.1	3
"BH-01893"	3	2017	"GB"	650	NA	"m"	2020-11-10	514.3	"core"	NA	NA	3
"BH-01893"	3	2017	"GB"	650	NA	"m"	2020-11-10	514.3	"1"	2018	490.4	3
"BH-01893"	3	2017	"GB"	650	NA	"m"	2020-11-10	514.3	"2"	2019	203.5	3
"BH-01893"	3	2017	"GB"	650	NA	"m"	2020-11-10	514.3	"3"	2020	173	3
"BH-01893"	3	2017	"GB"	650	NA	"m"	2020-11-10	514.3	"edge"	NA	86.3	3
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"core"	NA	NA	3
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"1"	2012	440	3
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"2"	2013	112.9	3
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"3"	2014	139.1	3
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"4"	2015	122.9	3
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"5"	2016	118.9	3
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"6"	2017	149.4	3
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"7"	2018	146.8	3
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"8"	2019	114.6	3
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"9"	2020	127.8	3
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"edge"	NA	90.3	3
"BH-01869"	4	2016	"SB"	730	3300	"f"	2019-12-17	449.1	"core"	NA	NA	3
"BH-01869"	4	2016	"SB"	730	3300	"f"	2019-12-17	449.1	"1"	2017	440.7	3
"BH-01869"	4	2016	"SB"	730	3300	"f"	2019-12-17	449.1	"2"	2018	281.7	3
"BH-01869"	4	2016	"SB"	730	3300	"f"	2019-12-17	449.1	"3"	2019	200.9	3
"BH-01869"	4	2016	"SB"	730	3300	"f"	2019-12-17	449.1	"4"	2020	205.7	3
"BH-01869"	4	2016	"SB"	730	3300	"f"	2019-12-17	449.1	"edge"	NA	66.2	3
"BH-01719"	1	2019	"SB"	550	1400	"f"	2019-12-23	428	"core"	NA	NA	3
"BH-01719"	1	2019	"SB"	550	1400	"f"	2019-12-23	428	"1"	2020	658	3
"BH-01719"	1	2019	"SB"	550	1400	"f"	2019-12-23	428	"edge"	NA	299.5	3
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"core"	NA	NA	3
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"1"	2014	366.2	3
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"2"	2015	182.7	3
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"3"	2016	182.1	3
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"4"	2017	102.7	3
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"5"	2018	79.1	3
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"6"	2019	88.3	3
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"7"	2020	127	3
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"edge"	NA	99.5	3
